panel,ladder,stat,L,rungs,peak,runner_up,gap,floor,floor_capped,spread,rel_floor,largest_unresolved,n_pairs,n_unresolved,tie_set_verdict
U56,GROSS,S_OOS,126,10,0.75,0.7,0.00019477495026443137,0.0008827398463107095,0.0008827398463107095,0.0021154912506546886,0.4172741655336673,0.000842366913332615,45,6,True
U56,GROSS,CAGR,126,10,0.75,0.7,1.0495280990911553,1.0380692471477992,1.0380692471477992,9.401691141620727,0.11041303436913902,0.0,45,0,False
U56,GROSS,DD,126,10,0.3,0.35,1.2859290693538092,1.1938432556992673,1.1938432556992673,11.137235203817976,0.10719386219750515,0.0,45,0,False
U56,CADENCE,S_FULL,21,4,W,Q,0.0008674369892938127,inf,0.058865156398083096,0.058865156398083096,1.0,0.058865156398083096,6,6,True
U56,CADENCE,S_OOS,21,4,Q,W,0.008308398644119697,inf,0.09704441230057848,0.09704441230057848,1.0,0.09704441230057848,6,6,True
U56,CADENCE,CAGR,21,4,W,D,0.16042241106593025,inf,0.906597672704823,0.906597672704823,1.0,0.906597672704823,6,6,True
U56,CADENCE,DD,21,4,W,Q,0.8170754711183754,inf,4.003291955027809,4.003291955027809,1.0,4.003291955027809,6,6,True
U56,CADENCE,S_FULL,63,4,W,Q,0.0008674369892938127,inf,0.058865156398083096,0.058865156398083096,1.0,0.058865156398083096,6,6,True
U56,CADENCE,S_OOS,63,4,Q,W,0.008308398644119697,inf,0.09704441230057848,0.09704441230057848,1.0,0.09704441230057848,6,6,True
U56,CADENCE,CAGR,63,4,W,D,0.16042241106593025,inf,0.906597672704823,0.906597672704823,1.0,0.906597672704823,6,6,True
U56,CADENCE,DD,63,4,W,Q,0.8170754711183754,inf,4.003291955027809,4.003291955027809,1.0,4.003291955027809,6,6,True
U56,CADENCE,S_FULL,126,4,W,Q,0.0008674369892938127,inf,0.058865156398083096,0.058865156398083096,1.0,0.058865156398083096,6,6,True
U56,CADENCE,S_OOS,126,4,Q,W,0.008308398644119697,inf,0.09704441230057848,0.09704441230057848,1.0,0.09704441230057848,6,6,True
U56,CADENCE,CAGR,126,4,W,D,0.16042241106593025,inf,0.906597672704823,0.906597672704823,1.0,0.906597672704823,6,6,True
U56,CADENCE,DD,126,4,W,Q,0.8170754711183754,inf,4.003291955027809,4.003291955027809,1.0,4.003291955027809,6,6,True
B136,N,S_FULL,21,9,30,25,0.0013056747034598803,inf,0.12053112976248326,0.12053112976248326,1.0,0.12053112976248326,36,36,True
B136,N,S_OOS,21,9,30,25,0.007302318218142201,0.17169880975618246,0.17169880975618246,0.3008648592605092,0.5706841609159612,0.16804014690021285,36,19,True
B136,N,CAGR,21,9,5,10,0.8113364217981811,inf,3.5944231255558456,3.5944231255558456,1.0,3.5944231255558456,36,34,True
B136,N,DD,21,9,15,10,0.543560127681598,6.509181522842699,6.509181522842699,8.464152973446904,0.7690292865999477,5.72346028834755,36,24,True
B136,N,S_FULL,63,9,30,25,0.0013056747034598803,inf,0.12053112976248326,0.12053112976248326,1.0,0.12053112976248326,36,35,True
B136,N,S_OOS,63,9,30,25,0.007302318218142201,0.22338792431073118,0.22338792431073118,0.3008648592605092,0.7424859282662412,0.1840772249292124,36,19,True
B136,N,CAGR,63,9,5,10,0.8113364217981811,inf,3.5944231255558456,3.5944231255558456,1.0,3.5944231255558456,36,33,True
B136,N,DD,63,9,15,10,0.543560127681598,6.509181522842699,6.509181522842699,8.464152973446904,0.7690292865999477,5.72346028834755,36,23,True
B136,N,S_FULL,126,9,30,25,0.0013056747034598803,inf,0.12053112976248326,0.12053112976248326,1.0,0.12053112976248326,36,34,True
B136,N,S_OOS,126,9,30,25,0.007302318218142201,0.22338792431073118,0.22338792431073118,0.3008648592605092,0.7424859282662412,0.1840772249292124,36,18,True
B136,N,CAGR,126,9,5,10,0.8113364217981811,inf,3.5944231255558456,3.5944231255558456,1.0,3.5944231255558456,36,34,True
B136,N,DD,126,9,15,10,0.543560127681598,6.509181522842699,6.509181522842699,8.464152973446904,0.7690292865999477,5.72346028834755,36,22,True
B136,H,S_FULL,21,4,21,63,0.002489675049586637,inf,0.021394727541090397,0.021394727541090397,1.0,0.021394727541090397,6,6,True
B136,H,S_OOS,21,4,252,126,0.03755133008137168,inf,0.05154960186986668,0.05154960186986668,1.0,0.05154960186986668,6,6,True
B136,H,CAGR,21,4,63,252,0.564914333987776,inf,0.9107027373571412,0.9107027373571412,1.0,0.9107027373571412,6,6,True
B136,H,DD,21,4,126,252,2.7506960085619347,inf,7.954516095049858,7.954516095049858,1.0,7.954516095049858,6,6,True
B136,H,S_FULL,63,4,21,63,0.002489675049586637,inf,0.021394727541090397,0.021394727541090397,1.0,0.021394727541090397,6,6,True
B136,H,S_OOS,63,4,252,126,0.03755133008137168,inf,0.05154960186986668,0.05154960186986668,1.0,0.05154960186986668,6,6,True
B136,H,CAGR,63,4,63,252,0.564914333987776,inf,0.9107027373571412,0.9107027373571412,1.0,0.9107027373571412,6,6,True
B136,H,DD,63,4,126,252,2.7506960085619347,inf,7.954516095049858,7.954516095049858,1.0,7.954516095049858,6,6,True
B136,H,S_FULL,126,4,21,63,0.002489675049586637,inf,0.021394727541090397,0.021394727541090397,1.0,0.021394727541090397,6,6,True
B136,H,S_OOS,126,4,252,126,0.03755133008137168,inf,0.05154960186986668,0.05154960186986668,1.0,0.05154960186986668,6,6,True
B136,H,CAGR,126,4,63,252,0.564914333987776,inf,0.9107027373571412,0.9107027373571412,1.0,0.9107027373571412,6,6,True
B136,H,DD,126,4,126,252,2.7506960085619347,inf,7.954516095049858,7.954516095049858,1.0,7.954516095049858,6,6,True
B136,GROSS,S_FULL,21,10,0.75,0.7,0.00039966707365901577,0.00039966707365901577,0.00039966707365901577,0.003989077477571934,0.10019035125441698,0.0,45,0,False
B136,GROSS,S_OOS,21,10,0.75,0.7,0.00046199462908180777,0.00046199462908180777,0.00046199462908180777,0.004535882691720783,0.10185330187773008,0.0,45,0,False
B136,GROSS,CAGR,21,10,0.75,0.7,1.0724850854269423,1.0702988360427712,1.0702988360427712,9.652220143086685,0.1108862852459248,0.0,45,0,False
B136,GROSS,DD,21,10,0.3,0.35,1.39601645431493,1.2864280606593717,1.2864280606593717,12.06820564370834,0.10659646501218185,0.0,45,0,False
B136,GROSS,S_FULL,63,10,0.75,0.7,0.00039966707365901577,0.00039966707365901577,0.00039966707365901577,0.003989077477571934,0.10019035125441698,0.0,45,0,False
B136,GROSS,S_OOS,63,10,0.75,0.7,0.00046199462908180777,0.00046199462908180777,0.00046199462908180777,0.004535882691720783,0.10185330187773008,0.0,45,0,False
B136,GROSS,CAGR,63,10,0.75,0.7,1.0724850854269423,1.0702988360427712,1.0702988360427712,9.652220143086685,0.1108862852459248,0.0,45,0,False
B136,GROSS,DD,63,10,0.3,0.35,1.39601645431493,1.2864280606593717,1.2864280606593717,12.06820564370834,0.10659646501218185,0.0,45,0,False
B136,GROSS,S_FULL,126,10,0.75,0.7,0.00039966707365901577,0.00039966707365901577,0.00039966707365901577,0.003989077477571934,0.10019035125441698,0.0,45,0,False
B136,GROSS,S_OOS,126,10,0.75,0.7,0.00046199462908180777,0.00046199462908180777,0.00046199462908180777,0.004535882691720783,0.10185330187773008,0.0,45,0,False
B136,GROSS,CAGR,126,10,0.75,0.7,1.0724850854269423,1.0702988360427712,1.0702988360427712,9.652220143086685,0.1108862852459248,0.0,45,0,False
B136,GROSS,DD,126,10,0.3,0.35,1.39601645431493,1.2864280606593717,1.2864280606593717,12.06820564370834,0.10659646501218185,0.0,45,0,False
B136,CADENCE,S_FULL,21,4,M,W,0.008627249572870754,inf,0.07115495315410092,0.07115495315410092,1.0,0.07115495315410092,6,6,True
B136,CADENCE,S_OOS,21,4,M,W,0.055439762951079885,inf,0.11325529524020728,0.11325529524020728,1.0,0.11325529524020728,6,6,True
B136,CADENCE,CAGR,21,4,M,D,0.09001606372775939,inf,1.8463253895186096,1.8463253895186096,1.0,1.8463253895186096,6,6,True
B136,CADENCE,DD,21,4,W,Q,1.3764460187531853,inf,7.623470897118423,7.623470897118423,1.0,7.623470897118423,6,6,True
B136,CADENCE,S_FULL,63,4,M,W,0.008627249572870754,inf,0.07115495315410092,0.07115495315410092,1.0,0.07115495315410092,6,6,True
B136,CADENCE,S_OOS,63,4,M,W,0.055439762951079885,inf,0.11325529524020728,0.11325529524020728,1.0,0.11325529524020728,6,6,True
B136,CADENCE,CAGR,63,4,M,D,0.09001606372775939,inf,1.8463253895186096,1.8463253895186096,1.0,1.8463253895186096,6,6,True
B136,CADENCE,DD,63,4,W,Q,1.3764460187531853,inf,7.623470897118423,7.623470897118423,1.0,7.623470897118423,6,6,True
B136,CADENCE,S_FULL,126,4,M,W,0.008627249572870754,inf,0.07115495315410092,0.07115495315410092,1.0,0.07115495315410092,6,6,True
B136,CADENCE,S_OOS,126,4,M,W,0.055439762951079885,inf,0.11325529524020728,0.11325529524020728,1.0,0.11325529524020728,6,6,True
B136,CADENCE,CAGR,126,4,M,D,0.09001606372775939,inf,1.8463253895186096,1.8463253895186096,1.0,1.8463253895186096,6,6,True
B136,CADENCE,DD,126,4,W,Q,1.3764460187531853,7.623470897118423,7.623470897118423,7.623470897118423,1.0,6.887561370795236,6,5,True
