panel,arm,bps,gate_max_abs_diff,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,mean_gross,turn_yr,exc_FULL,exc_IS,exc_OOS,exc_H1,exc_H2,spy_Sharpe,spy_OOS_Sharpe,fail4a,fail4b
u56,EW_GATED,10.0,6.938893903907228e-18,0.08202502414265123,1.1711895991924972,-0.12011679204930847,1.180738261230824,1.1652020819232174,1.0547596656011256,1.2628712338456778,0.09105937807219888,-0.12011679204930858,0.5323201549530463,3.1357134243871645,0.04715475464305574,-0.055211451737000594,0.12712546764658694,-0.009396062524700932,0.0932452494320879,0.889029707500376,0.8820109845896832,"H1,H2",CAGR
u56,EW_ALL,10.0,6.938893903907228e-18,0.132695611497607,1.1240348445494415,-0.22525890947548477,1.1901343237555249,1.0719568324911295,1.1099711173381261,1.1357457661990908,0.13817415675493683,-0.22525890947548444,0.7502297496579479,0.828443130785896,0.0,0.0,0.0,0.0,0.0,0.889029707500376,0.8820109845896832,"H1,H2,DD",DD
u56,RANKED5,10.0,6.938893903907228e-18,0.16520613754156455,0.9503304315665875,-0.2157976960569069,0.899109009800631,0.9996196866502134,0.8949527757590487,0.9938219468088981,0.18450658299662437,-0.21579769605690746,0.7411050184279347,17.62247240908476,-0.173704412982854,-0.2150183415790774,-0.14192381939019272,-0.29102531395489384,-0.0723371458409161,0.889029707500376,0.8820109845896832,"H1,H2,DD","H1,DD"
u56,RANKED10,10.0,6.938893903907228e-18,0.12826174088879472,0.9266774225334887,-0.1753816847361246,0.9175653656157712,0.9400360481074402,0.869492913191664,0.9713031870409113,0.14305486648974663,-0.17538168473612437,0.737140205115284,13.857051125583164,-0.19735742201595274,-0.24047820414646215,-0.1644425791581795,-0.2725689581397537,-0.13192078438368926,0.889029707500376,0.8820109845896832,"H1,H2,DD",H1
u56,RANKED20,10.0,6.938893903907228e-18,0.1265975390868721,1.092137077359415,-0.1830834120957815,1.0882812215237694,1.1015455469867483,0.9928993750331973,1.1679914276771572,0.14360571775847464,-0.1830834120957815,0.7168121231366668,9.630697602931692,-0.03189776719002646,-0.1170717423049289,0.0322456614780664,-0.10185310223175548,0.02958871449561884,0.889029707500376,0.8820109845896832,"H1,H2,DD",
u56,RANKED40,10.0,6.938893903907228e-18,0.09693359270200652,1.1237480129264121,-0.13972405316382186,1.0729492014222848,1.172181904171983,0.9417869388841178,1.2662592445383687,0.11325799452043261,-0.13972405316382186,0.647740459931684,5.01969512284545,-0.00028683162302933773,-0.16818417845400835,0.13051347833927784,-0.11718512233324008,0.10022507168085348,0.889029707500376,0.8820109845896832,"H1,H2,DD",CAGR
u56,EW_GATED,25.0,6.938893903907228e-18,0.07694872921123364,1.1033227642134038,-0.1207914899823338,1.1121599211838473,1.097817524293059,0.985510433232664,1.1960597890487736,0.08589804221843567,-0.1207914899823338,0.5323201549530463,3.1357134243871645,-0.010043116779459682,-0.1138150244877788,0.07101037654816067,-0.06716639969966898,0.036465714802245364,0.889029707500376,0.8820109845896832,"H1,H2",CAGR
u56,EW_ALL,25.0,6.938893903907228e-18,0.13128889455610704,1.1133658809928635,-0.2254761817775679,1.1793263208835163,1.0613518094908136,1.0993254577204428,1.125049412500613,0.13671236509806106,-0.22547618177756767,0.7502297496579479,0.828443130785896,0.0,0.0,0.0,0.0,0.0,0.889029707500376,0.8820109845896832,"H1,H2,DD",DD
u56,RANKED5,25.0,6.938893903907228e-18,0.13482090631082944,0.8013544778471435,-0.23163348264917782,0.735609224563,0.8619711520731332,0.7336962844892237,0.8530602868988446,0.1535415546698471,-0.23163348264917705,0.7411050184279347,17.62247240908476,-0.31201140314571996,-0.365629173231219,-0.27198912560176836,-0.44371709632051626,-0.1993806574176804,0.889029707500376,0.8820109845896832,"H1,H2,DD","H1,OOS,DD"
u56,RANKED10,25.0,6.938893903907228e-18,0.10506516277524725,0.7794010173940026,-0.17635013913168007,0.7568916268155192,0.8032167025289267,0.7105850053774422,0.8318886878952484,0.11951898530810046,-0.17635013913167996,0.737140205115284,13.857051125583164,-0.3339648635988609,-0.3887404523430006,-0.2931607246053646,-0.42243469406799705,-0.2581351069618869,0.889029707500376,0.8820109845896832,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,RANKED20,25.0,6.938893903907228e-18,0.11044653509348112,0.966830929719725,-0.18440704734541324,0.9535521528089737,0.9835766120951389,0.8577201295316533,1.0495602857825126,0.1273070413346047,-0.18440704734541336,0.7168121231366668,9.630697602931692,-0.14653495127313854,-0.24160532818878944,-0.07548912671810037,-0.22577416807454265,-0.07777519739567473,0.889029707500376,0.8820109845896832,"H1,H2,DD",H1
u56,RANKED40,25.0,6.938893903907228e-18,0.08870878422890449,1.0359078410043792,-0.14070773331084885,0.9859288750587418,1.0833942479818583,0.854991414397613,1.1775634956147953,0.10460675873171299,-0.14070773331084918,0.647740459931684,5.01969512284545,-0.07745803998848433,-0.24433404332282982,0.052514083114182375,-0.19339744582477447,0.022042438491044702,0.889029707500376,0.8820109845896832,"H1,H2,DD",CAGR
broad136,EW_GATED,10.0,6.938893903907228e-18,0.07779602544784181,1.0937126762113742,-0.12616421510282394,1.1983302829088325,0.9903722064445416,1.056752286118644,1.125719325105963,0.07870963426528443,-0.12616421510282372,0.5319865867800337,3.3226790083358653,-0.028242270505638434,-0.08910121496715195,0.023516191192904712,-0.032850675553702136,-0.03365182111840104,0.8890499106949826,0.8820239235972316,"H1,DD",CAGR
