panel,cost,form,param,sel,n_admitted,empty,arm,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,pass4a_oos,pass4b_oos
broad136,10.0,ABS,1.0,K_Sharpe,9,False,b0-g1.00-M,0.11120714740818793,1.153163659707186,-0.16079842380916232,False,True,False,True
broad136,10.0,ABS,1.0,K_CAGR,9,False,b0.06-g1.00-M,0.11593494861208153,1.0639329889745577,-0.24578060321794193,False,False,False,False
broad136,10.0,ABS,1.5,K_Sharpe,9,False,b0-g1.00-M,0.11120714740818793,1.153163659707186,-0.16079842380916232,False,True,False,True
broad136,10.0,ABS,1.5,K_CAGR,9,False,b0.06-g1.00-M,0.11593494861208153,1.0639329889745577,-0.24578060321794193,False,False,False,False
broad136,10.0,RANK,0.7,K_Sharpe,1,False,b0.015-g1.00-W,0.10646651816293873,1.130930904580924,-0.16277818377109576,False,False,False,False
broad136,10.0,RANK,0.7,K_CAGR,1,False,b0.015-g1.00-W,0.10646651816293873,1.130930904580924,-0.16277818377109576,False,False,False,False
broad136,10.0,OFF,,K_Sharpe,10,False,control,0.1859250895188882,1.100579361004539,-0.32721478414341376,False,False,False,False
broad136,10.0,OFF,,K_CAGR,10,False,control,0.1859250895188882,1.100579361004539,-0.32721478414341376,False,False,False,False
broad136,25.0,ABS,1.0,K_Sharpe,6,False,b0-g1.00-M,0.1074864440112917,1.1182038615735042,-0.1614462614161325,False,True,False,False
broad136,25.0,ABS,1.0,K_CAGR,6,False,b0.06-g1.00-M,0.11339501480444913,1.0429714520056534,-0.24601682056643215,False,False,False,False
broad136,25.0,ABS,1.5,K_Sharpe,6,False,b0-g1.00-M,0.1074864440112917,1.1182038615735042,-0.1614462614161325,False,True,False,False
broad136,25.0,ABS,1.5,K_CAGR,6,False,b0.06-g1.00-M,0.11339501480444913,1.0429714520056534,-0.24601682056643215,False,False,False,False
broad136,25.0,RANK,0.7,K_Sharpe,1,False,b0-g1.00-M,0.1074864440112917,1.1182038615735042,-0.1614462614161325,False,True,False,False
