panel,family,form,dial,gross,lam,k,tg,GAP,SD,RHO1,RHO5,DRHO1,RUN,LOWSHARE,TIMING,DDTIME,dU_Sharpe,dM_Sharpe,flip_Sharpe,dU_CAGR,dM_CAGR,flip_CAGR,dU_MaxDD,dM_MaxDD,flip_MaxDD,flip_any
U56,MA,DG,200.0,0.75,0.75,0.7821314471532491,0.5865985853649367,0.21782283674906078,0.1518422818833163,0.9875252790127471,0.9361022247234524,0.009790019369705248,34.55555555555556,0.3502252252252252,0.0985861163369041,-0.03914063943491411,0.08286064473997645,0.08330218899677311,False,-0.037694310719750934,-0.00857742285926033,False,0.08211475875180407,0.036384627221045185,False,False
U56,MA,DG,200.0,0.75,1.0,0.709508596204332,0.5321314471532489,0.29046140197027515,0.20249715766677273,0.9873584297414844,0.9357434087530474,0.00679707646948536,34.55555555555556,0.3502252252252252,0.0985861163369041,-0.03914063943491411,0.04643588416725386,0.047048777640879,False,-0.05064774842889719,-0.011846266958554397,False,0.10514207286649357,0.04376465605571256,False,False
U56,MA,DG,250.0,0.75,0.25,0.9293028044647076,0.6969771033485305,0.07068648306129299,0.04979266994145407,0.9894731874056265,0.94595819509062,0.01768519232117354,35.02325581395349,0.33918918918918917,0.0776792021832654,-0.040768831541803593,0.03988854126825925,0.04001951211091459,False,-0.01167126241035743,-0.002214155713549326,False,0.027525128015533196,0.012883482080408237,False,False
U56,MA,DG,250.0,0.75,0.5,0.8586056089294144,0.6439542066970606,0.14138233149683488,0.09958681943953643,0.9893648229243518,0.9457633479479736,0.015063670983777526,35.02325581395349,0.33918918918918917,0.0776792021832654,-0.040768831541803593,0.07374913607985101,0.07402283455020586,False,-0.023692017010361388,-0.004785782090240609,False,0.05557926905954513,0.02610665541460122,False,False
U56,MA,DG,250.0,0.75,0.75,0.7879084133941218,0.5909313100455912,0.21208989199951378,0.1493919821341852,0.989232435133793,0.9455090881592926,0.011881859954556909,35.0,0.33896396396396394,0.07584868119872132,-0.04080524173001728,0.0889294569733814,0.08935787498257364,False,-0.035882210297692785,-0.00753622288851763,False,0.08363501556375896,0.03914084337592727,False,False
U56,MA,DG,250.0,0.75,1.0,0.7172112178588292,0.5379084133941218,0.2828115177893056,0.19921773165201523,0.9890758878604484,0.9451951735694943,0.00818631498976765,35.06976744186046,0.3396396396396396,0.07177185062439284,-0.04076230159979481,0.05987685127433928,0.06047100419525897,False,-0.04823304976749432,-0.010458158120825845,False,0.10874651234201482,0.04903837707016201,False,False
U56,VOL,DG,0.35,0.75,0.25,0.9567584215199557,0.7175688161399666,0.043293864215292244,0.03808294621466499,0.985973032413761,0.9288443262663417,0.00666907137654631,32.54347826086956,0.33716216216216216,0.1362159467643608,-0.030819218157327112,0.028463252593506683,0.028541941478542165,False,-0.011540336655318395,-0.005755078457819973,False,0.03219791984059628,0.023264835951171903,False,False
U56,VOL,DG,0.35,0.75,0.5,0.9135168430399117,0.6851376322799335,0.08659663152129538,0.07617774049680937,0.9860424369849397,0.9292599966519229,0.005685547311873327,32.54347826086956,0.33716216216216216,0.1362159467643608,-0.030819218157327112,0.05067050633425163,0.05083233218118077,False,-0.02327999751745713,-0.011712254385368048,False,0.0650790715383377,0.047142280954319604,False,False
U56,VOL,DG,0.35,0.75,0.75,0.8702752645598674,0.6527064484199003,0.12991020861951863,0.11429600521761321,0.9860816130480091,0.9296005203585904,0.003925415039048944,31.872340425531913,0.3373873873873874,0.13589748488775996,-0.030796203939648124,0.05704289844897681,0.05729220888341113,False,-0.03513783439863305,-0.017790715068026985,False,0.09868689495229865,0.0716754451159275,False,False
U56,VOL,DG,0.35,0.75,1.0,0.8270336860798231,0.6202752645598671,0.1732364947866213,0.15244928821846743,0.9860907507406754,0.9298657975413979,0.0014258428254561174,31.872340425531913,0.3373873873873874,0.13589748488775996,-0.030796203939648124,0.030185877257667748,0.03052720750860871,False,-0.047107143952778374,-0.02398406439360601,False,0.11499868989952589,0.0788414232026915,False,False
U56,VOL,DG,0.45,0.75,0.25,0.9764588670635503,0.7323441502976625,0.023550137036975283,0.028082325358998555,0.9823609416747134,0.9093048410529848,0.015126462423420632,20.069444444444443,0.32545045045045046,0.07933687914846042,-0.029402425584331763,0.01612793429604853,0.016170224241603304,False,-0.007653812315542519,-0.004503936652116236,False,0.02466272593585417,0.019808202195128466,False,False
U56,VOL,DG,0.45,0.75,0.5,0.9529177341271007,0.7146883005953253,0.04710699701626431,0.05619126373073006,0.9824632472372754,0.9101789831264923,0.011350616844982328,20.3943661971831,0.3261261261261261,0.07946047315499338,-0.029303067605892224,0.025440051484245885,0.02552594660097629,False,-0.015463031681406836,-0.009164059822809323,False,0.04962052128106953,0.03989059554477681,False,False
U56,VOL,DG,0.45,0.75,0.75,0.9293766011906511,0.6970324508929882,0.07067163573714796,0.08433627437343055,0.9825371506517486,0.910951106007575,0.007204368033734683,20.67142857142857,0.3259009009009009,0.07800125805091024,-0.029319852187367566,0.024326030169396384,0.024456858112494873,False,-0.023361860322663297,-0.013914621447442377,False,0.06633980647304749,0.05171354257523664,False,False
U56,VOL,DG,0.45,0.75,1.0,0.9058354682542016,0.679376601190651,0.09424511192950769,0.11252682388104673,0.9825824371222326,0.9116221476665147,0.0026970006308520878,20.366197183098592,0.3256756756756757,0.07837479148111232,-0.02935331781210477,0.007670973994755803,0.00784801995998241,False,-0.031347323624723256,-0.018752703766801604,False,0.07334200300001503,0.05379838664899961,False,False
U56,VOL,DG,0.6,0.75,0.25,0.9898849480182871,0.7424137110137151,0.010127471964400114,0.01846412507165362,0.9771906306471067,0.882375036892264,0.024384853834390458,20.52542372881356,0.27274774774774774,0.1252606866193911,-0.023173662034199446,0.011642393569254006,0.01166039768264393,False,-0.004051485612645012,-0.002697969634838593,False,0.020811343371687663,0.018728032207585787,False,False
U56,VOL,DG,0.6,0.75,0.5,0.9797698960365744,0.7348274220274306,0.02025680943874364,0.03694340600751174,0.9773125955705646,0.883989800387991,0.01762666105610413,20.52542372881356,0.27274774774774774,0.1252606866193911,-0.023173662034199446,0.01787308165123913,0.01790934686562906,False,-0.008223359000382624,-0.005516463035142083,False,0.04175712214391292,0.03758664357712904,False,False
U56,VOL,DG,0.6,0.75,0.75,0.9696548440548615,0.7272411330411459,0.030388681919183758,0.05544763902276945,0.9773932781920246,0.8854407479601701,0.010424240673209031,20.52542372881356,0.27274774774774774,0.1252606866193911,-0.023173662034199446,0.017603292914021962,0.01765804276879801,False,-0.012468288326378918,-0.008408157598498223,False,0.05365961599508717,0.0473981205181806,False,False
U56,VOL,DG,0.6,0.75,1.0,0.9595397920731484,0.7196548440548611,0.04052376132831159,0.07398666355794968,0.9774319732106873,0.8867283795743157,0.0027990635708315986,20.52542372881356,0.27274774774774774,0.1252606866193911,-0.023173662034199446,0.009403505998847761,0.009476996153315431,False,-0.01678487317046984,-0.011371652880331373,False,0.05641936820543758,0.0480629973766149,False,False
U56,VOL,DG,0.9,0.75,0.25,0.9977084146679015,0.7482813110009259,0.0022712092991147292,0.00940175972835925,0.9689790705440329,0.8465579276272509,-0.0025715404126995358,22.166666666666668,0.2695945945945946,-0.06758874036143737,-0.01609037357565883,-0.003297395202225273,-0.0032933446190299698,False,-0.002234227426046509,-0.0019275747207556648,False,0.005371272166388219,0.004899631485752454,False,False
U56,VOL,DG,0.9,0.75,0.5,0.9954168293358028,0.7465626220018519,0.004545243576062119,0.01884492102310063,0.9691458777215973,0.8468882039108057,-0.0019806147061250346,22.166666666666668,0.2695945945945946,-0.06758874036143737,-0.01609037357565883,-0.008377417289100686,-0.008369297460017577,False,-0.004505269314752036,-0.0038919699909576444,False,0.01071971342873368,0.009776234304787357,False,False
U56,VOL,DG,0.9,0.75,0.75,0.9931252440037043,0.744843933002778,0.0068222160651945085,0.02833167928968713,0.9692907916271648,0.8471666807980847,-0.001583875421050167,22.166666666666668,0.2695945945945946,-0.06758874036143737,-0.01609037357565883,-0.015227452925108187,-0.015215248868417408,False,-0.006798125882737427,-0.005878186566308008,False,0.01608681448179594,0.01467129910444942,False,False
U56,VOL,DG,0.9,0.75,1.0,0.9908336586716056,0.7431252440037039,0.009102244276333327,0.03786433188436782,0.9694126871229759,0.8473912456446532,-0.0013989108198787287,22.166666666666668,0.2695945945945946,-0.06758874036143737,-0.01609037357565883,-0.02394229206992482,-0.023925988886142724,False,-0.009112826194809909,-0.007886253600826398,False,0.0214726210457149,0.019584871557456474,False,False
U56,BAND,DG,0.0,0.75,0.25,0.927377149051083,0.6955328617883121,0.07259457997912955,0.05060344940909392,0.9877855745561761,0.9366387933066463,0.014358719658645444,33.82608695652174,0.3504504504504504,0.0997276545224663,-0.039193841658177755,0.03885026143463932,0.03898496574074084,False,-0.01226396689491982,-0.0025493718553804,False,0.02695062881485455,0.011907530202071026,False,False
U56,BAND,DG,0.0,0.75,0.5,0.854754298102166,0.6410657235766243,0.14520137866239602,0.1012143023133257,0.9876676093320378,0.9364005959994317,0.012322504897671144,34.55555555555556,0.3502252252252252,0.0985861163369041,-0.03914063943491411,0.0710069451458808,0.07128876616502144,False,-0.024896498126906197,-0.005475767269405463,False,0.05435922082379607,0.02407321567979026,False,False
U56,BAND,DG,0.0,0.75,0.75,0.7821314471532491,0.5865985853649367,0.21782283674906078,0.1518422818833163,0.9875252790127471,0.9361022247234524,0.009790019369705248,34.55555555555556,0.3502252252252252,0.0985861163369041,-0.03914063943491411,0.08286064473997645,0.08330218899677311,False,-0.037694310719750934,-0.00857742285926033,False,0.08211475875180407,0.036384627221045185,False,False
U56,BAND,DG,0.0,0.75,1.0,0.709508596204332,0.5321314471532489,0.29046140197027515,0.20249715766677273,0.9873584297414844,0.9357434087530474,0.00679707646948536,34.55555555555556,0.3502252252252252,0.0985861163369041,-0.03914063943491411,0.04643588416725386,0.047048777640879,False,-0.05064774842889719,-0.011846266958554397,False,0.10514207286649357,0.04376465605571256,False,False
U56,BAND,DG,0.03,0.75,0.25,0.927549136105323,0.695661852078992,0.07245218381466134,0.05011258562188065,0.9948916687980163,0.9732011757360829,0.02057890050863129,68.0,0.3216216216216216,0.07408704105440354,-0.04163955128573582,0.04422794325931978,0.04436231386661893,False,-0.011152203416612716,-0.0014606053117030005,False,0.02779780586492664,0.012790568123605461,False,False
U56,BAND,DG,0.03,0.75,0.5,0.8550982722106456,0.641323704157984,0.1449142139725208,0.10023087060633866,0.9948570892612248,0.9731470926363956,0.017937884329448706,68.0,0.3216216216216216,0.07408704105440354,-0.04163955128573582,0.08358708022989125,0.08386817433747074,False,-0.022610028726312903,-0.0032352481718178616,False,0.05614357934880754,0.025930244124820034,False,False
U56,BAND,DG,0.03,0.75,0.75,0.7826474083159684,0.5869855562369761,0.21738845664864992,0.15036430399576556,0.9947983386984641,0.9730304521038935,0.0141118919821653,64.95454545454545,0.32184684684684683,0.07222284183994451,-0.04160846526513292,0.10456709813724907,0.10500746672185746,False,-0.03425339850260456,-0.005205359548580368,False,0.08465872761734983,0.03903903625586058,False,False
U56,BAND,DG,0.03,0.75,1.0,0.7101965444212912,0.5326474083159682,0.2898772850363416,0.2005223803308447,0.9947152489925363,0.9728510367334111,0.009198216772316983,64.95454545454545,0.32184684684684683,0.07222284183994451,-0.04160846526513292,0.08091914992802063,0.08153036471190545,False,-0.046073234317600686,-0.007363435224593484,False,0.10470938874098379,0.04348115500244665,False,False
U56,BAND,DG,0.06,0.75,0.25,0.919769291757168,0.6898269688178759,0.08027148645404714,0.050922086679791985,0.9967770859089571,0.9828789231993166,0.027857574213097085,64.875,0.3506756756756757,0.15427635365836254,-0.035622655175959146,0.03246895711751918,0.03261848947462642,False,-0.012000622596344046,-0.0012688048222146975,False,0.024917738191811645,0.00828720867105448,False,False
U56,BAND,DG,0.06,0.75,0.5,0.8395385835143359,0.6296539376357517,0.16055477787846162,0.10185039521820866,0.9967811481149834,0.9829415681003473,0.02555857260939008,64.75,0.35,0.138577967262256,-0.035560630230659744,0.05699273137412164,0.05730697394048723,False,-0.024245662857394823,-0.0027925459593562962,False,0.05023712554817383,0.016732045302355614,False,False
U56,BAND,DG,0.06,0.75,0.75,0.759307875271504,0.5694809064536278,0.24085226687801353,0.15279431539305863,0.9967611934916526,0.9829395789708957,0.021415667543829914,62.16,0.35,0.1389081624847844,-0.035576982384141614,0.06017263202984369,0.06066673221326302,False,-0.036651618370264094,-0.004489790564450757,False,0.07600537355111525,0.02537964208321941,False,False
U56,BAND,DG,0.06,0.75,1.0,0.6790771670286719,0.5093078752715038,0.321166355962362,0.2037632950242141,0.996717017363196,0.9828727054309027,0.015549901044434804,62.16,0.35,0.1389081624847844,-0.035576982384141614,0.01868531340645352,0.019373408930166258,False,-0.049209454509633765,-0.006353593471442265,False,0.09053345676866198,0.022538512175176106,False,False
U56,BAND,DG,0.1,0.75,0.25,0.9224193815700589,0.691814536177544,0.07760259583431817,0.04891864717646971,0.9978128083662359,0.9884357456475719,0.03042462149806205,83.8,0.37747747747747745,0.2374679455232717,-0.028888207545104683,0.035942897165779586,0.03608724896906712,False,-0.010849539619326443,-0.00047204642615961134,False,0.027556769811606263,0.011479448832526384,False,False
U56,BAND,DG,0.1,0.75,0.5,0.8448387631401173,0.6336290723550878,0.15521535934657738,0.09784017724158084,0.997838032164481,0.9885557489852972,0.029378049549979114,88.10526315789474,0.377027027027027,0.2378575474157693,-0.02886124872473272,0.06590125496101695,0.06620413633367206,False,-0.02192315104428455,-0.0011779370335998074,False,0.05568867781215314,0.02330591933601045,False,False
U56,BAND,DG,0.1,0.75,0.75,0.767258144710176,0.5754436085326318,0.23284045207588688,0.14677317726754438,0.9978404940233586,0.9886165297085276,0.025553031519761307,88.10526315789474,0.377027027027027,0.2378575474157693,-0.02886124872473272,0.07838209351648184,0.0788577580590859,False,-0.03316374902098085,-0.002062450654172654,False,0.08385080110913667,0.03493266437996212,False,False
U56,BAND,DG,0.1,0.75,1.0,0.6896775262802347,0.5172581447101758,0.3104800406409879,0.19572626259340806,0.9978200654034711,0.9886180144302574,0.01906681848173797,88.10526315789474,0.377027027027027,0.2378575474157693,-0.02886124872473272,0.05342441706082224,0.05408610184231177,False,-0.044563240929986314,-0.003119398220381875,False,0.1017798353982251,0.03609410191942697,False,False
U56,BREADTH,DG,0.1,0.75,0.25,0.9796637744034707,0.7347478308026029,0.02027013309104475,0.06824560689260703,0.9582661652866961,0.7917329217644888,0.00504609548195023,25.714285714285715,0.08108108108108109,-0.006912180014355715,-0.06456305475957709,0.04176023766101333,0.041796695640402115,False,-0.002234510195166184,0.0004865839382588444,True,0.020747717222437068,0.016555320773057214,False,True
U56,BREADTH,DG,0.1,0.75,0.5,0.9593275488069414,0.7194956616052058,0.040538861870791254,0.13647962071162906,0.9580860814913403,0.7916690362695508,0.0034054746348598066,25.714285714285715,0.08108108108108109,-0.006912180014355715,-0.06456305475957709,0.06979218476530868,0.06986607118898336,False,-0.004733562877537567,0.0007080476351650766,True,0.041519296422095286,0.03311892757707846,False,True
U56,BREADTH,DG,0.1,0.75,0.75,0.938991323210412,0.7042434924078088,0.060808431346571656,0.20471373603962897,0.9578903433216898,0.791558170419951,0.0017231022774310285,25.714285714285715,0.08108108108108109,-0.006912180014355715,-0.06456305475957709,0.07865093255926392,0.07876325017571695,False,-0.007441309064994517,0.0007202113632451823,True,0.04539295015220124,0.0327689930209919,False,True
U56,BREADTH,DG,0.1,0.75,1.0,0.9186550976138828,0.6889913232104119,0.08108108108108103,0.2729595929287048,0.9576788973332246,0.7914008179959093,0.0,25.714285714285715,0.08108108108108109,-0.006912180014355715,-0.06456305475957709,0.06425944797705108,0.06441116448677686,False,-0.01035501955368101,0.0005257658740667193,True,0.04539295015220135,0.028529752011139498,False,True
U56,BREADTH,DG,0.2,0.75,0.25,0.9655639913232106,0.7241729934924077,0.03445597393045685,0.0861807207808618,0.9736927229278782,0.8718914270104682,0.0009678267650591565,43.714285714285715,0.13783783783783785,-0.013912534467126304,-0.05052596098974972,0.0694880031794427,0.06955029550318459,False,-0.0028123083872695354,0.001795072240965423,True,0.03433476325925333,0.027226498405162114,False,True
U56,BREADTH,DG,0.2,0.75,0.5,0.9311279826464208,0.6983459869848154,0.06891213123458662,0.17235406085974592,0.9736322826326347,0.8716597985770634,0.0008376055600565161,43.714285714285715,0.13783783783783785,-0.013912534467126304,-0.05052596098974972,0.12408973363478415,0.12421717379352781,False,-0.005962781444015963,0.003250266696901649,True,0.06934463662955181,0.0550833664409508,False,True
U56,BREADTH,DG,0.2,0.75,0.75,0.8966919739696311,0.6725189804772231,0.10337169362323184,0.25853286329733477,0.9735565447956922,0.8713965344069488,0.0005096715033045231,43.714285714285715,0.13783783783783785,-0.013912534467126304,-0.05052596098974972,0.1499124397089635,0.15010777830030908,False,-0.009401296394493164,0.004415531458612509,True,0.09957781434428659,0.07811859399080223,False,True
U56,BREADTH,DG,0.2,0.75,1.0,0.8622559652928415,0.646691973969631,0.13783783783783787,0.3447297032430303,0.9734659650812683,0.8711018106780595,0.0,43.714285714285715,0.13783783783783785,-0.013912534467126304,-0.05052596098974972,0.13487523415418723,0.13514126937433701,False,-0.013122307216107965,0.005296251814180364,True,0.09957781434428659,0.07087562747127973,False,True
U56,BREADTH,DG,0.35,0.75,0.25,0.9370932754880694,0.7028199566160519,0.06262170900102004,0.10827613410459022,0.9606696847994387,0.8055705903202449,-0.0007185336867267061,33.72727272727273,0.25067567567567567,0.023431474258271558,-0.03671819986187095,0.039131315867932726,0.03924727146207885,False,-0.009435765915094763,-0.0010204194346079554,False,0.034334763259253887,0.021315807061815684,False,False
U56,BREADTH,DG,0.35,0.75,0.5,0.8741865509761388,0.6556399132321039,0.12527209845248644,0.21659378395099874,0.9606007672430095,0.805231776769511,-0.0003955821622206681,33.72727272727273,0.25067567567567567,0.023431474258271558,-0.03671819986187095,0.055055351878413816,0.05529656354430923,False,-0.01927611124011208,-0.0024516121973754412,False,0.06934463662955159,0.043156933034388945,False,False
U56,BREADTH,DG,0.35,0.75,0.75,0.8112798264642082,0.6084598698481559,0.18795536656117162,0.3249651117871897,0.9605203122661724,0.8048689608136673,-0.0001581178190208186,33.72727272727273,0.25067567567567567,0.023431474258271558,-0.03671819986187095,0.028805051105271318,0.029181026502061114,False,-0.029420169469140944,-0.004193693567630996,False,0.0847401239100477,0.04523306274673744,False,False
U56,BREADTH,DG,0.35,0.75,1.0,0.7483731019522776,0.561279826464208,0.2506756756756757,0.4334021011719015,0.9604285762910209,0.8044821395439915,0.0,33.72727272727273,0.25067567567567567,0.023431474258271558,-0.03671819986187095,-0.05461579519242288,-0.05409608759875684,False,-0.03985489289986588,-0.006234650206122572,False,0.07152352905384018,0.018545196256019802,False,False
U56,BREADTH,DG,0.5,0.75,0.25,0.9015726681127985,0.6761795010845987,0.0977783981028375,0.121923992760824,0.9487003808079103,0.7464531818062539,-0.00012876727685094702,31.6,0.39144144144144144,0.09596680151778707,-0.02869352316844995,0.016348220083051812,0.01653377391117883,False,-0.01628480692629286,-0.003120361681775652,False,0.03433476325925344,0.013898466504833729,False,False
U56,BREADTH,DG,0.5,0.75,0.5,0.8031453362255964,0.6023590021691971,0.19560794928795577,0.24390285162343966,0.9486307989200826,0.7462656054021813,-2.6952886180713492e-05,31.6,0.39144144144144144,0.09596680151778707,-0.02869352316844995,0.0001733411221487291,0.0005674314947732295,False,-0.03295706209441085,-0.006644699639887897,False,0.0693446366295517,0.028104180320931427,False,False
U56,BREADTH,DG,0.5,0.75,0.75,0.7047180043383948,0.5285385032537959,0.29349389516947044,0.3659485184325945,0.9485503376661226,0.7460575726332451,1.3929511963087053e-05,31.6,0.39144144144144144,0.09596680151778707,-0.02869352316844995,-0.08017703839329937,-0.0795524298428456,False,-0.04986781537559293,-0.01042792787284852,False,0.09957781434428659,0.03716103757607003,False,False
U56,BREADTH,DG,0.5,0.75,1.0,0.6062906724511931,0.45471800433839465,0.39144144144144144,0.488072780805986,0.9484592248829431,0.7458291061283905,-2.0672219224750364e-06,31.6,0.39144144144144144,0.09596680151778707,-0.02869352316844995,-0.25049772095283174,-0.24962183679033056,False,-0.06699442949688317,-0.014451157653514013,False,0.09557643091446266,0.011607157123180945,False,False
U56,SPYTR,DG,0.1,0.75,0.25,0.9793926247288504,0.7345444685466376,0.02049595929533865,0.06859329463845897,0.9525565286918126,0.7674985056472531,0.0012782698726223703,22.75,0.08198198198198198,0.10639295583688584,-0.06790836553404779,0.04687171365341114,0.04690866424333562,False,-0.003322262796973785,-0.0005648912297488984,False,0.034334763259253887,0.03008636285138877,False,False
U56,SPYTR,DG,0.1,0.75,0.5,0.9587852494577006,0.7190889370932753,0.04098980701821575,0.13717121250004127,0.9524279017429673,0.7672140537901899,0.0010022443592998453,22.75,0.08198198198198198,0.10639295583688584,-0.06790836553404779,0.0780519558238475,0.07812685507645578,False,-0.0069200412271257505,-0.0014058916335548677,False,0.06934463662955193,0.06083184142581932,False,False
U56,SPYTR,DG,0.1,0.75,0.75,0.9381778741865509,0.703633405639913,0.061484258155570015,0.20574792794749006,0.9522813598344085,0.7668993341352988,0.0005715894799143431,22.75,0.08198198198198198,0.10639295583688584,-0.06790836553404779,0.08546960022233163,0.08558347580331116,False,-0.010730873386939566,-0.0024605696911703667,False,0.06816416791761803,0.055370942170686055,False,False
U56,SPYTR,DG,0.1,0.75,1.0,0.9175704989154012,0.6881778741865507,0.08198198198198203,0.2743372679974195,0.952117575675858,0.7665543741446476,0.0,22.75,0.08198198198198198,0.10639295583688584,-0.06790836553404779,0.06310155821281671,0.0632554029908794,False,-0.014750834365964804,-0.00372504022598541,False,0.060376616789430404,0.043286884933030456,False,False
U56,SPYTR,DG,0.2,0.75,0.25,0.9601409978308028,0.7201057483731018,0.03977741089953779,0.09140937487243697,0.9616617422697405,0.8130096092854161,-0.00014683096735361459,30.73913043478261,0.15923423423423425,0.07414542265239481,-0.05204410073541538,0.0580994436187785,0.05817181176597819,False,-0.005852401726529122,-0.0005196006851369006,False,0.03433476325925355,0.026103013101394845,False,False
U56,SPYTR,DG,0.2,0.75,0.5,0.9202819956616051,0.6902114967462036,0.07957319407004759,0.18285274869304763,0.9615571890092859,0.8125481244347252,2.533101502271581e-05,30.73913043478261,0.15923423423423425,0.07414542265239481,-0.05204410073541538,0.09807392629922584,0.09822245509970484,False,-0.012079116001267431,-0.001415847313521068,False,0.06934463662955193,0.052821155296738254,False,False
U56,SPYTR,DG,0.2,0.75,0.75,0.8804229934924077,0.6603172451193056,0.11939094919182547,0.2743434035092546,0.9614382241014406,0.8120586201654966,7.100429845657026e-05,30.73913043478261,0.15923423423423425,0.07414542265239481,-0.05204410073541538,0.10313807991417079,0.10336645683901291,False,-0.0185985061966929,-0.0026073683767717792,False,0.088682846110963,0.06380737664468783,False,False
U56,SPYTR,DG,0.2,0.75,1.0,0.8405639913232104,0.6304229934924076,0.15923423423423422,0.3658943739415397,0.9613052600620651,0.8115412399609049,0.0,30.73913043478261,0.15923423423423425,0.07414542265239481,-0.05204410073541538,0.058856590299677825,0.05916862903289899,False,-0.025402477393941414,-0.004086311877978588,False,0.07493011433405528,0.041642249821145394,False,False
U56,SPYTR,DG,0.35,0.75,0.25,0.9349240780911063,0.7011930585683296,0.0651949000053883,0.10969967207246636,0.9548133043829818,0.7754112133738038,0.0004941744051027461,29.71794871794872,0.26103603603603603,0.1274673558133947,-0.03956335915413372,0.026883518226236358,0.027003641149956348,False,-0.012379303872119607,-0.003673877489125621,False,0.034334763259253664,0.020864212627451972,False,False
U56,SPYTR,DG,0.35,0.75,0.5,0.8698481561822125,0.6523861171366592,0.1304295327584103,0.21945765098835485,0.9547077820691496,0.7751513100596819,0.0004157057559138035,29.71794871794872,0.26103603603603603,0.1274673558133947,-0.03956335915413372,0.026367916314555595,0.02661811304461459,False,-0.02515527271959872,-0.007751085517750278,False,0.06934463662955193,0.04224319920156416,False,False
