panel,kind,q,draw,n,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,spy_S,spy_CAGR,spy_DD,spy_H1,spy_H2,spy_OOS_S,v2_S,v2_H1,v2_H2,v2_DD,v2_OOS_S,pass4a,pass4b
MIX q=0.0 d1,mix,0.0,1.0,30,0.09844896913313295,1.0228050154909447,-0.14636738364707214,1.0848025310323026,0.9633906729717016,0.10305406507545878,1.056380874644558,-0.1463673836470719,0.9668625238092167,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.085981471728733,1.1598552824065549,1.0165676837844237,-0.1206795205954585,1.0790133217979345,False,False
MIX q=0.0 d1,mix,0.0,1.0,40,0.0739613541813664,0.9913718906001969,-0.12341408009126564,1.0638498978350102,0.921582777164444,0.0764758500884859,1.0107294348771028,-0.12341408009126587,0.9589856109350476,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.085981471728733,1.1598552824065549,1.0165676837844237,-0.1206795205954585,1.0790133217979345,False,False
MIX q=0.0 d2,mix,0.0,2.0,5,0.15605041555075538,0.915412251468686,-0.21005723416300826,1.0474141749247985,0.8290941000965906,0.1614796242605463,0.8880270952141571,-0.21005723416300826,0.9857075796302014,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.080201406808218,1.1892236858363632,0.985324262840367,-0.14160834714040327,1.07877808518847,False,False
MIX q=0.0 d2,mix,0.0,2.0,10,0.1445117441932935,0.9940024000196147,-0.2136475809370969,1.056331710863786,0.9512414658731031,0.15397251094006115,1.0014657691326776,-0.21364758093709668,0.9879666684392195,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.080201406808218,1.1892236858363632,0.985324262840367,-0.14160834714040327,1.07877808518847,False,False
MIX q=0.0 d2,mix,0.0,2.0,15,0.12201384537949655,0.943892966009172,-0.21566611745344766,1.0743727862780226,0.8397046191815565,0.1283524274810519,0.9449285589644107,-0.21566611745344755,0.9480833856643214,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.080201406808218,1.1892236858363632,0.985324262840367,-0.14160834714040327,1.07877808518847,False,False
MIX q=0.0 d2,mix,0.0,2.0,20,0.12097939894006915,1.013026274516561,-0.1954473036790605,1.0824877144613854,0.956506026645091,0.13359337794891601,1.0652822476038206,-0.19544730367906082,0.922078986380959,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.080201406808218,1.1892236858363632,0.985324262840367,-0.14160834714040327,1.07877808518847,False,True
MIX q=0.0 d2,mix,0.0,2.0,30,0.10465511320635179,1.0481725263433161,-0.16437954150330802,1.1450734386522219,0.9589409406042824,0.10909047559310237,1.0608084132901863,-0.16437954150330858,1.027734386630466,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.080201406808218,1.1892236858363632,0.985324262840367,-0.14160834714040327,1.07877808518847,False,True
MIX q=0.0 d2,mix,0.0,2.0,40,0.08168221540292064,1.045239937762358,-0.137939277414738,1.1545399847019286,0.9427537618935532,0.0851248349564524,1.060458766020915,-0.1379392774147381,1.0201000073795066,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.080201406808218,1.1892236858363632,0.985324262840367,-0.14160834714040327,1.07877808518847,False,False
MIX q=0.0 d3,mix,0.0,3.0,5,0.15296014572423466,0.9207458822910929,-0.28435040390242994,1.0099428795305418,0.846322578164423,0.14516750795656352,0.8476361234644946,-0.2843504039024305,1.062070077903471,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.2119739830476397,1.3732260699454975,1.0625561599939135,-0.14304474277284873,1.1620062300649334,False,False
MIX q=0.0 d3,mix,0.0,3.0,10,0.14001082352084238,0.9894780504818561,-0.2649982479769787,1.1844499865182905,0.8207501392062164,0.12496961374808313,0.8644499734535644,-0.2649982479769786,1.2230865843823562,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.2119739830476397,1.3732260699454975,1.0625561599939135,-0.14304474277284873,1.1620062300649334,False,False
MIX q=0.0 d3,mix,0.0,3.0,15,0.13325178438375196,1.054902993873138,-0.21982357031165645,1.2529528621189714,0.8810778896353436,0.1248128593681277,0.9642009763557374,-0.21982357031165622,1.2209967274824538,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.2119739830476397,1.3732260699454975,1.0625561599939135,-0.14304474277284873,1.1620062300649334,False,False
MIX q=0.0 d3,mix,0.0,3.0,20,0.12519938887178683,1.0928929438185155,-0.18866428256359846,1.2357399217449991,0.9613096364112726,0.12330948160976041,1.0548457098525026,-0.18866428256359835,1.1599168312807493,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.2119739830476397,1.3732260699454975,1.0625561599939135,-0.14304474277284873,1.1620062300649334,False,True
MIX q=0.0 d3,mix,0.0,3.0,30,0.10746349944015865,1.1523456989119587,-0.15590982577213985,1.2768230289863005,1.0326617563505163,0.10840783482713334,1.150224318981975,-0.1559098257721394,1.1557815858889469,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.2119739830476397,1.3732260699454975,1.0625561599939135,-0.14304474277284873,1.1620062300649334,False,True
MIX q=0.0 d3,mix,0.0,3.0,40,0.08085721140817759,1.1322186874549205,-0.12884592837164777,1.2467375707240442,1.0221852862588388,0.08178952078250967,1.1344575427989179,-0.12884592837164754,1.128337841156517,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.2119739830476397,1.3732260699454975,1.0625561599939135,-0.14304474277284873,1.1620062300649334,False,False
MIX q=0.0 d4,mix,0.0,4.0,5,0.11744381976262308,0.7818997109574258,-0.2287162528132125,0.9056765889837229,0.6794614584333869,0.12648010677066535,0.8049153465270297,-0.22871625281321106,0.7432782543210686,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.9661583230320386,1.0413503213725959,0.8900938688674438,-0.12646794264765227,1.0218016839190807,False,False
MIX q=0.0 d4,mix,0.0,4.0,10,0.09418520094970417,0.7387376970950552,-0.20650958220947557,0.7922735256488032,0.6933111844502486,0.10398722402114258,0.7837538465824276,-0.20650958220947402,0.6606640495329082,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.9661583230320386,1.0413503213725959,0.8900938688674438,-0.12646794264765227,1.0218016839190807,False,False
MIX q=0.0 d4,mix,0.0,4.0,15,0.0905978029566028,0.7720192975759511,-0.20240256447847138,0.8489294777998395,0.7032678596565416,0.09870831104785815,0.8156577369623317,-0.20240256447847116,0.6973526349009846,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.9661583230320386,1.0413503213725959,0.8900938688674438,-0.12646794264765227,1.0218016839190807,False,False
MIX q=0.0 d4,mix,0.0,4.0,20,0.09472245582734451,0.8594154786798917,-0.2020983356849504,0.9219226450823403,0.8018350395805407,0.10341893512661526,0.9132031799259809,-0.2020983356849505,0.7679729118569272,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.9661583230320386,1.0413503213725959,0.8900938688674438,-0.12646794264765227,1.0218016839190807,False,False
MIX q=0.0 d4,mix,0.0,4.0,30,0.09143435884120543,0.9591132959595502,-0.162954058945741,1.0607308091924201,0.8586795261032785,0.0984456554630746,1.0176163911725788,-0.1629540589457411,0.8620335214352458,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.9661583230320386,1.0413503213725959,0.8900938688674438,-0.12646794264765227,1.0218016839190807,False,False
MIX q=0.0 d4,mix,0.0,4.0,40,0.06949031551695062,0.9308724462836953,-0.13203263566309054,1.043781379007691,0.8183253863462824,0.07390631215839183,0.9752861578744904,-0.13203263566309054,0.8567238329465481,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.9661583230320386,1.0413503213725959,0.8900938688674438,-0.12646794264765227,1.0218016839190807,False,False
MIX q=0.0 d5,mix,0.0,5.0,5,0.14207870560328506,0.9493647345874895,-0.26812568190902786,1.1882521366611,0.7551854537234457,0.1349981247245533,0.8710137847696879,-0.26812568190902764,1.1026079506821664,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.1241748027267504,1.3032368082296868,0.9467730133504851,-0.13014978827058277,1.0987879624707169,False,False
MIX q=0.0 d5,mix,0.0,5.0,10,0.13658472492612095,1.0641507200634377,-0.20017636495621816,1.2414553208300538,0.9058871959182689,0.13327573063016174,1.0082159916018227,-0.20017636495621804,1.1678782843299604,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.1241748027267504,1.3032368082296868,0.9467730133504851,-0.13014978827058277,1.0987879624707169,False,True
MIX q=0.0 d5,mix,0.0,5.0,15,0.12032555801276645,1.032115666979131,-0.19136370800160818,1.1853927148760863,0.8894431139570623,0.1221684642730625,1.0228027301126987,-0.19136370800160796,1.049525907990038,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.1241748027267504,1.3032368082296868,0.9467730133504851,-0.13014978827058277,1.0987879624707169,False,True
MIX q=0.0 d5,mix,0.0,5.0,20,0.11605798350020557,1.0741507678443731,-0.18550418275118963,1.289160876478413,0.8691402969984877,0.11155043007388854,1.0207991494739892,-0.18550418275118974,1.1649557391321284,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.1241748027267504,1.3032368082296868,0.9467730133504851,-0.13014978827058277,1.0987879624707169,False,True
MIX q=0.0 d5,mix,0.0,5.0,30,0.09415142921740549,1.0433761343109818,-0.1674084714794568,1.2732971117435499,0.8152364857768821,0.08862808715383497,0.9867361408357028,-0.1674084714794567,1.134878507178158,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.1241748027267504,1.3032368082296868,0.9467730133504851,-0.13014978827058277,1.0987879624707169,False,False
MIX q=0.0 d5,mix,0.0,5.0,40,0.07342500054654111,1.045120909835103,-0.1352345878002026,1.2586399765316714,0.8290121724157826,0.06945052889319703,0.9971916549268081,-0.1352345878002027,1.1213772857233122,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.1241748027267504,1.3032368082296868,0.9467730133504851,-0.13014978827058277,1.0987879624707169,False,False
MIX q=0.1 d0,mix,0.1,0.0,5,0.1122988712841011,0.7418456196527061,-0.2293459374023551,0.8796536116345114,0.6237351632338985,0.11164649021748851,0.7215270021809594,-0.22934593740235476,0.7788020301853065,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.04344298669889,1.2890645096189712,0.7945747516115286,-0.13121945823755365,0.9422123654756325,False,False
MIX q=0.1 d0,mix,0.1,0.0,10,0.09944121558082841,0.775835752664575,-0.21147080204055313,0.9814746725112127,0.5901332396960306,0.09249308409625523,0.714060544306733,-0.2114708020405529,0.8836152255282658,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.04344298669889,1.2890645096189712,0.7945747516115286,-0.13121945823755365,0.9422123654756325,False,False
MIX q=0.1 d0,mix,0.1,0.0,15,0.10448412844647503,0.8867612479549497,-0.20518932294477266,1.0642754221895774,0.7233809780177769,0.10035301375913286,0.8415948380875498,-0.20518932294477255,0.9642494502556959,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.04344298669889,1.2890645096189712,0.7945747516115286,-0.13121945823755365,0.9422123654756325,False,False
MIX q=0.1 d0,mix,0.1,0.0,20,0.09301127823134436,0.8686729015906237,-0.19541751837377053,1.0851357152018997,0.6624123553693941,0.08350784846343973,0.7803984810311407,-0.19541751837377053,1.0164449741186306,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.04344298669889,1.2890645096189712,0.7945747516115286,-0.13121945823755365,0.9422123654756325,False,False
MIX q=0.1 d0,mix,0.1,0.0,30,0.08629772137052272,0.9776667242871385,-0.1639339231170981,1.244264042489919,0.7089332130029099,0.07499738887867324,0.8643105730024443,-0.16393392311709853,1.1582666611275265,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.04344298669889,1.2890645096189712,0.7945747516115286,-0.13121945823755365,0.9422123654756325,False,False
MIX q=0.1 d0,mix,0.1,0.0,40,0.06563088990150723,0.9731398950256962,-0.13141154615124917,1.2517407905897857,0.6917182307224954,0.05863034697773517,0.88107649256399,-0.13141154615124917,1.119500334251048,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.04344298669889,1.2890645096189712,0.7945747516115286,-0.13121945823755365,0.9422123654756325,False,False
MIX q=0.1 d1,mix,0.1,1.0,5,0.11409708438765809,0.7195535365053156,-0.28023407375807186,0.8983539552284353,0.5653485944394112,0.10796699624052897,0.6613120963698994,-0.2802340737580724,0.8340151719531207,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.141367351665834,1.1970677490175674,1.0897317766425196,-0.11409982951977848,1.2035147174349907,False,False
MIX q=0.1 d1,mix,0.1,1.0,10,0.11370936129081555,0.846965932197648,-0.22685922851490292,1.0318831468226635,0.689771225393785,0.11764144757093709,0.8310767219111697,-0.2268592285149036,0.885214984580001,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.141367351665834,1.1970677490175674,1.0897317766425196,-0.11409982951977848,1.2035147174349907,False,False
MIX q=0.1 d1,mix,0.1,1.0,15,0.11013349018733343,0.9085117710528685,-0.20720861632706278,1.1195948853647624,0.7269276852947498,0.11355806718444739,0.891000425877972,-0.207208616327063,0.9486177065624172,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.141367351665834,1.1970677490175674,1.0897317766425196,-0.11409982951977848,1.2035147174349907,False,False
MIX q=0.1 d1,mix,0.1,1.0,20,0.11026860490700652,1.0006455093803859,-0.19153278313904953,1.0808621983210633,0.929579003516102,0.12276495673532728,1.0594252172011591,-0.1915327831390492,0.89765018242436,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.141367351665834,1.1970677490175674,1.0897317766425196,-0.11409982951977848,1.2035147174349907,False,True
MIX q=0.1 d1,mix,0.1,1.0,30,0.08680289528221219,1.0069254822334914,-0.15126969266352475,1.1147281690480977,0.9064195299720977,0.09510138902041598,1.056232258166513,-0.15126969266352486,0.9214638918531991,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.141367351665834,1.1970677490175674,1.0897317766425196,-0.11409982951977848,1.2035147174349907,False,False
MIX q=0.1 d1,mix,0.1,1.0,40,0.06621598352694091,1.0137742545410757,-0.114833845065621,1.1081666343912568,0.9259189815954091,0.07328885292023468,1.071640720991267,-0.114833845065621,0.9126334435975259,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.141367351665834,1.1970677490175674,1.0897317766425196,-0.11409982951977848,1.2035147174349907,False,False
MIX q=0.1 d2,mix,0.1,2.0,5,0.11118891826255872,0.7521830604314799,-0.2345752798987668,0.9664092798207041,0.5908707975678649,0.10376999585105473,0.6719175883848025,-0.23457527989876703,0.9239456975547656,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.0192793039696957,1.1590763214632434,0.8786469279410783,-0.10519325671820079,0.987210009193595,False,False
MIX q=0.1 d2,mix,0.1,2.0,10,0.09410836372547582,0.7620254545799985,-0.18941759191903418,0.8682442789924272,0.6770271771463161,0.09834568666248988,0.7576271041333253,-0.1894175919190343,0.7760270258387811,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.0192793039696957,1.1590763214632434,0.8786469279410783,-0.10519325671820079,0.987210009193595,False,False
MIX q=0.1 d2,mix,0.1,2.0,15,0.09296410474904393,0.8254751301705516,-0.18306011850241388,0.9900923957861519,0.6857390693695268,0.09246414284600246,0.7912032581022801,-0.18306011850241366,0.8922130791311066,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.0192793039696957,1.1590763214632434,0.8786469279410783,-0.10519325671820079,0.987210009193595,False,False
MIX q=0.1 d2,mix,0.1,2.0,20,0.0937172278736258,0.9044252377027882,-0.1558911890219944,0.9455014059653217,0.867491316405397,0.10350398456063492,0.9676438752170263,-0.15589118902199472,0.7960032149402432,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.0192793039696957,1.1590763214632434,0.8786469279410783,-0.10519325671820079,0.987210009193595,False,False
MIX q=0.1 d2,mix,0.1,2.0,30,0.08016763061526655,0.9333112932917735,-0.14431362500609468,1.0715607754408885,0.7963906505093886,0.08094443045056754,0.9350085548637138,-0.14431362500609535,0.9303155391023036,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.0192793039696957,1.1590763214632434,0.8786469279410783,-0.10519325671820079,0.987210009193595,False,False
MIX q=0.1 d2,mix,0.1,2.0,40,0.060353513518976554,0.916619872103422,-0.10929571530740323,1.0343904936938821,0.7981454283208768,0.06125476023786014,0.9259148999852618,-0.10929571530740256,0.901138051547548,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.0192793039696957,1.1590763214632434,0.8786469279410783,-0.10519325671820079,0.987210009193595,False,False
MIX q=0.1 d3,mix,0.1,3.0,5,0.1479731171227352,0.8963516140598218,-0.24126460872967748,1.0880286919852888,0.7370683822760882,0.13514093516852244,0.7981773380970465,-0.24126460872967725,1.0856560052865905,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.0021074355724453,0.9970598832102004,1.0079596627965772,-0.12898963230406135,0.9966840962201421,False,False
MIX q=0.1 d3,mix,0.1,3.0,10,0.13760880832405964,0.9803864154185111,-0.2180562386185061,1.0349251178116008,0.9385700096264511,0.1336167627634135,0.92295892095698,-0.21805623861850632,1.0886561002708328,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.0021074355724453,0.9970598832102004,1.0079596627965772,-0.12898963230406135,0.9966840962201421,False,False
MIX q=0.1 d3,mix,0.1,3.0,15,0.1302227696366094,1.034796269047267,-0.21549449758154338,1.0364029370099817,1.0372946150592475,0.12853485051436397,0.9937867422515182,-0.21549449758154315,1.1100071273251098,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.0021074355724453,0.9970598832102004,1.0079596627965772,-0.12898963230406135,0.9966840962201421,False,False
MIX q=0.1 d3,mix,0.1,3.0,20,0.11438953849621236,1.0032760776532805,-0.1992376721923368,0.9986524221812944,1.0101844923616607,0.11561794821862725,0.9869136781566994,-0.19923767219233723,1.0337526958747252,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.0021074355724453,0.9970598832102004,1.0079596627965772,-0.12898963230406135,0.9966840962201421,False,True
MIX q=0.1 d3,mix,0.1,3.0,30,0.0869703709183749,0.9581574483725889,-0.16098338962415337,0.933855582163671,0.982262846111739,0.09031404987234137,0.9732268412893854,-0.16098338962415348,0.93299171678228,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.0021074355724453,0.9970598832102004,1.0079596627965772,-0.12898963230406135,0.9966840962201421,False,False
MIX q=0.1 d3,mix,0.1,3.0,40,0.06438086311230129,0.9248015712124721,-0.12612290755468525,0.9070632765975933,0.9430985201401687,0.06661645087014878,0.9368597436697103,-0.12612290755468547,0.9047543943515164,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.0021074355724453,0.9970598832102004,1.0079596627965772,-0.12898963230406135,0.9966840962201421,False,False
MIX q=0.1 d4,mix,0.1,4.0,5,0.1676921066675554,1.0074423288970134,-0.20596534630015295,1.1033306577145565,0.9401051467122534,0.17816558981478736,0.9981346284789194,-0.20596534630015284,1.0421968260358494,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.1497038995937132,1.1848244254072067,1.1170412392558207,-0.1242019421151197,1.1955343300970414,False,False
MIX q=0.1 d4,mix,0.1,4.0,10,0.1384038645102672,1.0236779375487908,-0.18680448632170932,1.1259999604047966,0.9429080455978903,0.14592347654945192,1.0203767929230403,-0.18680448632170943,1.038945665977422,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.1497038995937132,1.1848244254072067,1.1170412392558207,-0.1242019421151197,1.1955343300970414,False,True
MIX q=0.1 d4,mix,0.1,4.0,15,0.11851801614169921,0.9890171391246284,-0.19162166358714172,1.0872748659634361,0.9078222685654483,0.1295021729945427,1.0255376939885905,-0.19162166358714172,0.9269776020133954,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.1497038995937132,1.1848244254072067,1.1170412392558207,-0.1242019421151197,1.1955343300970414,False,True
MIX q=0.1 d4,mix,0.1,4.0,20,0.12167834543566913,1.1113602826614,-0.17375377534496828,1.1616691673480162,1.0670771272044473,0.13392782359263355,1.1739643783606502,-0.17375377534496828,1.002794941350115,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.1497038995937132,1.1848244254072067,1.1170412392558207,-0.1242019421151197,1.1955343300970414,False,True
MIX q=0.1 d4,mix,0.1,4.0,30,0.0916763572811019,1.0715204680068857,-0.14699030929419066,1.1118437955450136,1.0328681707713707,0.10091460319179468,1.1453527662711862,-0.14699030929419077,0.9452437964846291,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,1.1497038995937132,1.1848244254072067,1.1170412392558207,-0.1242019421151197,1.1955343300970414,False,False
