panel,book,cost_bps,chooser,pick_gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pick_pass4b,pick_L_OOS,live_gross_OOS_Sharpe,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,beats_base_OOS_Sharpe,beats_SPY_OOS_Sharpe
U56,CAP2,0.0,C_ISSHARPE,0.75,0.13168913356431755,1.3693466954314062,-0.14765004422980454,True,True,1.3693466954314062,0.09708168179295829,1.3084634507178121,-0.12029821098034799,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True
U56,CAP2,0.0,C_ISCALMAR,0.75,0.13168913356431755,1.3693466954314062,-0.14765004422980454,True,True,1.3693466954314062,0.09708168179295829,1.3084634507178121,-0.12029821098034799,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True
U56,CAP2,10.0,C_ISSHARPE,0.75,0.12773946456006335,1.3318413815124672,-0.14809080759214632,True,True,1.3318413815124672,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True
U56,CAP2,10.0,C_ISCALMAR,0.75,0.12773946456006335,1.3318413815124672,-0.14809080759214632,True,True,1.3318413815124672,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True
U56,CAP2,25.0,C_ISSHARPE,0.75,0.12183969460699817,1.2754689637891052,-0.14875179387181792,True,True,1.2754689637891052,0.09219507341635946,1.2471042446353333,-0.12092639496264546,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True
U56,CAP2,25.0,C_ISCALMAR,0.75,0.12183969460699817,1.2754689637891052,-0.14875179387181792,True,True,1.2754689637891052,0.09219507341635946,1.2471042446353333,-0.12092639496264546,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True
U56,CAP2,50.0,C_ISSHARPE,0.75,0.1120723488705766,1.181260845927782,-0.14985301432639253,False,True,1.181260845927782,0.08732952292477725,1.1856242391281901,-0.12155438589978085,0.15454794790057602,0.8831406547160487,-0.33717256724185274,False,True
U56,CAP2,50.0,C_ISCALMAR,0.75,0.1120723488705766,1.181260845927782,-0.14985301432639253,False,True,1.181260845927782,0.08732952292477725,1.1856242391281901,-0.12155438589978085,0.15454794790057602,0.8831406547160487,-0.33717256724185274,False,True
U56,CAND,0.0,C_ISSHARPE,0.75,0.14353853330986377,1.2803390722324455,-0.17274816551070737,True,True,1.2803390722324455,0.09708168179295829,1.3084634507178121,-0.12029821098034799,0.15454794790057602,0.8831406547160487,-0.33717256724185274,False,True
U56,CAND,0.0,C_ISCALMAR,0.75,0.14353853330986377,1.2803390722324455,-0.17274816551070737,True,True,1.2803390722324455,0.09708168179295829,1.3084634507178121,-0.12029821098034799,0.15454794790057602,0.8831406547160487,-0.33717256724185274,False,True
