panel,band,gross,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,turnover_yr,mean_r,Ebar,ubar,cov,mean_c,exposure_leg,timing_leg,cost_leg,ann_mean,breadth,realised_breadth
B136,0.0,0.5,0.051773234348860164,1.0937740030745953,-0.08506861212924599,1.1972999365922798,0.9914121516907762,0.05104607586555909,1.0557176399445445,-0.053344319019244746,0.05237369836877637,1.1267670852493423,-0.08506861212924632,1.2746205721819897,0.9567282288451416,2.226762522450208,0.00020474787585418925,0.3547341392721948,0.0006568663872214243,-1.9428697417566658e-05,8.836359216072254e-06,0.0587192589869327,-0.004896031749226798,-0.002226762522450208,0.05159646471525569,0.3547341392721948,0.7094682785443897
B136,0.0,0.6,0.06217389893819414,1.0937467085726438,-0.10162172996526264,1.1977267125516688,0.9909757968546269,0.06129728151930269,1.0561458926385887,-0.06382434014579719,0.06289786988220158,1.1263303026671958,-0.10162172996526275,1.2737075899169483,0.9568793897402194,2.665767821449118,0.00024575444404545974,0.425645454488402,0.0006568663872214242,-2.3259304145648905e-05,1.0578443735909199e-05,0.07045723236560847,-0.005861344644703524,-0.0026657678214491182,0.061930119899455856,0.425645454488402,0.7094090908140034
B136,0.0,0.75,0.07779290013391793,1.0936688144226636,-0.12616421510282394,1.1983302829088325,0.9902857380687752,0.07668998872872757,1.056752286118644,-0.07942891087199377,0.07870392496768375,1.1256374310136645,-0.12616421510282372,1.2722923662213792,0.9570791933474373,3.3226898231404856,0.00030729245654860597,0.5319915734595058,0.0006568663872214243,-2.8969649266026247e-05,1.3185277075954306e-05,0.0880607404884278,-0.007300351615038615,-0.0033226898231404852,0.0774376990502487,0.5319915734595058,0.7093220979460076
B136,0.0,0.85,0.08821389956214554,1.093590219080819,-0.14233460391798003,1.1987066703297793,0.9897995982893408,0.08695890021793673,1.0571309914066085,-0.08975743644844525,0.08925067488210936,1.1251479554350252,-0.14233460391798025,1.2713148256000875,0.9571934429486636,3.760471195652054,0.0003483336717047774,0.6028755028585043,0.0006568663872214242,-3.2752477057536684e-05,1.4922504744651008e-05,0.09979418068375522,-0.008253624218499244,-0.003760471195652054,0.0877800852696039,0.6028755028585043,0.7092652974805933
B136,0.0,1.0,0.10385128120277787,1.0934294985955275,-0.1663042148591919,1.1992288514734282,0.9890290409454069,0.1023666077524732,1.057657990175928,-0.10513500934904285,0.10507800891804742,1.1243694898998278,-0.16630421485919222,1.269792557428992,0.9573360162642254,4.41855517392944,0.000409913815079908,0.709181893199347,0.0006568663872214243,-3.8389983885902385e-05,1.7533949102894604e-05,0.11739111251331366,-0.009674275939247402,-0.0044185551739294405,0.10329828140013682,0.709181893199347,0.709181893199347
B136,0.01,0.5,0.05252651529783381,1.103181562042583,-0.08372023364590664,1.2058107762029004,1.001346005394339,0.05197974031986319,1.0667470413522584,-0.0540445027668468,0.05297795357855484,1.134960815950894,-0.08372023364590675,1.297462202790106,0.9465738959122463,1.9152975756122177,0.0002076378121393416,0.3547837091891584,0.0006544479014844727,-1.6949254615570218e-05,7.600387204810387e-06,0.05851123839784998,-0.004271212163123695,-0.0019152975756122174,0.052324728659114084,0.3547837091891584,0.7095674183783168
B136,0.01,0.6,0.06308340437476745,1.1031543707568556,-0.1000284643016357,1.2062150101558688,1.0009290289901152,0.06242278934779777,1.0671495629889014,-0.06466404409921878,0.06362888410914569,1.1345453240451069,-0.10002846430163581,1.2965657174740017,0.9467392458848564,2.291633349369615,0.0002492211744691812,0.42570416712114056,0.0006544479014844727,-2.0286241224025355e-05,9.093783132419106e-06,0.07020750210405768,-0.00511213278845439,-0.002291633349369615,0.06280373596623368,0.42570416712114056,0.7095069452019009
B136,0.01,0.75,0.07894003009785244,1.1030757388061108,-0.12421868297496863,1.2067840988878205,1.0002668177079974,0.07810615026804979,1.067716569179975,-0.08047518359609829,0.0796286724214228,1.1338833763551859,-0.12421868297496874,1.2951738806858253,0.9469593276034097,2.8543850309968506,0.0003116233544800957,0.5320635449621882,0.0006544479014844727,-2.525759125061976e-05,1.1326924726177977e-05,0.08774838335513717,-0.006364912995156179,-0.00285438503099685,0.07852908532898412,0.5320635449621882,0.7094180599495843
B136,0.01,0.85,0.08952160186083202,1.1029964688878018,-0.14016411239946447,1.207136938487485,0.9997993608173218,0.08857064303376916,1.0680684465102406,-0.09093722634013168,0.09030700313835638,1.133414643683281,-0.14016411239946447,1.2942111627274775,0.9470880739383478,3.2292694050414754,0.00035324002076009145,0.6029560183890159,0.0006544479014844727,-2.8548719030916315e-05,1.2814561131116966e-05,0.0994400318323754,-0.007194277195790911,-0.0032292694050414755,0.08901648523154304,0.6029560183890159,0.7093600216341364
B136,0.01,1.0,0.10540290615119363,1.102833785326279,-0.16381097796376876,1.2076230366868843,0.9990555856919334,0.1042742434738897,1.06855436810535,-0.10651255628108525,0.10633520007513186,1.1326661984828164,-0.16381097796376887,1.2927098505711783,0.9472510637771412,3.7929162877339837,0.00041568201297146294,0.7092747959943904,0.0006544479014844727,-3.345013373283787e-05,1.5051255110055487e-05,0.11697421725721778,-0.008429433700675145,-0.003792916287733983,0.10475186726880867,0.7092747959943904,0.7092747959943904
