panel,book,cadence,bps,CAGR_1d,CAGR_1w,MaxDD_1d,MaxDD_1w,Sharpe_1d,Sharpe_1w,pass4b_1d,pass4b_1w,dSharpe,dMaxDD,dCAGR,lost4b
B136,band3-dg,Q,25,0.07696976975164871,0.07961388020846538,-0.21842509318444114,-0.21950985491866037,0.928558825228378,0.9556377415495234,0.0,0.0,0.027078916321145452,-0.0010847617342192306,0.002644110456816673,0
B136,band3-dg,W,5,0.08138973028789298,0.0819477069192811,-0.12226096695787769,-0.1327429285973143,1.1197163718773417,1.0858830208186614,0.0,0.0,-0.03383335105868035,-0.010481961639436599,0.000557976631388124,0
B136,band3-dg,W,10,0.0803031894255104,0.0808318059180102,-0.12240793860208032,-0.1329572815426644,1.1057901818007876,1.0721189311984871,0.0,0.0,-0.03367125060230047,-0.010549342940584072,0.0005286164924998005,0
B136,band3-dg,W,15,0.07921770848299481,0.0797170219232406,-0.12255490082555853,-0.1331716022165672,1.0918587592973739,1.0583505407567226,0.0,0.0,-0.033508218540651225,-0.010616701391008676,0.0004993134402457855,0
B136,band3-dg,W,20,0.07813328645632178,0.07860335384935824,-0.12270185362845021,-0.1333858906213531,1.0779223086002927,1.0445780489595355,0.0,0.0,-0.03334425964075716,-0.010684036992902879,0.00047006739303645517,0
B136,band3-dg,W,25,0.07704992234239327,0.07749080061177449,-0.12284879701088991,-0.13360014675935472,1.0639810341503695,1.030801655407661,0.0,0.0,-0.033179378742708376,-0.010751349748464811,0.00044087826938121744,0
B136,band3-rw,D,5,0.1187507204699998,0.12381498959815884,-0.19243892649189198,-0.19396009163893413,1.0899358437891455,1.1044201357156376,1.0,1.0,0.014484291926492032,-0.0015211651470421472,0.005064269128159049,0
B136,band3-rw,D,10,0.1151217275924763,0.1201538421778976,-0.1936208687790929,-0.19456838211840166,1.0598915161982503,1.0751166868974043,1.0,1.0,0.015225170699153967,-0.0009475133393087587,0.005032114585421299,0
B136,band3-rw,D,15,0.11150432106885488,0.11650443474086791,-0.19480134988033093,-0.19517629756526977,1.0298397000353472,1.0458017570511131,1.0,1.0,0.015962057015765918,-0.00037494768493884223,0.005000113672013029,0
B136,band3-rw,D,20,0.10789846446750162,0.11286673020873561,-0.1959995895813622,-0.19578383816877254,0.9997813606675234,1.0164762370848859,1.0,1.0,0.016694876417362448,0.0002157514125896709,0.00496826574123399,0
B136,band3-rw,D,25,0.10430412146965606,0.10924069161856065,-0.19742709626615174,-0.19639100411806598,0.9697174636580397,0.987141018871969,0.0,1.0,0.017423555213929354,0.0010360921480857543,0.004936570148904584,0
B136,band3-rw,M,5,0.12467850923611845,0.1264291229965786,-0.22454460761317263,-0.24234712620056098,1.1007485515185498,1.1082551143511534,0.0,0.0,0.007506562832603647,-0.01780251858738835,0.0017506137604601513,0
B136,band3-rw,M,10,0.12295696058626171,0.12474147392415724,-0.22475215354099964,-0.242380572189405,1.0870986363744148,1.0949336118941067,0.0,0.0,0.007834975519691811,-0.017628418648405364,0.0017845133378955325,0
B136,band3-rw,M,15,0.12123766720253815,0.12305596899053928,-0.22495969946882588,-0.2424140181782487,1.0734217609309156,1.0815862193173988,0.0,0.0,0.008164458386483275,-0.017454318709422822,0.001818301788001131,0
B136,band3-rw,M,20,0.11952062655687423,0.12137260587013454,-0.2251672453966529,-0.24244746416709284,1.0597189992468075,1.0682139886038209,0.0,0.0,0.008494989357013427,-0.017280218770439948,0.0018519793132603102,0
B136,band3-rw,M,25,0.11780583612360562,0.11969138223949582,-0.22537479132447957,-0.2424809101559363,1.0459914309616565,1.0548179767751447,0.0,0.0,0.008826545813488185,-0.01710611883145674,0.001885546115890202,0
B136,band3-rw,Q,5,0.1283208495321546,0.1288812286882346,-0.24274923664339754,-0.24202278599135807,1.1189512996801678,1.1210477443486053,0.0,0.0,0.0020964446684375027,0.0007264506520394676,0.000560379156079982,0
B136,band3-rw,Q,10,0.12728895134866747,0.12787359855163882,-0.24274923664339776,-0.24202278599135818,1.1108392134674112,1.1131625092810011,0.0,0.0,0.0023232958135899207,0.0007264506520395786,0.0005846472029713556,0
B136,band3-rw,Q,15,0.12625764312989785,0.1268665228697563,-0.24274923664339754,-0.24202278599135818,1.1027017262925418,1.1052522954527984,0.0,0.0,0.002550569160256533,0.0007264506520393565,0.0006088797398584589,0
B136,band3-rw,Q,20,0.12522692467297247,0.1258600014511282,-0.24274923664339743,-0.24202278599135785,1.0945394363604521,1.097317665477734,0.0,0.0,0.002778229117281761,0.0007264506520395786,0.0006330767781557167,0
B136,band3-rw,Q,25,0.12419679577503495,0.12485403410430274,-0.24274923664339776,-0.24202278599135807,1.08635294686652,1.0893591868040389,0.0,0.0,0.0030062399375188065,0.0007264506520396896,0.0006572383292677841,0
B136,band3-rw,W,5,0.12003022750741454,0.11972585793895818,-0.18456243904925573,-0.21328730130922535,1.0911792062289933,1.0723821643255913,1.0,0.0,-0.018797041903402034,-0.02872486225996962,-0.0003043695684563641,1
B136,band3-rw,W,10,0.11734120862469899,0.11698798731780236,-0.18528570357900864,-0.21375930228254536,1.06900647415774,1.0503338344507764,1.0,0.0,-0.018672639706963645,-0.028473598703536718,-0.0003532213068966339,1
B136,band3-rw,W,15,0.11465834117730811,0.11425649883853417,-0.1860086336962633,-0.21423114205952432,1.0468211459065546,1.0282659489357577,1.0,0.0,-0.018555196970796883,-0.028222508363261012,-0.00040184233877393893,1
B136,band3-rw,W,20,0.11198161173135901,0.11153137829187032,-0.18673122945320975,-0.2147028206576731,1.0246246168855813,1.0061798863632008,1.0,0.0,-0.018444730522380492,-0.027971591204463353,-0.00045023343948868977,1
B136,band3-rw,W,25,0.10931100688100681,0.10881261149877552,-0.18745349090203722,-0.21517433809450204,1.0024182826213686,0.9840770281187636,1.0,0.0,-0.01834125450260493,-0.027720847192464815,-0.000498395382231287,1
B136,vol60-dg,D,5,0.1239624514665687,0.12127300981965106,-0.1672572288956149,-0.1983838709373965,1.155700126184971,1.1037828433757206,1.0,1.0,-0.05191728280925045,-0.031126642041781616,-0.002689441646917645,0
B136,vol60-dg,D,10,0.12256359083227886,0.11986332045567871,-0.16743112408581673,-0.1991298579642048,1.1439474880854557,1.092228135076149,1.0,1.0,-0.051719353009306746,-0.03169873387838806,-0.0027002703766001446,0
B136,vol60-dg,D,15,0.12116645834211925,0.11845539069864475,-0.1676049878903827,-0.19987518187678754,1.1321943174069216,1.0806735071376328,1.0,1.0,-0.051520810269288786,-0.03227019398640485,-0.0027110676434745073,0
B136,vol60-dg,D,20,0.11977105187657977,0.11704921836760107,-0.16777882031419789,-0.20061984323830406,1.1204406307993016,1.0691189742156924,1.0,1.0,-0.05132165658360921,-0.03284102292410618,-0.0027218335089786994,0
B136,vol60-dg,D,25,0.11837736931873244,0.11564480128428611,-0.16795262136214628,-0.20136384261145324,1.1086864449146425,1.0575645509633909,1.0,1.0,-0.05112189395125166,-0.033411221249306955,-0.0027325680344463255,0
B136,vol60-dg,M,5,0.1268095355569132,0.12573019636853755,-0.24388150108102857,-0.24817612138300227,1.1349025325461195,1.1197999161934393,0.0,0.0,-0.015102616352680176,-0.004294620301973695,-0.001079339188375661,0
B136,vol60-dg,M,10,0.12636180797888952,0.1252948252333128,-0.24390515993287087,-0.24819223168049942,1.1312982266363814,1.116325320290565,0.0,0.0,-0.014972906345816384,-0.004287071747628546,-0.0010669827455767056,0
B136,vol60-dg,M,15,0.12591422963304089,0.12485959591240792,-0.24392881878471318,-0.24820834197799646,1.1276917172313632,1.1128486525949413,0.0,0.0,-0.014843064636421932,-0.0042795231932832856,-0.0010546337206329692,0
B136,vol60-dg,M,20,0.1254668004737871,0.12442450836345764,-0.24395247763655548,-0.2482244522754935,1.1240830263350374,1.1093699324458557,0.0,0.0,-0.014713093889181739,-0.004271974638938025,-0.001042292110329468,0
B136,vol60-dg,M,25,0.12501952045556064,0.12398956254410631,-0.24397613648839778,-0.24824056257299043,1.1204721759892706,1.105889179216664,0.0,0.0,-0.014582996772606549,-0.004264426084592654,-0.0010299579114543267,0
B136,vol60-dg,Q,5,0.12489894082221009,0.12494828750769393,-0.24460426034604643,-0.24460426034604665,1.1118106077597625,1.1202689518759281,0.0,0.0,0.00845834411616564,-2.220446049250313e-16,4.934668548384202e-05,0
B136,vol60-dg,Q,10,0.12468465406584439,0.12473408577458822,-0.24460426034604665,-0.24460426034604654,1.1101155585045681,1.1185596308341548,0.0,0.0,0.00844407232958666,1.1102230246251565e-16,4.943170874383007e-05,0
B136,vol60-dg,Q,15,0.12447038606658323,0.12451990247457645,-0.2446042603460471,-0.24460426034604665,1.1084187196015556,1.116848459316255,0.0,0.0,0.008429739714699513,4.440892098500626e-16,4.951640799322199e-05,0
B136,vol60-dg,Q,20,0.12425613681923897,0.12430573760236796,-0.24460426034604632,-0.24460426034604643,1.106720098904331,1.1151354454927787,0.0,0.0,0.008415346588447559,-1.1102230246251565e-16,4.960078312898908e-05,0
B136,vol60-dg,Q,25,0.12404190631862,0.12409159115266744,-0.24460426034604643,-0.24460426034604632,1.1050197042922534,1.1134205975616047,0.0,0.0,0.00840089326935134,1.1102230246251565e-16,4.968483404743651e-05,0
B136,vol60-dg,W,5,0.12435685998518031,0.12058643654740298,-0.1869189737094885,-0.2178875173221162,1.1444521767562843,1.0952509147211333,1.0,0.0,-0.04920126203515096,-0.030968543612627686,-0.003770423437777337,1
B136,vol60-dg,W,10,0.12359420654058484,0.11982094861982318,-0.18696236312424186,-0.21840757710869907,1.1381201336577496,1.0889749930629162,1.0,0.0,-0.049145140594833325,-0.03144521398445721,-0.0037732579207616634,1
B136,vol60-dg,W,15,0.12283205053839752,0.11905596443101918,-0.18700575117227547,-0.2189273656576204,1.1317867551434164,1.082698083906479,1.0,0.0,-0.04908867123693739,-0.03192161448534492,-0.0037760861073783403,1
B136,vol60-dg,W,20,0.122070391664165,0.1182914836599056,-0.1870491378536051,-0.2194468830795988,1.1254520673589608,1.0764202114408612,1.0,0.0,-0.049031855918099554,-0.0323977452259937,-0.003778908004259396,1
B136,vol60-dg,W,25,0.12130922960363022,0.11752750598559247,-0.18709252316824732,-0.21996612948531646,1.1191160964632159,1.0701413998613416,1.0,0.0,-0.04897469660187426,-0.03287360631706915,-0.0037817236180377467,1
B136,vol60-dg-rg75,D,5,0.1286316162527048,0.1258153031467435,-0.17309650315978298,-0.20534410331854847,1.1557286308004795,1.1038114309367972,1.0,0.0,-0.05191719986368226,-0.03224760015876549,-0.00281631310596131,1
B136,vol60-dg-rg75,D,10,0.12717809297325156,0.12435074860070783,-0.17327432368821172,-0.20610844646414983,1.1440044977261288,1.0922853095029488,1.0,0.0,-0.05171918822318,-0.03283412277593811,-0.0028273443725437275,1
B136,vol60-dg-rg75,D,15,0.12572642780919452,0.1228880856182708,-0.17345211119590231,-0.2068720874935298,1.1322798323840975,1.0807592676578157,1.0,0.0,-0.05152056472628175,-0.033419976297627496,-0.002838342190923715,1
B136,vol60-dg-rg75,D,20,0.1242766184023798,0.12142731177353983,-0.17362986568813832,-0.20763502702276515,1.1205546513259996,1.069233319979955,1.0,0.0,-0.05132133134604455,-0.03400516133462683,-0.002849306628839976,1
B136,vol60-dg-rg75,D,25,0.12282866239762957,0.11996842464371804,-0.17380758717020217,-0.208397265667415,1.1088289711055601,1.0577074810454796,1.0,0.0,-0.05112149006008049,-0.03458967849721284,-0.002860237753911532,1
B136,vol60-dg-rg75,M,5,0.13162573524020305,0.13050265357566593,-0.25228055278025985,-0.256719861863555,1.134686904820382,1.1195837798029844,0.0,0.0,-0.015103125017397634,-0.004439309083295151,-0.0011230816645371178,0
B136,vol60-dg-rg75,M,10,0.1311600175713563,0.13004984806002828,-0.2523045899689924,-0.25673614550867807,1.1310901216883562,1.1161168740560832,0.0,0.0,-0.014973247632273035,-0.004431555539685661,-0.0011101695113280297,0
B136,vol60-dg-rg75,M,15,0.13069446058005507,0.12959719519664747,-0.2523286271577251,-0.2567524291538009,1.127491138683949,1.1126479000365133,0.0,0.0,-0.014843238647435752,-0.004423801996075838,-0.0010972653834075974,0
B136,vol60-dg-rg75,M,20,0.13022906421546399,0.1291446949382824,-0.2523526643464581,-0.25676871279892377,1.1238899777423919,1.1091768770220314,0.0,0.0,-0.014713100720360472,-0.004416048452465682,-0.001084369277181585,0
B136,vol60-dg-rg75,M,25,0.12976382842675882,0.12869234723770484,-0.2523767015351909,-0.2567849964440462,1.120286660836693,1.1057038243243538,0.0,0.0,-0.01458283651233927,-0.004408294908855304,-0.00107148118905398,0
B136,vol60-dg-rg75,Q,5,0.1295809954558751,0.12963543840377456,-0.2533126208334062,-0.2533126208334061,1.1111300920140443,1.1196034073262784,0.0,0.0,0.008473315312234053,1.1102230246251565e-16,5.444294789946902e-05,0
B136,vol60-dg-rg75,Q,10,0.1293582069939423,0.1294127459454657,-0.25331262083340644,-0.2533126208334059,1.1094393539011407,1.1178984539815182,0.0,0.0,0.008459100080377535,5.551115123125783e-16,5.4538951523408485e-05,0
B136,vol60-dg-rg75,Q,15,0.1291354385932708,0.12919007319536346,-0.2533126208334061,-0.2533126208334062,1.107746826852207,1.1161916507762253,0.0,0.0,0.008444823924018241,-1.1102230246251565e-16,5.463460209265136e-05,0
B136,vol60-dg-rg75,Q,20,0.12891269024800933,0.12896742014749796,-0.2533126208334062,-0.253312620833406,1.1060525187035937,1.114483005863179,0.0,0.0,0.008430487159585276,2.220446049250313e-16,5.472989948862583e-05,0
B136,vol60-dg-rg75,Q,25,0.12868996195230165,0.12874478679589596,-0.25331262083340633,-0.2533126208334061,1.1043564373174044,1.1127725274224864,0.0,0.0,0.008416090105082041,2.220446049250313e-16,5.482484359431439e-05,0
B136,vol60-dg-rg75,W,5,0.1290493768243115,0.12511485120818988,-0.19353340860573875,-0.22534025083591203,1.144403892016643,1.0952081201296184,1.0,0.0,-0.04919577188702462,-0.03180684223017327,-0.00393452561612162,1
B136,vol60-dg-rg75,W,10,0.12825657255424794,0.12431920201726676,-0.19357752815779516,-0.22587485417923614,1.1380856524543121,1.0889460576643375,1.0,0.0,-0.04913959478997465,-0.032297326021440975,-0.003937370536981177,1
B136,vol60-dg-rg75,W,15,0.12746430353468563,0.12352409479070636,-0.19362164628034073,-0.22640916842915504,1.1317660799075857,1.0826830092507498,1.0,0.0,-0.049083070656835925,-0.03278752214881431,-0.003940208743979268,1
B136,vol60-dg-rg75,W,20,0.12667256941540206,0.12272952917093827,-0.193665762973393,-0.22694319370791405,1.1254452004378779,1.0764189989977113,1.0,0.0,-0.04902620144016656,-0.03327743073452105,-0.003943040244463791,1
B136,vol60-dg-rg75,W,25,0.12588136984639808,0.1219355048006232,-0.19370987823697072,-0.22747693013771764,1.1191230401197096,1.070154051020294,1.0,0.0,-0.048968989099415605,-0.033767051900746914,-0.003945865045774877,1
B136,vol60-rw,D,5,0.13088854048581422,0.12706816736588844,-0.21277660030999646,-0.21890003620195986,1.1371725223324474,1.0924508689184989,0.0,0.0,-0.044721653413948514,-0.006123435891963402,-0.0038203731199257795,0
B136,vol60-rw,D,10,0.12904300829789772,0.12521055748613152,-0.213995903733592,-0.21975035151032252,1.1227595809541353,1.0781286614143666,0.0,0.0,-0.04463091953976872,-0.005754447776730509,-0.003832450811766197,0
B136,vol60-rw,D,15,0.12720041659496162,0.12335594024829133,-0.21521365479357035,-0.2205999656820341,1.108344235529471,1.0638041005380667,0.0,0.0,-0.0445401349914043,-0.005386310888463752,-0.003844476346670289,0
B136,vol60-rw,D,20,0.12536076077915936,0.12150431091844216,-0.21642985509668622,-0.22144887915926814,1.0939266589707877,1.049477348674298,0.0,0.0,-0.044449310296489575,-0.005019024062581923,-0.0038564498607172037,0
B136,vol60-rw,D,25,0.12352403625971364,0.11965566477002554,-0.21764450624836285,-0.22229709238397843,1.0795070241921432,1.0351485682204848,0.0,0.0,-0.04435845597165833,-0.004652586135615588,-0.003868371489688105,0
B136,vol60-rw,M,5,0.1317309281413086,0.13086398497676233,-0.2498709454258815,-0.24937016436659576,1.1202868861377928,1.1140640919746057,0.0,0.0,-0.006222794163187162,0.0005007810592857487,-0.0008669431645462744,0
B136,vol60-rw,M,10,0.1311469039508164,0.13028409160989662,-0.2499006364185672,-0.2493872785219735,1.1157750798113923,1.109601047174396,0.0,0.0,-0.0061740326369963405,0.0005133578965936803,-0.000862812340919783,0
B136,vol60-rw,M,15,0.13056308317529086,0.12970439795982935,-0.24993032741125287,-0.24940439267735126,1.1112571486676879,1.105131687226735,0.0,0.0,-0.0061254614409529395,0.0005259347339016118,-0.0008586852154615077,0
B136,vol60-rw,M,20,0.12997946571328556,0.1291249039289537,-0.24996001840393867,-0.24942150683272934,1.1067331798224176,1.1006560978147713,0.0,0.0,-0.0060770820076463394,0.0005385115712093214,-0.0008545617843318531,0
B136,vol60-rw,M,25,0.12939605146331434,0.12854560941962534,-0.24998970939662424,-0.24943862098810698,1.1022032606790981,1.0961743649334341,0.0,0.0,-0.006028895745664009,0.0005510884085172529,-0.0008504420436890037,0
B136,vol60-rw,Q,5,0.12975821006867183,0.13032315041301867,-0.24460426034604676,-0.24460426034604643,1.111365021778089,1.1242853723284043,0.0,0.0,0.012920350550315263,3.3306690738754696e-16,0.0005649403443468426,0
B136,vol60-rw,Q,10,0.1294764039770171,0.13004008835517733,-0.24460426034604632,-0.24460426034604654,1.1092065378949587,1.1221070988252715,0.0,0.0,0.012900560930312777,-2.220446049250313e-16,0.0005636843781602341,0
B136,vol60-rw,Q,15,0.12919459303355785,0.12975702061471495,-0.24460426034604665,-0.24460426034604654,1.107042631157033,1.119923094239438,0.0,0.0,0.012880463082405091,1.1102230246251565e-16,0.0005624275811570989,0
B136,vol60-rw,Q,20,0.128912777188412,0.12947394714048133,-0.24460426034604676,-0.24460426034604654,1.1048733337688579,1.1177333920887613,0.0,0.0,0.012860058319903445,2.220446049250313e-16,0.0005611699520693403,0
B136,vol60-rw,Q,25,0.12863095639159994,0.1291908678812257,-0.24460426034604676,-0.24460426034604654,1.1026986781711765,1.115538026151964,0.0,0.0,0.012839347980787563,2.220446049250313e-16,0.0005599114896257529,0
B136,vol60-rw,W,5,0.12999459070290942,0.1271834369735101,-0.20724127978640716,-0.2344827942203891,1.127592371855953,1.092336571313233,0.0,0.0,-0.03525580054272015,-0.027241514433981928,-0.0028111537293993294,0
B136,vol60-rw,W,10,0.12898134337345923,0.12617201771147202,-0.2077914707632701,-0.23461676832781397,1.1196266301030424,1.0845382315734189,0.0,0.0,-0.03508839852962353,-0.026825297564543882,-0.0028093256619872164,0
B136,vol60-rw,W,15,0.12796890984373843,0.12516141612266063,-0.20834159657629936,-0.23475073130086166,1.111655897369566,1.0767344105922685,0.0,0.0,-0.03492148677729756,-0.0264091347245623,-0.002807493721077803,0
B136,vol60-rw,W,20,0.12695728947844964,0.12415163156597853,-0.20889165722893255,-0.23488468313999444,1.103680321854197,1.0689252439953911,0.0,0.0,-0.03475507785880594,-0.025993025911061896,-0.0028056579124711156,0
B136,vol60-rw,W,25,0.1259464816427449,0.12314266340078639,-0.20944165272460546,-0.2351506546205736,1.0957000519144693,1.0611108676411511,0.0,0.0,-0.03458918427331814,-0.025709001895968142,-0.0028038182419585223,0
u56,NOGATE,D,5,0.1336839386421238,0.13412246321490606,-0.2230393925134898,-0.22303939251349003,1.1287024757778124,1.1319289978748728,0.0,0.0,0.0032265220970604247,-2.220446049250313e-16,0.00043852457278226176,0
u56,NOGATE,D,10,0.1326782469795671,0.13311662614245456,-0.223203372525694,-0.2232033725256941,1.121134592033391,1.1243644146135194,0.0,0.0,0.003229822580128383,-1.1102230246251565e-16,0.00043837916288747003,0
u56,NOGATE,D,15,0.1316734432113107,0.1321116768758166,-0.22336731989429015,-0.22336731989429015,1.1135666309338246,1.1167997397192178,0.0,0.0,0.0032331087853931795,0.0,0.00043823366450590484,0
u56,NOGATE,D,20,0.13066952655720376,0.13110761463511134,-0.22353123462539637,-0.22353123462539626,1.1059985935276122,1.1092349742421639,0.0,0.0,0.0032363807145516788,1.1102230246251565e-16,0.0004380880779075724,0
