panel,book,cadence,standing,turnover_yr,names,gross,cstar_full,cstar_is,cstar_oos,revive_full,revive_is,revive_oos,cstar_h5.0,cstar_h2.5,cstar_h1.0,cstar_h0.5,cstar_h0.25,err_h5
U56,BRCASH,Q,True,2.3255882011626023,16.466771795449425,0.6362321640514519,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
U56,RULESv2,W,True,1.7720033485912132,38.42644739806263,0.532752804375372,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
U56,RULESv2,M,True,1.2346165212306255,38.38679882856499,0.5335924549989837,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
U56,RULESv2,Q,True,0.8364175431432482,37.71389952692048,0.5275347710699512,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
U56,NF20,W,False,10.767432174004666,19.10745663437711,0.7474867417618205,22.603041847124615,0.0,38.37953708955227,False,False,False,22.60253197198809,22.603022273225896,22.60302228505098,22.603038524744495,22.60304061340594,-0.0005098751365260057
U56,NF20,M,False,4.7603903488992065,19.107231358414058,0.7481494090670056,,34.098030494479815,,False,False,False,,,,,,0.0
U56,NF20,Q,False,2.6927906313133487,18.70443793647218,0.7524751333615628,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
U56,EWALL,W,False,0.827518033102416,54.10925884208155,0.7502302699410229,0.0,,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
U56,EWALL,M,False,0.4047612492930938,54.09641811218743,0.7513394656905534,0.0,,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
U56,EWALL,Q,False,0.2487919499584216,54.06803334084253,0.7546270436122874,0.0,,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,N20,W,True,13.75382252166295,19.700382969137195,0.739046801857727,7.679338595100981,0.0,3.004428248425117,False,False,False,7.678873101151649,7.679308367510457,7.679322286798374,7.6793343155697364,7.679337649225966,-0.00046549394933226296
B136,N20,M,True,6.292503169014934,19.635052939851317,0.7380280782468854,0.0,,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,N20,Q,True,3.476630206975599,19.35210633025456,0.7300921468983235,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,F085,W,True,9.508387025833578,78.11872043252986,0.7498139562743004,14.824849132013831,12.983181522377961,13.594025002563548,False,False,False,14.825238584395278,14.825036865965627,14.824915755751542,14.824875372486483,14.82485517838035,0.0003894523814462758
B136,F085,M,True,4.250514472257262,77.77134489749943,0.7509047090080747,0.0,30.046268462043763,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,F085,Q,True,2.260048985254242,76.87925208380265,0.7536581090753479,0.0,38.36432465699235,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,BAND12,W,True,2.0616195744973047,93.23225951790944,0.7502535592495531,0.0,,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,BAND12,M,True,1.5467621097823099,93.02230232034242,0.7513338001686054,0.0,,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,BAND12,Q,True,1.174113770811213,91.9024555079973,0.7542150486124587,0.0,,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,BRCASH,W,True,13.408218437082112,17.154539310655554,0.6484739123844907,11.498969401437122,0.0,9.211496974401648,False,False,False,11.498237780878126,11.49875480296371,11.49893382764141,11.498969327892521,11.498969364833272,-0.0007316205589962266
B136,BRCASH,M,True,6.178023662160307,17.19869339941428,0.6527247116431202,29.54218989237698,2.6667469698183197,38.37131633433846,False,False,False,29.541856294617414,29.54204230761322,29.542151091961365,29.542186883085655,29.542188524142063,-0.0003335977595675388
B136,BRCASH,Q,True,3.207642179104936,17.142599684613653,0.6549294012054705,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,RULESv2,W,True,2.0082511093497994,93.15746789817527,0.5321081075221801,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,RULESv2,M,True,1.3906399155820823,92.93940076593827,0.5322496671333857,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,RULESv2,Q,True,0.8993892883792248,91.29533678756476,0.5260885053141088,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,NF20,W,False,14.089362171864071,19.700382969137195,0.7475273014808796,6.850741614290579,0.0,0.1912693138238411,False,False,False,6.850340913606882,6.850656102857096,6.850732639189502,6.850737939345954,6.8507405623875846,-0.00040070068369679746
B136,NF20,M,False,6.471111167778634,19.635052939851317,0.7485433208598774,0.0,,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,NF20,Q,False,3.611962241901072,19.35210633025456,0.751188544954394,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,EWALL,W,False,0.8642877251645309,131.35954043703538,0.7502196071667678,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,EWALL,M,False,0.42376030978372753,131.33093038972743,0.7514278179806962,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B136,EWALL,Q,False,0.2538695315492415,131.2658256364046,0.7547720186222381,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
