panel,draw,CAGR,Sharpe,MaxDD,H1,H2,pass4a,pass4b
U56,0,0.1842577458192045,1.0865405715201177,-0.2778285285409151,1.1948271753923825,1.0007871163618387,False,False
U56,1,0.1659137075691528,1.1395859338473642,-0.26573755312413716,1.1564165233533577,1.1263118535640186,False,False
U56,2,0.14293461132873664,0.9867145190711377,-0.2649347014377106,1.0229929985579194,0.9570942807466563,False,False
U56,3,0.2015013144402229,1.0754360345628031,-0.32480566946662515,1.0336376719690823,1.1172840407890543,False,False
U56,4,0.17448375492505375,1.1199080879416135,-0.2997892324651523,1.1941799876716865,1.0673026258501512,False,False
U56,5,0.19386811296675743,1.1629200059265006,-0.3023064172757113,1.260262212552755,1.078314900538524,False,False
U56,6,0.1452107619777927,1.0339821328385956,-0.24627659742805952,1.217251075095323,0.8894027564737913,False,False
U56,7,0.2089820417733126,1.1553394604159795,-0.3214328024990417,1.3294274032756388,1.0128891280160843,False,False
U56,8,0.1648920889470058,1.1160312586893277,-0.28509513536054576,1.0912127893705397,1.1438658578139675,False,False
U56,9,0.16314833975583398,0.9967046385437699,-0.27726106143812357,1.0696978658362022,0.937472041613037,False,False
U56,10,0.173379310565692,1.0455221859443826,-0.29300759062472137,1.0882272597007487,1.0222837924162385,False,False
U56,11,0.1706447341563273,1.0657194575221882,-0.2771437464915205,1.1556553288964084,0.992171668786809,False,False
U56,12,0.13601989558176086,0.8895150185151993,-0.30734765360996097,0.8889558542506326,0.8931185141580361,False,False
U56,13,0.1525885871123922,1.0706359778161922,-0.2558207582970091,1.1427645229029788,1.02134971571523,False,False
U56,14,0.1659469231668247,1.1059514070368957,-0.265755641800119,1.2788563620139848,0.9648497495867898,False,False
U56,15,0.18957336461864793,1.020032333601968,-0.3284381976632098,1.0860780101359637,0.965981428872982,False,False
U56,16,0.19699722934898234,1.1489020646689991,-0.2957010326143894,1.2010354336848035,1.1082057965382541,False,False
U56,17,0.1873941593192623,1.1229319932819486,-0.27029079454036764,1.197051531700987,1.056453475169998,False,False
U56,18,0.1755562111871929,1.0407871802253705,-0.2858531447036773,1.1066706058944435,0.9993538351706056,False,False
