panel,dial,abs_val,rel_val,abs_cur,rel_cur,step,moved,span_overlap,l1,abs_IS,rel_IS,abs_OOS_Sharpe,rel_OOS_Sharpe,abs_OOS_CAGR,rel_OOS_CAGR,abs_OOS_MaxDD,rel_OOS_MaxDD,gap,floor,gap_over_floor,abs_fail4b,rel_fail4b,verdict_moved,abs_pass4a,rel_pass4a,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR
U56,WIDTH,5.0,0.1,4.999549853702454,3.8467251856853477,4.490096781453973,False,0.883490312163617,0.1732219221246905,1.4651228039490987,1.4497022440492366,1.0018738973646248,1.0833004432280047,0.22390438923951295,0.30649407872693546,-0.2837570957351483,-0.4190763252340287,0.08142654586337983,0.2731835608162756,False,DD,DD,False,False,False,0.876714419369064,0.15331699963496637,-0.33717235283398306,1.2782424661570655,0.09474682024310699
U56,VOLCAP,0.8,1.0,0.9892066928457866,1.0,0.041917638586664974,False,0.4603265859269891,0.008094980365660014,1.0460111587842553,1.0669576955364175,1.0586114819512464,1.1060790636851225,0.11073398559839176,0.12350884936339579,-0.1609634063463381,-0.18647361198328027,0.04746758173387611,0.06637369136867743,False,-,-,False,False,False,0.876714419369064,0.15331699963496637,-0.33717235283398306,1.2782424661570655,0.09474682024310699
U56,TREND,0.1,4.0,0.6895194745432222,0.7139072344444998,0.0015324389702403018,True,0.17137095087852225,0.13685376378759148,1.1767264599132345,1.1574825080084088,1.2557311968497127,1.1470700354923324,0.14650841550724625,0.1346882074264122,-0.18249733855895822,-0.19044313466930995,0.10866116135738024,0.02464352027492578,True,-,-,False,False,False,0.876714419369064,0.15331699963496637,-0.33717235283398306,1.2782424661570655,0.09474682024310699
B136,WIDTH,5.0,0.1,5.0,9.326581138870132,4.974679270762998,False,0.6596418329558018,0.34966501631761593,1.4255085285660933,1.225774223658351,1.1326804340120944,1.027343236742096,0.27943606756398687,0.21629532034376497,-0.25647666074304576,-0.27754863516910144,0.10533719726999835,0.3721244637037793,False,DD,DD,False,False,False,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,0.07884939392053303
B136,VOLCAP,0.2,1.0,0.5065905920120051,1.0,0.04574947253305878,True,0.548566290329587,0.37005705599099614,1.0814500958282154,1.0460858004524944,0.6828120391141993,1.055708191356137,0.049317991342953116,0.11839489628364164,-0.17074703098417388,-0.20123328569709786,0.37289615224193773,0.06508480215690393,True,"H2,OOS,CAGR",-,True,False,False,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,0.07884939392053303
B136,TREND,0.1,4.0,0.7126883656263013,0.7164037195968909,0.0007785544980345449,True,0.5982579037487298,0.1079843186884085,1.1571551575006216,1.1253606815809678,1.1371871144658074,1.059277804197182,0.13189720117314363,0.12620860627524033,-0.20291624911665163,-0.2324904686180429,0.07790931026862546,0.04822061141829104,True,DD,DD,False,False,False,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,0.07884939392053303
SMALL,WIDTH,15.0,0.9,14.999238191975623,257.43905535804976,4.9996190959878115,True,0.18732969671524194,0.6972754379391991,0.5195326954908923,0.6461486194848168,0.7694143040840953,0.5784124868111593,0.18312108476025135,0.076356548022531,-0.38591995761947484,-0.3596947837213482,0.19100181727293597,0.21055564119911718,False,"H1,H2,OOS,DD","H1,H2,OOS,DD,CAGR",False,False,False,0.876714419369064,0.15331699963496637,-0.33717235283398306,0.5600309411718114,0.037524053136749336
SMALL,VOLCAP,0.2,0.1,0.19664992203594414,0.1279544102360125,0.09895729256237878,False,0.8503309217163272,0.34176560724272226,1.043372809532631,1.2212885119953296,0.007702142258192393,0.37771000606121446,-0.003479325364864061,0.03437284648225836,-0.3394111615576588,-0.303418698332678,0.3700078638030221,0.24391164054172787,True,"H1,H2,OOS,DD,CAGR","H2,OOS,DD,CAGR",False,False,False,0.876714419369064,0.15331699963496637,-0.33717235283398306,0.5600309411718114,0.037524053136749336
SMALL,TREND,0.1,4.0,0.5621067080598092,0.5541241345546053,0.0009992071635493427,True,0.5230945561248512,0.08406501495592839,0.938846922546658,0.9437339488350943,0.6843762420958939,0.6810685499287646,0.09427984631673092,0.09428011458729069,-0.3497795789900493,-0.34108998255503997,0.003307692167129228,0.06893812032792057,False,"H2,OOS,DD,CAGR","H2,OOS,DD,CAGR",False,False,False,0.876714419369064,0.15331699963496637,-0.33717235283398306,0.5600309411718114,0.037524053136749336
