panel,char,flavour,level,seed,n_from_B,n_from_S,cvol,breadth,tpers,mompers,momsgn,momac,reach_lo,reach_hi,feasible,bandwidth,n_pool
tpers~POOL~L0.965932~0,tpers,POOL,0.965932,0,13,23,0.43579150418551255,0.5584162913987696,0.9653100602691571,0.9627108479031503,0.9722370184686581,0.839251796576923,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.965932~1,tpers,POOL,0.965932,1,9,27,0.42378033419999533,0.5513112754154943,0.9654907974190086,0.9676275613578912,0.9720783371760903,0.8535176387442005,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.965932~2,tpers,POOL,0.965932,2,10,26,0.5135033197507267,0.5489475715350394,0.9659278998525542,0.9658767005213842,0.9717337598582225,0.84677903344302,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.965932~3,tpers,POOL,0.965932,3,8,28,0.4976660545931621,0.49936630634848594,0.9648950171525517,0.9656273836148244,0.9701473447322443,0.8496184913739643,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.965932~4,tpers,POOL,0.965932,4,6,30,0.4899044397914185,0.5229757625794808,0.9666526864581717,0.9655173189366947,0.9727258943361569,0.8562589787918333,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.965932~5,tpers,POOL,0.965932,5,11,25,0.5029407832638371,0.5454118376521409,0.9658738638227118,0.9673224472088542,0.9742916421635258,0.8428945070213159,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.970456~0,tpers,POOL,0.970456,0,7,29,0.5095544118701218,0.5219501057597535,0.9697834598786039,0.9656564859141701,0.9729741984335851,0.8656537361689899,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.970456~1,tpers,POOL,0.970456,1,11,25,0.492500951313866,0.5256597441505032,0.9685698561578412,0.9682930916785799,0.9757307555763881,0.8564699437527715,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.970456~2,tpers,POOL,0.970456,2,8,28,0.48983477972378225,0.5513712437200825,0.970274292272182,0.9669090095311395,0.9720985959688103,0.8614567697990007,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.970456~3,tpers,POOL,0.970456,3,13,23,0.4891447400048444,0.5593457566208816,0.9697278498925517,0.9663587482828048,0.9749740312982647,0.8612933055861117,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.970456~4,tpers,POOL,0.970456,4,12,24,0.45859150243272406,0.5465143855607165,0.9689260837713642,0.9643194789532807,0.9734685179596365,0.844990705684188,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.970456~5,tpers,POOL,0.970456,5,9,27,0.5049125394815177,0.5372652946866249,0.969949358393116,0.9675616720743432,0.9756520300885312,0.8549125663868503,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.977975~0,tpers,POOL,0.977975,0,11,25,0.47615679386428167,0.5411372695725074,0.9725972800449819,0.9688564007372258,0.9757002287172354,0.8695344307523676,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.977975~1,tpers,POOL,0.977975,1,12,24,0.4513885780346627,0.5960744162106579,0.9746791037341919,0.9678994596059476,0.9760477735525382,0.8465977656813872,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.977975~2,tpers,POOL,0.977975,2,11,25,0.508777366854901,0.5876151582605915,0.9748328591254695,0.9683778699100576,0.9771204125615705,0.8495277011237196,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.977975~3,tpers,POOL,0.977975,3,11,25,0.5145684862114207,0.5337119141198385,0.9758918904789543,0.9716551534059253,0.9750720805570458,0.8652621762348266,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.977975~4,tpers,POOL,0.977975,4,14,22,0.5119200567085788,0.5519331111276705,0.9752440548370481,0.9714830983015558,0.9775995008736926,0.8723607478671085,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~POOL~L0.977975~5,tpers,POOL,0.977975,5,16,20,0.4496019698115823,0.5686907838704482,0.9744344463363347,0.9698832532744484,0.9767245611778856,0.8703765256464124,0.9381464859654852,0.9844638956779885,True,0.0058130061704781185,573
tpers~BONLY~L0.960691~0,tpers,BONLY,0.960691,0,36,0,0.24273705652040548,0.6596979055491216,0.962923207488411,0.9656366587338867,0.9735676630780544,0.8462262734311063,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.960691~1,tpers,BONLY,0.960691,1,36,0,0.2665109653759903,0.6660130051066684,0.9632229903640186,0.9643706429741551,0.9733733882613357,0.8419934576260097,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.960691~2,tpers,BONLY,0.960691,2,36,0,0.2644285931190422,0.6629365591412212,0.9633400127016477,0.9640976006572018,0.9726210192105922,0.8402892536012705,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.960691~3,tpers,BONLY,0.960691,3,36,0,0.2730134167095221,0.6606454042434013,0.9635857421248473,0.965755392598652,0.9722839040898754,0.8551351609431768,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.960691~4,tpers,BONLY,0.960691,4,36,0,0.2805180092239511,0.6606310223978321,0.9639992491557803,0.9675436363081711,0.9724183691735517,0.8519124412397764,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.960691~5,tpers,BONLY,0.960691,5,36,0,0.26571351535002785,0.6688023707337012,0.9636654150713204,0.9678242861966309,0.9727778380054894,0.8574293462025514,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.965932~0,tpers,BONLY,0.965932,0,36,0,0.27923964398216206,0.6885104192686453,0.9685411462128223,0.9630848505059268,0.9733007376810038,0.8424966517276636,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.965932~1,tpers,BONLY,0.965932,1,36,0,0.25782950136041055,0.7002505337332402,0.9672317219682662,0.965310906637508,0.9754297528463065,0.849764895168053,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.965932~2,tpers,BONLY,0.965932,2,36,0,0.25702770385620916,0.6767135100741933,0.9663247225127021,0.9673431854992847,0.9752398645349685,0.8451994188478272,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.965932~3,tpers,BONLY,0.965932,3,36,0,0.257150202982995,0.6952560725450567,0.9672407177436272,0.9644438648987423,0.9748022714380128,0.8434090686688417,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.965932~4,tpers,BONLY,0.965932,4,36,0,0.26949861220654486,0.6571559477391338,0.9671892695327635,0.9655299344281693,0.9733191980935418,0.8476085467967623,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.965932~5,tpers,BONLY,0.965932,5,36,0,0.2670887728287832,0.6822844047808282,0.9669536129673619,0.9618052961375896,0.9738937526391845,0.8383483398852732,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.970456~0,tpers,BONLY,0.970456,0,36,0,0.28456643037401375,0.6844925523857611,0.9699779970418498,0.9630879317277922,0.9759592055228397,0.8546391920991976,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.970456~1,tpers,BONLY,0.970456,1,36,0,0.2489754421068542,0.6791448100460976,0.9693220386134757,0.9681693873523359,0.9750345372014997,0.8648943262363223,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.970456~2,tpers,BONLY,0.970456,2,36,0,0.2904081560809401,0.6634459792500691,0.9695492494354707,0.9678453531837946,0.9757164074064636,0.8487655991020535,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.970456~3,tpers,BONLY,0.970456,3,36,0,0.25228495526365724,0.6965377599140117,0.969167218606032,0.9649901900224209,0.9762119531318861,0.8474961020249598,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.970456~4,tpers,BONLY,0.970456,4,36,0,0.2661931033780218,0.6800306121205726,0.9697418608151642,0.9650361804411914,0.9755613270267985,0.8476834023417236,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~BONLY~L0.970456~5,tpers,BONLY,0.970456,5,36,0,0.2411922744262442,0.686319825975216,0.9692027161647753,0.9653215993215422,0.975411515186802,0.8455096260747654,0.9583442041156969,0.9771740737121886,True,0.0058130061704781185,134
tpers~SONLY~L0.952679~0,tpers,SONLY,0.952679,0,0,36,0.5269568297254665,0.5213287173699571,0.9564022056628679,0.9626500640421871,0.9641369452513072,0.828639948629737,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.952679~1,tpers,SONLY,0.952679,1,0,36,0.47131346039907895,0.5135242433944446,0.9546928267921193,0.9619173316092012,0.9669293817111126,0.830361231965126,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.952679~2,tpers,SONLY,0.952679,2,0,36,0.5090465834509692,0.48998888544769714,0.9543131992093231,0.9611659898562386,0.9675082895922694,0.8196767943502317,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.952679~3,tpers,SONLY,0.952679,3,0,36,0.4848600660556363,0.5294268853779125,0.9555370633179362,0.9621203035980701,0.9684326154367001,0.8329798690182978,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.952679~4,tpers,SONLY,0.952679,4,0,36,0.5160839848240196,0.4928565875041882,0.9551050711568614,0.9618672633974908,0.9669453688238622,0.8330183967357456,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.952679~5,tpers,SONLY,0.952679,5,0,36,0.5088484416655389,0.4962891934706162,0.9560082443267726,0.9608755078794652,0.9663623504241252,0.8286214398260661,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.960691~0,tpers,SONLY,0.960691,0,0,36,0.5424304598464357,0.5100333197650285,0.9619579760189748,0.9636033658085275,0.9692904042730045,0.8503087587402524,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.960691~1,tpers,SONLY,0.960691,1,0,36,0.5431056313826238,0.4813299753664088,0.9617941722638091,0.9635286271542527,0.9700608822406647,0.8455590247877158,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.960691~2,tpers,SONLY,0.960691,2,0,36,0.501118678667545,0.5027663339139298,0.9626433681553238,0.9673272054866331,0.9719347511489944,0.8616972914688875,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.960691~3,tpers,SONLY,0.960691,3,0,36,0.532288049249256,0.4868524942806509,0.961733559132877,0.9642908166243213,0.9696432372045051,0.8450899751778703,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.960691~4,tpers,SONLY,0.960691,4,0,36,0.5338861318395473,0.47442230530892276,0.9601366420760331,0.9625607382980326,0.9712778221119299,0.8482198395631263,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.960691~5,tpers,SONLY,0.960691,5,0,36,0.5630353328246677,0.49294156217271745,0.9611037684482773,0.960994709257483,0.9685951108988182,0.8326778005072492,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.965932~0,tpers,SONLY,0.965932,0,0,36,0.5507317249426712,0.4817619464034066,0.9653069514791675,0.9683721428708076,0.9721954945788016,0.8633082941278958,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.965932~1,tpers,SONLY,0.965932,1,0,36,0.5450844727427008,0.480475400127823,0.9656152362030402,0.966085408963761,0.9708196704750799,0.8542778513507456,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.965932~2,tpers,SONLY,0.965932,2,0,36,0.5604880689545734,0.4700751335951893,0.9651656645469063,0.9638049853351836,0.9697444000650699,0.8474304012750506,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.965932~3,tpers,SONLY,0.965932,3,0,36,0.5345391977947351,0.4958937610854405,0.9643470551051687,0.9647140525708049,0.9708169794537148,0.8457048458071282,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.965932~4,tpers,SONLY,0.965932,4,0,36,0.5347120902846475,0.49242856779286664,0.9651040859773301,0.9619910919305181,0.9703071762504673,0.8505414901252333,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.965932~5,tpers,SONLY,0.965932,5,0,36,0.519800039371972,0.4479108030995324,0.965939489575337,0.9692398934008278,0.9704987559955701,0.8676333765280367,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.970456~0,tpers,SONLY,0.970456,0,0,36,0.5680231495922369,0.4752357413277598,0.9684688012974334,0.9687704331235898,0.9729435777384783,0.8535294536039568,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.970456~1,tpers,SONLY,0.970456,1,0,36,0.5616104669098589,0.48536402816769014,0.9689045563679127,0.9661906115160875,0.9734737072922086,0.8572105340319575,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.970456~2,tpers,SONLY,0.970456,2,0,36,0.5683240932500967,0.4610472464286748,0.9687581708369812,0.9677067755819438,0.9730853077793681,0.8659163523674708,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.970456~3,tpers,SONLY,0.970456,3,0,36,0.5240899021631091,0.4811450522305771,0.9681744226649482,0.9648682345510848,0.9722538753891161,0.8423083967833634,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.970456~4,tpers,SONLY,0.970456,4,0,36,0.569906802258343,0.49856948475016083,0.9680960645514985,0.9684566028096779,0.9723721359801062,0.8634032638119092,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.970456~5,tpers,SONLY,0.970456,5,0,36,0.5223145182065021,0.47989987776685183,0.9679181043862943,0.9652619177746709,0.9713510560956418,0.8551784557951614,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.977975~0,tpers,SONLY,0.977975,0,0,36,0.5904203206953125,0.4727438572418147,0.9749737501558546,0.9700491334344163,0.9755879769458073,0.8502637204610887,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.977975~1,tpers,SONLY,0.977975,1,0,36,0.5923374096618227,0.4469590821931125,0.975302664071251,0.9705301954076277,0.9781614170015401,0.8840700040825691,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.977975~2,tpers,SONLY,0.977975,2,0,36,0.621958713682162,0.4383531045025415,0.9756943734060436,0.9676458156564008,0.9766837418018552,0.8505039110856819,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.977975~3,tpers,SONLY,0.977975,3,0,36,0.5969936224800222,0.4477402022373367,0.9741017486123709,0.963664737785137,0.9728523182162705,0.8500473033353626,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.977975~4,tpers,SONLY,0.977975,4,0,36,0.5914290839114967,0.47620261062753977,0.9752122959226013,0.9684621561315916,0.9760223184291951,0.8568332670087963,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
tpers~SONLY~L0.977975~5,tpers,SONLY,0.977975,5,0,36,0.6084895493954451,0.45836116615733485,0.9749188786557281,0.9694300525255445,0.9756088264209871,0.8766018942846903,0.9381938100879703,0.9840278065004462,True,0.0058130061704781185,439
mompers~POOL~L0.958643~0,mompers,POOL,0.958643,0,9,27,0.45184859435517943,0.5651978007471029,0.9616770252790138,0.9575341292655293,0.9660424842309939,0.8207265905124455,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.958643~1,mompers,POOL,0.958643,1,7,29,0.46039362396691685,0.5554426231283742,0.9610171150093672,0.9569762539911307,0.9670504837605759,0.815165276507906,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.958643~2,mompers,POOL,0.958643,2,7,29,0.5111100074936437,0.5549311590655508,0.9638706169793605,0.955802941310377,0.9653718847267966,0.7940414722226888,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.958643~3,mompers,POOL,0.958643,3,6,30,0.47246112001433205,0.5574304740329306,0.9600489838710958,0.9557061716892541,0.9651074655933134,0.8110283890629275,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.958643~4,mompers,POOL,0.958643,4,9,27,0.4591643409380557,0.5538460556633833,0.9607527228841105,0.9584824861349072,0.9669666943456584,0.8312862609787568,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.958643~5,mompers,POOL,0.958643,5,9,27,0.4465283586264806,0.5601190836865356,0.9626776227582925,0.9577693181532266,0.9680778594987063,0.8237611830522287,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.966291~0,mompers,POOL,0.966291,0,7,29,0.4536354195846408,0.5459790899239167,0.9630354389419217,0.962898281435625,0.9687799584942783,0.8381853131408251,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.966291~1,mompers,POOL,0.966291,1,11,25,0.4083360502475806,0.5695441131785078,0.9632345846984028,0.9626513132130197,0.9691102140562425,0.8292215440297086,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.966291~2,mompers,POOL,0.966291,2,10,26,0.40495091951007844,0.5575466491724431,0.9620529353647544,0.9625735752003938,0.9695184042836407,0.8491536387220869,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.966291~3,mompers,POOL,0.966291,3,8,28,0.49196613805884876,0.5288332313527847,0.965405059423566,0.9647514299989555,0.9719863858131189,0.8328803643614652,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.966291~4,mompers,POOL,0.966291,4,8,28,0.49486226747824624,0.5547645288547772,0.9643984430711162,0.9616362255482124,0.9700921680863372,0.8381167428547636,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.966291~5,mompers,POOL,0.966291,5,11,25,0.4737632574292328,0.579124791644065,0.9646439858925611,0.9626401548055478,0.968991495285296,0.810923254297965,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.971332~0,mompers,POOL,0.971332,0,8,28,0.4662468618532881,0.5549538304286389,0.9647076774562512,0.965371512080303,0.9730109471948022,0.8339930312124259,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.971332~1,mompers,POOL,0.971332,1,6,30,0.5287606772935735,0.5240713775493154,0.965911866785742,0.9672222532226709,0.9725716062038106,0.870916510252163,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.971332~2,mompers,POOL,0.971332,2,10,26,0.46239175789648634,0.5442881677482114,0.9650585019211751,0.9660026937721009,0.9710194437455202,0.8488284187731436,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.971332~3,mompers,POOL,0.971332,3,10,26,0.47656369752111494,0.5550563079264152,0.9652771103885258,0.9679306684446208,0.9712052992227849,0.8472355658239993,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.971332~4,mompers,POOL,0.971332,4,8,28,0.514530820250426,0.5308992959219396,0.9647743048051738,0.964043989798085,0.971632686619892,0.8525670214454781,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.971332~5,mompers,POOL,0.971332,5,11,25,0.5016169031689848,0.5313241491011751,0.9667690923277843,0.9656774171261553,0.9710676871661206,0.8460076494338115,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.977088~0,mompers,POOL,0.977088,0,9,27,0.46888809287460415,0.5279193445523886,0.9648451191973011,0.9698466736724234,0.973960811308052,0.867994594035826,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.977088~1,mompers,POOL,0.977088,1,11,25,0.4808261304543686,0.5427115853640444,0.9686748004391121,0.9694670642283943,0.9750262338527873,0.8564487085453522,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.977088~2,mompers,POOL,0.977088,2,15,21,0.4504857392626309,0.5620175724949436,0.9669751576254634,0.9701436640007759,0.9758585749012156,0.8650461576418844,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.977088~3,mompers,POOL,0.977088,3,14,22,0.48885883321277895,0.5796660358447637,0.9685036193595837,0.9669166734789054,0.9739167241428386,0.8471766655025886,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.977088~4,mompers,POOL,0.977088,4,11,25,0.45558466869264247,0.5553206588571414,0.9671010495934493,0.9704326912600941,0.9754394763495383,0.872922551521881,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.977088~5,mompers,POOL,0.977088,5,7,29,0.5287067579677062,0.5191237343247893,0.9662840857845707,0.9692574855205347,0.974346458650988,0.8580548715309572,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.983307~0,mompers,POOL,0.983307,0,10,26,0.4704656683521752,0.5442485199168767,0.9660435112377171,0.9713520498358873,0.9744900596126451,0.8725911762830844,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.983307~1,mompers,POOL,0.983307,1,7,29,0.5241306429576383,0.5174280841073744,0.9670006501499171,0.9727385023579094,0.975103754456147,0.8695198348338464,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.983307~2,mompers,POOL,0.983307,2,7,29,0.5447969745984009,0.5118224209203301,0.9663144834471757,0.9732607437070375,0.976177313560377,0.8793103957034988,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.983307~3,mompers,POOL,0.983307,3,7,29,0.5188609871190079,0.529049648393259,0.9671414232903657,0.9749141664993927,0.975507806543479,0.8770656788794241,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.983307~4,mompers,POOL,0.983307,4,9,27,0.5398397652269039,0.5483868537092732,0.9678163226178336,0.9737859942003575,0.9775999441204569,0.8734822551833117,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~POOL~L0.983307~5,mompers,POOL,0.983307,5,8,28,0.5794930358282852,0.4997461511099314,0.9703059624405671,0.971351195510866,0.9768782652995197,0.8809194017767425,0.9438340246287003,0.9894051522308848,True,0.006006579946771262,573
mompers~BONLY~L0.966291~0,mompers,BONLY,0.966291,0,36,0,0.24241585749929978,0.6688406072968053,0.9666417339427937,0.9660416082493827,0.9734047133754774,0.8432285879084751,0.9611260514725175,0.9816948801014558,True,0.006006579946771262,134
mompers~BONLY~L0.966291~1,mompers,BONLY,0.966291,1,36,0,0.2537395709076385,0.6679683042672713,0.9666340488314924,0.9637700410523268,0.9726221600882958,0.8441893707860558,0.9611260514725175,0.9816948801014558,True,0.006006579946771262,134
mompers~BONLY~L0.966291~2,mompers,BONLY,0.966291,2,36,0,0.24757346370486952,0.6755253269643576,0.9657710316747854,0.9644855165282517,0.972400338011448,0.8558157049568729,0.9611260514725175,0.9816948801014558,True,0.006006579946771262,134
mompers~BONLY~L0.966291~3,mompers,BONLY,0.966291,3,36,0,0.25100983951599387,0.6915079543182716,0.9664316114820986,0.9640296276971916,0.9731895370069833,0.8327905179713997,0.9611260514725175,0.9816948801014558,True,0.006006579946771262,134
mompers~BONLY~L0.966291~4,mompers,BONLY,0.966291,4,36,0,0.25576000304496466,0.6774113857910038,0.9670952550217741,0.9649011229041611,0.9727610908492861,0.8460639206171146,0.9611260514725175,0.9816948801014558,True,0.006006579946771262,134
mompers~BONLY~L0.966291~5,mompers,BONLY,0.966291,5,36,0,0.2550358700145831,0.679555638818872,0.9671722507801022,0.9651498678353394,0.9743561395558739,0.8571630640640032,0.9611260514725175,0.9816948801014558,True,0.006006579946771262,134
