panel,N,cap,bind_share,mean_gross,mean_nsel,turnover,CAGR,Sharpe,MaxDD,Vol,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_Vol,pass4b,fail4b,pass4a,fail4a,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD
U56,30,1.25,0.08904810644831115,0.7018935516888434,27.83930399181167,2.5578752831101155,0.13907417605511974,1.1007581639110884,-0.22068527693735596,0.12549532377736586,1.1653884226247968,1.0642392842722885,0.12071539256507346,1.0684733900299774,-0.15324854852577208,0.15440023302405725,1.1302007453111176,-0.22068527693735573,0.13517762912881437,False,L_DD,False,"A_H1,A_H2,A_DD",True,True,True,False,True,False,False,False
U56,30,1.50,0.07062436028659161,0.7046315250767655,27.83930399181167,2.597103441206127,0.13995519247445465,1.1037258013889213,-0.22068527693735585,0.12590530466320626,1.1653375227054235,1.070060486972724,0.1209265372014301,1.0686247551058339,-0.15324854852577163,0.15584892674641915,1.1352638636284687,-0.22068527693735573,0.13574790041996884,False,L_DD,False,"A_H1,A_H2,A_DD",True,True,True,False,True,False,False,False
U56,30,2.00,0.06755373592630501,0.7068577277379734,27.83930399181167,2.619150148659809,0.14015219484415753,1.10369381888904,-0.22068527693735585,0.12608624767416798,1.163429432404942,1.070917800074016,0.12119912213192441,1.0670728452026361,-0.15324854852577108,0.15598178428711607,1.1360671010454455,-0.22068527693735573,0.1357538611055989,False,L_DD,False,"A_H1,A_H2,A_DD",True,True,True,False,True,False,False,False
U56,30,INF,0.05322415557830092,0.7100818833162743,27.83930399181167,2.6481093084012333,0.1403470413197334,1.1026142003542359,-0.22068527693735596,0.12640071365437464,1.1596786509063075,1.070917800074016,0.12162371954786155,1.0639166748907118,-0.1532485485257712,0.15598178428711607,1.1360671010454455,-0.22068527693735573,0.1357538611055989,False,L_DD,False,"A_H1,A_H2,A_DD",True,True,True,False,True,False,False,False
U56,40,1.00,0.21903787103377687,0.6855360798362333,36.561924257932446,1.9902015346710673,0.1301392799296608,1.132001665365735,-0.22984198631406594,0.11383890327063752,1.2733016892532292,1.033051887021271,0.12281498598880014,1.173018716749343,-0.12581710762608234,0.1361996100475631,1.1094981337429788,-0.22984198631406572,0.1218241527447076,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
U56,40,1.25,0.10542476970317298,0.696599923234391,36.561924257932446,2.1586162144015386,0.1326167053116496,1.1288615599974405,-0.22984198631406594,0.1163521549513536,1.2761826990190384,1.025944738332037,0.1260619369656253,1.178948671310774,-0.12581409077906636,0.13803686050650654,1.1002764359516037,-0.22984198631406594,0.12462753874050479,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
U56,40,1.50,0.09007164790174002,0.7007260747185261,36.561924257932446,2.2015512659984005,0.1327752907139863,1.1236294396979578,-0.22984198631406616,0.1170959931334444,1.2791358603862175,1.0154789666207382,0.1268777661661551,1.1825363747659146,-0.12581409077906602,0.1376493741017073,1.0894840850952894,-0.22984198631406594,0.12566923118628695,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
U56,40,2.00,0.0736949846468782,0.7042476970317297,36.561924257932446,2.2537741031022507,0.13387931842977174,1.1271353879738435,-0.22984198631406594,0.11765437367010227,1.2794796256491694,1.022204385791919,0.12736061043151814,1.1833237880531033,-0.12581409077906602,0.13926946630265857,1.0952092229784496,-0.22984198631406594,0.12639545278336642,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
U56,40,INF,0.05322415557830092,0.7100818833162743,36.561924257932446,2.3128233767051163,0.134779599898325,1.128319973583018,-0.22984198631406594,0.11830219387193705,1.2712689585975043,1.0285379281339,0.12806179457657096,1.1761934023688503,-0.12581409077906602,0.14033524612049586,1.1010141536542355,-0.22984198631406594,0.12660236143370274,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
B136,20,1.00,0.06352459016393443,0.7074282786885246,18.864754098360656,3.165740393675567,0.15913088124352925,1.062037412228947,-0.18779421949330677,0.14964558964840338,1.2920911283428147,0.8774301496973322,0.16083407613414602,1.1464521236780993,-0.1463624110780687,0.15772951097474763,1.0049283578239012,-0.18779421949330666,0.15826387524751814,True,-,False,"A_H2,A_DD",True,True,True,True,True,True,False,False
B136,20,1.25,0.05942622950819672,0.7084080430327869,18.864754098360656,3.1878909253528396,0.1591415306647863,1.0606971002869403,-0.1878804090160121,0.14987626242417126,1.2898666135999557,0.8771490649141502,0.16061313997190863,1.1441918935936697,-0.14636241107806824,0.1579304861483084,1.0043730392884738,-0.1878804090160121,0.15857378246730838,True,-,False,"A_H2,A_DD",True,True,True,True,True,True,False,False
B136,20,1.50,0.0584016393442623,0.7089075307377048,18.864754098360656,3.2036564615606964,0.15924429708717058,1.0599578625032542,-0.1957039500220783,0.1500960435708663,1.2898666135999557,0.8764700691658999,0.16061313997190863,1.1441918935936697,-0.14636241107806824,0.15811773197619838,1.0033815111964317,-0.1957039500220783,0.1589525469459876,True,-,False,"A_H2,A_DD",True,True,True,True,True,True,False,False
B136,20,2.00,0.05635245901639344,0.709733606557377,18.864754098360656,3.230450912311006,0.15983484664531944,1.0608294483178218,-0.20640927395179653,0.1505128102770488,1.2898666135999557,0.8793601694297664,0.16061313997190863,1.1441918935936697,-0.14636241107806824,0.15919400944409778,1.0054186892154993,-0.20640927395179653,0.15966982602561405,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
B136,20,INF,0.05327868852459016,0.7100409836065574,18.864754098360656,3.247874747901893,0.16040704123612182,1.0634318900924733,-0.20740302267849475,0.1506239705657253,1.2898666135999557,0.8844777366429588,0.16061313997190863,1.1441918935936697,-0.14636241107806824,0.16023726571201902,1.0100346106764955,-0.20740302267849475,0.15986090982707127,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
B136,25,1.00,0.0706967213114754,0.7063831967213116,23.546106557377048,3.1493169890711443,0.16231901690345318,1.1025482797053563,-0.19127099622989785,0.14617255879600707,1.291385436699164,0.9526244514317953,0.1606398869294159,1.1649682369699372,-0.1358311642724217,0.1637042630715948,1.0607537487836465,-0.19127099622989807,0.15419044194870613,True,-,False,"A_H2,A_DD",True,True,True,True,True,True,False,False
B136,25,1.25,0.06352459016393443,0.7083504098360656,23.546106557377048,3.1745239271705565,0.1621287126966926,1.0962641431210234,-0.20224866839842504,0.14696809410907893,1.2802924244320346,0.9509265956955606,0.15951786206319252,1.1536427958260365,-0.13583116427242115,0.1642841870689642,1.0583202628343218,-0.20224866839842537,0.1551587748661117,True,-,False,"A_H2,A_DD",True,True,True,True,True,True,False,False
B136,25,1.50,0.060450819672131145,0.7093647540983605,23.546106557377048,3.1970354716167773,0.16231639033855805,1.0926708110263261,-0.21322818221370032,0.14769884231777478,1.27800812038848,0.947916871621524,0.1592817003761431,1.151307876838621,-0.13583116427242203,0.16482261375534568,1.0544833336171275,-0.21322818221370055,0.15633812573470546,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
B136,25,2.00,0.05327868852459016,0.7100409836065574,23.546106557377048,3.217224674120177,0.16366123249678388,1.0968282186007665,-0.216146994859019,0.1482697286404642,1.2780130121206887,0.9570656729830784,0.15929717640987096,1.1513256102955831,-0.13583116427242126,0.16726908215706393,1.0622507626045483,-0.21614699485901911,0.1573128834766814,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
B136,25,INF,0.05327868852459016,0.7100409836065574,23.546106557377048,3.217224674120177,0.16366123249678388,1.0968282186007665,-0.216146994859019,0.1482697286404642,1.2780130121206887,0.9570656729830784,0.15929717640987096,1.1513256102955831,-0.13583116427242126,0.16726908215706393,1.0622507626045483,-0.21614699485901911,0.1573128834766814,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
B136,30,1.00,0.07377049180327869,0.7053278688524591,28.21311475409836,3.084936526038018,0.15924404662645553,1.112817790201331,-0.21858393772425055,0.14189071228851974,1.2945879123717532,0.9735294800491733,0.15474366428362107,1.1688637528562464,-0.13184031910077365,0.16296504902595088,1.077509419272869,-0.21858393772425078,0.15071778227298027,False,L_DD,False,A_DD,True,True,True,False,True,True,True,False
B136,30,1.25,0.06967213114754098,0.7075755635245902,28.21311475409836,3.115926943200504,0.15932637414021267,1.103982375555825,-0.23314089176679165,0.14327119613722944,1.2853939665041825,0.9669485012819541,0.1541274182603305,1.1597143123001572,-0.13184031910077332,0.16362734185354255,1.0696710012162705,-0.23314089176679176,0.15263020364003488,False,L_DD,False,A_DD,True,True,True,False,True,True,True,False
B136,30,1.50,0.0625,0.7092725409836066,28.21311475409836,3.139538099985983,0.1595451150238496,1.0967089669371062,-0.2435435804943702,0.14456491759208473,1.2756730564153236,0.963912614838002,0.15314480544658937,1.14976046061905,-0.13184031910077365,0.1648449583362004,1.065208475914222,-0.24354358049436964,0.15452868485738688,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
B136,30,2.00,0.05327868852459016,0.7100409836065574,28.21311475409836,3.1522326540506733,0.1601345108161336,1.0981338933042264,-0.24354358049436975,0.1448807074792021,1.2732684511921244,0.9689318299894406,0.1529253327475546,1.1473205557687152,-0.1318403191007732,0.1661079493963833,1.0695530808226905,-0.24354358049436964,0.15497725697195594,False,L_DD,False,A_DD,True,True,True,False,True,True,True,False
B136,30,INF,0.05327868852459016,0.7100409836065574,28.21311475409836,3.1522326540506733,0.1601345108161336,1.0981338933042264,-0.24354358049436975,0.1448807074792021,1.2732684511921244,0.9689318299894406,0.1529253327475546,1.1473205557687152,-0.1318403191007732,0.1661079493963833,1.0695530808226905,-0.24354358049436964,0.15497725697195594,False,L_DD,False,A_DD,True,True,True,False,True,True,True,False
B136,40,1.00,0.08094262295081968,0.7032402663934427,37.506147540983605,2.988730139441655,0.15274605440565958,1.1088650974111578,-0.23169297902611263,0.13666758323953906,1.2947977754208864,0.9658434961090806,0.1503554636219484,1.1745155353124186,-0.13263864293770056,0.1547193743299209,1.0660492662829248,-0.23169297902611263,0.14484606781405682,False,L_DD,False,A_DD,True,True,True,False,True,True,True,False
B136,40,1.25,0.07274590163934426,0.7059826460040983,37.506147540983605,3.0318277400539815,0.15314881941465508,1.0974329651863424,-0.25025607444856846,0.1386632399677701,1.2897095352125192,0.9537839117330333,0.15017133180871323,1.1695859679369645,-0.13263864293770056,0.15560773694509522,1.051967057826664,-0.25025607444856857,0.14795510890025632,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
B136,40,1.50,0.06557377049180328,0.7075915727459017,37.506147540983605,3.0513777451142094,0.1538097517542314,1.0953625236562254,-0.2538318832364528,0.13956160556282066,1.2831475204387794,0.9565255058773399,0.14978343321563337,1.1630991247818856,-0.13263864293770078,0.15713759320155107,1.053516002793691,-0.25383188323645256,0.1491619403658985,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
B136,40,2.00,0.0584016393442623,0.7094646516393442,37.506147540983605,3.064593750964912,0.15321400815384534,1.089415771507129,-0.2538318832364521,0.13989143844896365,1.2678771470101537,0.9565255058773399,0.14846961866617225,1.147654100225936,-0.13263864293770034,0.15713759320155107,1.053516002793691,-0.25383188323645256,0.1491619403658985,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
B136,40,INF,0.05327868852459016,0.7100409836065574,37.506147540983605,3.071390083476017,0.15311485642590061,1.088431221467345,-0.25383188323645245,0.13994597595928238,1.265363577767309,0.9565255058773399,0.14825103577374144,1.1451120445195189,-0.1326386429377,0.15713759320155107,1.053516002793691,-0.25383188323645256,0.1491619403658985,False,L_DD,False,"A_H2,A_DD",True,True,True,False,True,True,False,False
SMALL663,20,1.00,0.05970149253731343,0.7052238805970149,18.80597014925373,4.149227940451389,0.07874421355849681,0.5072342327234495,-0.35814054180328136,0.18242031995166164,0.6634315052819473,0.39408511747271535,0.09165345698554872,0.6114970302860944,-0.252824765057578,0.07086077006544755,0.4533371799039724,-0.3581405418032817,0.1918455771485657,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,20,1.25,0.05970149253731343,0.7052238805970149,18.80597014925373,4.149227940451389,0.07874421355849681,0.5072342327234495,-0.35814054180328136,0.18242031995166164,0.6634315052819473,0.39408511747271535,0.09165345698554872,0.6114970302860944,-0.252824765057578,0.07086077006544755,0.4533371799039724,-0.3581405418032817,0.1918455771485657,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,20,1.50,0.05970149253731343,0.7052238805970149,18.80597014925373,4.149227940451389,0.07874421355849681,0.5072342327234495,-0.35814054180328136,0.18242031995166164,0.6634315052819473,0.39408511747271535,0.09165345698554872,0.6114970302860944,-0.252824765057578,0.07086077006544755,0.4533371799039724,-0.3581405418032817,0.1918455771485657,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,20,2.00,0.05970149253731343,0.7052238805970149,18.80597014925373,4.149227940451389,0.07874421355849681,0.5072342327234495,-0.35814054180328136,0.18242031995166164,0.6634315052819473,0.39408511747271535,0.09165345698554872,0.6114970302860944,-0.252824765057578,0.07086077006544755,0.4533371799039724,-0.3581405418032817,0.1918455771485657,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,20,INF,0.05970149253731343,0.7052238805970149,18.80597014925373,4.149227940451389,0.07874421355849681,0.5072342327234495,-0.35814054180328136,0.18242031995166164,0.6634315052819473,0.39408511747271535,0.09165345698554872,0.6114970302860944,-0.252824765057578,0.07086077006544755,0.4533371799039724,-0.3581405418032817,0.1918455771485657,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,25,1.00,0.05970149253731343,0.7052238805970149,23.507462686567163,4.046252328522548,0.07958818665753387,0.5236244408893933,-0.35446339711720265,0.17599730076413483,0.7791521740101435,0.3346419892924594,0.11187286412458697,0.7421351467389733,-0.22641009734959505,0.060150899982083894,0.4087297349602048,-0.35446339711720243,0.18504517579068036,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,25,1.25,0.05970149253731343,0.7052238805970149,23.507462686567163,4.046252328522548,0.07958818665753387,0.5236244408893933,-0.35446339711720265,0.17599730076413483,0.7791521740101435,0.3346419892924594,0.11187286412458697,0.7421351467389733,-0.22641009734959505,0.060150899982083894,0.4087297349602048,-0.35446339711720243,0.18504517579068036,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,25,1.50,0.05970149253731343,0.7052238805970149,23.507462686567163,4.046252328522548,0.07958818665753387,0.5236244408893933,-0.35446339711720265,0.17599730076413483,0.7791521740101435,0.3346419892924594,0.11187286412458697,0.7421351467389733,-0.22641009734959505,0.060150899982083894,0.4087297349602048,-0.35446339711720243,0.18504517579068036,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,25,2.00,0.05970149253731343,0.7052238805970149,23.507462686567163,4.046252328522548,0.07958818665753387,0.5236244408893933,-0.35446339711720265,0.17599730076413483,0.7791521740101435,0.3346419892924594,0.11187286412458697,0.7421351467389733,-0.22641009734959505,0.060150899982083894,0.4087297349602048,-0.35446339711720243,0.18504517579068036,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,25,INF,0.05970149253731343,0.7052238805970149,23.507462686567163,4.046252328522548,0.07958818665753387,0.5236244408893933,-0.35446339711720265,0.17599730076413483,0.7791521740101435,0.3346419892924594,0.11187286412458697,0.7421351467389733,-0.22641009734959505,0.060150899982083894,0.4087297349602048,-0.35446339711720243,0.18504517579068036,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,30,1.00,0.05970149253731343,0.7052238805970149,28.208955223880597,3.9580955973527514,0.07796626184214861,0.5235866396304965,-0.3631259269428533,0.17169833189814213,0.7565374821593783,0.35043171478650337,0.0960607342592541,0.6627215426661237,-0.22197997228945232,0.06695867916807408,0.4503885178416774,-0.3631259269428534,0.1801352631024718,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,30,1.25,0.05970149253731343,0.7052238805970149,28.208955223880597,3.9580955973527514,0.07796626184214861,0.5235866396304965,-0.3631259269428533,0.17169833189814213,0.7565374821593783,0.35043171478650337,0.0960607342592541,0.6627215426661237,-0.22197997228945232,0.06695867916807408,0.4503885178416774,-0.3631259269428534,0.1801352631024718,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,30,1.50,0.05970149253731343,0.7052238805970149,28.208955223880597,3.9580955973527514,0.07796626184214861,0.5235866396304965,-0.3631259269428533,0.17169833189814213,0.7565374821593783,0.35043171478650337,0.0960607342592541,0.6627215426661237,-0.22197997228945232,0.06695867916807408,0.4503885178416774,-0.3631259269428534,0.1801352631024718,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,30,2.00,0.05970149253731343,0.7052238805970149,28.208955223880597,3.9580955973527514,0.07796626184214861,0.5235866396304965,-0.3631259269428533,0.17169833189814213,0.7565374821593783,0.35043171478650337,0.0960607342592541,0.6627215426661237,-0.22197997228945232,0.06695867916807408,0.4503885178416774,-0.3631259269428534,0.1801352631024718,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,30,INF,0.05970149253731343,0.7052238805970149,28.208955223880597,3.9580955973527514,0.07796626184214861,0.5235866396304965,-0.3631259269428533,0.17169833189814213,0.7565374821593783,0.35043171478650337,0.0960607342592541,0.6627215426661237,-0.22197997228945232,0.06695867916807408,0.4503885178416774,-0.3631259269428534,0.1801352631024718,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,40,1.00,0.05970149253731343,0.7052238805970149,37.61194029850746,3.8279369919374555,0.07291516247875007,0.5080920929695272,-0.3611659367125418,0.16570411231720192,0.7099101199322693,0.3649627622961508,0.09194549142631758,0.6645533831602539,-0.20519092937781624,0.06134701812548582,0.4281023002399648,-0.3611659367125417,0.17514965877134026,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,40,1.25,0.05970149253731343,0.7052238805970149,37.61194029850746,3.8279369919374555,0.07291516247875007,0.5080920929695272,-0.3611659367125418,0.16570411231720192,0.7099101199322693,0.3649627622961508,0.09194549142631758,0.6645533831602539,-0.20519092937781624,0.06134701812548582,0.4281023002399648,-0.3611659367125417,0.17514965877134026,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,40,1.50,0.05970149253731343,0.7052238805970149,37.61194029850746,3.8279369919374555,0.07291516247875007,0.5080920929695272,-0.3611659367125418,0.16570411231720192,0.7099101199322693,0.3649627622961508,0.09194549142631758,0.6645533831602539,-0.20519092937781624,0.06134701812548582,0.4281023002399648,-0.3611659367125417,0.17514965877134026,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,40,2.00,0.05970149253731343,0.7052238805970149,37.61194029850746,3.8279369919374555,0.07291516247875007,0.5080920929695272,-0.3611659367125418,0.16570411231720192,0.7099101199322693,0.3649627622961508,0.09194549142631758,0.6645533831602539,-0.20519092937781624,0.06134701812548582,0.4281023002399648,-0.3611659367125417,0.17514965877134026,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
SMALL663,40,INF,0.05970149253731343,0.7052238805970149,37.61194029850746,3.8279369919374555,0.07291516247875007,0.5080920929695272,-0.3611659367125418,0.16570411231720192,0.7099101199322693,0.3649627622961508,0.09194549142631758,0.6645533831602539,-0.20519092937781624,0.06134701812548582,0.4281023002399648,-0.3611659367125417,0.17514965877134026,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD",False,False,False,False,False,False,False,False
