panel,n_sims,sim_seconds,score7_seconds,score_seconds_per_rung
U56,76,4.075961589813232,2.736646890640259,0.39094955580575125
B136,78,8.572499513626099,2.9896533489227295,0.4270933355603899
SMALL439,78,22.82991051673889,2.9796066284179688,0.42565808977399555
