panel,anchor,ladder,chooser,k,L,L_eff,pick,is_argmax_index,is_margin,P_pick,P_max,argmax_is_modal,is_anchor,resolved,q60,q70,q80,q90,q95,q99
U56,A,H,CH_ISSHARPE,4,5,5,252,3,0.009654230005583075,0.353,0.353,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISSHARPE,4,10,10,252,3,0.009654230005583075,0.361,0.361,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISSHARPE,4,21,21,252,3,0.009654230005583075,0.385,0.385,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISSHARPE,4,42,42,252,3,0.009654230005583075,0.399,0.399,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISSHARPE,4,63,63,252,3,0.009654230005583075,0.42,0.42,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISSHARPE,4,126,126,252,3,0.009654230005583075,0.472,0.472,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISSHARPE,4,252,252,252,3,0.009654230005583075,0.483,0.483,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISSHARPE,4,504,504,252,3,0.009654230005583075,0.367,0.554,False,False,False,False,False,False,False,False,False
U56,A,H,CH_ISSHARPE,4,1008,1008,252,3,0.009654230005583075,0.393,0.585,False,False,False,False,False,False,False,False,False
U56,A,H,CH_ISSHARPE,4,T,2007,252,3,0.009654230005583075,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,H,CH_ISCAGR,4,1,1,252,3,0.0026572189032110227,0.473,0.473,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISCAGR,4,2,2,252,3,0.0026572189032110227,0.459,0.459,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISCAGR,4,5,5,252,3,0.0026572189032110227,0.445,0.445,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISCAGR,4,10,10,252,3,0.0026572189032110227,0.471,0.471,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISCAGR,4,21,21,252,3,0.0026572189032110227,0.451,0.451,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISCAGR,4,42,42,252,3,0.0026572189032110227,0.484,0.484,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISCAGR,4,63,63,252,3,0.0026572189032110227,0.502,0.502,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISCAGR,4,126,126,252,3,0.0026572189032110227,0.584,0.584,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISCAGR,4,252,252,252,3,0.0026572189032110227,0.707,0.707,True,False,False,True,True,False,False,False,False
U56,A,H,CH_ISCAGR,4,504,504,252,3,0.0026572189032110227,0.808,0.808,True,False,False,True,True,True,False,False,False
U56,A,H,CH_ISCAGR,4,1008,1008,252,3,0.0026572189032110227,0.893,0.893,True,False,False,True,True,True,False,False,False
U56,A,H,CH_ISCAGR,4,T,2007,252,3,0.0026572189032110227,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,H,CH_ISDD,4,1,1,21,0,0.00979552595790334,0.436,0.436,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISDD,4,2,2,21,0,0.00979552595790334,0.416,0.416,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISDD,4,5,5,21,0,0.00979552595790334,0.43,0.43,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISDD,4,10,10,21,0,0.00979552595790334,0.455,0.455,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISDD,4,21,21,21,0,0.00979552595790334,0.409,0.409,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISDD,4,42,42,21,0,0.00979552595790334,0.419,0.419,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISDD,4,63,63,21,0,0.00979552595790334,0.523,0.523,True,False,False,False,False,False,False,False,False
U56,A,H,CH_ISDD,4,126,126,21,0,0.00979552595790334,0.707,0.707,True,False,False,True,True,False,False,False,False
U56,A,H,CH_ISDD,4,252,252,21,0,0.00979552595790334,0.846,0.846,True,False,False,True,True,True,False,False,False
U56,A,H,CH_ISDD,4,504,504,21,0,0.00979552595790334,0.952,0.952,True,False,True,True,True,True,True,True,False
U56,A,H,CH_ISDD,4,1008,1008,21,0,0.00979552595790334,0.973,0.973,True,False,True,True,True,True,True,True,False
U56,A,H,CH_ISDD,4,T,2007,21,0,0.00979552595790334,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISSHARPE,10,1,1,0.75,9,0.00010871918089216948,0.65,0.65,True,True,False,True,False,False,False,False,False
U56,A,GROSS,CH_ISSHARPE,10,2,2,0.75,9,0.00010871918089216948,0.631,0.631,True,True,False,True,False,False,False,False,False
U56,A,GROSS,CH_ISSHARPE,10,5,5,0.75,9,0.00010871918089216948,0.648,0.648,True,True,False,True,False,False,False,False,False
U56,A,GROSS,CH_ISSHARPE,10,10,10,0.75,9,0.00010871918089216948,0.646,0.646,True,True,False,True,False,False,False,False,False
U56,A,GROSS,CH_ISSHARPE,10,21,21,0.75,9,0.00010871918089216948,0.675,0.675,True,True,False,True,False,False,False,False,False
U56,A,GROSS,CH_ISSHARPE,10,42,42,0.75,9,0.00010871918089216948,0.73,0.73,True,True,False,True,True,False,False,False,False
U56,A,GROSS,CH_ISSHARPE,10,63,63,0.75,9,0.00010871918089216948,0.725,0.725,True,True,False,True,True,False,False,False,False
U56,A,GROSS,CH_ISSHARPE,10,126,126,0.75,9,0.00010871918089216948,0.718,0.718,True,True,False,True,True,False,False,False,False
U56,A,GROSS,CH_ISSHARPE,10,252,252,0.75,9,0.00010871918089216948,0.825,0.825,True,True,False,True,True,True,False,False,False
U56,A,GROSS,CH_ISSHARPE,10,504,504,0.75,9,0.00010871918089216948,0.907,0.907,True,True,True,True,True,True,True,False,False
U56,A,GROSS,CH_ISSHARPE,10,1008,1008,0.75,9,0.00010871918089216948,0.94,0.94,True,True,True,True,True,True,True,False,False
U56,A,GROSS,CH_ISSHARPE,10,T,2007,0.75,9,0.00010871918089216948,1.0,1.0,True,True,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISCAGR,10,1,1,0.75,9,0.009332336480988523,0.998,0.998,True,True,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISCAGR,10,2,2,0.75,9,0.009332336480988523,0.997,0.997,True,True,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISCAGR,10,5,5,0.75,9,0.009332336480988523,0.996,0.996,True,True,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISCAGR,10,10,10,0.75,9,0.009332336480988523,0.998,0.998,True,True,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISCAGR,10,21,21,0.75,9,0.009332336480988523,0.999,0.999,True,True,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISCAGR,10,42,42,0.75,9,0.009332336480988523,0.999,0.999,True,True,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISCAGR,10,63,63,0.75,9,0.009332336480988523,1.0,1.0,True,True,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISCAGR,10,126,126,0.75,9,0.009332336480988523,1.0,1.0,True,True,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISCAGR,10,252,252,0.75,9,0.009332336480988523,1.0,1.0,True,True,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISCAGR,10,504,504,0.75,9,0.009332336480988523,1.0,1.0,True,True,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISCAGR,10,1008,1008,0.75,9,0.009332336480988523,1.0,1.0,True,True,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISCAGR,10,T,2007,0.75,9,0.009332336480988523,1.0,1.0,True,True,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISDD,10,1,1,0.3,0,0.009343501791207132,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISDD,10,2,2,0.3,0,0.009343501791207132,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISDD,10,5,5,0.3,0,0.009343501791207132,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISDD,10,10,10,0.3,0,0.009343501791207132,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISDD,10,21,21,0.3,0,0.009343501791207132,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISDD,10,42,42,0.3,0,0.009343501791207132,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISDD,10,63,63,0.3,0,0.009343501791207132,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISDD,10,126,126,0.3,0,0.009343501791207132,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISDD,10,252,252,0.3,0,0.009343501791207132,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISDD,10,504,504,0.3,0,0.009343501791207132,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISDD,10,1008,1008,0.3,0,0.009343501791207132,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,GROSS,CH_ISDD,10,T,2007,0.3,0,0.009343501791207132,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,A,CADENCE,CH_ISSHARPE,4,1,1,W,1,0.00784528187974276,0.294,0.334,False,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISSHARPE,4,2,2,W,1,0.00784528187974276,0.272,0.349,False,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISSHARPE,4,5,5,W,1,0.00784528187974276,0.295,0.343,False,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISSHARPE,4,10,10,W,1,0.00784528187974276,0.273,0.353,False,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISSHARPE,4,21,21,W,1,0.00784528187974276,0.306,0.331,False,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISSHARPE,4,42,42,W,1,0.00784528187974276,0.293,0.298,False,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISSHARPE,4,63,63,W,1,0.00784528187974276,0.296,0.298,False,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISSHARPE,4,126,126,W,1,0.00784528187974276,0.26,0.32,False,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISSHARPE,4,252,252,W,1,0.00784528187974276,0.214,0.415,False,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISSHARPE,4,504,504,W,1,0.00784528187974276,0.32,0.335,False,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISSHARPE,4,1008,1008,W,1,0.00784528187974276,0.293,0.502,False,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISSHARPE,4,T,2007,W,1,0.00784528187974276,1.0,1.0,True,True,True,True,True,True,True,True,True
U56,A,CADENCE,CH_ISCAGR,4,1,1,W,1,0.006201025909649882,0.457,0.457,True,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISCAGR,4,2,2,W,1,0.006201025909649882,0.439,0.439,True,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISCAGR,4,5,5,W,1,0.006201025909649882,0.434,0.434,True,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISCAGR,4,10,10,W,1,0.006201025909649882,0.437,0.437,True,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISCAGR,4,21,21,W,1,0.006201025909649882,0.46,0.46,True,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISCAGR,4,42,42,W,1,0.006201025909649882,0.489,0.489,True,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISCAGR,4,63,63,W,1,0.006201025909649882,0.487,0.487,True,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISCAGR,4,126,126,W,1,0.006201025909649882,0.456,0.456,True,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISCAGR,4,252,252,W,1,0.006201025909649882,0.441,0.441,True,True,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISCAGR,4,504,504,W,1,0.006201025909649882,0.667,0.667,True,True,False,True,False,False,False,False,False
U56,A,CADENCE,CH_ISCAGR,4,1008,1008,W,1,0.006201025909649882,0.77,0.77,True,True,False,True,True,False,False,False,False
U56,A,CADENCE,CH_ISCAGR,4,T,2007,W,1,0.006201025909649882,1.0,1.0,True,True,True,True,True,True,True,True,True
U56,A,CADENCE,CH_ISDD,4,1,1,D,0,0.007450943987093783,0.129,0.382,False,False,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISDD,4,2,2,D,0,0.007450943987093783,0.14,0.366,False,False,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISDD,4,5,5,D,0,0.007450943987093783,0.146,0.382,False,False,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISDD,4,10,10,D,0,0.007450943987093783,0.131,0.442,False,False,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISDD,4,21,21,D,0,0.007450943987093783,0.16,0.439,False,False,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISDD,4,42,42,D,0,0.007450943987093783,0.268,0.414,False,False,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISDD,4,63,63,D,0,0.007450943987093783,0.359,0.359,True,False,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISDD,4,126,126,D,0,0.007450943987093783,0.459,0.459,True,False,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISDD,4,252,252,D,0,0.007450943987093783,0.585,0.585,True,False,False,False,False,False,False,False,False
U56,A,CADENCE,CH_ISDD,4,504,504,D,0,0.007450943987093783,0.79,0.79,True,False,False,True,True,False,False,False,False
U56,A,CADENCE,CH_ISDD,4,1008,1008,D,0,0.007450943987093783,0.955,0.955,True,False,True,True,True,True,True,True,False
U56,A,CADENCE,CH_ISDD,4,T,2007,D,0,0.007450943987093783,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,B,N,CH_ISSHARPE,9,1,1,10,2,0.009779610288575658,0.223,0.292,False,False,False,False,False,False,False,False,False
U56,B,N,CH_ISSHARPE,9,2,2,10,2,0.009779610288575658,0.231,0.293,False,False,False,False,False,False,False,False,False
U56,B,N,CH_ISSHARPE,9,5,5,10,2,0.009779610288575658,0.22,0.301,False,False,False,False,False,False,False,False,False
U56,B,N,CH_ISSHARPE,9,10,10,10,2,0.009779610288575658,0.211,0.299,False,False,False,False,False,False,False,False,False
U56,B,N,CH_ISSHARPE,9,21,21,10,2,0.009779610288575658,0.241,0.244,False,False,False,False,False,False,False,False,False
U56,B,N,CH_ISSHARPE,9,42,42,10,2,0.009779610288575658,0.236,0.317,False,False,False,False,False,False,False,False,False
U56,B,N,CH_ISSHARPE,9,63,63,10,2,0.009779610288575658,0.239,0.293,False,False,False,False,False,False,False,False,False
U56,B,N,CH_ISSHARPE,9,126,126,10,2,0.009779610288575658,0.222,0.273,False,False,False,False,False,False,False,False,False
U56,B,N,CH_ISSHARPE,9,252,252,10,2,0.009779610288575658,0.327,0.327,True,False,False,False,False,False,False,False,False
U56,B,N,CH_ISSHARPE,9,504,504,10,2,0.009779610288575658,0.407,0.407,True,False,False,False,False,False,False,False,False
U56,B,N,CH_ISSHARPE,9,1008,1008,10,2,0.009779610288575658,0.724,0.724,True,False,False,True,True,False,False,False,False
U56,B,N,CH_ISSHARPE,9,T,2007,10,2,0.009779610288575658,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,B,N,CH_ISCAGR,9,1,1,5,0,0.007780816866844509,0.601,0.601,True,False,False,True,False,False,False,False,False
U56,B,N,CH_ISCAGR,9,2,2,5,0,0.007780816866844509,0.601,0.601,True,False,False,True,False,False,False,False,False
U56,B,N,CH_ISCAGR,9,5,5,5,0,0.007780816866844509,0.636,0.636,True,False,False,True,False,False,False,False,False
U56,B,N,CH_ISCAGR,9,10,10,5,0,0.007780816866844509,0.628,0.628,True,False,False,True,False,False,False,False,False
U56,B,N,CH_ISCAGR,9,21,21,5,0,0.007780816866844509,0.678,0.678,True,False,False,True,False,False,False,False,False
U56,B,N,CH_ISCAGR,9,42,42,5,0,0.007780816866844509,0.636,0.636,True,False,False,True,False,False,False,False,False
U56,B,N,CH_ISCAGR,9,63,63,5,0,0.007780816866844509,0.633,0.633,True,False,False,True,False,False,False,False,False
U56,B,N,CH_ISCAGR,9,126,126,5,0,0.007780816866844509,0.696,0.696,True,False,False,True,False,False,False,False,False
U56,B,N,CH_ISCAGR,9,252,252,5,0,0.007780816866844509,0.606,0.606,True,False,False,True,False,False,False,False,False
U56,B,N,CH_ISCAGR,9,504,504,5,0,0.007780816866844509,0.555,0.555,True,False,False,False,False,False,False,False,False
U56,B,N,CH_ISCAGR,9,1008,1008,5,0,0.007780816866844509,0.236,0.661,False,False,False,False,False,False,False,False,False
U56,B,N,CH_ISCAGR,9,T,2007,5,0,0.007780816866844509,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,B,N,CH_ISDD,9,1,1,40,8,0.013117415607145522,0.745,0.745,True,False,False,True,True,False,False,False,False
U56,B,N,CH_ISDD,9,2,2,40,8,0.013117415607145522,0.781,0.781,True,False,False,True,True,False,False,False,False
U56,B,N,CH_ISDD,9,5,5,40,8,0.013117415607145522,0.764,0.764,True,False,False,True,True,False,False,False,False
U56,B,N,CH_ISDD,9,10,10,40,8,0.013117415607145522,0.734,0.734,True,False,False,True,True,False,False,False,False
U56,B,N,CH_ISDD,9,21,21,40,8,0.013117415607145522,0.797,0.797,True,False,False,True,True,False,False,False,False
U56,B,N,CH_ISDD,9,42,42,40,8,0.013117415607145522,0.851,0.851,True,False,False,True,True,True,False,False,False
U56,B,N,CH_ISDD,9,63,63,40,8,0.013117415607145522,0.884,0.884,True,False,False,True,True,True,False,False,False
U56,B,N,CH_ISDD,9,126,126,40,8,0.013117415607145522,0.933,0.933,True,False,True,True,True,True,True,False,False
U56,B,N,CH_ISDD,9,252,252,40,8,0.013117415607145522,0.966,0.966,True,False,True,True,True,True,True,True,False
U56,B,N,CH_ISDD,9,504,504,40,8,0.013117415607145522,0.996,0.996,True,False,True,True,True,True,True,True,True
U56,B,N,CH_ISDD,9,1008,1008,40,8,0.013117415607145522,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,B,N,CH_ISDD,9,T,2007,40,8,0.013117415607145522,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,B,H,CH_ISSHARPE,4,1,1,252,3,0.022382630930116054,0.404,0.404,True,False,False,False,False,False,False,False,False
U56,B,H,CH_ISSHARPE,4,2,2,252,3,0.022382630930116054,0.39,0.39,True,False,False,False,False,False,False,False,False
U56,B,H,CH_ISSHARPE,4,5,5,252,3,0.022382630930116054,0.417,0.417,True,False,False,False,False,False,False,False,False
U56,B,H,CH_ISSHARPE,4,10,10,252,3,0.022382630930116054,0.384,0.384,True,False,False,False,False,False,False,False,False
U56,B,H,CH_ISSHARPE,4,21,21,252,3,0.022382630930116054,0.36,0.36,True,False,False,False,False,False,False,False,False
U56,B,H,CH_ISSHARPE,4,42,42,252,3,0.022382630930116054,0.424,0.424,True,False,False,False,False,False,False,False,False
U56,B,H,CH_ISSHARPE,4,63,63,252,3,0.022382630930116054,0.393,0.393,True,False,False,False,False,False,False,False,False
U56,B,H,CH_ISSHARPE,4,126,126,252,3,0.022382630930116054,0.409,0.409,True,False,False,False,False,False,False,False,False
U56,B,H,CH_ISSHARPE,4,252,252,252,3,0.022382630930116054,0.459,0.459,True,False,False,False,False,False,False,False,False
U56,B,H,CH_ISSHARPE,4,504,504,252,3,0.022382630930116054,0.404,0.43,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISSHARPE,4,1008,1008,252,3,0.022382630930116054,0.34,0.453,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISSHARPE,4,T,2007,252,3,0.022382630930116054,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,B,H,CH_ISCAGR,4,1,1,126,2,0.00014225878672347037,0.253,0.347,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISCAGR,4,2,2,126,2,0.00014225878672347037,0.233,0.314,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISCAGR,4,5,5,126,2,0.00014225878672347037,0.242,0.312,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISCAGR,4,10,10,126,2,0.00014225878672347037,0.255,0.288,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISCAGR,4,21,21,126,2,0.00014225878672347037,0.258,0.307,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISCAGR,4,42,42,126,2,0.00014225878672347037,0.257,0.34,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISCAGR,4,63,63,126,2,0.00014225878672347037,0.294,0.312,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISCAGR,4,126,126,126,2,0.00014225878672347037,0.276,0.375,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISCAGR,4,252,252,126,2,0.00014225878672347037,0.272,0.424,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISCAGR,4,504,504,126,2,0.00014225878672347037,0.202,0.472,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISCAGR,4,1008,1008,126,2,0.00014225878672347037,0.229,0.492,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISCAGR,4,T,2007,126,2,0.00014225878672347037,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,B,H,CH_ISDD,4,1,1,21,0,0.00011979770466619133,0.241,0.407,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISDD,4,2,2,21,0,0.00011979770466619133,0.248,0.415,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISDD,4,5,5,21,0,0.00011979770466619133,0.234,0.412,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISDD,4,10,10,21,0,0.00011979770466619133,0.234,0.346,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISDD,4,21,21,21,0,0.00011979770466619133,0.221,0.369,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISDD,4,42,42,21,0,0.00011979770466619133,0.226,0.371,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISDD,4,63,63,21,0,0.00011979770466619133,0.276,0.388,False,False,False,False,False,False,False,False,False
U56,B,H,CH_ISDD,4,126,126,21,0,0.00011979770466619133,0.378,0.378,True,False,False,False,False,False,False,False,False
U56,B,H,CH_ISDD,4,252,252,21,0,0.00011979770466619133,0.545,0.545,True,False,False,False,False,False,False,False,False
U56,B,H,CH_ISDD,4,504,504,21,0,0.00011979770466619133,0.735,0.735,True,False,False,True,True,False,False,False,False
U56,B,H,CH_ISDD,4,1008,1008,21,0,0.00011979770466619133,0.85,0.85,True,False,False,True,True,True,False,False,False
U56,B,H,CH_ISDD,4,T,2007,21,0,0.00011979770466619133,1.0,1.0,True,False,True,True,True,True,True,True,True
U56,B,GROSS,CH_ISSHARPE,10,1,1,0.75,9,0.0009182347058054319,0.866,0.866,True,False,False,True,True,True,False,False,False
