tag,char,level,k,basis,n_thin,n_thick,min_n,tot_n,thin_label,thick_label,achieved_thin,achieved_thick,resid,abs_resid,abs_resid_perseed,neff_min,neff_thin,neff_thick,sd_char,pair,shp,s,rep,window
BS|SYM|40|12|FULL|0,momac,0.850084,12,FULL,40,40,40,80,B,S,0.8754472190505799,0.8688667267168299,0.006580492333750021,0.006580492333750021,0.008266214739780916,31.406649831876337,31.406649831876337,32.713743317871824,0.07236370191968149,BS,SYM,40,0,FULL
BS|SYM|40|12|FULL|0,momac,0.874831,12,FULL,40,40,40,80,B,S,0.8811218800297128,0.8787767070921088,0.0023451729376040564,0.0023451729376040564,0.005149557273818143,34.69355765794886,36.198437140172075,34.69355765794886,0.07236370191968149,BS,SYM,40,0,FULL
BS|SYM|40|12|FULL|0,momac,0.892101,12,FULL,40,40,40,80,B,S,0.8900628448250126,0.8862648246565338,0.003798020168478855,0.003798020168478855,0.0037980201684790216,34.26148053182387,36.115200961880994,34.26148053182387,0.07236370191968149,BS,SYM,40,0,FULL
BS|SYM|40|12|FULL|0,tpers,0.95994,12,FULL,40,40,40,80,B,S,0.9618803204807209,0.9625281423402757,-0.0006478218595548091,0.0006478218595548091,0.0015040559994253615,25.570548972782223,25.570548972782223,28.4854085619258,0.012845067882201832,BS,SYM,40,0,FULL
BS|SYM|40|12|FULL|0,tpers,0.965448,12,FULL,40,40,40,80,B,S,0.967258944552469,0.9663615027970818,0.0008974417553871961,0.0008974417553871961,0.0027132227557345088,28.87677734968726,32.368535690469066,28.87677734968726,0.012845067882201832,BS,SYM,40,0,FULL
BS|SYM|40|12|FULL|0,tpers,0.970205,12,FULL,40,40,40,80,B,S,0.9696799332826611,0.9674323029693889,0.002247630313272242,0.002247630313272242,0.0022476303132721864,29.65342018769073,33.09416122551121,29.65342018769073,0.012845067882201832,BS,SYM,40,0,FULL
BS|SYM|40|12|FULL|1,momac,0.850084,12,FULL,40,39,39,79,B,S,0.8704667624253247,0.8600748936127961,0.010391868812528626,0.010391868812528626,0.010391868812528607,30.400766183514335,31.445286771450288,30.400766183514335,0.07236370191968149,BS,SYM,40,1,FULL
BS|SYM|40|12|FULL|1,momac,0.874831,12,FULL,40,39,39,79,B,S,0.8808039334260572,0.8709001157154855,0.009903817710571694,0.009903817710571694,0.014340483898978759,32.2315986733547,35.97012403832814,32.2315986733547,0.07236370191968149,BS,SYM,40,1,FULL
BS|SYM|40|12|FULL|1,momac,0.892101,12,FULL,40,39,39,79,B,S,0.8864726538665186,0.8825964403047702,0.0038762135617483873,0.0038762135617483873,0.009535667639923437,30.421078883705594,35.74079453143195,30.421078883705594,0.07236370191968149,BS,SYM,40,1,FULL
BS|SYM|40|12|FULL|1,tpers,0.95994,12,FULL,40,40,40,80,B,S,0.9629321629655228,0.9618934370416495,0.0010387259238732183,0.0010387259238732183,0.0015556118876468388,24.82661299541469,24.82661299541469,30.419182804395124,0.012845067882201832,BS,SYM,40,1,FULL
BS|SYM|40|12|FULL|1,tpers,0.965448,12,FULL,40,40,40,80,B,S,0.966919811685354,0.9636703443189732,0.003249467366380765,0.003249467366380765,0.0032494673663806726,29.998761811443533,30.449489977219784,29.998761811443533,0.012845067882201832,BS,SYM,40,1,FULL
BS|SYM|40|12|FULL|1,tpers,0.970205,12,FULL,40,40,40,80,B,S,0.9690602576332011,0.9660110586669458,0.0030491989662553287,0.0030491989662553287,0.0030491989662554584,26.410245429125986,31.50230178696107,26.410245429125986,0.012845067882201832,BS,SYM,40,1,FULL
BS|SYM|40|12|FULL|2,momac,0.850084,12,FULL,40,38,38,78,B,S,0.8739052532564776,0.8627152457229345,0.011190007533543156,0.011190007533543156,0.011190007533543137,28.51693039030668,31.033862073417268,28.51693039030668,0.07236370191968149,BS,SYM,40,2,FULL
BS|SYM|40|12|FULL|2,momac,0.874831,12,FULL,40,38,38,78,B,S,0.8834420388010004,0.879644349369174,0.0037976894318263454,0.0037976894318263454,0.008522682229176645,31.009530061588926,35.401575977784304,31.009530061588926,0.07236370191968149,BS,SYM,40,2,FULL
BS|SYM|40|12|FULL|2,momac,0.892101,12,FULL,40,38,38,78,B,S,0.8948619305922408,0.8867851680392421,0.008076762552998717,0.008076762552998717,0.008076762552998865,29.839875203346676,35.27455030932753,29.839875203346676,0.07236370191968149,BS,SYM,40,2,FULL
BS|SYM|40|12|FULL|2,tpers,0.95994,12,FULL,40,40,40,80,B,S,0.9623913316694268,0.9623137303591646,7.760131026224304e-05,7.760131026224304e-05,0.001725042250863858,23.894181493418472,23.894181493418472,25.86153538855584,0.012845067882201832,BS,SYM,40,2,FULL
BS|SYM|40|12|FULL|2,tpers,0.965448,12,FULL,40,40,40,80,B,S,0.9670151169299839,0.9648268250329849,0.002188291896998984,0.002188291896998984,0.0021882918969990026,28.51193781993794,29.589915906099083,28.51193781993794,0.012845067882201832,BS,SYM,40,2,FULL
BS|SYM|40|12|FULL|2,tpers,0.970205,12,FULL,40,40,40,80,B,S,0.9695198470318748,0.9675206638940894,0.001999183137785354,0.001999183137785354,0.001999183137785354,25.5881734200332,30.35465902817682,25.5881734200332,0.012845067882201832,BS,SYM,40,2,FULL
BS|SYM|40|12|FULL|3,momac,0.850084,12,FULL,40,40,40,80,B,S,0.8725075258552178,0.8636015312634995,0.00890599459171837,0.00890599459171837,0.008905994591718314,30.581919959314686,30.63947066765574,30.581919959314686,0.07236370191968149,BS,SYM,40,3,FULL
BS|SYM|40|12|FULL|3,momac,0.874831,12,FULL,40,40,40,80,B,S,0.8791278071022511,0.8745676032912368,0.004560203811014296,0.004560203811014296,0.00456020381101413,30.938599349149797,35.695015566567015,30.938599349149797,0.07236370191968149,BS,SYM,40,3,FULL
BS|SYM|40|12|FULL|3,momac,0.892101,12,FULL,40,40,40,80,B,S,0.8825343276005393,0.8837978165726149,-0.0012634889720756215,0.0012634889720756215,0.00803753554305675,29.891042746672913,35.66294224383772,29.891042746672913,0.07236370191968149,BS,SYM,40,3,FULL
BS|SYM|40|12|FULL|3,tpers,0.95994,12,FULL,40,40,40,80,B,S,0.9612788539719794,0.9598524174902763,0.0014264364817031527,0.0014264364817031527,0.0014264364817031157,24.93426232555863,26.68153800347594,24.93426232555863,0.012845067882201832,BS,SYM,40,3,FULL
BS|SYM|40|12|FULL|3,tpers,0.965448,12,FULL,40,40,40,80,B,S,0.9642294270648152,0.9648433773199144,-0.0006139502550992493,0.0006139502550992493,0.0013581308020393552,25.057077506415286,31.2753852220541,25.057077506415286,0.012845067882201832,BS,SYM,40,3,FULL
BS|SYM|40|12|FULL|3,tpers,0.970205,12,FULL,40,40,40,80,B,S,0.9669486659193166,0.9684678201870339,-0.0015191542677173153,0.0015191542677173153,0.001794694918538749,22.98155260899306,28.68835756653459,22.98155260899306,0.012845067882201832,BS,SYM,40,3,FULL
BS|SYM|40|12|FULL|4,momac,0.850084,12,FULL,40,40,40,80,B,S,0.8730091395341962,0.8618672414686018,0.011141898065594402,0.011141898065594402,0.011141898065594439,32.277869284763426,32.277869284763426,32.279821763644456,0.07236370191968149,BS,SYM,40,4,FULL
BS|SYM|40|12|FULL|4,momac,0.874831,12,FULL,40,40,40,80,B,S,0.880302754260102,0.8687918410288941,0.011510913231207898,0.011510913231207898,0.011510913231207879,33.32964389424706,36.84391389727967,33.32964389424706,0.07236370191968149,BS,SYM,40,4,FULL
BS|SYM|40|12|FULL|4,momac,0.892101,12,FULL,40,40,40,80,B,S,0.8887057742578434,0.8718204430699289,0.016885331187914465,0.016885331187914465,0.016885331187914354,31.676369943319195,36.34297706905927,31.676369943319195,0.07236370191968149,BS,SYM,40,4,FULL
BS|SYM|40|12|FULL|4,tpers,0.95994,12,FULL,40,40,40,80,B,S,0.96273034668019,0.9629885284390597,-0.0002581817588697133,0.0002581817588697133,0.0007531448887493722,21.656975413342682,21.656975413342682,25.480301355792776,0.012845067882201832,BS,SYM,40,4,FULL
BS|SYM|40|12|FULL|4,tpers,0.965448,12,FULL,40,40,40,80,B,S,0.9684766061184059,0.9654329511709969,0.0030436549474089913,0.0030436549474089913,0.003043654947408899,26.170182913460536,29.16296300267433,26.170182913460536,0.012845067882201832,BS,SYM,40,4,FULL
BS|SYM|40|12|FULL|4,tpers,0.970205,12,FULL,40,40,40,80,B,S,0.9710533879578317,0.9694505188138031,0.0016028691440286291,0.0016028691440286291,0.001983247206205093,25.93084670445705,31.454913496445226,25.93084670445705,0.012845067882201832,BS,SYM,40,4,FULL
BS|SYM|40|12|FULL|4,tpers,0.97763,12,FULL,40,40,40,80,B,S,0.9741655720375423,0.9724880830814614,0.0016774889560808859,0.0016774889560808859,0.0017050698827597948,17.587805136167198,25.029939459302444,17.587805136167198,0.012845067882201832,BS,SYM,40,4,FULL
BS|SYM|40|12|FULL|5,momac,0.850084,12,FULL,40,40,40,80,B,S,0.8677676459566492,0.8587132025833041,0.009054443373345156,0.009054443373345156,0.01235692420348585,30.405936430729614,30.405936430729614,32.872151689948055,0.07236370191968149,BS,SYM,40,5,FULL
BS|SYM|40|12|FULL|5,momac,0.874831,12,FULL,40,40,40,80,B,S,0.8845310496947246,0.874434635080509,0.01009641461421562,0.01009641461421562,0.010210326798611113,33.6869423680133,33.6869423680133,34.12490058102509,0.07236370191968149,BS,SYM,40,5,FULL
BS|SYM|40|12|FULL|5,momac,0.892101,12,FULL,40,40,40,80,B,S,0.8910883455464877,0.885382893270156,0.0057054522763317905,0.0057054522763317905,0.006073221702617389,31.732213519308015,33.23852731539981,31.732213519308015,0.07236370191968149,BS,SYM,40,5,FULL
BS|SYM|40|12|FULL|5,tpers,0.965448,12,FULL,40,40,40,80,B,S,0.9683551703475458,0.9652017397860547,0.0031534305614910885,0.0031534305614910885,0.0031534305614912737,29.076102179327624,32.475815109048725,29.076102179327624,0.012845067882201832,BS,SYM,40,5,FULL
