panel,theta,x,cad,family,con,CAGR,Sharpe,MaxDD,H1,H2,oSharpe,oCAGR,oMaxDD,p4a,p4b,f4b
U56,0.3,0.04258870572676662,W,MA-THRESH,RESPREAD,0.2777579260469978,0.9835931857769409,-0.6142703608481989,1.1679007790624651,0.8261469888532756,0.8605842890055592,0.24267829814141706,-0.6142703608481979,False,False,"H2,OOS,DD"
U56,0.3,0.04258870572676662,W,MA-THRESH,DEGROSS,0.010771760826056243,0.7412353684502564,-0.021479357742683503,0.9996895244002663,0.5929333087067216,0.5856695824144719,0.009681681594603697,-0.021479357742683614,False,False,"H2,OOS,CAGR"
U56,0.3,0.04258870572676662,W,QUANTILE-M,RESPREAD,0.33306963499152187,1.2615377748378975,-0.3220553376001811,1.4343235788815112,1.1334158369914136,1.0897316298205413,0.29695538425198076,-0.32205533760018146,False,False,DD
U56,0.3,0.04258870572676662,W,QUANTILE-M,DEGROSS,0.018011291853142097,1.2569914999551286,-0.020337531019225974,1.4257313079763378,1.1187049483349565,1.0736473612224007,0.01619101768002551,-0.02033753101922664,False,False,CAGR
U56,0.3,0.04258870572676662,W,QUANTILE-D,RESPREAD,0.2777579260469978,0.9835931857769409,-0.6142703608481989,1.1679007790624651,0.8261469888532756,0.8605842890055592,0.24267829814141706,-0.6142703608481979,False,False,"H2,OOS,DD"
U56,0.3,0.04258870572676662,W,QUANTILE-D,DEGROSS,0.010771760826056243,0.7412353684502564,-0.021479357742683503,0.9996895244002663,0.5929333087067216,0.5856695824144719,0.009681681594603697,-0.021479357742683614,False,False,"H2,OOS,CAGR"
U56,0.3,0.04258870572676662,W,MOM-M,RESPREAD,0.3118011811718828,1.1576520606658178,-0.3169907859963713,1.343240119601082,1.0444833492890226,1.0505953483047696,0.3082880424553984,-0.3169907859963712,False,False,DD
U56,0.3,0.04258870572676662,W,MOM-M,DEGROSS,0.017147367635367283,1.152201258661142,-0.01969622399327131,1.3299612953167104,1.0299177793790806,1.0358938681404866,0.01702923999804451,-0.019696223993271644,False,False,CAGR
U56,0.3,0.04258870572676662,W,MOM-D,RESPREAD,0.22122587773969715,0.8794520271411079,-0.5766593436379286,1.0864003712442025,0.7235294363641509,0.8156253208537413,0.21866372771312714,-0.5766593436379284,False,False,"H2,OOS,DD"
U56,0.3,0.04258870572676662,W,MOM-D,DEGROSS,0.009746740273220977,0.6786143756691478,-0.025676216479011083,0.9288420987578735,0.5567991761169737,0.5853419093155127,0.009853503111413309,-0.02567621647901408,False,False,"H1,H2,OOS,CAGR"
U56,0.3,0.04258870572676662,D,MA-THRESH,RESPREAD,0.20546055277398168,0.7771406821129456,-0.5375252447035045,0.8872111608673294,0.6898736000212887,0.7458617357397328,0.20467590039926797,-0.5375252447035044,False,False,"H1,H2,OOS,DD"
U56,0.3,0.04258870572676662,D,QUANTILE-D,RESPREAD,0.20546055277398168,0.7771406821129456,-0.5375252447035045,0.8872111608673294,0.6898736000212887,0.7458617357397328,0.20467590039926797,-0.5375252447035044,False,False,"H1,H2,OOS,DD"
U56,0.3,0.04258870572676662,D,MOM-D,RESPREAD,0.22448998174401202,0.8848567223046206,-0.37560138038955326,0.9788162432237768,0.8171010281502931,0.9012526735327874,0.25057698852968024,-0.3756013803895534,False,False,"H2,DD"
U56,0.2,0.10223652894330977,W,MA-THRESH,RESPREAD,0.19417620950742576,0.8860804079704144,-0.4853317488789488,1.0814333863520769,0.7129182840519543,0.7425790251611184,0.15943452341660191,-0.4853317488789485,False,False,"H2,OOS,DD"
U56,0.2,0.10223652894330977,W,MA-THRESH,DEGROSS,0.0181464863082772,0.7761227934358069,-0.03443460457670633,0.7525997348077192,0.8062366708110065,0.784797149320986,0.020015393453487684,-0.03443460457670611,False,False,"H1,H2,OOS,CAGR"
U56,0.2,0.10223652894330977,W,QUANTILE-M,RESPREAD,0.21846612780594765,1.1445986984222145,-0.2501967150471047,1.250940242009414,1.0747207684313778,1.095947724093291,0.22522087496003862,-0.2501967150471046,False,False,DD
U56,0.2,0.10223652894330977,W,QUANTILE-M,DEGROSS,0.024221834870659542,1.140242693728258,-0.030291460107243373,1.2344557183389966,1.0694952255215822,1.0908646471962709,0.024626642888252448,-0.030291460107243484,False,False,CAGR
U56,0.2,0.10223652894330977,W,QUANTILE-D,RESPREAD,0.19417620950742576,0.8860804079704144,-0.4853317488789488,1.0814333863520769,0.7129182840519543,0.7425790251611184,0.15943452341660191,-0.4853317488789485,False,False,"H2,OOS,DD"
U56,0.2,0.10223652894330977,W,QUANTILE-D,DEGROSS,0.0181464863082772,0.7761227934358069,-0.03443460457670633,0.7525997348077192,0.8062366708110065,0.784797149320986,0.020015393453487684,-0.03443460457670611,False,False,"H1,H2,OOS,CAGR"
U56,0.2,0.10223652894330977,W,MOM-M,RESPREAD,0.2459529216050833,1.1700255528156567,-0.2749105951758497,1.2378054226595299,1.1505199383605496,1.1714483941176752,0.2783551391612542,-0.27491059517585015,False,False,DD
U56,0.2,0.10223652894330977,W,MOM-M,DEGROSS,0.02698307972225744,1.1647403763241722,-0.03350446274093544,1.2245491615428454,1.140026940515053,1.1618450736500108,0.029862447728052466,-0.033504462740935326,False,False,CAGR
U56,0.2,0.10223652894330977,W,MOM-D,RESPREAD,0.19958185196511735,0.8812491066942323,-0.44176242748511974,1.0542785496466922,0.7528753732371926,0.8212442277248406,0.19721158223739388,-0.4417624274851194,False,False,"H2,OOS,DD"
U56,0.2,0.10223652894330977,W,MOM-D,DEGROSS,0.017762052212688895,0.7767238464764913,-0.0337275417333186,0.9359787785998835,0.7009190196618865,0.7205956256330454,0.018954683307127018,-0.03372754173331838,False,False,"H1,H2,OOS,CAGR"
U56,0.2,0.10223652894330977,D,MA-THRESH,RESPREAD,0.15143013735186206,0.7313835732644426,-0.6016038757270995,0.9083849727431665,0.5809743652062116,0.6103535836642866,0.12430122996391946,-0.6016038757270987,False,False,"H1,H2,OOS,DD"
U56,0.2,0.10223652894330977,D,QUANTILE-D,RESPREAD,0.15143013735186206,0.7313835732644426,-0.6016038757270995,0.9083849727431665,0.5809743652062116,0.6103535836642866,0.12430122996391946,-0.6016038757270987,False,False,"H1,H2,OOS,DD"
U56,0.2,0.10223652894330977,D,MOM-D,RESPREAD,0.15666536830520483,0.728619422356521,-0.5395697359054401,0.8964085273314194,0.6077304189138892,0.6927345300625588,0.15849829507042568,-0.5395697359054406,False,False,"H1,H2,OOS,DD"
U56,0.12,0.2320147742060299,W,MA-THRESH,RESPREAD,0.18490134484625553,1.0811919707435262,-0.24206779716748417,1.0578433702634098,1.1042096019977168,1.131679968891502,0.19738726487925562,-0.24104576483297835,False,False,DD
U56,0.12,0.2320147742060299,W,MA-THRESH,DEGROSS,0.03166631155814037,0.8527017650679819,-0.05850999398491241,0.795165888624983,0.9073523945833188,0.9198980038484644,0.036550120191975566,-0.058509993984912856,False,False,"H1,CAGR"
U56,0.12,0.2320147742060299,W,QUANTILE-M,RESPREAD,0.160683364083805,1.1110099373134028,-0.20964218122112566,1.1628654803220269,1.0817251561934609,1.1199783869881041,0.17507840246530604,-0.20964218122112566,False,False,DD
U56,0.12,0.2320147742060299,W,QUANTILE-M,DEGROSS,0.03847633371291903,1.1122929893336895,-0.05351047693520139,1.1658819694574074,1.0782210613445355,1.117734293285906,0.04142016588649988,-0.053510476935200946,False,False,CAGR
