panel,family,n,gross,gross_value,window,S_book,S_spy,gap,RETURN,VOL,cf_Sharpe,mu_book,mu_spy,vol_book,vol_spy,lam,id_RETURN,id_VOL,beats_sharpe,ret_pos,vol_pos,mu_pos
U56,CAND,5,0.75,0.75,FULL,0.9236603398568894,0.8871396799528589,0.03652065990403053,0.0530573303810889,-0.016536670477058434,0.9412048078942076,0.16673684141608336,0.1571590655822925,0.18051748486020014,0.17715256022664172,1.018994501853394,0.05305733038108895,-0.016536670477058438,True,True,False,True
U56,CAND,5,0.75,0.75,H1,0.8907272732983574,0.9586943616589273,-0.06796708836056986,-0.07415030430549385,0.00618321594492394,0.8850192340541309,0.14557142770901038,0.1576898010724279,0.16342985341625424,0.16448391414294022,0.9935917093645401,-0.07415030430549385,0.006183215944923913,False,False,True,False
U56,CAND,5,0.75,0.75,H2,0.9579504359579073,0.8286721229522932,0.1292783130056141,0.1594385873544988,-0.030160274348884703,0.9941328019574303,0.18790225512315634,0.15662833009215704,0.1961502892738522,0.18901122139132726,1.0377706034063674,0.15943858735449878,-0.030160274348884665,True,True,False,True
U56,CAND,5,0.75,0.75,IS,0.8800333240811404,0.8986375241701999,-0.018604200089059497,-0.054040197859072304,0.03543599777001277,0.8466474522228947,0.145247017582567,0.15416619979285154,0.165047179019297,0.17155548888881342,0.9620629458627552,-0.054040197859072214,0.03543599777001277,False,False,True,False
U56,CAND,5,0.75,0.75,OOS,0.9588948017505566,0.878646168321868,0.0802486334286886,0.12910470328671095,-0.04885606985802235,1.0153522498540555,0.1844639587337436,0.15962790308307667,0.19237142426571355,0.18167484117975616,1.0588776245323577,0.12910470328671098,-0.04885606985802236,True,True,False,True
U56,CAND,5,1.0,1.0,FULL,0.9264590494990371,0.8871396799528589,0.03931936954617821,0.27366692777916507,-0.23434755823298695,1.2590510168790012,0.22304411109607178,0.1571590655822925,0.24074902308599402,0.17715256022664172,1.3589926263441499,0.273666927779165,-0.23434755823298678,True,True,False,True
U56,CAND,5,1.0,1.0,H1,0.8927848879842328,0.9586943616589273,-0.06590947367469446,0.16948756234472606,-0.23539703601942055,1.1833416327483668,0.19464066352274906,0.1576898010724279,0.2180151861241927,0.16448391414294022,1.32544989131723,0.16948756234472606,-0.23539703601942047,False,True,False,True
U56,CAND,5,1.0,1.0,H2,0.9613685772690448,0.8286721229522932,0.1326964543167516,0.3625257980527866,-0.22982934373603497,1.3303313783090136,0.2514475586693945,0.15662833009215704,0.2615516718714485,0.18901122139132726,1.3837891208053417,0.3625257980527866,-0.22982934373603506,True,True,False,True
U56,CAND,5,1.0,1.0,IS,0.8817688254128745,0.8986375241701999,-0.01686869875732544,0.1816062586284022,-0.19847495738572773,1.1317236764007246,0.19415340859197158,0.15416619979285154,0.22018629259325684,0.17155548888881342,1.2834698208692201,0.1816062586284023,-0.1984749573857277,False,True,False,True
U56,CAND,5,1.0,1.0,OOS,0.9624472974610978,0.878646168321868,0.08380112913922977,0.34013781178593927,-0.2563366826467094,1.3588907924301747,0.246876268895385,0.15962790308307667,0.2565088701964626,0.18167484117975616,1.4119119000228697,0.34013781178593916,-0.25633668264670945,True,True,False,True
