panel,arm,sigma_seed,sigma_vint,ratio_mean,ratio_med,tape_share,cells
B136,LIVE,0.06032399906445475,0.0061872108165964435,0.1371356044303567,0.12361037771326074,0.015049575112051083,9
B136,LIVE_CP,0.06036378725018161,0.00018584326821379415,0.002221361724497611,0.00045254819501166344,2.047998268653369e-07,9
B136,PINKEY,0.05800780343987014,0.006351732724856995,0.15482358317059275,0.12431110221384446,0.015218081316483483,9
B136,PINSET,0.060307107529217675,0.0063698196231756175,0.1386084629525263,0.12361037771326074,0.015049575112051083,9
U56,LIVE,0.06485162993703221,0.004776077860705429,0.07855904108997921,0.06964866719994162,0.0048275188536620285,9
U56,LIVE_CP,0.06489433375440079,7.469763253996709e-07,1.1636409377124891e-05,8.524391899895097e-06,7.266525725771691e-11,9
U56,PINKEY,0.06449063434731726,0.0048061629866115296,0.08223532194723776,0.06467748531815753,0.004165751032726584,9
U56,PINSET,0.06485193882568267,0.004921874660347759,0.08059852856567049,0.07254889252447096,0.005235784085261332,9
