panel,cost,f1,h1,f2,h2,turn1,turn2,turn_ratio,d_p90,d_base,d_medDD,d_LDD
U56,0.0,D,126,Q,21,3.6403669250110395,3.8496171926784752,1.0574805430270744,-0.025594113592224632,-0.1,0.004177016149517931,0.09999999999999998
U56,0.0,W,21,M,0,10.669388010421773,11.509333783475059,1.0787248314741982,-0.04864047962397677,0.0,-0.0011929179134777534,0.0
U56,0.0,W,21,M,5,10.669388010421773,11.509333783475059,1.0787248314741982,-0.04864047962397677,0.0,-0.0011929179134777534,0.0
U56,0.0,W,63,M,63,4.463647971043445,3.755183393966681,1.1886631098270801,0.03131489235840479,0.0,-0.0039029046766820286,0.0
U56,0.0,W,63,Q,0,4.463647971043445,3.8496171926784752,1.159504373456349,-0.022849528119405216,-0.15000000000000002,-0.011157996499595146,0.1499999999999999
U56,0.0,W,63,Q,5,4.463647971043445,3.8496171926784752,1.159504373456349,-0.022849528119405216,-0.15000000000000002,-0.011157996499595146,0.1499999999999999
U56,0.0,W,63,Q,21,4.463647971043445,3.8496171926784752,1.159504373456349,-0.022849528119405216,-0.15000000000000002,-0.011157996499595146,0.1499999999999999
U56,0.0,W,126,Q,63,2.6160944168382563,2.925241184179088,1.118171104739583,-0.03837962381309823,-0.15,-0.001058249928282018,0.15000000000000002
U56,0.0,M,63,Q,0,3.755183393966681,3.8496171926784752,1.025147586363829,-0.054164420477810005,-0.15000000000000002,-0.007255091822913118,0.1499999999999999
U56,0.0,M,63,Q,5,3.755183393966681,3.8496171926784752,1.025147586363829,-0.054164420477810005,-0.15000000000000002,-0.007255091822913118,0.1499999999999999
U56,0.0,M,63,Q,21,3.755183393966681,3.8496171926784752,1.025147586363829,-0.054164420477810005,-0.15000000000000002,-0.007255091822913118,0.1499999999999999
B136,10.0,D,5,W,0,65.58680126384404,66.58192192003224,1.0151725749238023,0.01358047266303275,0.0,0.003947800830561177,0.0
B136,10.0,D,5,W,5,65.58680126384404,55.92696520005745,1.172722335804065,-0.04918025369898926,0.0,4.465965742622702e-05,0.0
B136,10.0,D,21,M,0,16.96549646498797,15.371555859980736,1.1036941620956535,-0.027791922208244557,0.0,0.0007916356944746017,0.0
B136,10.0,D,21,M,5,16.96549646498797,15.371555859980736,1.1036941620956535,-0.027791922208244557,0.0,0.0007916356944746017,0.0
B136,10.0,D,63,W,63,6.843144676031228,5.772009514866519,1.1855740463361797,-0.01674681796327615,0.0,0.00763140495732062,0.0
B136,10.0,D,126,M,63,4.34205895255524,4.917167416850062,1.1324506347285725,0.020783054965585857,-0.05,-0.004379430102087745,0.050000000000000044
B136,10.0,D,126,Q,0,4.34205895255524,5.0913950593188675,1.1725762167099676,0.059307290419597924,0.0,-0.0073633141499823695,0.0
B136,10.0,D,126,Q,5,4.34205895255524,5.0913950593188675,1.1725762167099676,0.059307290419597924,0.0,-0.0073633141499823695,0.0
B136,10.0,D,126,Q,21,4.34205895255524,5.0913950593188675,1.1725762167099676,0.059307290419597924,0.0,-0.0073633141499823695,0.0
B136,10.0,D,126,Q,63,4.34205895255524,3.863443524820687,1.1238831173950619,0.010902846136519262,0.0,-0.0073633141499823695,0.0
B136,10.0,W,21,M,0,14.028892961598705,15.371555859980736,1.0957069743177386,-0.005402545246740331,0.0,-0.0021113820336324807,0.0
B136,10.0,W,21,M,5,14.028892961598705,15.371555859980736,1.0957069743177386,-0.005402545246740331,0.0,-0.0021113820336324807,0.0
B136,10.0,W,63,M,63,5.772009514866519,4.917167416850062,1.1738484833945453,0.014935754228841747,-0.05,-0.012010835059408476,0.050000000000000044
B136,10.0,W,63,Q,0,5.772009514866519,5.0913950593188675,1.133679364421331,0.053459989682853815,0.0,-0.0149947191073031,0.0
B136,10.0,W,63,Q,5,5.772009514866519,5.0913950593188675,1.133679364421331,0.053459989682853815,0.0,-0.0149947191073031,0.0
B136,10.0,W,63,Q,21,5.772009514866519,5.0913950593188675,1.133679364421331,0.053459989682853815,0.0,-0.0149947191073031,0.0
B136,10.0,W,126,M,126,3.2830477148272394,2.742232378299651,1.1972171799907514,0.032093575263629104,-0.05,-0.0035244221707794177,0.050000000000000044
B136,10.0,W,126,Q,63,3.2830477148272394,3.863443524820687,1.176785676118018,0.029582816637529152,0.0,-0.006508306218674154,0.0
B136,10.0,M,63,Q,0,4.917167416850062,5.0913950593188675,1.035432521958021,0.03852423545401207,0.05,-0.002983884047894625,-0.050000000000000044
B136,10.0,M,63,Q,5,4.917167416850062,5.0913950593188675,1.035432521958021,0.03852423545401207,0.05,-0.002983884047894625,-0.050000000000000044
B136,10.0,M,63,Q,21,4.917167416850062,5.0913950593188675,1.035432521958021,0.03852423545401207,0.05,-0.002983884047894625,-0.050000000000000044
B136,0.0,D,5,W,0,65.58680126384404,66.58192192003224,1.0151725749238023,-0.002332610149677894,0.0,0.0006991625353596764,0.0
B136,0.0,D,5,W,5,65.58680126384404,55.92696520005745,1.172722335804065,0.020241224102893307,0.0,0.0010113259669328745,0.0
B136,0.0,D,21,M,0,16.96549646498797,15.371555859980736,1.1036941620956535,-0.01739849634644819,0.0,0.0011349869477379482,0.0
B136,0.0,D,21,M,5,16.96549646498797,15.371555859980736,1.1036941620956535,-0.01739849634644819,0.0,0.0011349869477379482,0.0
B136,0.0,D,63,W,63,6.843144676031228,5.772009514866519,1.1855740463361797,-0.009734981874220505,0.0,0.0077952928534345545,0.0
B136,0.0,D,126,M,63,4.34205895255524,4.917167416850062,1.1324506347285725,0.015233482035410084,-0.05,-0.004134560360068651,0.050000000000000044
B136,0.0,D,126,Q,0,4.34205895255524,5.0913950593188675,1.1725762167099676,0.0536310274801588,0.0,-0.007081083466043803,0.0
B136,0.0,D,126,Q,5,4.34205895255524,5.0913950593188675,1.1725762167099676,0.0536310274801588,0.0,-0.007081083466043803,0.0
B136,0.0,D,126,Q,21,4.34205895255524,5.0913950593188675,1.1725762167099676,0.0536310274801588,0.0,-0.007081083466043803,0.0
B136,0.0,D,126,Q,63,4.34205895255524,3.863443524820687,1.1238831173950619,0.013986963800060481,0.0,-0.007081083466043803,0.0
B136,0.0,W,21,M,0,14.028892961598705,15.371555859980736,1.0957069743177386,-0.015573047917602167,0.0,-0.0017933298332282188,0.0
B136,0.0,W,21,M,5,14.028892961598705,15.371555859980736,1.0957069743177386,-0.015573047917602167,0.0,-0.0017933298332282188,0.0
B136,0.0,W,63,M,63,5.772009514866519,4.917167416850062,1.1738484833945453,0.02099098639035235,-0.05,-0.011929853213503205,0.050000000000000044
B136,0.0,W,63,Q,0,5.772009514866519,5.0913950593188675,1.133679364421331,0.059388531835101066,0.0,-0.014876376319478357,0.0
B136,0.0,W,63,Q,5,5.772009514866519,5.0913950593188675,1.133679364421331,0.059388531835101066,0.0,-0.014876376319478357,0.0
B136,0.0,W,63,Q,21,5.772009514866519,5.0913950593188675,1.133679364421331,0.059388531835101066,0.0,-0.014876376319478357,0.0
B136,0.0,W,126,M,126,3.2830477148272394,2.742232378299651,1.1972171799907514,0.03760788457266906,-0.05,-0.002477191046351135,0.050000000000000044
B136,0.0,W,126,Q,63,3.2830477148272394,3.863443524820687,1.176785676118018,0.02460063934458767,0.0,-0.005423714152326342,0.0
B136,0.0,M,63,Q,0,4.917167416850062,5.0913950593188675,1.035432521958021,0.038397545444748715,0.05,-0.0029465231059751518,-0.050000000000000044
B136,0.0,M,63,Q,5,4.917167416850062,5.0913950593188675,1.035432521958021,0.038397545444748715,0.05,-0.0029465231059751518,-0.050000000000000044
B136,0.0,M,63,Q,21,4.917167416850062,5.0913950593188675,1.035432521958021,0.038397545444748715,0.05,-0.0029465231059751518,-0.050000000000000044
