panel,gate,book,gross,mode,eff_gross,time_in_share,median_N_in,min_N_in,days_all_out,equity_share,max_name_w,med_name_w,mean_gross,mean_sweep_w,turnover_yr,max_row_sum,clipped
U56,MA,CAND,0.75,RAW,0.75,0.7102683174631209,42.0,5.0,0.0,0.7305320362213588,0.15,0.017045454545454544,0.9999999999999998,0.2694679637786412,4.39457281063272,1.0000000000000004,False
U56,MA,CAND,1.0,RAW,1.0,0.7102683174631209,42.0,5.0,0.0,0.9740427149618119,0.2,0.022727272727272728,1.0,0.025957285038188612,5.679032812388824,1.0000000000000009,False
U56,MA,DEGROSS,0.75,RAW,0.75,0.7102683174631209,42.0,5.0,0.0,0.5204412565477368,0.015,0.013888888888888888,0.5328462760937438,0.012259981549603878,1.7732585915909447,0.7366071428571422,False
U56,MA,DEGROSS,1.0,RAW,1.0,0.7102683174631209,42.0,5.0,0.0,0.6939216753969826,0.02,0.018518518518518517,0.7102764096510297,0.016346642066138506,2.351558067452517,0.9821428571428582,False
U56,DON63,CAND,0.75,RAW,0.75,0.660669274013027,40.0,4.0,0.0,0.7306614462219896,0.1875,0.017857142857142856,1.0,0.2693385537780104,5.832993334065365,1.0000000000000004,False
U56,DON63,CAND,1.0,RAW,1.0,0.660669274013027,40.0,4.0,0.0,0.9742152616293194,0.25,0.023809523809523808,1.0,0.025784738370680883,7.629674430453983,1.0000000000000009,False
U56,DON63,DEGROSS,0.75,RAW,0.75,0.660669274013027,40.0,4.0,0.0,0.4847095761410396,0.015,0.013888888888888888,0.49569788545304494,0.010792379368730553,2.229889493670106,0.7227272727272729,False
U56,DON63,DEGROSS,1.0,RAW,1.0,0.660669274013027,40.0,4.0,0.0,0.6462794348547196,0.02,0.018518518518518517,0.6607761071619663,0.014389839158307402,2.960783736376233,0.9636363636363638,False
U56,DON126,CAND,0.75,RAW,0.75,0.6853969287485518,41.0,6.0,0.0,0.7313691454446636,0.125,0.017045454545454544,1.0,0.2686308545553365,3.1795287481451875,1.0000000000000004,False
U56,DON126,CAND,1.0,RAW,1.0,0.6853969287485518,41.0,6.0,0.0,0.9751588605928847,0.16666666666666666,0.022727272727272728,1.0,0.02484113940711557,4.057386548955392,1.0000000000000009,False
U56,DON126,DEGROSS,0.75,RAW,0.75,0.6853969287485518,41.0,6.0,0.0,0.502932503831922,0.015,0.013888888888888888,0.5139785552152654,0.011115192729491762,1.32648257790764,0.7222222222222215,False
U56,DON126,DEGROSS,1.0,RAW,1.0,0.6853969287485518,41.0,6.0,0.0,0.6705766717758962,0.02,0.018518518518518517,0.6851228723611897,0.014820256972655679,1.754114841214799,0.9629629629629619,False
U56,DON189,CAND,0.75,RAW,0.75,0.698825526845628,41.0,5.0,0.0,0.7309005514563768,0.15,0.01744186046511628,1.0,0.2690994485436233,2.383679423337552,1.0000000000000004,False
U56,DON189,CAND,1.0,RAW,1.0,0.698825526845628,41.0,5.0,0.0,0.9745340686085023,0.2,0.023255813953488372,1.0,0.02546593139149806,2.984471155546693,1.0000000000000009,False
