panel,dial,chooser,pick,freq,cost,R_is,screened,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,KEEP4a,KEEP4b,fails
U56,CADENCE,C_ISSHARPE,EW_b03_g75_M,M,0.0,1.4858951048369715,0,0.09009397492200644,1.1883554986197673,-0.1436471192894272,1.2290780838575828,1.155731504257312,0.09690755105638149,1.240291642101625,-0.14364711928942742,False,False,L5_CAGR
U56,CADENCE,C_ISSHARPE,EW_b03_g75_M,M,10.0,1.4858951048369715,0,0.08875067737943576,1.1719852241051194,-0.14381688635217993,1.2125153857423137,1.1394846033576025,0.09554273464862484,1.2242094738024114,-0.1438168863521796,False,False,L5_CAGR
U56,CADENCE,C_ISSHARPE,EW_b03_g75_M,M,25.0,1.4858951048369715,0,0.08673848863956457,1.1473625866101185,-0.14407153694630948,1.1875959417697524,1.1150532651100733,0.09349835239062498,1.2000202390348758,-0.14407153694630903,False,False,L5_CAGR
U56,CADENCE,C_ISSHARPE,EW_b03_g75_M,M,50.0,1.4858951048369715,0,0.08339218242885682,1.1061575036587756,-0.14449595460319153,1.1458754942599336,1.074182811728455,0.09009861580682088,1.1595397536321892,-0.14449595460319176,False,False,L5_CAGR
U56,CADENCE,C_BAND,EW_b03_g75_Q,Q,0.0,1.4858951048369715,1,0.08089565784329422,1.0036313471906624,-0.19901587795101106,1.1499260829684743,0.9006387074994459,0.08510976641997758,0.9840096936788738,-0.19901587795101106,False,False,L5_CAGR
U56,CADENCE,C_BAND,EW_b03_g75_Q,Q,10.0,1.4858951048369715,1,0.0799930250600085,0.9933178808984097,-0.19901587795101128,1.138521488667376,0.8910725960428522,0.08418969915016938,0.9742477604615167,-0.19901587795101128,False,False,L5_CAGR
U56,CADENCE,C_BAND,EW_b03_g75_Q,Q,25.0,1.4858951048369715,1,0.07864004228078425,0.9777850443803886,-0.19901587795101117,1.1213248668314004,0.8766760116119852,0.08281060410914987,0.9595516775288464,-0.19901587795101094,False,False,L5_CAGR
U56,CADENCE,C_BAND,EW_b03_g75_Q,Q,50.0,1.4858951048369715,1,0.07638764651025776,0.9517386490785826,-0.19901587795101083,1.0924363418064522,0.8525621828728995,0.08051479303772524,0.9349236571571179,-0.19901587795101117,False,False,L5_CAGR
U56,CADENCE,C_LOWTURN,EW_b03_g75_Q,Q,0.0,1.4858951048369715,0,0.08089565784329422,1.0036313471906624,-0.19901587795101106,1.1499260829684743,0.9006387074994459,0.08510976641997758,0.9840096936788738,-0.19901587795101106,False,False,L5_CAGR
U56,CADENCE,C_LOWTURN,EW_b03_g75_Q,Q,10.0,1.4858951048369715,0,0.0799930250600085,0.9933178808984097,-0.19901587795101128,1.138521488667376,0.8910725960428522,0.08418969915016938,0.9742477604615167,-0.19901587795101128,False,False,L5_CAGR
U56,CADENCE,C_LOWTURN,EW_b03_g75_Q,Q,25.0,1.4858951048369715,0,0.07864004228078425,0.9777850443803886,-0.19901587795101117,1.1213248668314004,0.8766760116119852,0.08281060410914987,0.9595516775288464,-0.19901587795101094,False,False,L5_CAGR
U56,CADENCE,C_LOWTURN,EW_b03_g75_Q,Q,50.0,1.4858951048369715,0,0.07638764651025776,0.9517386490785826,-0.19901587795101083,1.0924363418064522,0.8525621828728995,0.08051479303772524,0.9349236571571179,-0.19901587795101117,False,False,L5_CAGR
U56,CADENCE,C_HIGHTURN,EW_b03_g75_D,D,0.0,1.4858951048369715,0,0.08639583318803457,1.225075762906221,-0.11167578600714045,1.228668072648893,1.224186434135792,0.09567695892682604,1.3225132072270624,-0.11167578600714079,False,False,L5_CAGR
U56,CADENCE,C_HIGHTURN,EW_b03_g75_D,D,10.0,1.4858951048369715,0,0.08372167418616838,1.1896033945554616,-0.11237659194737615,1.1936250974797376,1.1882433847459473,0.09292085246884052,1.2870543941096193,-0.11237659194737581,False,False,L5_CAGR
U56,CADENCE,C_HIGHTURN,EW_b03_g75_D,D,25.0,1.4858951048369715,0,0.07972264840731635,1.1363866562179097,-0.11342687080547043,1.1410631037886885,1.1343117465076018,0.08879956631446895,1.233848469843117,-0.11342687080547109,False,False,L5_CAGR
U56,CADENCE,C_HIGHTURN,EW_b03_g75_D,D,50.0,1.4858951048369715,0,0.07309004190425616,1.0476771020773787,-0.11517485804824223,1.0534740686702442,1.0443862393358025,0.08196494434996926,1.1451306417511564,-0.11517485804824246,False,False,L5_CAGR
U56,GROSS,C_ISSHARPE,EW_b03_g100_W,W,0.0,1.965520303045128,0,0.11793923393345063,1.2257100507953582,-0.15879014033027272,1.253241268928925,1.2046024039747392,0.12936485510587525,1.3003274591187373,-0.15879014033027272,False,True,
U56,GROSS,C_ISSHARPE,EW_b03_g100_W,W,10.0,1.965520303045128,0,0.11531379250731555,1.200826523632654,-0.1591100739598582,1.2281823490645882,1.17980220286604,0.12669164118494414,1.2759272265148862,-0.1591100739598581,False,True,
U56,GROSS,C_ISSHARPE,EW_b03_g100_W,W,25.0,1.965520303045128,0,0.11138679315131172,1.1634631374749465,-0.15958987574399808,1.1905531282192168,1.142565948305884,0.12269329076695823,1.2392881437078005,-0.15958987574399786,False,True,
U56,GROSS,C_ISSHARPE,EW_b03_g100_W,W,50.0,1.965520303045128,0,0.10487145298750167,1.1011008803587237,-0.16038928230730998,1.1277414992478094,1.0804205162582374,0.11605984848948858,1.1781302412849795,-0.16038928230730964,False,False,L5_CAGR
U56,GROSS,C_BAND,EW_b03_g50_W,W,0.0,1.965520303045128,1,0.058495603290503295,1.2263245628810202,-0.08099983338624461,1.2524754888776959,1.2063385256352959,0.06397585740093614,1.3019535711398762,-0.0809998333862445,False,False,L5_CAGR
U56,GROSS,C_BAND,EW_b03_g50_W,W,10.0,1.965520303045128,1,0.05723186568691352,1.2010263867144702,-0.08117574860687349,1.2269791517915054,1.1811447156607002,0.06269702550393674,1.2771652514806893,-0.08117574860687304,False,False,L5_CAGR
U56,GROSS,C_BAND,EW_b03_g50_W,W,25.0,1.965520303045128,1,0.05533899304020351,1.1630398937498307,-0.08143959442045778,1.188692786879264,1.1433168314067448,0.060781566040623236,1.2399428118633022,-0.0814395944204579,False,False,L5_CAGR
U56,GROSS,C_BAND,EW_b03_g50_W,W,50.0,1.965520303045128,1,0.05219148176877142,1.099636451864413,-0.08187926539913115,1.1247835789178535,1.0801824311331898,0.05759655534135821,1.1778096936208282,-0.08187926539913104,False,False,L5_CAGR
U56,GROSS,C_LOWTURN,EW_b03_g50_W,W,0.0,1.965520303045128,0,0.058495603290503295,1.2263245628810202,-0.08099983338624461,1.2524754888776959,1.2063385256352959,0.06397585740093614,1.3019535711398762,-0.0809998333862445,False,False,L5_CAGR
U56,GROSS,C_LOWTURN,EW_b03_g50_W,W,10.0,1.965520303045128,0,0.05723186568691352,1.2010263867144702,-0.08117574860687349,1.2269791517915054,1.1811447156607002,0.06269702550393674,1.2771652514806893,-0.08117574860687304,False,False,L5_CAGR
U56,GROSS,C_LOWTURN,EW_b03_g50_W,W,25.0,1.965520303045128,0,0.05533899304020351,1.1630398937498307,-0.08143959442045778,1.188692786879264,1.1433168314067448,0.060781566040623236,1.2399428118633022,-0.0814395944204579,False,False,L5_CAGR
U56,GROSS,C_LOWTURN,EW_b03_g50_W,W,50.0,1.965520303045128,0,0.05219148176877142,1.099636451864413,-0.08187926539913115,1.1247835789178535,1.0801824311331898,0.05759655534135821,1.1778096936208282,-0.08187926539913104,False,False,L5_CAGR
U56,GROSS,C_HIGHTURN,EW_b03_g100_W,W,0.0,1.965520303045128,0,0.11793923393345063,1.2257100507953582,-0.15879014033027272,1.253241268928925,1.2046024039747392,0.12936485510587525,1.3003274591187373,-0.15879014033027272,False,True,
U56,GROSS,C_HIGHTURN,EW_b03_g100_W,W,10.0,1.965520303045128,0,0.11531379250731555,1.200826523632654,-0.1591100739598582,1.2281823490645882,1.17980220286604,0.12669164118494414,1.2759272265148862,-0.1591100739598581,False,True,
U56,GROSS,C_HIGHTURN,EW_b03_g100_W,W,25.0,1.965520303045128,0,0.11138679315131172,1.1634631374749465,-0.15958987574399808,1.1905531282192168,1.142565948305884,0.12269329076695823,1.2392881437078005,-0.15958987574399786,False,True,
U56,GROSS,C_HIGHTURN,EW_b03_g100_W,W,50.0,1.965520303045128,0,0.10487145298750167,1.1011008803587237,-0.16038928230730998,1.1277414992478094,1.0804205162582374,0.11605984848948858,1.1781302412849795,-0.16038928230730964,False,False,L5_CAGR
U56,BAND,C_ISSHARPE,EW_b08_g75_W,W,0.0,1.0,0,0.08626378890705966,1.1602172116871827,-0.14455869175796576,1.253105837568112,1.0840952427671284,0.0909798788539733,1.1789143366963877,-0.14455869175796576,False,False,L5_CAGR
U56,BAND,C_ISSHARPE,EW_b08_g75_W,W,10.0,1.0,0,0.08504228251208534,1.144859360674366,-0.14466929080934032,1.2379704265487819,1.0684843231926915,0.08970139705213254,1.1634623622573341,-0.14466929080934032,False,False,L5_CAGR
U56,BAND,C_ISSHARPE,EW_b08_g75_W,W,25.0,1.0,0,0.08321248593636654,1.1218076915317419,-0.14483517432561088,1.2152505990857643,1.0450546979822584,0.0877863599077704,1.1402692795427154,-0.14483517432561044,False,False,L5_CAGR
U56,BAND,C_ISSHARPE,EW_b08_g75_W,W,50.0,1.0,0,0.08016938170820609,1.0833520887013424,-0.14511160669229628,1.1773430092092438,1.0059737341547421,0.08460177995841578,1.101577466490456,-0.14511160669229617,False,False,L5_CAGR
U56,BAND,C_BAND,EW_b08_g75_W,W,0.0,1.0,0,0.08626378890705966,1.1602172116871827,-0.14455869175796576,1.253105837568112,1.0840952427671284,0.0909798788539733,1.1789143366963877,-0.14455869175796576,False,False,L5_CAGR
U56,BAND,C_BAND,EW_b08_g75_W,W,10.0,1.0,0,0.08504228251208534,1.144859360674366,-0.14466929080934032,1.2379704265487819,1.0684843231926915,0.08970139705213254,1.1634623622573341,-0.14466929080934032,False,False,L5_CAGR
U56,BAND,C_BAND,EW_b08_g75_W,W,25.0,1.0,0,0.08321248593636654,1.1218076915317419,-0.14483517432561088,1.2152505990857643,1.0450546979822584,0.0877863599077704,1.1402692795427154,-0.14483517432561044,False,False,L5_CAGR
U56,BAND,C_BAND,EW_b08_g75_W,W,50.0,1.0,0,0.08016938170820609,1.0833520887013424,-0.14511160669229628,1.1773430092092438,1.0059737341547421,0.08460177995841578,1.101577466490456,-0.14511160669229617,False,False,L5_CAGR
U56,BAND,C_LOWTURN,EW_b08_g75_W,W,0.0,1.0,0,0.08626378890705966,1.1602172116871827,-0.14455869175796576,1.253105837568112,1.0840952427671284,0.0909798788539733,1.1789143366963877,-0.14455869175796576,False,False,L5_CAGR
U56,BAND,C_LOWTURN,EW_b08_g75_W,W,10.0,1.0,0,0.08504228251208534,1.144859360674366,-0.14466929080934032,1.2379704265487819,1.0684843231926915,0.08970139705213254,1.1634623622573341,-0.14466929080934032,False,False,L5_CAGR
U56,BAND,C_LOWTURN,EW_b08_g75_W,W,25.0,1.0,0,0.08321248593636654,1.1218076915317419,-0.14483517432561088,1.2152505990857643,1.0450546979822584,0.0877863599077704,1.1402692795427154,-0.14483517432561044,False,False,L5_CAGR
U56,BAND,C_LOWTURN,EW_b08_g75_W,W,50.0,1.0,0,0.08016938170820609,1.0833520887013424,-0.14511160669229628,1.1773430092092438,1.0059737341547421,0.08460177995841578,1.101577466490456,-0.14511160669229617,False,False,L5_CAGR
U56,BAND,C_HIGHTURN,EW_b00_g75_W,W,0.0,1.0,0,0.08504452649201588,1.2121270530257033,-0.11966697137614024,1.2283669786873523,1.200202366611204,0.09378538079934695,1.2995184773161625,-0.11966697137614046,False,False,L5_CAGR
U56,BAND,C_HIGHTURN,EW_b00_g75_W,W,10.0,1.0,0,0.08165184515098312,1.1669654581755384,-0.12011689731741992,1.1827514915238246,1.1553434908466196,0.09033959987573437,1.2550738924501,-0.12011689731741948,False,False,L5_CAGR
U56,BAND,C_HIGHTURN,EW_b00_g75_W,W,25.0,1.0,0,0.07658213999506791,1.099117056466732,-0.1207915952828541,1.1142206101477132,1.0879505270168077,0.08519070960938224,1.1882947832572999,-0.12079159528285388,False,False,L5_CAGR
U56,BAND,C_HIGHTURN,EW_b00_g75_W,W,50.0,1.0,0,0.06818388995956437,0.9858103535631495,-0.12191558272877723,0.9997760325212528,0.975403378929454,0.0766617140102337,1.0767494976140053,-0.12191558272877734,False,False,L5_CAGR
U56,COUNT,C_ISSHARPE,TOP20_g75_W,W,0.0,2.0220577912826743,0,0.1372293954605801,1.1740338488006605,-0.18220047545952467,1.1781785715758497,1.1771143940499378,0.15399081925120206,1.243557436909423,-0.18220047545952467,False,True,
U56,COUNT,C_ISSHARPE,TOP20_g75_W,W,10.0,2.0220577912826743,0,0.12632889582663243,1.0905899380030688,-0.18308359983487865,1.088572506284679,1.098463129307134,0.14298711974155198,1.1645928191253931,-0.1830835998348782,False,True,
U56,COUNT,C_ISSHARPE,TOP20_g75_W,W,25.0,2.0220577912826743,0,0.11016900734536761,0.9651066663339869,-0.1844072338714765,0.9537829154312832,0.9802126438911569,0.12667328728674243,1.0458461626017284,-0.1844072338714765,False,False,L1_H1
U56,COUNT,C_ISSHARPE,TOP20_g75_W,W,50.0,2.0220577912826743,0,0.08373711550879026,0.7554221830361475,-0.18661048515794365,0.7284976319376087,0.7826467759070044,0.09998710591890414,0.8473876139357398,-0.18661048515794365,False,False,L1_H1|L2_H2|L3_OOS|L5_CAGR
U56,COUNT,C_BAND,TOP40_g75_W,W,0.0,2.0220577912826743,1,0.10204855229260001,1.1785923881294953,-0.13906812131719248,1.1327672256984502,1.2226886258462577,0.11825546359979233,1.318430515926553,-0.13906812131719248,False,False,L5_CAGR
U56,COUNT,C_BAND,TOP40_g75_W,W,10.0,2.0220577912826743,1,0.096538734557301,1.1201701661042158,-0.13972419018314874,1.074781021832339,1.1637321384753603,0.11246544212234899,1.2594743840653255,-0.13972419018314852,False,False,L5_CAGR
U56,COUNT,C_BAND,TOP40_g75_W,W,25.0,2.0220577912826743,1,0.08832428167204331,1.0323543621639943,-0.1407078698460702,0.9876450593796492,1.0750934177895701,0.10383514665918336,1.170826814809637,-0.1407078698460703,False,False,L5_CAGR
U56,COUNT,C_BAND,TOP40_g75_W,W,50.0,2.0220577912826743,1,0.07476653258723132,0.8856189043658236,-0.14234620645748242,0.8421109746245602,0.926929632480904,0.08959609206837316,1.02262355087611,-0.14234620645748275,False,False,L1_H1|L5_CAGR
U56,COUNT,C_LOWTURN,TOP40_g75_W,W,0.0,2.0220577912826743,0,0.10204855229260001,1.1785923881294953,-0.13906812131719248,1.1327672256984502,1.2226886258462577,0.11825546359979233,1.318430515926553,-0.13906812131719248,False,False,L5_CAGR
U56,COUNT,C_LOWTURN,TOP40_g75_W,W,10.0,2.0220577912826743,0,0.096538734557301,1.1201701661042158,-0.13972419018314874,1.074781021832339,1.1637321384753603,0.11246544212234899,1.2594743840653255,-0.13972419018314852,False,False,L5_CAGR
U56,COUNT,C_LOWTURN,TOP40_g75_W,W,25.0,2.0220577912826743,0,0.08832428167204331,1.0323543621639943,-0.1407078698460702,0.9876450593796492,1.0750934177895701,0.10383514665918336,1.170826814809637,-0.1407078698460703,False,False,L5_CAGR
U56,COUNT,C_LOWTURN,TOP40_g75_W,W,50.0,2.0220577912826743,0,0.07476653258723132,0.8856189043658236,-0.14234620645748242,0.8421109746245602,0.926929632480904,0.08959609206837316,1.02262355087611,-0.14234620645748275,False,False,L1_H1|L5_CAGR
U56,COUNT,C_HIGHTURN,TOP5_g75_W,W,0.0,2.0220577912826743,0,0.1870038814886772,1.0551651035794116,-0.2050666428415261,1.0040834411356951,1.1050480572319077,0.2075590686159412,1.0971673153951484,-0.20506664284152665,False,False,L4_DD
U56,COUNT,C_HIGHTURN,TOP5_g75_W,W,10.0,2.0220577912826743,0,0.16624071351535785,0.9558446796513876,-0.21579763058138068,0.8953323533163681,1.0130593001586812,0.18634278996929243,1.0030944819973282,-0.2157976305813808,False,False,L1_H1|L4_DD
U56,COUNT,C_HIGHTURN,TOP5_g75_W,W,25.0,2.0220577912826743,0,0.13575620385682563,0.806409989531326,-0.23163341963467632,0.7317425732789447,0.8746350705978895,0.155196062763306,0.8615352828718089,-0.23163341963467787,False,False,L1_H1|L3_OOS|L4_DD
