CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,conv,panel,kind,cost,k4a,f4b
0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.9595432326093216,0.8259249406598581,0.15331699963496637,0.876714419369064,-0.33717235283398306,NATIVE,U56,SPY100,0,False,"H1,H2,OOS,DD"
0.1146749762454724,0.8852432999872593,-0.26191446233303906,0.9575660793471461,0.8259028881580457,0.11612106781894571,0.876830789084719,-0.26191446233303894,NATIVE,U56,SPY075,0,False,"H1,H2,DD"
0.07697584791889422,0.8843957872542831,-0.1808162960912424,0.9556049045074215,0.8258307276276735,0.0780453357156532,0.8768746172966608,-0.1808162960912426,NATIVE,U56,SPY050,0,False,"H1,H2,CAGR"
0.07414553829608117,0.8392004720598439,-0.15535095078119243,0.8090821558440859,0.8680907712010867,0.08584911117726102,0.9570571738691808,-0.11988998183877408,NATIVE,U56,SPYMA,0,False,"H1,CAGR"
0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.9595432326093216,0.8259249406598581,0.15331699963496637,0.876714419369064,-0.33717235283398306,NATIVE,U56,SPY100,10,False,"H1,H2,OOS,DD"
0.11449234177269241,0.8840033517306259,-0.26197151743897074,0.9563261125124688,0.8246567180196033,0.11593518559448168,0.8756036607975836,-0.2619715174389713,NATIVE,U56,SPY075,10,False,"H1,H2,OOS,DD"
0.07674053966936678,0.8819117287426744,-0.18089746147365016,0.9531219191280439,0.8233334760516939,0.0778059631449246,0.8744154958299246,-0.18089746147365005,NATIVE,U56,SPY050,10,False,"H1,H2,OOS,CAGR"
0.07162764047236903,0.8130353537706463,-0.1604379037464161,0.7813448264468537,0.843363125837559,0.08355988482619048,0.9337085976515275,-0.1258128634808109,NATIVE,U56,SPYMA,10,False,"H1,CAGR"
0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.9595432326093216,0.8259249406598581,0.15331699963496637,0.876714419369064,-0.33717235283398306,NATIVE,U56,SPY100,25,False,"H1,H2,OOS,DD"
0.11421844405441539,0.8821433688479635,-0.26205709446069747,0.9544661226323486,0.8227873874256195,0.1156564180242372,0.8737628871512303,-0.26205709446069725,NATIVE,U56,SPY075,25,False,"H1,H2,OOS,DD"
0.07638767007848024,0.8781853977724899,-0.1810191992529534,0.9493972822997377,0.8195872947163386,0.07744700006954308,0.8707264864752281,-0.1810191992529533,NATIVE,U56,SPY050,25,False,"H1,H2,OOS,CAGR"
0.06785849397647015,0.7735069411968628,-0.16801797039175903,0.7394659828621809,0.8059871221375794,0.08013205450064498,0.8983781153830078,-0.1346306836110509,NATIVE,U56,SPYMA,25,False,"H1,H2,CAGR"
0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.9595622658772724,0.8259431438686403,0.15331427255204866,0.8767278433896203,-0.3371595330739301,NATIVE,B136,SPY100,0,False,"H1,H2,OOS,DD"
0.11467723196775448,0.8852662140318496,-0.2619040213716005,0.9575873288552238,0.8259224594155122,0.1161191669239614,0.8768455985294399,-0.26190402137160074,NATIVE,B136,SPY075,0,False,"H1,H2,DD"
0.07697740911572248,0.8844202806897279,-0.18080875946145103,0.9556283841632993,0.8258516699955579,0.07804416761928024,0.876890819325529,-0.18080875946145103,NATIVE,B136,SPY050,0,False,"H1,H2,CAGR"
0.0741408087458093,0.8391803582676591,-0.15527056191616073,0.809036005500899,0.8680948919303931,0.08584566642116731,0.9570626681654886,-0.11990771822597168,NATIVE,B136,SPYMA,0,False,"H1,CAGR"
0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.9595622658772724,0.8259431438686403,0.15331427255204866,0.8767278433896203,-0.3371595330739301,NATIVE,B136,SPY100,10,False,"H1,H2,OOS,DD"
0.11449458969230797,0.8840261967041348,-0.2619610749422496,0.9563472683402058,0.8246762427281206,0.11593328989450202,0.8756184576536999,-0.2619610749422496,NATIVE,B136,SPY075,10,False,"H1,H2,OOS,DD"
0.07674209091509754,0.881936082839913,-0.18088992237075874,0.9531452069559593,0.8233543265634898,0.07780480146917101,0.8744316740879204,-0.18088992237075852,NATIVE,B136,SPY050,10,False,"H1,H2,OOS,CAGR"
0.07162292151317762,0.8130142464347931,-0.16035797385964456,0.7812973510367999,0.8433665077835761,0.0835564524877086,0.9337129924552798,-0.12583048626949067,NATIVE,B136,SPYMA,10,False,"H1,CAGR"
0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.9595622658772724,0.8259431438686403,0.15331427255204866,0.8767278433896203,-0.3371595330739301,NATIVE,B136,SPY100,25,False,"H1,H2,OOS,DD"
0.11422068027459398,0.8821661102450121,-0.26204664966149416,0.9544871380177171,0.8228068423042277,0.11565453011357829,0.8737776651109471,-0.2620466496614936,NATIVE,B136,SPY075,25,False,"H1,H2,OOS,DD"
0.07638920640537172,0.8782095429842984,-0.18101165644123074,0.9494202827017382,0.8196080074174885,0.07744584801939514,0.8707426290220166,-0.18101165644123118,NATIVE,B136,SPY050,25,False,"H1,H2,OOS,CAGR"
0.06785379087881838,0.7734843281278262,-0.16793872464252302,0.739416497922522,0.8059893867317613,0.08012864072565784,0.8983808372001494,-0.1346481371965893,NATIVE,B136,SPYMA,25,False,"H1,H2,CAGR"
0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.9595622658772724,0.8259431438686403,0.15331427255204866,0.8767278433896203,-0.3371595330739301,NATIVE,BSTK100,SPY100,0,False,"H1,H2,OOS,DD"
0.11467723196775448,0.8852662140318496,-0.2619040213716005,0.9575873288552238,0.8259224594155122,0.1161191669239614,0.8768455985294399,-0.26190402137160074,NATIVE,BSTK100,SPY075,0,False,"H1,H2,DD"
0.07697740911572248,0.8844202806897279,-0.18080875946145103,0.9556283841632993,0.8258516699955579,0.07804416761928024,0.876890819325529,-0.18080875946145103,NATIVE,BSTK100,SPY050,0,False,"H1,H2,CAGR"
