rule,mean_OOS_Sharpe,delta_vs_anchor,clustered_SE,t,anchor_win_rate,n_moved,n_picks,n_folds
M_NONE,0.9894680435274351,0.0016564096236456247,0.0525609180530505,0.031514092314251174,0.5508474576271186,406,472,14
M_SUBSAMPLE,1.0046335384822012,-0.013509085331120276,0.04628833100600903,-0.29184645541371024,0.6038135593220338,366,472,14
M_PAIRWISE,1.0046335384822012,-0.013509085331120276,0.04628833100600903,-0.29184645541371024,0.6038135593220338,366,472,14
M_D2,1.0053924404778736,-0.014267987326792865,0.04792330476413129,-0.2977254468784442,0.5995762711864406,367,472,14
C_ANCHOR,0.9911244531510807,0.0,0.0,,1.0,0,472,14
C_RANDOM,0.9718127836113999,0.019311669539680824,0.028114713931654794,0.6868883527190193,0.6504237288135594,343,472,14
C_BEST_IS,0.9802623158323204,0.010862137318760418,0.06154641807254769,0.1764869127876248,0.5148305084745762,468,472,14
