panel,band,gross,trade,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,turn,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,pass4b,pass4a
U56,0.0,0.5,W,0.05426500353742836,1.1669639483392567,-0.08096504439189556,1.182121084522111,1.1558792344844484,0.05994118346010335,1.2555322611686182,-0.08096504439189567,1.054215791444598,2.09907602123601,0.22507443782521308,0.3309705654447064,0.3818711246959434,0.12133869081214693,-0.05159318586327577,False,False
U56,0.0,0.5,M,0.05883708718537517,1.204817872439594,-0.08030094760364326,1.2462035944942484,1.16721848901236,0.06227450123505873,1.2641270147815005,-0.08030094760364326,1.1314753859617377,0.9959563352368137,0.28915694779735046,0.342309819972618,0.39046587830882573,0.12200278760039923,-0.04702110221532896,False,False
U56,0.0,0.75,W,0.08165184515098312,1.1669654581755387,-0.12011689731741992,1.1827514915238246,1.1553434908466198,0.09033959987573459,1.2550738924501,-0.12011689731741948,1.054776069169689,3.132710634929549,0.22570484482692665,0.3304348218068778,0.3814127559774252,0.08218683788662257,-0.024206344249721012,False,False
U56,0.0,0.75,M,0.0887777063871451,1.2066352553694741,-0.11826649469737249,1.248314127165034,1.168716375411588,0.09401414466606917,1.2656315092710706,-0.11826649469737238,1.133731485838368,1.486361676309258,0.291267480468136,0.3438077063718459,0.39197037279839586,0.08403724050667,-0.017080483013559022,False,False
U56,0.0,1.0,W,0.10916179402320902,1.166833377136765,-0.15838559366707272,1.1832541421643576,1.15467085891511,0.12097324915722085,1.2544730839808282,-0.15838559366707272,1.055212838549852,4.167052539107,0.22620749546745966,0.329762189875368,0.3808119475081535,0.04391814153696977,0.0033036046225048965,True,False
U56,0.0,1.0,M,0.11904134669506217,1.2083595528801738,-0.15485512071952523,1.2503069106862306,1.170142563924331,0.12612851290175997,1.2670485989332907,-0.15485512071952523,1.1358889236700451,1.9781110526933137,0.2932602639893326,0.345233894884589,0.39338746246061596,0.04744861448451726,0.013183157294358039,True,False
U56,0.03,0.5,W,0.05723186568691374,1.2010263867144704,-0.08117574860687349,1.2269791517915054,1.1811447156607002,0.06269702550393652,1.2771652514806895,-0.08117574860687304,1.103664777794106,1.1948263404935326,0.2699325050946074,0.3562360466209582,0.40350411500801475,0.121127986597169,-0.04862632371379039,False,False
U56,0.03,0.5,M,0.05882959254067499,1.1704490435072004,-0.09778164354067476,1.2104192207652646,1.1384255120521363,0.06328913359783206,1.223199236655192,-0.09778164354067431,1.1032470129325123,0.8279916640012271,0.25337257406836666,0.31351684301239424,0.3495381001825173,0.10452209166336773,-0.04702859686002914,False,False
U56,0.03,0.75,W,0.08618487105855221,1.2009973252288964,-0.12054956914840909,1.22764874881339,1.1805451084990708,0.0945517936976279,1.2766208216294994,-0.12054956914840886,1.1042698858397508,1.773555812069992,0.27060210211649205,0.35563643945932877,0.4029596851568247,0.0817541660556334,-0.019673318342151913,False,False
U56,0.03,0.75,M,0.08875067737943576,1.1719852241051194,-0.14381688635217993,1.2125153857423139,1.1394846033576027,0.0955427346486244,1.2242094738024114,-0.1438168863521796,1.1054661500179117,1.2338600285030954,0.2554687390454159,0.3145759343178607,0.35054833732973667,0.05848684885186256,-0.017107512021268367,False,False
U56,0.03,1.0,W,0.11531379250731533,1.2008265236326545,-0.1591100739598582,1.2281823490645885,1.17980220286604,0.12669164118494347,1.2759272265148864,-0.1591100739598581,1.1047419089429602,2.3519481633058517,0.27113570236769047,0.35489353382629796,0.4022660900422117,0.04319366124418428,0.009455603106611199,True,False
U56,0.03,1.0,M,0.1189832476517716,1.173427143991202,-0.1880527937465054,1.2144944601504069,1.1404728262598796,0.1281734540228705,1.2251266547993098,-0.1880527937465054,1.1075886833467739,1.6406495978413955,0.25744781345350887,0.31556415722013753,0.3514655183266351,0.01425094145753708,0.013125058251067467,True,False
U56,0.08,0.5,W,0.056521970706485236,1.1451491529141793,-0.0976378683210033,1.2373926539015998,1.0693326748504333,0.059591527564605284,1.1643286336151544,-0.09763786832100374,1.1217344702965901,0.7650602586334369,0.2803460072047018,0.24442400581069124,0.29066749714247964,0.1046658668830392,-0.04933621869421889,False,False
U56,0.08,0.5,M,0.05775748018233684,1.0947755390259835,-0.12641369252760382,1.2113167164405148,1.0071163248972108,0.06115108239171163,1.0969291216178898,-0.1264136925276037,1.0969592216740738,0.5637794569410269,0.25427006974361677,0.1822076558574688,0.22326798514521506,0.07589004267643867,-0.04810070921836729,False,False
U56,0.08,0.75,W,0.08504228251208557,1.1448593606743662,-0.14466929080934032,1.2379704265487819,1.0684843231926915,0.08970139705213254,1.1634623622573341,-0.14466929080934032,1.122241060022461,1.125063222352518,0.2809237798518839,0.24357565415294946,0.2898012257846594,0.05763444439470217,-0.020815906888618563,False,False
U56,0.08,0.75,M,0.08706547783732232,1.0948040181979057,-0.1856045621377761,1.2125890876903214,1.0066442153841126,0.0921887327655071,1.0960508061220533,-0.18560456213777576,1.098450269940891,0.8363005679463267,0.2555424409934234,0.1817355463443706,0.22238966964937856,0.016699173066266393,-0.018792711563381803,False,False
U56,0.08,1.0,W,0.11368213252700299,1.1444156414935616,-0.19050615829316653,1.2384080296763076,1.0674868466201806,0.11996181203906287,1.1624334333666388,-0.19050615829316675,1.1226107712047717,1.4817021136038944,0.2813613829794096,0.24257817758043854,0.2887722968939641,0.011797576910875962,0.00782394312629886,True,False
U56,0.08,1.0,M,0.11662991545109103,1.0946668076681862,-0.24226747683734773,1.213720751801429,1.006047758937094,0.12349885575602548,1.0949924772836361,-0.24226747683734828,1.0998292181455402,1.1086525639938045,0.25667410510453104,0.18113908989735195,0.2213313408109614,-0.03996374163330524,0.010771726050386898,False,False
B136,0.0,0.5,W,0.05129264458420035,1.0847436228177234,-0.08507105860159858,1.1971525135600425,0.9736112587520591,0.05154127993858637,1.1107936700095018,-0.08507105860159869,1.0546919441307343,2.2275937982044574,0.2401058668631445,0.1487025897123171,0.23713253353682706,0.11723267660244391,-0.054565544816503775,False,False
B136,0.0,0.5,M,0.0554592953873736,1.1229566389728443,-0.08327484153024634,1.240184863420331,1.0042244598713632,0.054301279306882666,1.1356523889618766,-0.08327484153024645,1.109758556310614,1.0642142337246845,0.283138216723433,0.1793157908316212,0.26199125248920185,0.11902889367379615,-0.05039889401333053,False,True
B136,0.0,0.75,W,0.0770558813417328,1.0846491158079419,-0.12616777132960688,1.1981911782631636,0.9725059147337944,0.0774267831278801,1.1096865883459015,-0.1261677713296071,1.0557328091921008,3.323976559719434,0.24114453156626559,0.14759724569405241,0.23602545187322677,0.07613596387443561,-0.028802308058971327,False,False
B136,0.0,0.75,M,0.08356955329380433,1.124717323094729,-0.12272969243186849,1.242627087694193,1.0053109930538588,0.08177095968172376,1.1365370866459947,-0.12272969243186904,1.1125197924398282,1.5884705399044272,0.28558044099729496,0.18040232401411682,0.26287595017332,0.079574042772174,-0.022288636106899795,False,False
B136,0.0,1.0,W,0.10284716130649185,1.0844207902220782,-0.16630880562889727,1.1990981089058688,0.9712711387271875,0.10333726431921963,1.1084420014813683,-0.16630880562889716,1.0566447281182907,4.4203162143813675,0.24205146220897078,0.14636246968744548,0.23478086500869355,0.03599492957514522,-0.003011028094212276,False,False
