dial,adm,CAGR_dg,CAGR_rw,MaxDD_dg,MaxDD_rw,Sharpe_dg,Sharpe_rw,panel,book,gate,cost,dSharpe,dCAGR_pp,dMaxDD_pp,binds_dg,binds_rw,swap,p4b_dg,p4b_rw
378.0,0.728727512631545,0.02353318993582021,0.03579402018179989,-0.19692809587971705,-0.15415139177053627,0.29065457103238085,0.3990549280138315,u56,V1u,abs12,25.0,0.10840035698145067,1.2260830245979681,4.277670410918077,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
504.0,0.7385229942393718,0.02150723271780164,0.02951162717073652,-0.18831565791856797,-0.1592249416943039,0.2740067042581362,0.343639099296415,u56,V1u,abs12,25.0,0.06963239503827878,0.8004394452934882,2.909071622426407,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.0,0.6866733176712903,0.061519793807876866,0.06636733955682628,-0.14051673107873974,-0.13827796154480831,0.6521603817962626,0.6798954117666615,u56,V1u,band3,10.0,0.027735029970398895,0.4847545748949411,0.22387695339314284,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
2.0,0.6862991986612171,0.06165573697675075,0.065041546386011,-0.13749099574625123,-0.1382779615448082,0.6527147444639878,0.6690970048403816,u56,V1u,band3,10.0,0.016382260376393787,0.3385809409260254,-0.07869657985569711,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
3.0,0.686415859427799,0.062122395259848195,0.06553776027593372,-0.14551358300164574,-0.1362139229241568,0.656496494714766,0.676568440572967,u56,V1u,band3,10.0,0.020071945858200935,0.34153650160855253,0.9299660077488947,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
5.0,0.6626331541853056,0.0627471426005799,0.07507250210353478,-0.1424689177514058,-0.14387140373636742,0.6639643093954155,0.7467857174569794,u56,V1u,band3,10.0,0.0828214080615639,1.232535950295488,-0.1402485984961621,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
8.0,0.6541048498696618,0.06313636163413183,0.07364174373227406,-0.1342929700367559,-0.13597557819473616,0.6726829115282041,0.7299244421009682,u56,V1u,band3,10.0,0.05724153057276404,1.0505382098142224,-0.16826081579802699,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.0,0.6866733176712903,0.0257464205805642,0.029236516755337227,-0.17839510985144624,-0.15629933763153747,0.30595951515995706,0.33280815223151716,u56,V1u,band3,25.0,0.0268486370715601,0.34900961747730275,2.209577221990877,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
2.0,0.6862991986612171,0.02608313426104747,0.028403912727057667,-0.17119232942228302,-0.1466051786002961,0.3089958453010477,0.3254644781468642,u56,V1u,band3,25.0,0.01646863284581651,0.23207784660101982,2.4587150821986925,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
3.0,0.686415859427799,0.02642497485632278,0.029464852333476843,-0.17975876163256654,-0.14956446140605062,0.3120935543557641,0.3367902483899083,u56,V1u,band3,25.0,0.024696694034144206,0.30398774771540626,3.0194300226515924,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
5.0,0.6626331541853056,0.027888347041995942,0.038849156421609576,-0.1761841253525277,-0.1469683917317216,0.327060914551414,0.41752234719584175,u56,V1u,band3,25.0,0.09046143264442774,1.0960809379613634,2.9215733620806095,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
8.0,0.6541048498696618,0.029019282002681335,0.03779391227045337,-0.15713930332177173,-0.13931224484997662,0.34029103790575477,0.40588599520507207,u56,V1u,band3,25.0,0.0655949572993173,0.8774630267772032,1.782705847179511,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
50.0,0.6108800244585331,0.04019966722879764,0.041887910577786513,-0.14280293324065918,-0.2202620009610402,0.4787100120921405,0.45709783545987165,u56,V1u,g200,10.0,-0.02161217663226883,0.16882433489888715,-7.7459067720381025,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
100.0,0.6491165964020211,0.059680139633346174,0.05887485772014989,-0.13766140888300094,-0.1675994336411234,0.6406096724997786,0.6059197116149384,u56,V1u,g200,10.0,-0.03468996088484022,-0.08052819131962874,-2.993802475812246,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
200.0,0.6866733176712903,0.061519793807876866,0.06636733955682628,-0.14051673107873974,-0.13827796154480831,0.6521603817962626,0.6798954117666615,u56,V1u,g200,10.0,0.027735029970398895,0.4847545748949411,0.22387695339314284,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
300.0,0.7028408908055225,0.06311363014088345,0.06552799080409044,-0.14336641078282253,-0.13621392292415646,0.6666071070927044,0.6769089295551856,u56,V1u,g200,10.0,0.010301822462481125,0.24143606632069936,0.7152487858666068,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
400.0,0.7151787725678241,0.062305329502899465,0.0668998619104535,-0.15056949158957333,-0.13621392292415668,0.6609701683574438,0.6929458359577065,u56,V1u,g200,10.0,0.031975667600262714,0.45945324075540306,1.4355568665416651,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
50.0,0.6108800244585331,0.00497481095830743,0.0007008527874694526,-0.18366656374965928,-0.27315536275688923,0.10012989173694853,0.05762601252446767,u56,V1u,g200,25.0,-0.04250387921248086,-0.4273958170837977,-8.948879900722995,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
100.0,0.6491165964020211,0.02384724596455401,0.021172410651258522,-0.1749827969240786,-0.22041757192385836,0.28935821542619117,0.25446881929326237,u56,V1u,g200,25.0,-0.034889396132928796,-0.2674835313295487,-4.543477499977977,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
200.0,0.6866733176712903,0.0257464205805642,0.029236516755337227,-0.17839510985144624,-0.15629933763153747,0.30595951515995706,0.33280815223151716,u56,V1u,g200,25.0,0.0268486370715601,0.34900961747730275,2.209577221990877,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
300.0,0.7028408908055225,0.02724581301547513,0.028785557289418673,-0.18348670290899505,-0.1553000634854722,0.3204064519646351,0.3304129148440726,u56,V1u,g200,25.0,0.010006462879437517,0.1539744273943544,2.818663942352284,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
400.0,0.7151787725678241,0.027100475771994148,0.031172366110453043,-0.1871833781316441,-0.15391368977426412,0.31979919265397777,0.35471485374260503,u56,V1u,g200,25.0,0.03491566108862726,0.40718903384588945,3.326968835737998,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.4,0.6301652560100409,0.05949744789678357,0.06244803713008684,-0.14051673107873908,-0.13827796154480854,0.6373773570504536,0.647639478189513,u56,V1u,v1gate,10.0,0.010262121139059333,0.2950589233303269,0.22387695339305402,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.5,0.6557139638914814,0.061519793807876866,0.06453053483847215,-0.14051673107873974,-0.13827796154480831,0.6521603817962626,0.6641804017269177,u56,V1u,v1gate,10.0,0.012020019930655157,0.30107410305952875,0.22387695339314284,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.6,0.6696368229652754,0.061519793807876866,0.06453053483847215,-0.14051673107873974,-0.13827796154480831,0.6521603817962626,0.6641804017269177,u56,V1u,v1gate,10.0,0.012020019930655157,0.30107410305952875,0.22387695339314284,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.8,0.6811822160718308,0.061519793807876866,0.06481626860269718,-0.14051673107873974,-0.13827796154480831,0.6521603817962626,0.6662368663309473,u56,V1u,v1gate,10.0,0.014076484534684686,0.32964747948203144,0.22387695339314284,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
1.0,0.6845814694429246,0.061519793807876866,0.0656560339807446,-0.14051673107873974,-0.13827796154480831,0.6521603817962626,0.673782080538361,u56,V1u,v1gate,10.0,0.021621698742098405,0.41362401728677334,0.22387695339314284,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.4,0.6301652560100409,0.02390146344399513,0.025566336886893914,-0.1783951098514468,-0.1545881074861135,0.28937614090652214,0.2992658034953156,u56,V1u,v1gate,25.0,0.00988966258879348,0.16648734428987844,2.3807002365333285,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.5,0.6557139638914814,0.0257464205805642,0.02751817304906079,-0.17839510985144624,-0.15629933763153747,0.30595951515995706,0.3169259386690001,u56,V1u,v1gate,25.0,0.010966423509043033,0.17717524684965902,2.209577221990877,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.6,0.6696368229652754,0.0257464205805642,0.02751817304906079,-0.17839510985144624,-0.15629933763153747,0.30595951515995706,0.3169259386690001,u56,V1u,v1gate,25.0,0.010966423509043033,0.17717524684965902,2.209577221990877,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.8,0.6811822160718308,0.0257464205805642,0.027767649531103222,-0.17839510985144624,-0.15629933763153747,0.30595951515995706,0.31907903248386077,u56,V1u,v1gate,25.0,0.013119517323903707,0.20212289505390224,2.209577221990877,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
1.0,0.6845814694429246,0.0257464205805642,0.028550822876512782,-0.17839510985144624,-0.15629933763153747,0.30595951515995706,0.3264556119231728,u56,V1u,v1gate,25.0,0.020496096763215732,0.28044022959485826,2.209577221990877,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.4,0.8430349499565539,0.06094865655182713,0.061956812440330467,-0.15672092223908285,-0.15672092223908318,0.6481628268817127,0.6553997776360488,u56,V1u,vol60,10.0,0.007236950754336169,0.1008155888503337,-3.3306690738754696e-14,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.5,0.8970770443793648,0.06297377249874825,0.06297377249874825,-0.15672092223908318,-0.15672092223908318,0.6628051083845784,0.6628051083845784,u56,V1u,vol60,10.0,0.0,0.0,0.0,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.6,0.9270870208863001,0.06297377249874825,0.06297377249874825,-0.15672092223908318,-0.15672092223908318,0.6628051083845784,0.6628051083845784,u56,V1u,vol60,10.0,0.0,0.0,0.0,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.8,0.9521288578508673,0.06297377249874825,0.06297377249874825,-0.15672092223908318,-0.15672092223908318,0.6628051083845784,0.6628051083845784,u56,V1u,vol60,10.0,0.0,0.0,0.0,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
1.0,0.9605485469700383,0.06297377249874825,0.06297377249874825,-0.15672092223908318,-0.15672092223908318,0.6628051083845784,0.6628051083845784,u56,V1u,vol60,10.0,0.0,0.0,0.0,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.4,0.8430349499565539,0.024709610707297047,0.02563094181395842,-0.19948029385500865,-0.1994802938550092,0.2962280508605697,0.304436019549569,u56,V1u,vol60,25.0,0.008207968688999312,0.09213311066613716,-5.551115123125783e-14,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.5,0.8970770443793648,0.026556024035808035,0.026556024035808035,-0.19948029385501065,-0.19948029385501065,0.3126738813902359,0.3126738813902359,u56,V1u,vol60,25.0,0.0,0.0,0.0,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.6,0.9270870208863001,0.026556024035808035,0.026556024035808035,-0.19948029385501065,-0.19948029385501065,0.3126738813902359,0.3126738813902359,u56,V1u,vol60,25.0,0.0,0.0,0.0,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.8,0.9521288578508673,0.026556024035808035,0.026556024035808035,-0.19948029385501065,-0.19948029385501065,0.3126738813902359,0.3126738813902359,u56,V1u,vol60,25.0,0.0,0.0,0.0,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
1.0,0.9605485469700383,0.026556024035808035,0.026556024035808035,-0.19948029385501065,-0.19948029385501065,0.3126738813902359,0.3126738813902359,u56,V1u,vol60,25.0,0.0,0.0,0.0,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
63.0,0.6335190755734599,0.06625531799580009,0.11186951070066553,-0.12284206753220861,-0.20326363517737545,0.9753422543614327,1.0059265961661545,broad,EWall,abs12,10.0,0.030584341804721804,4.561419270486544,-8.042156764516683,CAGR,DD,True,False,False
126.0,0.6750112637981527,0.07929096171726813,0.1195121477559169,-0.13274206638689612,-0.21195010050398555,1.0942673670110474,1.0661400613948278,broad,EWall,abs12,10.0,-0.028127305616219678,4.022118603864877,-7.920803411708944,CAGR,DD,True,False,False
252.0,0.7156503849568664,0.08513407168467979,0.12028036623364713,-0.16301350516616653,-0.2263397477637672,1.0406053929688617,1.0487291483539292,broad,EWall,abs12,10.0,0.008123755385067488,3.514629454896734,-6.332624259760067,CAGR,DD,True,False,False
378.0,0.7404075507202205,0.08916198248034535,0.12426812821115285,-0.1547270284270229,-0.2204004348179971,1.0403943779526064,1.0897470743772963,broad,EWall,abs12,10.0,0.04935269642468998,3.5106145730807503,-6.567340639097418,CAGR,DD,True,False,False
504.0,0.751151226428846,0.09143879332094351,0.11734058845900153,-0.1650745438736645,-0.2316131312210059,1.0310719656724605,1.0412422367221175,broad,EWall,abs12,10.0,0.010170271049656954,2.5901795138058015,-6.653858734734142,CAGR,DD,True,False,False
63.0,0.6335190755734599,0.05832383349290571,0.09196689749117315,-0.12842929215442989,-0.22167316294605788,0.8655175297713361,0.8429691902598133,broad,EWall,abs12,25.0,-0.022548339511522797,3.364306399826744,-9.324387079162799,"H1,H2,CAGR","H2,OOS,DD,CAGR",True,False,False
126.0,0.6750112637981527,0.07352318927110058,0.1056681446764014,-0.1333820781771159,-0.21416986966879248,1.0198459836948768,0.9540677092103765,broad,EWall,abs12,25.0,-0.06577827448450024,3.2144955405300824,-8.078779149167659,CAGR,"H2,DD,CAGR",True,False,False
252.0,0.7156503849568664,0.08108086863348918,0.11118297457865967,-0.1638024000530981,-0.22837336464263736,0.9947449786021582,0.977185834202184,broad,EWall,abs12,25.0,-0.01755914439997419,3.0102105945170488,-6.4570964589539255,CAGR,DD,True,False,False
378.0,0.7404075507202205,0.08588210584838918,0.11767677555174405,-0.15546847675613684,-0.22222600646714818,1.0051300513258459,1.0379696725094805,broad,EWall,abs12,25.0,0.03283962118363459,3.179466970335487,-6.675752971101135,CAGR,DD,True,False,False
504.0,0.751151226428846,0.08868230991018455,0.11253054906043447,-0.16569808018139298,-0.23298099099393066,1.002508331095419,1.0030157511767246,broad,EWall,abs12,25.0,0.000507420081305554,2.3848239150249917,-6.728291081253768,CAGR,DD,True,False,False
0.0,0.685337516398765,0.07779602544784181,0.1163744342160602,-0.12616421510282383,-0.20122396720949687,1.093712676211374,1.056627234650641,broad,EWall,band3,10.0,-0.03708544156073312,3.8578408768218386,-7.505975210667303,CAGR,-,True,False,True
2.0,0.6853391728396697,0.08057977551343165,0.11842360597397028,-0.12262088432166474,-0.18929407784593633,1.116776484029492,1.075556614077942,broad,EWall,band3,10.0,-0.041219869951550026,3.784383046053863,-6.667319352427159,CAGR,-,True,False,True
3.0,0.6853673323350515,0.0803031894255104,0.11734120862469899,-0.12240793860208032,-0.18528570357900864,1.1057901818007876,1.06900647415774,broad,EWall,band3,10.0,-0.0367837076430475,3.7038019199188588,-6.287776497692832,CAGR,-,True,False,True
5.0,0.6774710785418019,0.08029579058622494,0.12001400468679191,-0.13138174764123567,-0.1948685205366848,1.085581066266357,1.0711025200684068,broad,EWall,band3,10.0,-0.014478546197950193,3.9718214100566973,-6.348677289544913,CAGR,-,True,False,True
8.0,0.6811467209095848,0.08571634987801202,0.12591269912342717,-0.14813995230211796,-0.2069304401374088,1.12403930450294,1.107799711797492,broad,EWall,band3,10.0,-0.016239592705447947,4.019634924541515,-5.879048783529084,CAGR,DD,True,False,False
0.0,0.685337516398765,0.07243876217366418,0.10331075508585696,-0.12692572597072416,-0.20423449713176178,1.0232571435126236,0.9489014612578256,broad,EWall,band3,25.0,-0.07435568225479805,3.087199291219278,-7.730877116103763,CAGR,"DD,CAGR",True,False,False
2.0,0.6853391728396697,0.07674753376379129,0.10897562442313946,-0.1231712173596835,-0.1917656166513696,1.0671861633001911,0.9974496604592139,broad,EWall,band3,25.0,-0.06973650284097721,3.2228090659348174,-6.859439929168609,CAGR,-,True,False,True
3.0,0.6853673323350515,0.07704992234239327,0.10931100688100681,-0.12284879701088991,-0.18745349090203722,1.0639810341503695,1.0024182826213686,broad,EWall,band3,25.0,-0.061562751529000925,3.226108453861354,-6.460469389114731,CAGR,-,True,False,True
5.0,0.6774710785418019,0.07772971765975711,0.11376290827391378,-0.13173932906809027,-0.196945597351038,1.0532332825891224,1.0203547371114368,broad,EWall,band3,25.0,-0.03287854547768565,3.6033190614156663,-6.520626828294773,CAGR,-,True,False,True
8.0,0.6811467209095848,0.08371820365924232,0.12132067378636013,-0.1483809403374018,-0.20871006243382018,1.0995815189292153,1.071018631282219,broad,EWall,band3,25.0,-0.028562887646996327,3.7602470127117815,-6.032912209641839,CAGR,DD,True,False,False
50.0,0.6054009912142374,0.05759497621147336,0.09282436874671851,-0.09527531781036891,-0.23099634576582917,0.8866999673726688,0.8813484277209024,broad,EWall,g200,10.0,-0.005351539651766379,3.522939253524515,-13.572102795546026,"H2,CAGR","H2,OOS,DD,CAGR",True,False,False
100.0,0.6442842850138478,0.06730153939825256,0.1093717256764335,-0.09960804587274263,-0.18385328594682315,1.0007231370493852,1.0047789979662887,broad,EWall,g200,10.0,0.004055860916903464,4.207018627818093,-8.424524007408053,CAGR,-,True,False,True
200.0,0.685337516398765,0.07779602544784181,0.1163744342160602,-0.12616421510282383,-0.20122396720949687,1.093712676211374,1.056627234650641,broad,EWall,g200,10.0,-0.03708544156073312,3.8578408768218386,-7.505975210667303,CAGR,-,True,False,True
300.0,0.7080970144309131,0.07949612752037627,0.11492291112308006,-0.13094678816361005,-0.20890187668281424,1.0603464871911328,1.0445139587706485,broad,EWall,g200,10.0,-0.015832528420484326,3.5426783602703793,-7.7955088519204185,CAGR,DD,True,False,False
400.0,0.7244576812477638,0.07987777196902623,0.11266655160208461,-0.141235595584972,-0.21456747047442615,1.0148912216575425,1.0240786961655963,broad,EWall,g200,10.0,0.009187474508053795,3.2788779633058374,-7.3331874889454145,CAGR,DD,True,False,False
50.0,0.6054009912142374,0.04683515575240316,0.06429318035598675,-0.10241142067736786,-0.2544902007233705,0.7303577593902266,0.6337594444979525,broad,EWall,g200,25.0,-0.0965983148922741,1.7458024603583588,-15.20787800460026,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
100.0,0.6442842850138478,0.05970103536893823,0.08985804561204191,-0.10047211002386514,-0.20413694833704688,0.8945144669285017,0.8414998899421201,broad,EWall,g200,25.0,-0.05301457698638157,3.015701024310369,-10.366483831318174,"H2,CAGR","H2,OOS,DD,CAGR",True,False,False
200.0,0.685337516398765,0.07243876217366418,0.10331075508585696,-0.12692572597072416,-0.20423449713176178,1.0232571435126236,0.9489014612578256,broad,EWall,g200,25.0,-0.07435568225479805,3.087199291219278,-7.730877116103763,CAGR,"DD,CAGR",True,False,False
300.0,0.7080970144309131,0.07505146535837959,0.10469751782044967,-0.13162264850635874,-0.2104498833273145,1.0050503502319434,0.9603270903516867,broad,EWall,g200,25.0,-0.044723259880256716,2.9646052462070083,-7.882723482095577,CAGR,"DD,CAGR",True,False,False
400.0,0.7244576812477638,0.07599143415769816,0.1047254917575624,-0.14182199018524266,-0.21585799654917737,0.9690455113279165,0.9588646634313933,broad,EWall,g200,25.0,-0.010180847896523182,2.873405759986425,-7.40360063639347,CAGR,"DD,CAGR",True,False,False
0.4,0.6327289532618634,0.06475036963691538,0.09740881234765064,-0.08891731493326105,-0.16470120602255134,1.062036315327565,0.9965701800622667,broad,EWall,v1gate,10.0,-0.06546613526529821,3.265844271073526,-7.578389108929029,CAGR,CAGR,False,False,False
0.5,0.6602076514318276,0.06938006659556506,0.1014952282084347,-0.11469851055069702,-0.1738314315879742,1.0511236155537698,0.9963216454125617,broad,EWall,v1gate,10.0,-0.05480197014120802,3.2115161612869647,-5.913292103727718,CAGR,CAGR,False,False,False
0.6,0.6724967865046446,0.0721310284689407,0.10716215168162102,-0.12073666291292995,-0.17687931105226473,1.0552436890383834,1.0261183690583502,broad,EWall,v1gate,10.0,-0.029125319980033204,3.5031123212680315,-5.614264813933478,CAGR,-,True,False,True
0.8,0.6815409538449306,0.07625199725566878,0.11334699646535018,-0.12390901840739099,-0.17522621303631258,1.0859379124044788,1.0597893810981596,broad,EWall,v1gate,10.0,-0.026148531306319223,3.70949992096814,-5.131719462892159,CAGR,-,True,False,True
1.0,0.6838980692524814,0.0770491268600777,0.11449502038239645,-0.12497080036336272,-0.19804944221157128,1.0888134704025798,1.052162348674236,broad,EWall,v1gate,10.0,-0.03665112172834384,3.744589352231875,-7.307864184820856,CAGR,-,True,False,True
0.4,0.6327289532618634,0.05893572507339084,0.08236592341452775,-0.08982258471769788,-0.1708917869579376,0.9719244333472027,0.8555650329187183,broad,EWall,v1gate,25.0,-0.11635940042848436,2.343019834113691,-8.106920224023973,"H2,CAGR","H2,OOS,CAGR",True,False,False
0.5,0.6602076514318276,0.06378129983463277,0.08746317101926837,-0.11552340865168098,-0.17580557271013875,0.971373109850035,0.8704908182259549,broad,EWall,v1gate,25.0,-0.10088229162408013,2.3681871184635606,-6.028216405845777,CAGR,"H2,CAGR",True,False,False
0.6,0.6724967865046446,0.06663615345805218,0.09351400604438043,-0.12151205857919356,-0.18217043484345752,0.9798565497528997,0.9068788945396131,broad,EWall,v1gate,25.0,-0.07297765521328659,2.6877852586328244,-6.065837626426395,CAGR,"H2,CAGR",True,False,False
0.8,0.6815409538449306,0.07084173594664289,0.1000449044032754,-0.12466920129693038,-0.18344309893990185,1.0138138876492186,0.9465191948592655,broad,EWall,v1gate,25.0,-0.06729469278995315,2.920316845663251,-5.877389764297147,CAGR,CAGR,False,False,False
1.0,0.6838980692524814,0.07166780706960574,0.10135544687996179,-0.1257377507773333,-0.2021230972398601,1.0176590149135918,0.9423467162203937,broad,EWall,v1gate,25.0,-0.07531229869319811,2.968763981035605,-7.6385346462526815,CAGR,CAGR,False,False,False
0.4,0.847271179253409,0.10477202374575034,0.11830928274126129,-0.12603188630277884,-0.18388403203605297,1.1895671470714804,1.127922573442262,broad,EWall,vol60,10.0,-0.06164457362921838,1.3537258995510948,-5.785214573327413,CAGR,-,True,False,True
0.5,0.9038320103891974,0.1164418323450811,0.125282342287115,-0.17813737680898556,-0.19454131145678988,1.149084056203861,1.1266110165833294,broad,EWall,vol60,10.0,-0.022473039620531488,0.8840509942033892,-1.640393464780432,-,-,False,True,True
0.6,0.9313620582272105,0.12359420654058484,0.12898134337345923,-0.18696236312424186,-0.2077914707632701,1.1381201336577496,1.1196266301030424,broad,EWall,vol60,10.0,-0.018493503554707136,0.5387136832874395,-2.0829107639028233,-,DD,True,True,False
0.8,0.953147569007328,0.12913093051905555,0.13423689382324078,-0.2055272184949657,-0.23888976587340816,1.115563249881401,1.118790588814133,broad,EWall,vol60,10.0,0.0032273389327319713,0.5105963304185224,-3.3362547378442464,DD,DD,False,False,False
1.0,0.9600814306348804,0.13391368085753275,0.1387212565598972,-0.23679513887629455,-0.25106559909470505,1.1170567702976468,1.1273035570293513,broad,EWall,vol60,10.0,0.010246786731704427,0.4807575702364453,-1.4270460218410497,DD,DD,False,False,False
0.4,0.847271179253409,0.10110911027707847,0.11207750309292797,-0.12659643769979123,-0.1849744445407494,1.1513340246956965,1.0738630524284067,broad,EWall,vol60,25.0,-0.07747097226728972,1.0968392815849493,-5.837800684095818,CAGR,-,True,False,True
0.5,0.9038320103891974,0.11365391584261708,0.12127940120157454,-0.17835176470644487,-0.19646737700765682,1.12408890841342,1.0939902680608367,broad,EWall,vol60,25.0,-0.03009864035258336,0.7625485358957462,-1.8115612301211947,-,-,False,True,True
0.6,0.9313620582272105,0.12130922960363022,0.1259464816427449,-0.18709252316824732,-0.20944165272460546,1.1191160964632159,1.0957000519144693,broad,EWall,vol60,25.0,-0.023416044548746573,0.4637252039114692,-2.234912955635815,-,DD,True,True,False
0.8,0.953147569007328,0.1273445673384741,0.132055531279887,-0.20632941207267896,-0.24071307187280566,1.1016398075874512,1.1022973407952712,broad,EWall,vol60,25.0,0.0006575332078200269,0.47109639414129045,-3.43836598001267,DD,DD,False,False,False
1.0,0.9600814306348804,0.13228767180048817,0.13693118766246348,-0.23725155972397227,-0.2518245063904371,1.1048794344830297,1.1142686539193325,broad,EWall,vol60,25.0,0.009389219436302776,0.46435158619753114,-1.4572946666464803,DD,DD,False,False,False
63.0,0.6335190755734599,0.13125880757195096,0.1384544326563717,-0.21260046915477093,-0.21503879529433456,0.9276628183939641,0.9513242476127909,broad,TOP20,abs12,10.0,0.023661429218826746,0.7195625084420731,-0.2438326139563629,"H2,OOS,DD","H2,DD",True,False,False
126.0,0.6750112637981527,0.14415211642711667,0.14578591499263127,-0.2420582697730107,-0.24835683876959447,0.9796071238232603,0.9820148956857228,broad,TOP20,abs12,10.0,0.002407771862462438,0.16337985655145992,-0.6298568996583764,DD,DD,False,False,False
252.0,0.7156503849568664,0.14296878529922075,0.14413102435441472,-0.25736903526620947,-0.25866209010910823,0.9759496904409792,0.9773086392461703,broad,TOP20,abs12,10.0,0.0013589488051910514,0.11622390551939699,-0.12930548428987665,DD,DD,False,False,False
378.0,0.7404075507202205,0.1353066697207399,0.1443037889735279,-0.23330497906480285,-0.24991802038653477,0.9672083469358442,0.995796639172006,broad,TOP20,abs12,10.0,0.028588292236161772,0.8997119252788011,-1.6613041321731914,DD,DD,False,False,False
504.0,0.751151226428846,0.12849373210150383,0.1360121195708448,-0.24142362508251514,-0.2550501584282632,0.9471486582465183,0.9586427294199191,broad,TOP20,abs12,10.0,0.011494071173400844,0.751838746934097,-1.3626533345748038,DD,DD,False,False,False
63.0,0.6335190755734599,0.10889232955534811,0.11476709405743168,-0.21354877433045671,-0.2167430207578559,0.7889315401647266,0.8087633223959205,broad,TOP20,abs12,25.0,0.019831782231193973,0.5874764502083574,-0.31942464273991833,"H1,H2,OOS,DD","H2,OOS,DD",True,False,False
126.0,0.6750112637981527,0.1219698796530857,0.12335765964967305,-0.24328218321935668,-0.24966527575429343,0.847872737430403,0.8500921542911892,broad,TOP20,abs12,25.0,0.002219416860786194,0.1387779996587346,-0.6383092534936741,"H2,OOS,DD","H2,OOS,DD",False,False,False
252.0,0.7156503849568664,0.12144309595788894,0.12230849397234445,-0.2592057261602686,-0.26062216763308765,0.8474772691477049,0.8480413448865781,broad,TOP20,abs12,25.0,0.0005640757388731821,0.08653980144555096,-0.14164414728190522,"H2,OOS,DD","H2,OOS,DD",False,False,False
378.0,0.7404075507202205,0.11474734157427435,0.12257671379049673,-0.234930631043621,-0.2519894723983058,0.8379170335027247,0.8644443165344834,broad,TOP20,abs12,25.0,0.026527283031758664,0.7829372216222374,-1.7058841354684828,"H2,OOS,DD","H2,OOS,DD",False,False,False
504.0,0.751151226428846,0.10896493908889582,0.11524603081900175,-0.24321360534986103,-0.2570384779248198,0.8200865099263682,0.830197203686972,broad,TOP20,abs12,25.0,0.010110693760603806,0.6281091730105937,-1.382487257495879,"H2,OOS,DD","H1,H2,OOS,DD",True,False,False
