panel,arm,n,freq,gross,bps,CAGR,Sharpe,MaxDD,Vol,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn_yr,v4a,fail4b,v4b
U56,EWall,,D,0.75,0,0.11462891543339304,1.160000171626421,-0.15327003901938197,0.0976946414261934,1.157696449717752,1.1645050006207944,0.12606170104101655,1.2465398428840215,-0.1532700390193822,18.791214416731883,False,-,True
U56,EWall,,D,0.75,1,0.11253713138493215,1.1407601785905477,-0.15395424655564183,0.09769509969868462,1.1389152504817972,1.144810929004674,0.12391853298011846,1.227301892664032,-0.15395424655564194,18.791214416731883,False,-,True
U56,EWall,,D,0.75,2,0.11044923309708832,1.1215178001823232,-0.15532649402068577,0.09769578148488363,1.1201307320743241,1.1251153137099954,0.1217794019674856,1.2080621687402457,-0.15532649402068666,18.791214416731883,False,-,True
U56,FWD,10.0,D,0.75,0,0.15004139295453323,1.0678552463415518,-0.19591120617230062,0.14016824234991293,0.9839907575296342,1.1454421667710502,0.17875411882228276,1.1879299993577688,-0.1959112061723003,35.82823132511956,False,-,True
U56,FWD,20.0,D,0.75,0,0.1417781023249447,1.1849411321500152,-0.17922708135916754,0.11778786570070013,1.1722301657896104,1.201760006846357,0.1600446316337325,1.2661608835521951,-0.17922708135916798,27.05140458161893,False,-,True
U56,FWD,20.0,D,0.75,1,0.13869472425426532,1.1619472923116354,-0.17968509429330015,0.11779066691267089,1.1476591679728951,1.1800139384090524,0.15693082661987034,1.2443011847678944,-0.1796850942932997,27.05140458161893,False,-,True
U56,FWD,20.0,D,0.75,2,0.1356196184210574,1.1389529955028077,-0.18014287521848904,0.11779362849067376,1.1230862355057232,1.158268380785168,0.15382532363194823,1.222441810815269,-0.18014287521848882,27.05140458161893,False,-,True
U56,FWD,20.0,D,0.75,5,0.12644371415792532,1.0699683038102545,-0.18151482700443566,0.11780347529665214,1.0493568876574126,1.0930356254418347,0.14455840724926095,1.1568664953364882,-0.18151482700443589,27.05140458161893,False,-,True
U56,FWDVS,20.0,D,0.75,0,0.11600153724373063,1.1207516360219385,-0.15281727696952574,0.10265857100299068,1.1099105732570047,1.1354527887267083,0.1314743279597368,1.2101139754561614,-0.15281727696952574,27.486543480718044,False,-,True
U56,FWDVS,20.0,D,0.75,1,0.11293950848511636,1.0939803179278587,-0.15338013301075804,0.1026582519034042,1.0824278847387858,1.109172621934976,0.1282831426450255,1.1836319806725155,-0.15338013301075792,27.486543480718044,False,-,True
U56,FWDVS,20.0,D,0.75,2,0.10988582653020829,1.067206882705086,-0.1547457428279203,0.10265812044749327,1.0549404896291195,1.0828922336919102,0.1251008983609354,1.157149369569387,-0.15474574282792053,27.486543480718044,False,-,True
U56,FWD,40.0,D,0.75,0,0.11956540708226537,1.174818495772496,-0.15792456639753405,0.10045924808001255,1.1521185012655535,1.1983557259081399,0.13447370520668112,1.2789915017253748,-0.15792456639753427,19.746798454392902,False,-,True
U56,FWD,40.0,D,0.75,1,0.11735765445404778,1.1551557611737917,-0.15843079572586038,0.10045978799641549,1.1327224269829284,1.1784008194459512,0.13220317632292722,1.2594685223546431,-0.1584307957258606,19.746798454392902,False,-,True
U56,FWD,40.0,D,0.75,2,0.1151542147995066,1.1354908781004138,-0.1589367489820902,0.10046053669383169,1.1133234135160734,1.1584444553733717,0.12993714892774055,1.2399439345957062,-0.1589367489820901,19.746798454392902,False,-,True
U56,FWD,40.0,D,0.75,5,0.10856969028435248,1.0764845652235713,-0.16045295367752455,0.10046403541897421,1.0551099438694551,1.098567857865287,0.12316598734836526,1.181361733456745,-0.16045295367752443,19.746798454392902,False,-,True
U56,FWDVS,40.0,D,0.75,0,0.11787751421798887,1.176532079067141,-0.15537207516377605,0.09889728185606571,1.1663467343353948,1.1886239601932902,0.13044481142105901,1.2649443353278165,-0.15537207516377616,19.549259272145967,False,-,True
U56,FWDVS,40.0,D,0.75,1,0.11569512593864051,1.156760443743428,-0.15586766896399795,0.09889765796172553,1.1468974295979748,1.1685149349233026,0.12820961006656972,1.2453053112429406,-0.15586766896399795,19.549259272145967,False,-,True
U56,FWDVS,40.0,D,0.75,2,0.11351695804360529,1.1369865253424603,-0.15636300019845395,0.09889824573594494,1.127444790173452,1.1484045428031533,0.12597878610440527,1.2256647840710693,-0.15636300019845395,19.549259272145967,False,-,True
