panel,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
k20~q0.250~s100,0.17905849090888126,0.9435931486226484,-0.3456610688981393,1.1577885653992446,0.8028736974699957,1.1301576058087086,0.16780213681722866,0.8527340378622053,-0.3456610688981395
k20~q0.250~s101,0.17603761404945528,0.9682570175974362,-0.42109596104646096,1.252751171146946,0.8014548905097656,1.1592465140832486,0.17301227823382126,0.8902317323634173,-0.4210959610464613
k20~q0.250~s102,0.1791666185469274,0.950324160625245,-0.39738787149036003,0.808608588444884,1.0742318588497664,0.7917787773282415,0.21397891952676096,1.036428896069247,-0.39738787149036015
k20~q0.250~s103,0.14059721882590348,0.8145735551089243,-0.3926960097500215,0.9242933279530681,0.7397867933865429,0.7456663329348385,0.15530974155286525,0.854241910020863,-0.3926960097500214
k20~q0.250~s104,0.17155297864904084,1.003042366277969,-0.32192536523258286,1.149740725627989,0.9212828974243179,1.1227968937890596,0.1731858334119889,0.9518943190734779,-0.3219253652325831
k20~q0.250~s105,0.23914553288290885,1.1282797862021423,-0.37268616095239926,1.4201476121094336,0.9041552916639639,1.432344716705015,0.20221806862380265,0.9586506120854114,-0.3726861609523987
k20~q0.250~s106,0.1407176891514026,0.8877955413524404,-0.314601665831026,0.7604662369525841,0.9995886893905593,0.7539669159865653,0.16497545234428457,0.9613598051300004,-0.314601665831026
k20~q0.250~s107,0.17482283401907428,0.994043045660508,-0.34881061691020854,1.0691461470589185,0.9451478208772687,0.9993703236918116,0.18048953924862543,0.9925216773207877,-0.3488106169102084
k20~q0.250~s108,0.19833729807428124,1.0563045077701443,-0.38924735764063667,1.0669155131897894,1.074131860631988,1.0351894040262202,0.2187603964967475,1.0759726744424478,-0.38924735764063656
k20~q0.250~s109,0.1586118202833351,0.9279025301247183,-0.3165543113291255,0.9264758442898441,0.9379207901069675,0.9215787283805073,0.1649130469461253,0.9327679039244712,-0.3165543113291256
k20~q0.250~s110,0.14008470669810635,0.8035614000017997,-0.35113025320988633,0.8198199294862311,0.8034276056450753,0.6970974899716416,0.1597935627860978,0.8634283711005447,-0.35113025320988656
