panel,cost_bps,kappa,pick,READ_CAGR,READ_Sharpe,READ_MaxDD,cap,floor,L_SHARPE,L_DD,L_CAGR,pass_4b_read
u56,5.0,,0.25,0.025556363492132306,1.1161404526234102,-0.026353622529587284,-0.13237200758659964,0.10471157250205347,True,True,False,False
u56,10.0,0.4,0.75,0.07609486935133747,1.1042710247053533,-0.07887196637752447,-0.13237200758659964,0.10471157250205347,True,True,False,False
u56,10.0,0.5,1.0,0.10163038467054952,1.1047430484530085,-0.10451940943030524,-0.13237200758659964,0.10471157250205347,True,True,False,False
u56,10.0,0.6,1.25,0.1271920085980034,1.1050639653143113,-0.12983737291780695,-0.13237200758659964,0.10471157250205347,True,True,True,True
u56,10.0,0.7,1.5,0.15273932100191545,1.1052211461886505,-0.15496076534598102,-0.13237200758659964,0.10471157250205347,True,False,True,False
u56,10.0,0.8,1.5,0.15273932100191545,1.1052211461886505,-0.15496076534598102,-0.13237200758659964,0.10471157250205347,True,False,True,False
u56,10.0,0.9,1.5,0.15273932100191545,1.1052211461886505,-0.15496076534598102,-0.13237200758659964,0.10471157250205347,True,False,True,False
u56,10.0,1.0,1.5,0.15273932100191545,1.1052211461886505,-0.15496076534598102,-0.13237200758659964,0.10471157250205347,True,False,True,False
u56,10.0,,0.25,0.02524794455302337,1.1029518827180043,-0.026607581020464566,-0.13237200758659964,0.10471157250205347,True,True,False,False
u56,25.0,0.4,0.75,0.07326187255099925,1.065702404318384,-0.08184511356050517,-0.13237200758659964,0.10471157250205347,True,True,False,False
u56,25.0,0.5,1.0,0.09778877485350956,1.0664125914585025,-0.10872871880707369,-0.13237200758659964,0.10471157250205347,True,True,False,False
u56,25.0,0.6,1.25,0.12228173540518816,1.0667487201436163,-0.135411912545646,-0.13237200758659964,0.10471157250205347,True,False,True,False
u56,25.0,0.7,1.5,0.1466783791447539,1.0666791116045597,-0.16189106924311203,-0.13237200758659964,0.10471157250205347,True,False,True,False
u56,25.0,0.8,1.5,0.1466783791447539,1.0666791116045597,-0.16189106924311203,-0.13237200758659964,0.10471157250205347,True,False,True,False
u56,25.0,0.9,1.5,0.1466783791447539,1.0666791116045597,-0.16189106924311203,-0.13237200758659964,0.10471157250205347,True,False,True,False
u56,25.0,1.0,1.5,0.1466783791447539,1.0666791116045597,-0.16189106924311203,-0.13237200758659964,0.10471157250205347,True,False,True,False
u56,25.0,,0.5,0.048757160165721514,1.0646632495536994,-0.054762663931171685,-0.13237200758659964,0.10471157250205347,True,True,False,False
u56,50.0,0.4,0.75,0.06855619119780254,1.001336027169409,-0.08805456646688659,-0.13237200758659964,0.10471157250205347,True,True,False,False
u56,50.0,0.5,1.0,0.09141478081563426,1.00244376807315,-0.1167572497482694,-0.13237200758659964,0.10471157250205347,True,True,False,False
u56,50.0,0.6,1.25,0.1141437405762995,1.0028046919492628,-0.14517376811843463,-0.13237200758659964,0.10471157250205347,True,False,True,False
u56,50.0,0.7,1.5,0.13664502450113902,1.002354994516051,-0.17331991620636134,-0.13237200758659964,0.10471157250205347,True,False,True,False
u56,50.0,0.8,1.5,0.13664502450113902,1.002354994516051,-0.17331991620636134,-0.13237200758659964,0.10471157250205347,True,False,True,False
u56,50.0,0.9,1.5,0.13664502450113902,1.002354994516051,-0.17331991620636134,-0.13237200758659964,0.10471157250205347,True,False,True,False
u56,50.0,1.0,1.5,0.13664502450113902,1.002354994516051,-0.17331991620636134,-0.13237200758659964,0.10471157250205347,True,False,True,False
u56,50.0,,0.875,0.07999600458255673,1.001978862722215,-0.10244214892894143,-0.13237200758659964,0.10471157250205347,True,True,False,False
b136,0.0,0.4,0.75,0.08300444758365222,1.1179358815955824,-0.07827326972688042,-0.13235017257609064,0.10471833401393035,True,True,False,False
b136,0.0,0.5,1.0,0.11094171729746383,1.1187929952950035,-0.10368682564857601,-0.13235017257609064,0.10471833401393035,True,True,True,True
b136,0.0,0.6,1.25,0.13896704958592765,1.119651102768818,-0.12875434205090852,-0.13235017257609064,0.10471833401393035,True,True,True,True
b136,0.0,0.7,1.375,0.15300356333264897,1.1200805648784462,-0.1411570762452079,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,0.0,0.8,1.5,0.16705095133092662,1.120510317530521,-0.15347181977864344,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,0.0,0.9,1.5,0.16705095133092662,1.120510317530521,-0.15347181977864344,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,0.0,1.0,1.5,0.16705095133092662,1.120510317530521,-0.15347181977864344,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,0.0,,0.25,0.02750676961793208,1.1162241514333795,-0.02642524969635962,-0.13235017257609064,0.10471833401393035,True,True,False,False
b136,5.0,0.4,0.75,0.08197681399232959,1.1050567184970685,-0.07862347891639354,-0.13235017257609064,0.10471833401393035,True,True,False,False
b136,5.0,0.5,1.0,0.10954609803167803,1.106003453335076,-0.10413876854340876,-0.13235017257609064,0.10471833401393035,True,True,True,True
b136,5.0,0.6,1.25,0.13718033633509275,1.1068750830661493,-0.12930434649570854,-0.13235017257609064,0.10471833401393035,True,True,True,True
b136,5.0,0.7,1.375,0.15101030655506475,1.107281982124167,-0.1417553760401451,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,5.0,0.8,1.5,0.16484250899263997,1.1076694435136574,-0.15411869135737055,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,5.0,0.9,1.5,0.16484250899263997,1.1076694435136574,-0.15411869135737055,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,5.0,1.0,1.5,0.16484250899263997,1.1076694435136574,-0.15411869135737055,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,5.0,,0.25,0.0271722180413827,1.1029731232117026,-0.02655196783534608,-0.13235017257609064,0.10471833401393035,True,True,False,False
b136,10.0,0.4,0.75,0.08095012587409567,1.092172960863223,-0.07898347296561259,-0.13235017257609064,0.10471833401393035,True,True,False,False
b136,10.0,0.5,1.0,0.10815217844921521,1.0932093743790998,-0.104603347510273,-0.13235017257609064,0.10471833401393035,True,True,True,True
b136,10.0,0.6,1.25,0.13539634009661028,1.0940945133473057,-0.12986963999493828,-0.13235017257609064,0.10471833401393035,True,True,True,True
b136,10.0,0.7,1.375,0.14902039012037882,1.0944788149392843,-0.14237021758393742,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,10.0,0.8,1.5,0.16263811788078386,1.094823930126583,-0.1547833076986217,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,10.0,0.9,1.5,0.16263811788078386,1.094823930126583,-0.1547833076986217,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,10.0,1.0,1.5,0.16263811788078386,1.094823930126583,-0.1547833076986217,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,10.0,,0.25,0.02683777214351113,1.0897171966471773,-0.026682158911412235,-0.13235017257609064,0.10471833401393035,True,True,False,False
b136,25.0,0.4,0.75,0.07787572592565128,1.053495815841588,-0.08006272281874482,-0.13235017257609064,0.10471833401393035,True,True,False,False
b136,25.0,0.5,1.0,0.1039805977418824,1.0548015858676634,-0.1059958311185486,-0.13235017257609064,0.10471833401393035,True,True,False,False
b136,25.0,0.6,1.25,0.13006061342345743,1.0557271732201745,-0.1315636125142462,-0.13235017257609064,0.10471833401393035,True,True,True,True
b136,25.0,0.7,1.375,0.1430706286397403,1.0560434843139035,-0.14421245290283424,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,25.0,0.8,1.5,0.15604917990571687,1.056261246541246,-0.15677444336962643,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,25.0,0.9,1.5,0.15604917990571687,1.056261246541246,-0.15677444336962643,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,25.0,1.0,1.5,0.15604917990571687,1.056261246541246,-0.15677444336962643,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,25.0,,0.25,0.025835068198120537,1.0499218360643559,-0.027072641288300447,-0.13235017257609064,0.10471833401393035,True,True,False,False
b136,50.0,0.4,0.75,0.07277055688143053,0.988957858988056,-0.08185903371989289,-0.13235017257609064,0.10471833401393035,True,True,False,False
b136,50.0,0.5,1.0,0.09706177001469718,0.9907134756501951,-0.1083124643163087,-0.13235017257609064,0.10471833401393035,True,True,False,False
b136,50.0,0.6,1.25,0.12122170310882208,0.99170620544594,-0.13438054930298982,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,50.0,0.7,1.375,0.13322066145929923,0.991908589376373,-0.14727522621414113,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,50.0,0.8,1.5,0.1451479710198742,0.9919131410898699,-0.1600839741044735,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,50.0,0.9,1.5,0.1451479710198742,0.9919131410898699,-0.1600839741044735,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,50.0,1.0,1.5,0.1451479710198742,0.9919131410898699,-0.1600839741044735,-0.13235017257609064,0.10471833401393035,True,False,True,False
b136,50.0,,0.75,0.07277055688143053,0.988957858988056,-0.08185903371989289,-0.13235017257609064,0.10471833401393035,True,True,False,False
