panel,fam,IS_Sharpe,frac,th,oCAGR,oSharpe,oMaxDD,oH1,oH2,keep4a_oos,keep4b_oos,anchor_oCAGR,anchor_oSharpe,anchor_oMaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,live_oCAGR,live_oSharpe,live_oMaxDD,ruler_leg_changes,leg_H1,leg_H2,leg_DD,leg_CAGR
U56,STOP,1.115763165916695,1.0,0.1,0.17323365236641464,1.1856777042016957,-0.19127562163086187,1.264253088480986,1.1076453195814426,False,True,0.17323365236641464,1.1856777042016957,-0.19127562163086187,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886,0,True,True,True,True
U56,MAGATE,1.120781758194431,0.75,0.0,0.1647480190685131,1.2252294780843191,-0.18017312901255256,1.3238341265570035,1.1273690538824428,False,True,0.17323365236641464,1.1856777042016957,-0.19127562163086187,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886,1,True,True,True,True
U56,VOLTGT,1.178811819757956,0.5,0.15,0.15762935492622487,1.2103144969904798,-0.16052937135403678,1.3636522365488717,1.0745851955990837,False,True,0.17323365236641464,1.1856777042016957,-0.19127562163086187,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886,1,True,True,True,True
B136,STOP,1.1391139987864047,1.0,0.1,0.16187458516000452,1.0179537645049168,-0.2074018763117903,1.0597035973118116,0.9855194941184339,False,False,0.16187458516000452,1.0179537645049168,-0.2074018763117903,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403,0,True,True,False,True
B136,MAGATE,1.1726604931080478,0.5,0.03,0.14041448397942746,0.9547218829400598,-0.18779405305211816,1.0247419033759557,0.8945837276501657,False,True,0.16187458516000452,1.0179537645049168,-0.2074018763117903,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403,1,True,True,True,True
B136,VOLTGT,1.1981097782724581,0.5,0.15,0.13803432656218217,1.0162369743347315,-0.15218785410299251,1.1074326324716453,0.9369569197203005,False,True,0.16187458516000452,1.0179537645049168,-0.2074018763117903,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403,1,True,True,True,True
SMALL,STOP,0.6655394153512891,0.25,0.075,0.034997412460336275,0.4229075813592748,-0.18181780814775683,0.7883201488811874,-0.2569858457387066,False,False,0.06698806653983369,0.43984693026555083,-0.3651051671527563,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.044142357735165394,0.6473415936678043,-0.12480015905893527,1,False,False,True,False
SMALL,MAGATE,0.8129369054251747,0.0,0.03,0.03820733615940819,0.31285698262809075,-0.35103751213299705,0.5913572974274003,0.05052130626803505,False,False,0.06698806653983369,0.43984693026555083,-0.3651051671527563,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.044142357735165394,0.6473415936678043,-0.12480015905893527,1,False,False,False,False
SMALL,VOLTGT,0.6547149755089272,0.75,0.2,0.05293153680671092,0.3833563149829871,-0.3481298616945093,0.7628458984343748,0.0141137033326332,False,False,0.06698806653983369,0.43984693026555083,-0.3651051671527563,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.044142357735165394,0.6473415936678043,-0.12480015905893527,0,False,False,False,False
