arm,whole_dMaxDD,ep0,ep1,ep2,ep3,ep4,shallower_in
g200-dg,0.5655037471555824,0.0939311470756099,0.0,1.4054262774428117,5.6873490630758745,0.5674929492687997,4/5
g200-rw,1.1887926602785814,0.43490154124026237,0.0,3.3754828360154865,-0.3423055128095154,1.192974328187968,3/5
abs12-rw,3.282226680945566,2.052872781998105,0.0,0.0,2.551078545707275,3.2937721610288295,3/5
v1gate-dg,0.5655037471556268,0.0939311470756099,0.0,1.4054262774428117,5.6873490630758745,0.5674929492687997,4/5
v1gate-rw,1.1887926602787147,0.43490154124026237,0.0,3.3754828360154865,-0.3423055128095154,1.192974328187968,3/5
