panel,N,gross,Sharpe,anchor_Sharpe,dSharpe,se,t,oos_dSharpe,oos_se,oos_t,MaxDD,anchor_MaxDD,dd_margin_pp,anchor_dd_margin_pp,okeep4b
B136,25,0.65,1.0930267784868262,1.0653720113403455,0.02765476714648063,0.03518552964701684,0.7859698979641565,0.03829407471837332,0.04451648541091237,0.8602223280858163,-0.18927211578155823,-0.20740187631179008,1.3023604062799898,-0.5106156467431955,True
B136,25,0.55,1.0922082870396979,1.0653720113403455,0.02683627569935232,0.03514217325652071,0.7636487221055056,0.03745684710395536,0.04449412096194217,0.8418381191527279,-0.161809543783914,-0.20740187631179008,4.048617606044413,-0.5106156467431955,True
B136,30,0.55,1.0890551854539037,1.0653720113403455,0.023683174113558136,0.05673713559224566,0.4174192769223081,0.04097955135350673,0.07325815389222855,0.5593855315244842,-0.182978518616845,-0.20740187631179008,1.9317201227513126,-0.5106156467431955,True
B136,40,0.55,1.0857813301374453,1.0653720113403455,0.02040931879709973,0.07801287577228425,0.2616147475023678,0.03167716988826119,0.1064263534956978,0.29764404067026234,-0.1911815737923348,-0.20740187631179008,1.1114146052023322,-0.5106156467431955,True
B136,10,0.75,1.0647436931184076,1.0653720113403455,-0.0006283182219379846,0.07466498313432865,-0.008415165926008269,-0.09674380711035702,0.10809595681182982,-0.8949808111580503,-0.20203525823476864,-0.20740187631179008,0.02604616095894796,-0.5106156467431955,False
B136,15,0.75,1.0645419785273542,1.0653720113403455,-0.0008300328129913215,0.041780923327222726,-0.019866310911575914,0.02258275049065528,0.06094876465284364,0.3705202331709877,-0.1965988040807657,-0.20740187631179008,0.5696915763592436,-0.5106156467431955,False
B136,10,0.65,1.0634197741981453,1.0653720113403455,-0.0019522371422002749,0.07474054009002676,-0.026120190459538544,-0.09844918308761308,0.1081563656402791,-0.9102486248016926,-0.1769053462083724,-0.20740187631179008,2.539037363598573,-0.5106156467431955,False
B136,15,0.65,1.0635278675721884,1.0653720113403455,-0.0018441437681571138,0.041819008391217896,-0.044098218468144955,0.02139777902105,0.06103036766342965,0.3506087189094862,-0.17213443598575506,-0.20740187631179008,3.016128385860306,-0.5106156467431955,False
B136,10,0.55,1.0620481143435179,1.0653720113403455,-0.003323896996827669,0.07482060445687488,-0.04442488831727492,-0.10019881586566282,0.10822538894250441,-0.9258346571421815,-0.1512298528226086,-0.20740187631179008,5.106586702174953,-0.5106156467431955,False
B136,10,0.45,1.0606307324301496,1.0653720113403455,-0.004741278910195934,0.07490489771916352,-0.06329731505638161,-0.10198960785779021,0.10830228530280495,-0.9417124262210629,-0.12500227307044232,-0.20740187631179008,7.72934467739158,-0.5106156467431955,False
B136,15,0.55,1.0624664303064584,1.0653720113403455,-0.0029055810338871613,0.04186394530033655,-0.06940533227439993,0.02016433719506172,0.061122987778348015,0.32989776723913133,-0.14714353761339083,-0.20740187631179008,5.5152182230967295,-0.5106156467431955,False
B136,20,0.65,1.0645481938911001,1.0653720113403455,-0.0008238174492454231,0.0004411114694941288,-1.8675947152092542,-0.0009571126881835479,0.0006679460638671751,-1.4329191232031502,-0.18153882912719121,-0.20740187631179008,2.075689071716691,-0.5106156467431955,True
B136,20,0.55,1.0636774622067646,1.0653720113403455,-0.0016945491335809137,0.0008811991180401994,-1.9230036649941473,-0.0019590949577892314,0.0013362715312367197,-1.4660904703822346,-0.15513436940860248,-0.20740187631179008,4.716135043575564,-0.5106156467431955,True
U56,15,0.75,1.1721692496899654,1.1536628182453899,0.018506431444575533,0.054072596175954,0.3422515794202852,0.01145332643835939,0.07068524371497104,0.16203277850386177,-0.20144573234926466,-0.19127562163086154,0.08580028547778284,1.1028113573180953,True
U56,15,0.65,1.1718450737101018,1.1536628182453899,0.01818225546471197,0.05416058479425657,0.33571010235177706,0.011038700914321797,0.0708702372112748,0.1557593335184384,-0.17650164652331857,-0.19127562163086154,2.5802088680723925,1.1028113573180953,True
U56,15,0.55,1.1714669099093942,1.1536628182453899,0.017804091664004318,0.054253065708252515,0.32816747646568684,0.010569706427301817,0.07106375621341057,0.14873554383418855,-0.1509832662967473,-0.19127562163086154,5.132046890729519,1.1028113573180953,True
U56,30,0.65,1.1494233358912953,1.1536628182453899,-0.004239482354094548,0.05277994809505606,-0.08032373102109329,-0.010867172284164006,0.07706269322074738,-0.1410172916359776,-0.19344807827454424,-0.19127562163086154,0.8855656929498246,1.1028113573180953,True
U56,30,0.55,1.149235043985262,1.1536628182453899,-0.004427774260127748,0.0526913710461453,-0.08403224611957914,-0.011014113578285079,0.07694168839569016,-0.14314884177797726,-0.1655138426587438,-0.19127562163086154,3.678989254529869,1.1028113573180953,True
U56,40,0.65,1.134798755703118,1.1536628182453899,-0.018864062542271798,0.07020653018604947,-0.2686938450352332,-0.06408265778595101,0.10446114068569357,-0.613459295631906,-0.19685616173781995,-0.19127562163086154,0.5447573466222544,1.1028113573180953,True
U56,10,0.65,1.10772817775782,1.1536628182453899,-0.04593464048756979,0.09387165025847477,-0.4893345366901419,-0.08662551803391416,0.13269656636517535,-0.6528090395008744,-0.1820558434614099,-0.19127562163086154,2.024789174263258,1.1028113573180953,True
U56,10,0.55,1.1073386060595405,1.1536628182453899,-0.04632421218584937,0.09390235993715243,-0.4933231946125053,-0.0869058907619289,0.13280340778592997,-0.6543950355702864,-0.15579296007839705,-0.19127562163086154,4.6510775125645445,1.1028113573180953,True
U56,25,0.65,1.12114296561605,1.1536628182453899,-0.03251985262933976,0.043124130867436515,-0.7540987371851208,-0.04301667857233116,0.06249974742121577,-0.6882696386342353,-0.20141852249149195,-0.19127562163086154,0.08852127125505427,1.1028113573180953,True
U56,25,0.55,1.1209677972750287,1.1536628182453899,-0.032695020970361144,0.043067741414768865,-0.7591533685383676,-0.04313337055831523,0.062384142549531445,-0.6914156193469906,-0.17240575399405522,-0.19127562163086154,2.989798120998727,1.1028113573180953,True
U56,20,0.65,1.153365698813105,1.1536628182453899,-0.0002971194322849424,0.0003276759817026199,-0.9067476680502972,-0.0003974916375184545,0.0004354039590438888,-0.9129260983095179,-0.1672846684313617,-0.19127562163086154,3.50190667726808,1.1028113573180953,True
U56,20,0.55,1.1530228580923119,1.1536628182453899,-0.0006399601530779897,0.0006540377527942436,-0.9784758606730113,-0.0008372119961834734,0.0008690747606376821,-0.9633371420994559,-0.14291449259932787,-0.19127562163086154,5.938924260471462,1.1028113573180953,True
U56,5,0.55,0.9912215703712961,1.1536628182453899,-0.16244124787409375,0.14526734330081958,-1.118222748368919,-0.2747090095528214,0.2179760828348019,-1.2602713379385564,-0.1953823634253644,-0.19127562163086154,0.6921371778678076,1.1028113573180953,False
