family,chooser,U56,B136,SMALL,spread
TURNBUDGET,IS_SHARPE,0.6557377049180327,0.9508196721311475,0.0,0.9508196721311475
TURNBUDGET,IS_LEGS,0.7377049180327869,0.3114754098360656,0.0,0.7377049180327869
TURNBUDGET,IS_CALMAR,0.47540983606557374,0.5409836065573771,0.0,0.5409836065573771
TURNBUDGET,IS_MINMARG,0.6065573770491803,0.5245901639344263,0.0,0.6065573770491803
TURNBUDGET,IS_CAGRSLACK,0.6065573770491803,0.9508196721311475,0.0,0.9508196721311475
TURNBUDGET,IS_DD,0.09836065573770492,0.03278688524590164,0.0,0.09836065573770492
TURNBUDGET,CELL_ALPHA,0.0,0.01639344262295082,0.0,0.01639344262295082
TURNBUDGET,ENS_MEANRANK,0.7049180327868853,0.29508196721311475,0.0,0.7049180327868853
TURNBUDGET,ENS_MEDRANK,0.6721311475409836,0.6229508196721312,0.0,0.6721311475409836
TURNBUDGET,ENS_VOTE2,0.6885245901639344,0.5081967213114754,0.0,0.6885245901639344
TURNBUDGET,ENS_VOTE3,0.7049180327868853,0.3114754098360656,0.0,0.7049180327868853
TURNBUDGET,ENS_VOTE4,0.7049180327868853,0.29508196721311475,0.0,0.7049180327868853
TURNBUDGET,ENS7_VOTE2,0.6557377049180327,0.5081967213114754,0.0,0.6557377049180327
TURNBUDGET,ENS7_VOTE3,0.7049180327868853,0.3114754098360656,0.0,0.7049180327868853
TURNBUDGET,ENS7_VOTE4,0.7049180327868853,0.29508196721311475,0.0,0.7049180327868853
TURNBUDGET,COIN_EXACT,0.439344262295082,0.5295081967213114,0.0,0.5295081967213114
TURNBUDGET,ORACLE_OOS,0.4918032786885246,0.8852459016393442,0.0,0.8852459016393442
BANDGROSS,IS_SHARPE,0.04918032786885246,0.0,0.0,0.04918032786885246
BANDGROSS,IS_LEGS,0.639344262295082,0.7049180327868853,0.0,0.7049180327868853
BANDGROSS,IS_CALMAR,0.0,0.0,0.0,0.0
BANDGROSS,IS_MINMARG,0.5573770491803278,0.7049180327868853,0.0,0.7049180327868853
BANDGROSS,IS_CAGRSLACK,0.0,0.0,0.0,0.0
BANDGROSS,IS_DD,0.0,0.0,0.0,0.0
BANDGROSS,CELL_ALPHA,0.0,0.0,0.0,0.0
BANDGROSS,ENS_MEANRANK,0.5409836065573771,0.7049180327868853,0.0,0.7049180327868853
BANDGROSS,ENS_MEDRANK,0.36065573770491804,0.45901639344262296,0.0,0.45901639344262296
BANDGROSS,ENS_VOTE2,0.39344262295081966,0.5573770491803278,0.0,0.5573770491803278
BANDGROSS,ENS_VOTE3,0.4918032786885246,0.5573770491803278,0.0,0.5573770491803278
BANDGROSS,ENS_VOTE4,0.5409836065573771,0.7049180327868853,0.0,0.7049180327868853
BANDGROSS,ENS7_VOTE2,0.39344262295081966,0.5573770491803278,0.0,0.5573770491803278
BANDGROSS,ENS7_VOTE3,0.4918032786885246,0.5573770491803278,0.0,0.5573770491803278
BANDGROSS,ENS7_VOTE4,0.5409836065573771,0.7049180327868853,0.0,0.7049180327868853
BANDGROSS,COIN_EXACT,0.24721311475409835,0.11737704918032787,0.0,0.24721311475409835
BANDGROSS,ORACLE_OOS,0.0,0.0,0.0,0.0
TOPN,IS_SHARPE,0.0,0.0,0.0,0.0
TOPN,IS_LEGS,0.18032786885245902,0.06557377049180328,0.0,0.18032786885245902
TOPN,IS_CALMAR,0.0,0.0,0.0,0.0
TOPN,IS_MINMARG,0.2459016393442623,0.08196721311475409,0.0,0.2459016393442623
TOPN,IS_CAGRSLACK,0.0,0.0,0.0,0.0
TOPN,IS_DD,0.01639344262295082,0.0,0.0,0.01639344262295082
TOPN,CELL_ALPHA,0.6065573770491803,0.16393442622950818,0.0,0.6065573770491803
TOPN,ENS_MEANRANK,0.19672131147540983,0.09836065573770492,0.0,0.19672131147540983
TOPN,ENS_MEDRANK,0.09836065573770492,0.03278688524590164,0.0,0.09836065573770492
TOPN,ENS_VOTE2,0.11475409836065574,0.01639344262295082,0.0,0.11475409836065574
TOPN,ENS_VOTE3,0.14754098360655737,0.04918032786885246,0.0,0.14754098360655737
TOPN,ENS_VOTE4,0.19672131147540983,0.09836065573770492,0.0,0.19672131147540983
TOPN,ENS7_VOTE2,0.13114754098360656,0.01639344262295082,0.0,0.13114754098360656
TOPN,ENS7_VOTE3,0.14754098360655737,0.04918032786885246,0.0,0.14754098360655737
TOPN,ENS7_VOTE4,0.19672131147540983,0.09836065573770492,0.0,0.19672131147540983
TOPN,COIN_EXACT,0.07081967213114755,0.011147540983606558,0.0,0.07081967213114755
TOPN,ORACLE_OOS,0.09836065573770492,0.0,0.0,0.09836065573770492
