panel,target,T_trade,phase,delay,cost,family,dial,cell,h,R_refresh,turn_py,refresh_py,gross_mean,gross_max,CAGR,Sharpe,MaxDD,H1,H2,is_Sharpe,is_minleg,oos_CAGR,oos_Sharpe,oos_MaxDD,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,bind,n_fail,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos
B136,0.1,W,ENGINE,1,10,DRIFT,0.08,h=0.08,0.08,,3.1323083839844807,19.804587935429055,0.7771701690660778,1.0000000000000036,0.1250962195302867,1.228631477106311,-0.11807522356955857,1.3171143618077108,1.1414896569837694,1.1535965678409215,0.014355412793656291,0.13007219242892387,1.2927878651902318,-0.11807522356955846,0.3600406546759264,0.31657530255421906,0.4191157342889814,0.08422049627479955,0.019236014470239773,none,0,True,True,True,True,True
B136,0.1,W,FRI/D20,1,10,DRIFT,0.08,h=0.08,0.08,,3.114595031768125,19.804587935429055,0.7772125689163888,1.0000000000000036,0.1250681666995792,1.2282707457704187,-0.11807522356955902,1.3167438407592358,1.1411431597479265,1.1534116355534745,0.014345604625475544,0.13002899216227615,1.2922763179384102,-0.11807522356955868,0.35967013362745137,0.31622880531837616,0.41860418703715985,0.0842204962747991,0.01920796163953227,none,0,True,True,True,True,True
B136,0.1,W,MON/D1,1,10,DRIFT,0.08,h=0.08,0.08,,3.1149245481894976,20.072217502124044,0.7761917905178649,1.0000000000000036,0.12537756004471534,1.2342677142475988,-0.11800037614229308,1.3208211326238042,1.1494109523245335,1.1552103694014362,0.013941845820186344,0.13093082307457204,1.3014963858268074,-0.11800037614229353,0.36374742549201977,0.3244965978949832,0.427824254925557,0.08429534370206504,0.019517354984668403,none,0,True,True,True,True,True
B136,0.1,W,THU/D15,1,10,DRIFT,0.08,h=0.08,0.08,,3.1282812259866213,19.858113848768053,0.7768168198700595,1.0000000000000036,0.12533081031036697,1.2327739850441373,-0.11651437264818532,1.3194680112441959,1.1474957869502833,1.1550191041649653,0.014219286379935109,0.1306146712464602,1.2991437692687984,-0.1165143726481861,0.36239430411241147,0.322581432520733,0.425471638367548,0.08578134719617281,0.01947060525032003,none,0,True,True,True,True,True
B136,0.1,W,TUE/D5,1,10,DRIFT,0.08,h=0.08,0.08,,3.120995184538403,19.804587935429055,0.7763141283001603,1.0000000000000036,0.12374843631350996,1.2180999893737137,-0.12865572439360662,1.3157652681058387,1.1226197213651665,1.150704070595219,0.013468106749519065,0.12834225024165713,1.2752542803180933,-0.1286557243936065,0.3586915609740543,0.2977053669356162,0.4015821494168429,0.0736399954507515,0.01788823125346302,none,0,True,True,True,False,False
B136,0.1,W,WED/D10,1,10,DRIFT,0.08,h=0.08,0.08,,3.1375957368391445,19.590484282073067,0.7755078503631033,1.0000000000000036,0.12335533386821651,1.2152150691967138,-0.13323834041524107,1.3099197834729017,1.1229389201930655,1.14485120819578,0.012542116904598305,0.1283914701446056,1.27465235214807,-0.13323834041524096,0.3528460763411173,0.2980245657635152,0.40098022124681953,0.06905737942911705,0.01749512880816957,none,0,True,True,True,False,False
B136,0.1,W,ENGINE,2,10,DRIFT,0.08,h=0.08,0.08,,3.1775660612373313,20.17926932880204,0.7775407899377744,1.0000000000000036,0.12358713308838398,1.2026607848347537,-0.1282011837608823,1.284093863888036,1.1223994354064883,1.1191843546808768,0.01185251531401968,0.12938896490410645,1.2741703711311363,-0.1282011837608822,0.3270201567562515,0.29748508097693804,0.4004982402298859,0.07409453608347583,0.017726928028337044,none,0,True,True,True,False,False
B136,0.1,W,FRI/D20,2,10,DRIFT,0.08,h=0.08,0.08,,3.161314022612968,20.17926932880204,0.7775656865278204,1.0000000000000036,0.12352354293555545,1.2019885633176548,-0.1282011837608823,1.2828274183333923,1.122312061102841,1.1179182517000923,0.01171965471476602,0.12938298819498018,1.2740076073113173,-0.12820118376088285,0.3257537112016079,0.2973977066732907,0.40033547641006695,0.07409453608347583,0.017663337875508514,none,0,True,True,True,False,False
B136,0.1,W,MON/D1,2,10,DRIFT,0.08,h=0.08,0.08,,3.121815826275895,20.393372982158027,0.7763424573718452,1.0000000000000036,0.1220570367213123,1.1917189694147843,-0.12963492650529862,1.2729368563045251,1.1122426016059002,1.1069009692660587,0.009774070235418347,0.1283151556449278,1.2637846424018668,-0.1296349265052985,0.3158631491727407,0.28732824717634986,0.39011251150061643,0.0726607933390595,0.016196831661265357,none,0,True,True,True,False,False
B136,0.1,W,THU/D15,2,10,DRIFT,0.08,h=0.08,0.08,,3.164465697828209,20.12574341546304,0.7770552493050472,1.0000000000000036,0.12241674613777298,1.1919249289725629,-0.13073113247815038,1.278416009612368,1.1070346607141568,1.1142374047107506,0.011101887826882734,0.12786963812061258,1.2581672434390674,-0.13073113247815038,0.3213423024805836,0.2821203062846065,0.384495112537817,0.07156458736620774,0.016556541077726042,none,0,True,True,True,False,False
B136,0.1,W,TUE/D5,2,10,DRIFT,0.08,h=0.08,0.08,,3.148732413417056,20.072217502124044,0.776410357454495,1.0000000000000036,0.12220346787148206,1.1918409966180756,-0.12951345146744586,1.26165495619162,1.1231610082663137,1.0965712785724335,0.0034936050429412724,0.12925075370328076,1.2732120115637915,-0.1295134514674452,0.3045812490598355,0.2982466538367634,0.3995398806625411,0.07278226837691226,0.016343262811435125,none,0,True,True,True,False,False
B136,0.1,W,WED/D10,2,10,DRIFT,0.08,h=0.08,0.08,,3.176753868063357,20.232795242141034,0.7769634414150921,1.0000000000000036,0.12191279068142902,1.1874861283620695,-0.13518427611643768,1.2739932748656906,1.102649387523634,1.1086628793492752,0.010417122279951202,0.12751598692924104,1.2546347626857877,-0.1351842761164379,0.31691956773390617,0.27773503309408376,0.38096263178453726,0.06711144372792044,0.01605258562138208,none,0,True,True,True,False,False
B136,0.1,W,ENGINE,1,25,DRIFT,0.08,h=0.08,0.08,,3.1323083839844807,19.804587935429055,0.7771701690660778,1.0000000000000036,0.11981994629744852,1.1811677338534763,-0.12005538984948905,1.270111685649481,1.0935851616793997,1.104416974591356,0.008798684477975965,0.12502895592012364,1.2467784194084364,-0.12005538984948894,0.31303797851769655,0.2686708072498494,0.37310628850718597,0.08224032999486908,0.013959741237401582,none,0,True,True,True,True,True
B136,0.1,W,FRI/D20,1,25,DRIFT,0.08,h=0.08,0.08,,3.114595031768125,19.804587935429055,0.7772125689163888,1.0000000000000036,0.11982182270208908,1.1810834519215563,-0.11999831201870581,1.2699928384064005,1.0935392753689435,1.1044812622448645,0.008816012054470052,0.12501799708805783,1.2465664396375846,-0.11999831201870692,0.3129191312746161,0.26862492093939316,0.3728943087363342,0.08229740782565231,0.013961617642042137,none,0,True,True,True,True,True
B136,0.1,W,MON/D1,1,25,DRIFT,0.08,h=0.08,0.08,,3.1149245481894976,20.072217502124044,0.7761917905178649,1.0000000000000036,0.12012982645650627,1.1869989718862084,-0.12169526945677123,1.2734591550240033,1.102239381924599,1.1055780633015897,0.00835982025518403,0.12596119320260102,1.2562332090983057,-0.12169526945677134,0.3163854478922189,0.2773250274950487,0.3825610781970553,0.0806004503875869,0.014269621396459334,none,0,True,True,True,True,True
B136,0.1,W,THU/D15,1,25,DRIFT,0.08,h=0.08,0.08,,3.1282812259866213,19.858113848768053,0.7768168198700595,1.0000000000000036,0.12006122660137408,1.1853899681753957,-0.1203281006614747,1.272066126939581,1.1001314346374798,1.105373525100938,0.008621147839650317,0.12561826192115655,1.253688671318769,-0.12032810066147281,0.3149924198077966,0.27521708020792945,0.38001654041751853,0.08196761918288342,0.014201021541327144,none,0,True,True,True,True,True
B136,0.1,W,TUE/D5,1,25,DRIFT,0.08,h=0.08,0.08,,3.120995184538403,19.804587935429055,0.7763141283001603,1.0000000000000036,0.11849806854840295,1.1708156821608093,-0.1295143583905659,1.2690533420421513,1.0747902198880044,1.1017750755157605,0.007962088799922135,0.12330413931425177,1.229358368835569,-0.12951435839056558,0.31197963491036684,0.24987586545845408,0.3556862379343185,0.07278136145379221,0.012637863488356008,none,0,True,True,True,False,False
B136,0.1,W,WED/D10,1,25,DRIFT,0.08,h=0.08,0.08,,3.1375957368391445,19.590484282073067,0.7755078503631033,1.0000000000000036,0.1180796386334102,1.167726577269359,-0.13414121280876157,1.263197438546357,1.074711500542166,1.0959394692701037,0.007047362166123811,0.12329784020765078,1.2283620803614796,-0.13414121280876146,0.3061237314145725,0.2497971461126156,0.35468994946022925,0.06815450703559656,0.012219433573363261,none,0,True,True,True,False,False
B136,0.1,W,ENGINE,2,25,DRIFT,0.08,h=0.08,0.08,,3.1775660612373313,20.17926932880204,0.7775407899377744,1.0000000000000036,0.11824707073672447,1.1555858765247902,-0.12920353069851898,1.2371867845730242,1.0751398698445485,1.0700682809807376,-0.016584805431849592,0.12429667678720357,1.2288583582094814,-0.12920353069851886,0.2801130774412398,0.25022551541499816,0.355186227308231,0.07309218914583915,0.01238686567667753,none,0,True,True,True,False,False
B136,0.1,W,FRI/D20,2,25,DRIFT,0.08,h=0.08,0.08,,3.161314022612968,20.17926932880204,0.7775656865278204,1.0000000000000036,0.11821101082242214,1.155157475661687,-0.1292035306985191,1.236165828588865,1.0752955097153822,1.0690471340127274,-0.0170239813696893,0.12431792342769521,1.228938025330593,-0.1292035306985191,0.2790921214570806,0.25038115528583194,0.35526589442934264,0.07309218914583904,0.012350805762375197,none,0,True,True,True,False,False
B136,0.1,W,MON/D1,2,25,DRIFT,0.08,h=0.08,0.08,,3.121815826275895,20.393372982158027,0.7763424573718452,1.0000000000000036,0.11681731753356073,1.145337768909415,-0.130459601317632,1.2260637423378458,1.0663187821059763,1.05772018722953,-0.03696631925047811,0.12337509175518924,1.2198049459496467,-0.1304596013176319,0.26899003520606135,0.241404427676426,0.3461328150483963,0.07183611852672611,0.010957112473513789,none,0,True,True,True,False,False
B136,0.1,W,THU/D15,2,25,DRIFT,0.08,h=0.08,0.08,,3.164465697828209,20.12574341546304,0.7770552493050472,1.0000000000000036,0.11710399305028063,1.1450451784007767,-0.13165101288458536,1.2312660095859713,1.0603910306674738,1.0648554394924836,-0.03049788874771786,0.12283823176441988,1.2134422927303374,-0.1316510128845858,0.2741923024541869,0.23547667623792345,0.33977016182908704,0.07064470695977276,0.011243787990233692,none,0,True,True,True,False,False
B136,0.1,W,TUE/D5,2,25,DRIFT,0.08,h=0.08,0.08,,3.148732413417056,20.072217502124044,0.776410357454495,1.0000000000000036,0.11691777633898925,1.145088918925512,-0.130423529887721,1.2151226871840488,1.0761741357643295,1.0478229142994577,-0.04593814887477765,0.12419716321274565,1.2281846440340405,-0.13042352988772066,0.2580489800522644,0.2512597813347792,0.3545125131327901,0.07187218995663713,0.011057571278942316,none,0,True,True,True,False,False
B136,0.1,W,WED/D10,2,25,DRIFT,0.08,h=0.08,0.08,,3.176753868063357,20.232795242141034,0.7769634414150921,1.0000000000000036,0.1165816372331212,1.1404043668043586,-0.13612598915605068,1.227178603111611,1.0552736415958988,1.0596287787604455,-0.03741350559813261,0.12240848129416682,1.2092444985612247,-0.1361259891560508,0.27010489597982656,0.23035928716634846,0.33557236765997434,0.06616973068830745,0.010721432173074266,none,0,True,True,True,False,False
B136,0.1,W,ENGINE,1,50,DRIFT,0.08,h=0.08,0.08,,3.1323083839844807,19.804587935429055,0.7771701690660778,1.0000000000000036,0.11107926295843895,1.1019918788255159,-0.12708369542135212,1.191682881186617,1.0136954649542538,1.0223825235256752,-0.037489241387540506,0.11667182794182263,1.1700261551040252,-0.12708369542135345,0.2346091740548325,0.18878111052470348,0.2963540242027748,0.07521202442300601,0.005219057898392013,none,0,True,True,True,False,False
B136,0.1,W,FRI/D20,1,50,DRIFT,0.08,h=0.08,0.08,,3.114595031768125,19.804587935429055,0.7772125689163888,1.0000000000000036,0.11113040309961453,1.1023665964386666,-0.12697665267386393,1.1919818575764618,1.0141487076339328,1.0228601259291796,-0.03856827850908684,0.11671397291791297,1.1703119714924974,-0.12697665267386382,0.2349081504446774,0.18923435320438253,0.29663984059124704,0.07531906717049419,0.005270198039567589,none,0,True,True,True,False,False
B136,0.1,W,MON/D1,1,50,DRIFT,0.08,h=0.08,0.08,,3.1149245481894976,20.072217502124044,0.7761917905178649,1.0000000000000036,0.11143606990945898,1.1081305746412171,-0.12786339445977102,1.1944177164416552,1.02354956952499,1.0227759088211619,-0.05216053878153093,0.11772524452311672,1.180703924142202,-0.12786339445977168,0.23734400930987076,0.1986352150954398,0.30703179324095153,0.0744323253845871,0.0055758648494120405,none,0,True,True,True,False,False
B136,0.1,W,THU/D15,1,50,DRIFT,0.08,h=0.08,0.08,,3.1282812259866213,19.858113848768053,0.7768168198700595,1.0000000000000036,0.11133153221586545,1.106325466122596,-0.12664895472018034,1.192960438752912,1.021110464270266,1.022553773909007,-0.051652509604689145,0.11733824169609641,1.177828594673544,-0.12664895472018,0.2358867316211276,0.19619610984071567,0.30415646377229366,0.07564676512417778,0.005471327155818509,none,0,True,True,True,False,False
B136,0.1,W,TUE/D5,1,50,DRIFT,0.08,h=0.08,0.08,,3.120995184538403,19.804587935429055,0.7763141283001603,1.0000000000000036,0.10980007202000008,1.0919255468169593,-0.13094395093444933,1.1910902790563878,0.9950172948851028,1.0201406877311927,-0.04209628009764943,0.11495550509313612,1.1527854614623199,-0.13094395093444922,0.23401657192460334,0.17010294045555252,0.27911333056106946,0.0713517689099088,0.003939866959953145,none,0,True,True,True,False,False
B136,0.1,W,WED/D10,1,50,DRIFT,0.08,h=0.08,0.08,,3.1375957368391445,19.590484282073067,0.7755078503631033,1.0000000000000036,0.10933996441488913,1.0884830593795367,-0.13564434520896307,1.1852083222994771,0.9942578368483821,1.0143188361341529,-0.06584079793784647,0.11485776773361289,1.1511205844656185,-0.13564434520896285,0.22813461516769273,0.1693434824188318,0.2774484535643681,0.06665137463539506,0.0034797593548421962,none,0,True,True,True,False,False
