panel,d,n_star,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR,spy_OOS_Sharpe,beats_base,beats_spy
U56,0,FWD20,0.999408088529251,0.14655554936306836,1.1450788011390631,-0.18296651503563488,1.2903957444694771,0.09535794481412552,0.878646168321868,False,True
U56,1,FWD20,0.999408088529251,0.14668985886163854,1.1458004050567085,-0.18296651503563488,1.293755255054817,0.09563928084763984,0.882010501050508,False,True
U56,2,FWD20,0.999408088529251,0.1469499872471467,1.147400874122475,-0.18296651503563488,1.2971293039385283,0.09592188773418164,0.884418234142303,False,True
U56,3,FWD20,0.999408088529251,0.14651519900304488,1.144236557308708,-0.18296651503563488,1.2906013908514122,0.0954023584856536,0.8787610842102523,False,True
U56,5,FWD20,0.999408088529251,0.14598872026147913,1.1402424899298127,-0.18296651503563488,1.2918077810642827,0.09552727581415676,0.8806098287187213,False,True
U56,10,FWD20,0.999408088529251,0.14665307255864635,1.1439002757560888,-0.18296651503563488,1.2898559699071588,0.09544007885538108,0.8789122974546357,False,True
U56,21,FWD20,0.999408088529251,0.14718048333578926,1.1455587374780927,-0.18296651503563488,1.2907698048712768,0.09569677725176096,0.88850456550331,False,True
U56,63,FWD20,0.999408088529251,0.14686716925985333,1.138962968370721,-0.18296651503563488,1.282961116717565,0.09553608375105527,0.8726597571342746,False,True
U56,252,FWD20,0.999408088529251,0.13444827689588146,1.0546800518002637,-0.18296651503563488,1.25164607586518,0.09326746241590067,0.8367156920271535,False,True
B136,0,FWD10,1.0558595059015365,0.12766905137397422,0.780593339534181,-0.21444792932259604,1.1206044691812698,0.07983508528458483,0.8820239235972316,False,False
B136,1,FWD10,1.0558595059015365,0.12784425187261195,0.781368089985628,-0.21444792932259604,1.1237737378901278,0.08008953475375824,0.8844317457858041,False,False
B136,2,FWD10,1.0558595059015365,0.12737512862267808,0.7788577217361392,-0.21444792932259604,1.1181007913647931,0.07966022635387104,0.8787743831497693,False,False
B136,3,FWD10,1.0558595059015365,0.12694627293519445,0.7765507058617189,-0.21444792932259604,1.1159737662631242,0.07951270973729874,0.8764427161596646,False,False
B136,5,FWD10,1.0558595059015365,0.12813915388938613,0.7824633278267473,-0.21444792932259604,1.1235552618887519,0.08011209858919033,0.8825299052342539,False,False
B136,10,FWD10,1.0558595059015365,0.12975149449168666,0.7902006959089944,-0.21444792932259604,1.1265527451042812,0.0804201261027584,0.8808044714346177,False,False
B136,21,FWD10,1.0558595059015365,0.1295344145257462,0.7886577411613968,-0.21444792932259604,1.1219442292249353,0.08021308098218172,0.8852386072364186,False,False
B136,63,FWD10,1.0558595059015365,0.1319475181752272,0.8021915242212687,-0.21444792932259604,1.1123516500502666,0.07979903421715373,0.8715396171118722,False,False
B136,252,FWD10,1.0558595059015365,0.093087376210647,0.6125008549503127,-0.21444792932259604,1.0556360101629951,0.07641625310523414,0.838729918842797,False,False
SMALL439,0,FWD20,0.42314714464226266,0.06952666704630439,0.46573138739537995,-0.33479416717597366,0.5664863714962136,0.03837588361212907,0.882010501050508,False,False
SMALL439,1,FWD20,0.42314714464226266,0.06866714338761937,0.4612026010727789,-0.33479416717597366,0.5603154989155208,0.037922435267340626,0.884418234142303,False,False
SMALL439,2,FWD20,0.42314714464226266,0.06891342241304899,0.46243585912627533,-0.33479416717597366,0.5601354299309625,0.03791659284637272,0.8787610842102523,False,False
SMALL439,3,FWD20,0.42314714464226266,0.06866801595648608,0.4610957046520048,-0.33479416717597366,0.5535052554307139,0.03742840216525867,0.8764295092478979,False,False
SMALL439,5,FWD20,0.42314714464226266,0.0701793160153037,0.4689263872523436,-0.33479416717597366,0.5645546636124135,0.03824337298656544,0.8825164694318632,False,False
SMALL439,10,FWD20,0.42314714464226266,0.07124504722483316,0.47420624554562996,-0.33479416717597366,0.5711394094651677,0.03875648994369496,0.8807911177683699,False,False
SMALL439,21,FWD20,0.42314714464226266,0.0673826691634325,0.45368114941929766,-0.33479416717597366,0.567623937139462,0.03852210504517761,0.8852251103133054,False,False
SMALL439,63,FWD20,0.42314714464226266,0.06949680023810667,0.46436948280034784,-0.33479416717597366,0.5622684824180306,0.03817720645882705,0.8715309447405188,False,False
SMALL439,252,FWD20,0.42314714464226266,0.07483765623606264,0.49346947804212554,-0.33479416717597366,0.5384080393735895,0.03606594699760035,0.8387154664999303,False,False
