panel,book,gross,cadence,cost_bps,n_phase,n_pass,n_pass_IS,n_pass4a,share,share_IS,share4a,canon_pass4b,canon_pass4a,canon_OOS_Sharpe,canon_OOS_CAGR,canon_OOS_MaxDD,null_base,null_n,null_share_med,null_share_mean,null_share_draws
B136,EWELIG,EXT,M,25.0,21,0,0,0,0.0,0.0,0.0,False,False,1.0216090764004917,0.15195634609560282,-0.28317359400454356,0.0,100,0.0,0.0,10
B136,EWELIG,EXT,M,50.0,21,0,0,0,0.0,0.0,0.0,False,False,0.9343938291072004,0.137087857649695,-0.28528655599120323,0.0,100,0.0,0.0,10
B136,EWELIG,EXT,Q,0.0,63,0,0,0,0.0,0.0,0.0,False,False,0.9787729235065389,0.14883862652901958,-0.32124808956653605,0.0,100,0.0,0.0,10
B136,EWELIG,EXT,Q,5.0,63,0,0,0,0.0,0.0,0.0,False,False,0.9699468405674689,0.14726012595069604,-0.32124808956653617,0.0,100,0.0,0.0,10
B136,EWELIG,EXT,Q,10.0,63,0,0,0,0.0,0.0,0.0,False,False,0.9610905781734953,0.1456830034332568,-0.32124808956653617,0.0,100,0.0,0.0,10
B136,EWELIG,EXT,Q,25.0,63,0,0,0,0.0,0.0,0.0,False,False,0.9343482747439505,0.14095989672347198,-0.32124808956653605,0.0,100,0.0,0.0,10
B136,EWELIG,EXT,Q,50.0,63,0,0,0,0.0,0.0,0.0,False,False,0.8892458769327783,0.13311554322685737,-0.32124808956653605,0.0,100,0.0,0.0,10
B136,TOP05,CORE,M,0.0,21,0,0,0,0.0,0.0,0.0,False,False,1.1840808199767692,0.27357303461096993,-0.31188278938502856,0.03,100,0.0,0.0047619047619047615,10
B136,TOP05,CORE,M,5.0,21,0,0,0,0.0,0.0,0.0,False,False,1.1625443538067783,0.26733732554406187,-0.3121949490487379,0.03,100,0.0,0.0047619047619047615,10
B136,TOP05,CORE,M,10.0,21,0,0,0,0.0,0.0,0.0,False,False,1.1409491058884143,0.26112926505659795,-0.31250710871244725,0.03,100,0.0,0.0047619047619047615,10
B136,TOP05,CORE,M,25.0,21,0,0,0,0.0,0.0,0.0,False,False,1.0758381505134262,0.24266987648880245,-0.31344358770357617,0.03,100,0.0,0.0047619047619047615,10
B136,TOP05,CORE,M,50.0,21,0,0,0,0.0,0.0,0.0,False,False,0.9664039535365325,0.21244700510853098,-0.3150043860221242,0.03,100,0.0,0.0047619047619047615,10
B136,TOP05,CORE,Q,0.0,63,0,0,0,0.0,0.0,0.0,False,False,0.860168276027641,0.1819240671502269,-0.28627132368997754,0.02,100,0.0,0.007936507936507936,10
B136,TOP05,CORE,Q,5.0,63,0,0,0,0.0,0.0,0.0,False,False,0.8490402926859155,0.17898838918179716,-0.2862713236899771,0.02,100,0.0,0.007936507936507936,10
B136,TOP05,CORE,Q,10.0,63,0,0,0,0.0,0.0,0.0,False,False,0.837885904483108,0.17605813389690383,-0.28627132368997754,0.02,100,0.0,0.007936507936507936,10
B136,TOP05,CORE,Q,25.0,63,0,0,0,0.0,0.0,0.0,False,False,0.8042748559064763,0.1672998378815913,-0.28627132368997743,0.02,100,0.0,0.007936507936507936,10
B136,TOP05,CORE,Q,50.0,63,0,0,0,0.0,0.0,0.0,False,False,0.7478276794198108,0.15281051369047938,-0.28627132368997743,0.02,100,0.0,0.007936507936507936,10
B136,TOP05,EXT,M,0.0,21,0,0,0,0.0,0.0,0.0,False,False,1.1952260457985648,0.3694029942161885,-0.3962330317774245,0.0,100,0.0,0.0,10
B136,TOP05,EXT,M,5.0,21,0,0,0,0.0,0.0,0.0,False,False,1.1737630858161079,0.36050935079079394,-0.39659347138505907,0.0,100,0.0,0.0,10
B136,TOP05,EXT,M,10.0,21,0,0,0,0.0,0.0,0.0,False,False,1.1522413137330996,0.3516680118950768,-0.3969539109926935,0.0,100,0.0,0.0,10
B136,TOP05,EXT,M,25.0,21,0,0,0,0.0,0.0,0.0,False,False,1.087350366315904,0.32545506753448517,-0.3980352298155969,0.0,100,0.0,0.0,10
B136,TOP05,EXT,M,50.0,21,0,0,0,0.0,0.0,0.0,False,False,0.978280006100545,0.2827873985234488,-0.3998374278537694,0.0,100,0.0,0.0,10
B136,TOP05,EXT,Q,0.0,63,0,0,0,0.0,0.0,0.0,False,False,0.874960562168929,0.2404746028591469,-0.36611212470561405,0.01,100,0.0,0.0,10
B136,TOP05,EXT,Q,5.0,63,0,0,0,0.0,0.0,0.0,False,False,0.8638865390520828,0.23640247161922323,-0.3661121247056144,0.01,100,0.0,0.0,10
B136,TOP05,EXT,Q,10.0,63,0,0,0,0.0,0.0,0.0,False,False,0.8527858532437701,0.23234027369728372,-0.36611212470561405,0.01,100,0.0,0.0,10
B136,TOP05,EXT,Q,25.0,63,0,0,0,0.0,0.0,0.0,False,False,0.8193342390865846,0.22021311970224455,-0.36611212470561416,0.01,100,0.0,0.0,10
B136,TOP05,EXT,Q,50.0,63,0,0,0,0.0,0.0,0.0,False,False,0.7631464620776265,0.20019837005980867,-0.36611212470561383,0.01,100,0.0,0.0,10
B136,TOP10,CORE,M,0.0,21,0,0,0,0.0,0.0,0.0,False,False,1.0351105619328056,0.19032091773246407,-0.2778781562866536,0.07,100,0.0,0.09047619047619047,10
B136,TOP10,CORE,M,5.0,21,0,0,0,0.0,0.0,0.0,False,False,1.0129850329785555,0.1854320592259493,-0.27814494362237896,0.07,100,0.0,0.09047619047619047,10
B136,TOP10,CORE,M,10.0,21,0,0,0,0.0,0.0,0.0,False,False,0.9908092909995503,0.18056146448965493,-0.278411730958104,0.07,100,0.0,0.09047619047619047,10
B136,TOP10,CORE,M,25.0,21,0,0,0,0.0,0.0,0.0,False,False,0.9240092345483897,0.16605864838706808,-0.27921209296527993,0.07,100,0.0,0.09047619047619047,10
B136,TOP10,CORE,M,50.0,21,0,0,0,0.0,0.0,0.0,False,False,0.811939640331506,0.1422468558069303,-0.2805460296439056,0.07,100,0.0,0.09047619047619047,10
B136,TOP10,CORE,Q,0.0,63,0,3,0,0.0,0.047619047619047616,0.0,False,False,0.8170048695365938,0.14652848325446333,-0.2861259748354532,0.01,100,0.05555555555555555,0.07777777777777777,10
B136,TOP10,CORE,Q,5.0,63,0,3,0,0.0,0.047619047619047616,0.0,False,False,0.8050601561847125,0.14394093530527297,-0.2861259748354532,0.01,100,0.05555555555555555,0.07777777777777777,10
B136,TOP10,CORE,Q,10.0,63,0,2,0,0.0,0.031746031746031744,0.0,False,False,0.7930873566740441,0.14135772498500287,-0.2861259748354531,0.01,100,0.05555555555555555,0.07777777777777777,10
B136,TOP10,CORE,Q,25.0,63,0,1,0,0.0,0.015873015873015872,0.0,False,False,0.7570135253718181,0.13363407171754282,-0.28612597483545366,0.01,100,0.05555555555555555,0.07777777777777777,10
B136,TOP10,CORE,Q,50.0,63,0,0,0,0.0,0.0,0.0,False,False,0.6964519102930994,0.12084762050200015,-0.286125974835453,0.01,100,0.05555555555555555,0.07777777777777777,10
B136,TOP10,EXT,M,0.0,21,0,0,0,0.0,0.0,0.0,False,False,1.0432455992980636,0.25528778175516154,-0.35729977110985245,0.0,100,0.0,0.0,10
B136,TOP10,EXT,M,5.0,21,0,0,0,0.0,0.0,0.0,False,False,1.021259442552481,0.24843985108655042,-0.3576132159937835,0.0,100,0.0,0.0,10
B136,TOP10,EXT,M,10.0,21,0,0,0,0.0,0.0,0.0,False,False,0.999223394958589,0.2416258970339058,-0.35792666087771463,0.0,100,0.0,0.0,10
B136,TOP10,EXT,M,25.0,21,0,0,0,0.0,0.0,0.0,False,False,0.9328438766122692,0.22138637713875697,-0.3588669955295085,0.0,100,0.0,0.0,10
B136,TOP10,EXT,M,50.0,21,0,0,0,0.0,0.0,0.0,False,False,0.8214771142493117,0.1883193042067548,-0.36043421994916436,0.0,100,0.0,0.0,10
B136,TOP10,EXT,Q,0.0,63,0,0,0,0.0,0.0,0.0,False,False,0.8224131144068058,0.19328015922990516,-0.37191639320423997,0.0,100,0.0,0.0,10
B136,TOP10,EXT,Q,5.0,63,0,0,0,0.0,0.0,0.0,False,False,0.8106435934168575,0.18971698312018015,-0.3719163932042402,0.0,100,0.0,0.0,10
B136,TOP10,EXT,Q,10.0,63,0,0,0,0.0,0.0,0.0,False,False,0.7988465414440101,0.18616170460613501,-0.3719163932042401,0.0,100,0.0,0.0,10
B136,TOP10,EXT,Q,25.0,63,0,0,0,0.0,0.0,0.0,False,False,0.7633027437299318,0.17554313898296603,-0.37191639320423997,0.0,100,0.0,0.0,10
B136,TOP10,EXT,Q,50.0,63,0,0,0,0.0,0.0,0.0,False,False,0.7036305391044032,0.1580024033475136,-0.37191639320423997,0.0,100,0.0,0.0,10
B136,TOP20,CORE,M,0.0,21,1,10,0,0.047619047619047616,0.47619047619047616,0.0,False,False,1.0419540620776013,0.16306149422920968,-0.26066677445919995,0.06,100,0.09523809523809523,0.14285714285714285,10
B136,TOP20,CORE,M,5.0,21,1,9,0,0.047619047619047616,0.42857142857142855,0.0,False,False,1.021204061087737,0.1592654769107531,-0.26085966777376457,0.06,100,0.09523809523809523,0.14285714285714285,10
B136,TOP20,CORE,M,10.0,21,1,7,0,0.047619047619047616,0.3333333333333333,0.0,False,False,1.000411926222563,0.15548074428192016,-0.2610525610883291,0.06,100,0.09523809523809523,0.14285714285714285,10
B136,TOP20,CORE,M,25.0,21,0,5,0,0.0,0.23809523809523808,0.0,False,False,0.9378057983731926,0.1441939518208475,-0.26163124103202273,0.06,100,0.09523809523809523,0.14285714285714285,10
B136,TOP20,CORE,M,50.0,21,0,0,0,0.0,0.0,0.0,False,False,0.8328368075654707,0.12560551041482393,-0.2625957076048455,0.06,100,0.09523809523809523,0.14285714285714285,10
B136,TOP20,CORE,Q,0.0,63,0,12,0,0.0,0.19047619047619047,0.0,False,False,0.7711888888292199,0.12108302837808083,-0.27066003473973976,0.04,100,0.047619047619047616,0.13968253968253969,10
B136,TOP20,CORE,Q,5.0,63,0,12,0,0.0,0.19047619047619047,0.0,False,False,0.7601290998518515,0.11902390496168835,-0.27066003473973954,0.04,100,0.047619047619047616,0.13968253968253969,10
B136,TOP20,CORE,Q,10.0,63,0,10,0,0.0,0.15873015873015872,0.0,False,False,0.749045655109008,0.11696758306423094,-0.27066003473973965,0.04,100,0.047619047619047616,0.13968253968253969,10
B136,TOP20,CORE,Q,25.0,63,0,8,0,0.0,0.12698412698412698,0.0,False,False,0.7156638523764305,0.11081540134084711,-0.27066003473973976,0.04,100,0.047619047619047616,0.13968253968253969,10
B136,TOP20,CORE,Q,50.0,63,0,5,0,0.0,0.07936507936507936,0.0,False,False,0.6596528829340454,0.100617560999827,-0.27066003473974,0.04,100,0.047619047619047616,0.13968253968253969,10
B136,TOP20,EXT,M,0.0,21,0,0,0,0.0,0.0,0.0,False,False,1.0463399012441945,0.21863405112004441,-0.3362922918786876,0.0,100,0.0,0.0,10
B136,TOP20,EXT,M,5.0,21,0,0,0,0.0,0.0,0.0,False,False,1.0257502955009592,0.21334958242129276,-0.33652200787145126,0.0,100,0.0,0.0,10
B136,TOP20,EXT,M,10.0,21,0,0,0,0.0,0.0,0.0,False,False,1.0051190817446478,0.20808598369273268,-0.33675172386421537,0.0,100,0.0,0.0,10
B136,TOP20,EXT,M,25.0,21,0,0,0,0.0,0.0,0.0,False,False,0.942998379862064,0.19241966394886179,-0.3374408718425065,0.0,100,0.0,0.0,10
B136,TOP20,EXT,M,50.0,21,0,0,0,0.0,0.0,0.0,False,False,0.8388443037243184,0.1667196277184433,-0.33858945180632594,0.0,100,0.0,0.0,10
B136,TOP20,EXT,Q,0.0,63,0,0,0,0.0,0.0,0.0,False,False,0.7755151193309059,0.16003477483294737,-0.3531986737464118,0.0,100,0.0,0.0,10
B136,TOP20,EXT,Q,5.0,63,0,0,0,0.0,0.0,0.0,False,False,0.76464098885189,0.15721354747281424,-0.353198673746412,0.0,100,0.0,0.0,10
B136,TOP20,EXT,Q,10.0,63,0,0,0,0.0,0.0,0.0,False,False,0.7537438132992752,0.15439739997375823,-0.353198673746412,0.0,100,0.0,0.0,10
B136,TOP20,EXT,Q,25.0,63,0,0,0,0.0,0.0,0.0,False,False,0.7209239803726429,0.1459793763380428,-0.353198673746412,0.0,100,0.0,0.0,10
B136,TOP20,EXT,Q,50.0,63,0,0,0,0.0,0.0,0.0,False,False,0.6658571154674362,0.1320503718561754,-0.3531986737464119,0.0,100,0.0,0.0,10
SMALL,BAND03,CORE,M,0.0,21,0,0,0,0.0,0.0,0.0,False,False,0.6160576339951207,0.042972346224116276,-0.1656216208298904,0.0,100,0.0,0.0,10
SMALL,BAND03,CORE,M,5.0,21,0,0,0,0.0,0.0,0.0,False,False,0.6047069393896085,0.04210996782645049,-0.16677730065588103,0.0,100,0.0,0.0,10
SMALL,BAND03,CORE,M,10.0,21,0,0,0,0.0,0.0,0.0,False,False,0.5933476390914286,0.04124823918077247,-0.16793146817034577,0.0,100,0.0,0.0,10
SMALL,BAND03,CORE,M,25.0,21,0,0,0,0.0,0.0,0.0,False,False,0.5592218344340573,0.03866694732991416,-0.17138491547430623,0.0,100,0.0,0.0,10
SMALL,BAND03,CORE,M,50.0,21,0,0,0,0.0,0.0,0.0,False,False,0.5022083292928745,0.034377748018386445,-0.1771105883048828,0.0,100,0.0,0.0,10
SMALL,BAND03,CORE,Q,0.0,63,0,0,5,0.0,0.0,0.07936507936507936,False,False,0.4823923590122762,0.035992100807345384,-0.23962880683214105,0.0,100,0.0,0.0,10
SMALL,BAND03,CORE,Q,5.0,63,0,0,4,0.0,0.0,0.06349206349206349,False,False,0.4762309789991921,0.03548317753586794,-0.24019941698727765,0.0,100,0.0,0.0,10
SMALL,BAND03,CORE,Q,10.0,63,0,0,4,0.0,0.0,0.06349206349206349,False,False,0.4700654819390615,0.034974438559640886,-0.24076967162014873,0.0,100,0.0,0.0,10
SMALL,BAND03,CORE,Q,25.0,63,0,0,4,0.0,0.0,0.06349206349206349,False,False,0.4515461073833898,0.033449326960533377,-0.24247830415089855,0.0,100,0.0,0.0,10
SMALL,BAND03,CORE,Q,50.0,63,0,0,0,0.0,0.0,0.0,False,False,0.42061515539374433,0.03091115607640016,-0.24531893106074187,0.0,100,0.0,0.0,10
SMALL,BAND03,EXT,M,0.0,21,0,1,0,0.0,0.047619047619047616,0.0,False,False,0.6177619020899108,0.05661136596597216,-0.21648787711987583,0.0,100,0.0,0.0,10
SMALL,BAND03,EXT,M,5.0,21,0,1,0,0.0,0.047619047619047616,0.0,False,False,0.606425203255457,0.05544895921482906,-0.21793759081569175,0.0,100,0.0,0.0,10
SMALL,BAND03,EXT,M,10.0,21,0,1,0,0.0,0.047619047619047616,0.0,False,False,0.5950799219890847,0.05428771778514396,-0.21938477048525984,0.0,100,0.0,0.0,10
SMALL,BAND03,EXT,M,25.0,21,0,0,0,0.0,0.0,0.0,False,False,0.5609962994187307,0.05081097486433728,-0.22371114702166683,0.0,100,0.0,0.0,10
SMALL,BAND03,EXT,M,50.0,21,0,0,0,0.0,0.0,0.0,False,False,0.5040534259884882,0.04503961132273426,-0.2308714821545036,0.0,100,0.0,0.0,10
SMALL,BAND03,EXT,Q,0.0,63,0,0,0,0.0,0.0,0.0,False,False,0.4749222776342779,0.046289897854551176,-0.3158267841438702,0.0,100,0.0,0.0,10
SMALL,BAND03,EXT,Q,5.0,63,0,0,0,0.0,0.0,0.0,False,False,0.4688238242807021,0.04560568758833239,-0.316514150751506,0.0,100,0.0,0.0,10
SMALL,BAND03,EXT,Q,10.0,63,0,0,0,0.0,0.0,0.0,False,False,0.4627214031190508,0.04492180674517687,-0.3172009444810191,0.0,100,0.0,0.0,10
SMALL,BAND03,EXT,Q,25.0,63,0,0,0,0.0,0.0,0.0,False,False,0.4443921021615379,0.04287213970492587,-0.3192578922039493,0.0,100,0.0,0.0,10
SMALL,BAND03,EXT,Q,50.0,63,0,0,0,0.0,0.0,0.0,False,False,0.41378045972902705,0.039462606642760356,-0.3226747163138468,0.0,100,0.0,0.0,10
SMALL,EWELIG,CORE,M,0.0,21,0,0,0,0.0,0.0,0.0,False,False,0.4529248727528722,0.05407679718108738,-0.3798948034549441,0.0,100,0.0,0.0,10
SMALL,EWELIG,CORE,M,5.0,21,0,0,0,0.0,0.0,0.0,False,False,0.43066253393879833,0.05085757704640259,-0.3831811098008021,0.0,100,0.0,0.0,10
SMALL,EWELIG,CORE,M,10.0,21,0,0,0,0.0,0.0,0.0,False,False,0.40837559536667173,0.04764719682183172,-0.38645105413571046,0.0,100,0.0,0.0,10
SMALL,EWELIG,CORE,M,25.0,21,0,0,0,0.0,0.0,0.0,False,False,0.34139946376108815,0.038068879042535864,-0.3961634763169817,0.0,100,0.0,0.0,10
SMALL,EWELIG,CORE,M,50.0,21,0,0,0,0.0,0.0,0.0,False,False,0.2295828250358582,0.02227980003125385,-0.41203066185865245,0.0,100,0.0,0.0,10
SMALL,EWELIG,CORE,Q,0.0,63,0,0,0,0.0,0.0,0.0,False,False,0.4156744668999056,0.049090297719195375,-0.3524408640662764,0.0,100,0.0,0.0,10
SMALL,EWELIG,CORE,Q,5.0,63,0,0,0,0.0,0.0,0.0,False,False,0.4055566010968724,0.04762013616977012,-0.35392296521885713,0.0,100,0.0,0.0,10
SMALL,EWELIG,CORE,Q,10.0,63,0,0,0,0.0,0.0,0.0,False,False,0.3954261956129113,0.046151418379713816,-0.3554023142178644,0.0,100,0.0,0.0,10
SMALL,EWELIG,CORE,Q,25.0,63,0,0,0,0.0,0.0,0.0,False,False,0.36496897893031544,0.04175391861052047,-0.359823888064302,0.0,100,0.0,0.0,10
SMALL,EWELIG,CORE,Q,50.0,63,0,0,0,0.0,0.0,0.0,False,False,0.31404273609438704,0.03445354397267675,-0.36713850530180503,0.0,100,0.0,0.0,10
SMALL,EWELIG,EXT,M,0.0,21,0,0,0,0.0,0.0,0.0,False,False,0.44957483589831465,0.06816946216753061,-0.48634424599779036,0.0,100,0.0,0.0,10
SMALL,EWELIG,EXT,M,5.0,21,0,0,0,0.0,0.0,0.0,False,False,0.4277279967299805,0.06384972656017207,-0.48995602714559017,0.0,100,0.0,0.0,10
SMALL,EWELIG,EXT,M,10.0,21,0,0,0,0.0,0.0,0.0,False,False,0.405857591779891,0.05954569317523428,-0.4935439484032321,0.0,100,0.0,0.0,10
SMALL,EWELIG,EXT,M,25.0,21,0,0,0,0.0,0.0,0.0,False,False,0.3401355903731937,0.046727297351926156,-0.5041660247195261,0.0,100,0.0,0.0,10
SMALL,EWELIG,EXT,M,50.0,21,0,0,0,0.0,0.0,0.0,False,False,0.23041415606936638,0.025672619944539177,-0.5214058982910654,0.0,100,0.0,0.0,10
SMALL,EWELIG,EXT,Q,0.0,63,0,0,0,0.0,0.0,0.0,False,False,0.405845100526357,0.06036929070232966,-0.46459892271864467,0.0,100,0.0,0.0,10
SMALL,EWELIG,EXT,Q,5.0,63,0,0,0,0.0,0.0,0.0,False,False,0.39597980604922356,0.0583949253651741,-0.466231680662729,0.0,100,0.0,0.0,10
SMALL,EWELIG,EXT,Q,10.0,63,0,0,0,0.0,0.0,0.0,False,False,0.3861027572601444,0.0564231299296829,-0.4678604002218103,0.0,100,0.0,0.0,10
SMALL,EWELIG,EXT,Q,25.0,63,0,0,0,0.0,0.0,0.0,False,False,0.3564097015114153,0.05052314189387164,-0.47272240628122064,0.0,100,0.0,0.0,10
SMALL,EWELIG,EXT,Q,50.0,63,0,0,0,0.0,0.0,0.0,False,False,0.3067669335068601,0.04074102935453494,-0.4807457055031462,0.0,100,0.0,0.0,10
SMALL,TOP05,CORE,M,0.0,21,0,0,0,0.0,0.0,0.0,False,False,0.46767071914242303,0.09286548456639165,-0.418107752049904,0.0,100,0.0,0.0,10
SMALL,TOP05,CORE,M,5.0,21,0,0,0,0.0,0.0,0.0,False,False,0.4415455916816641,0.08532809516622986,-0.41836775840362006,0.0,100,0.0,0.0,10
SMALL,TOP05,CORE,M,10.0,21,0,0,0,0.0,0.0,0.0,False,False,0.4153955587880985,0.07783818657804642,-0.4186277647573362,0.0,100,0.0,0.0,10
SMALL,TOP05,CORE,M,25.0,21,0,0,0,0.0,0.0,0.0,False,False,0.33684068055317223,0.055650643274091305,-0.4194077838184851,0.0,100,0.0,0.0,10
SMALL,TOP05,CORE,M,50.0,21,0,0,0,0.0,0.0,0.0,False,False,0.20583494680785164,0.0195960046389152,-0.4207078155870656,0.0,100,0.0,0.0,10
SMALL,TOP05,CORE,Q,0.0,63,0,0,0,0.0,0.0,0.0,False,False,0.31180813460599155,0.048662117708404784,-0.42026268284849244,0.0,100,0.0,0.0,10
SMALL,TOP05,CORE,Q,5.0,63,0,0,0,0.0,0.0,0.0,False,False,0.3015402882994887,0.045820417987968876,-0.42771659805405926,0.0,100,0.0,0.0,10
SMALL,TOP05,CORE,Q,10.0,63,0,0,0,0.0,0.0,0.0,False,False,0.291268131316074,0.042984476078124834,-0.4350797146507098,0.0,100,0.0,0.0,10
SMALL,TOP05,CORE,Q,25.0,63,0,0,0,0.0,0.0,0.0,False,False,0.2604338549838733,0.03451111954734287,-0.45663466286410914,0.0,100,0.0,0.0,10
SMALL,TOP05,CORE,Q,50.0,63,0,0,0,0.0,0.0,0.0,False,False,0.20903229978926335,0.020503290796117346,-0.49083890889875215,0.0,100,0.0,0.0,10
