panel,pick_n,pick_cadence,gross,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anchor_n,anchor_cadence,anchor_OOS_Sharpe,anchor_OOS_CAGR,anchor_OOS_MaxDD,best_OOS_Sharpe,best_n,best_cadence,regret,grid_mean_OOS,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,full_pass4b,full_fail4b,full_pass4a,full_fail4a
U56,10,M,0.75,1.1655057767782424,0.18093425853888823,1.1307350106885083,-0.2321510660538656,20,W,1.1306969416161394,0.14453585654383216,-0.1830834869787813,1.3072101124225666,20,M,0.17647510173405823,1.1126224588207845,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,DD,False,"H1,H2,DD"
B136,10,Q,0.75,1.371214715259715,0.14418168838865242,0.8035790228583144,-0.28609619563437694,20,W,0.8836022780725372,0.12454335283909401,-0.20052048331108296,1.1436906735339298,40,M,0.34011165067561544,0.9095985083214445,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,"H2,OOS,DD",False,"H2,DD"
SMALL484,10,M,0.75,0.6637240303595583,0.08307893411554224,0.4835739874328342,-0.3417017112660148,20,W,0.46573138739537995,0.06952666704630439,-0.33479416717597366,0.6062585161887957,10,2W,0.12268452875596147,0.40394237643017333,0.5680478293625534,0.03848481853840191,-0.1468466036229472,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,"H1,H2,OOS,DD,CAGR",False,"H2,DD"
