grid,dial,q,draw,selector,k,n,ratio,arm,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anchor_OOS_S,v2_OOS_S,v2_OOS_CAGR,v2_OOS_DD,spy_OOS_S,spy_OOS_CAGR,spy_OOS_DD,beats_anchor,beats_v2,beats_spy,pass4a,pass4b
fixn,n (the published ladder),0.0,4,K-MIN,40,,0.66624847001224,EWall,1.0201562992907915,0.14078735761061467,1.154560435768655,-0.17910295719111302,0.9916932558938668,1.2025938622646286,0.09904397821932709,-0.12435419865709041,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,True
fixn,n (the published ladder),0.0,4,N-MAX,60,30.0,0.5,CAND30,1.1701694736793982,0.1250816230234837,1.1006476906686304,-0.18468499801650828,0.9916932558938668,1.22395995828974,0.09610980071324549,-0.13103988063722782,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,True
fixn,n (the published ladder),0.0,4,N-MIN,40,5.0,0.125,CAND5,0.9241920417124917,0.13849281457517337,0.7863282110634003,-0.2406636811341878,0.9916932558938668,1.2025938622646286,0.09904397821932709,-0.12435419865709041,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.0,4,RANDOM,40,,0.66624847001224,EWall,1.0201562992907915,0.14078735761061467,1.154560435768655,-0.17910295719111302,0.9916932558938668,1.2025938622646286,0.09904397821932709,-0.12435419865709041,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,True
fixn,n (the published ladder),0.0,5,IS-SHARPE-MAX,60,10.0,0.16666666666666666,CAND10,1.1687828718207276,0.15223024360933923,0.9381716652441618,-0.27534223701723126,0.959780997455876,1.1959264819137634,0.0982177433277609,-0.13234731454486592,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,True,False,False
fixn,n (the published ladder),0.0,5,K-MAX,80,,0.6835067319461444,EWall,1.0950667346447145,0.1293492808722536,1.0351556449310824,-0.26495638180029935,0.959780997455876,1.2068859949705981,0.097300787446156,-0.13123148603911294,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,False
fixn,n (the published ladder),0.0,5,K-MIN,40,15.0,0.375,CAND15,1.0683665139709386,0.11548573675814588,0.8983867528500273,-0.1936382198965818,0.959780997455876,1.0745615183618678,0.08683057625774482,-0.11728050303665194,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,True,False,False
fixn,n (the published ladder),0.0,5,N-MAX,60,30.0,0.5,CAND30,1.0675586078425783,0.13187337445139868,1.104099502167461,-0.1948147362384478,0.959780997455876,1.1959264819137634,0.0982177433277609,-0.13234731454486592,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,True
fixn,n (the published ladder),0.0,5,N-MIN,60,5.0,0.08333333333333333,CAND5,1.1352317872197393,0.15392491997107682,0.8020252130837292,-0.2832086163275088,0.959780997455876,1.1959264819137634,0.0982177433277609,-0.13234731454486592,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.0,5,RANDOM,80,15.0,0.1875,CAND15,1.0855451004288053,0.14561094412405295,0.9599454242507865,-0.21368737729388854,0.959780997455876,1.2068859949705981,0.097300787446156,-0.13123148603911294,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,False
fixn,n (the published ladder),0.0,6,IS-SHARPE-MAX,60,10.0,0.16666666666666666,CAND10,1.2718379001747955,0.14699486149902086,0.9373326796588498,-0.2362822181158376,0.9736604402159327,1.223576313737957,0.09917922115759614,-0.13190397465879866,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,True,False,False
fixn,n (the published ladder),0.0,6,K-MAX,80,,0.6822368421052631,EWall,1.1041322592874365,0.11777419965675429,0.9826259042919956,-0.26553994611139864,0.9736604402159327,1.1169628830187865,0.08608697373121066,-0.12720579389807585,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,False
fixn,n (the published ladder),0.0,6,K-MIN,40,10.0,0.25,CAND10,1.2420916025378534,0.12282836921636964,0.853653857552753,-0.23599715515707287,0.9736604402159327,1.14517298953891,0.0962020580128009,-0.14273671050854242,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.0,6,N-MAX,80,30.0,0.375,CAND30,1.0940801351289553,0.11952377780461787,0.9807501107914568,-0.1900370611405221,0.9736604402159327,1.1169628830187865,0.08608697373121066,-0.12720579389807585,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,True
fixn,n (the published ladder),0.0,6,N-MIN,60,5.0,0.08333333333333333,CAND5,1.2249162041821038,0.19321002302325785,0.9878379210800505,-0.27358663967047847,0.9736604402159327,1.223576313737957,0.09917922115759614,-0.13190397465879866,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,False
fixn,n (the published ladder),0.0,6,RANDOM,40,5.0,0.125,CAND5,1.1810375014239172,0.1599050897769685,0.8985304683538287,-0.2450618265904273,0.9736604402159327,1.14517298953891,0.0962020580128009,-0.14273671050854242,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,True,False,False
fixn,n (the published ladder),0.0,7,IS-SHARPE-MAX,80,10.0,0.125,CAND10,1.1087246847156746,0.1327833018509128,0.8395975014654372,-0.23491330239205543,0.8928366832319325,1.10249209703175,0.0861074859001909,-0.12494622111161979,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.0,7,K-MAX,80,10.0,0.125,CAND10,1.1087246847156746,0.1327833018509128,0.8395975014654372,-0.23491330239205543,0.8928366832319325,1.10249209703175,0.0861074859001909,-0.12494622111161979,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.0,7,K-MIN,40,,0.708108935128519,EWall,1.1053161653465726,0.10687841435624401,0.8973546643610195,-0.26493148603974603,0.8928366832319325,1.073447051321484,0.086229275181128,-0.1342530478483146,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,False
fixn,n (the published ladder),0.0,7,N-MAX,40,30.0,0.75,CAND30,1.0675957452355982,0.10457659304428302,1.0647584590672499,-0.15787936153050286,0.8928366832319325,1.073447051321484,0.086229275181128,-0.1342530478483146,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,True
fixn,n (the published ladder),0.0,7,N-MIN,60,5.0,0.08333333333333333,CAND5,0.9721791575199317,0.13617585991333025,0.7906887111006748,-0.23608300730048726,0.8928366832319325,1.0510053230515148,0.08049938690221392,-0.13200381188756205,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.0,7,RANDOM,80,,0.6863372093023256,EWall,1.0821074100498367,0.12325131583638815,1.0021818798961417,-0.26241121105104415,0.8928366832319325,1.10249209703175,0.0861074859001909,-0.12494622111161979,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,False
fixn,n (the published ladder),0.5,0,IS-SHARPE-MAX,60,10.0,0.16666666666666666,CAND10,1.0918486579644255,0.09564018527026463,0.6731190431473852,-0.2220399171205637,0.6931408890547069,1.0117826910729124,0.07398913108127658,-0.14018520432105952,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.5,0,K-MAX,200,30.0,0.15,CAND30,0.903199458775154,0.12962058059765913,0.9197838671753568,-0.22116818180843667,0.6931408890547069,0.9084906153491098,0.06367398133309043,-0.10874488408736771,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,True,False,False
fixn,n (the published ladder),0.5,0,K-MIN,40,5.0,0.125,CAND5,0.8045146505123913,0.10296893018538844,0.6083458088831173,-0.4167213019902759,0.6931408890547069,0.9050338195264528,0.07282725188002326,-0.13502739350859683,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.5,0,N-MAX,60,30.0,0.5,CAND30,1.0845698003059483,0.08079119587461348,0.8093190213538485,-0.15953036974137613,0.6931408890547069,1.0117826910729124,0.07398913108127658,-0.14018520432105952,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
fixn,n (the published ladder),0.5,0,N-MIN,60,5.0,0.08333333333333333,CAND5,0.8522018295923453,0.1078477318031359,0.6187079715764684,-0.280956961310286,0.6931408890547069,1.0117826910729124,0.07398913108127658,-0.14018520432105952,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.5,0,RANDOM,80,20.0,0.25,CAND20,0.9690163870545702,0.0923124154035524,0.7028024774065268,-0.267929358478314,0.6931408890547069,0.9304767718124448,0.06972820526059587,-0.1260535665313427,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
fixn,n (the published ladder),0.5,1,IS-SHARPE-MAX,40,15.0,0.375,CAND15,1.0803203253505251,0.13061516418088726,1.0449667890884429,-0.16718508612862748,0.7576134749036473,1.0727172718015399,0.08187220341178825,-0.10729005937297997,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,True
fixn,n (the published ladder),0.5,1,K-MAX,200,30.0,0.15,CAND30,0.8964412421538653,0.1166021474958705,0.8512761132176441,-0.22165898981810006,0.7576134749036473,0.9955125387564994,0.06863454024158644,-0.10708021222828434,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
fixn,n (the published ladder),0.5,1,K-MIN,40,15.0,0.375,CAND15,1.0803203253505251,0.13061516418088726,1.0449667890884429,-0.16718508612862748,0.7576134749036473,1.0727172718015399,0.08187220341178825,-0.10729005937297997,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,True
fixn,n (the published ladder),0.5,1,N-MAX,40,30.0,0.75,CAND30,1.009744835301327,0.07571974435174877,0.9841282330678,-0.10418351106104318,0.7576134749036473,1.0727172718015399,0.08187220341178825,-0.10729005937297997,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,False
fixn,n (the published ladder),0.5,1,N-MIN,40,5.0,0.125,CAND5,1.0205506207662178,0.1632256974110602,0.9005635490452482,-0.22373673944605654,0.7576134749036473,1.0727172718015399,0.08187220341178825,-0.10729005937297997,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,False
fixn,n (the published ladder),0.5,1,RANDOM,200,20.0,0.1,CAND20,0.8201509428245508,0.10987102592112863,0.7486725777505526,-0.25893425762734734,0.7576134749036473,0.9955125387564994,0.06863454024158644,-0.10708021222828434,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.5,2,IS-SHARPE-MAX,100,10.0,0.1,CAND10,0.9837846833541962,0.08473014420472236,0.5722089933796014,-0.25998086430632783,0.7168517230351231,0.8793955714024954,0.06101761566986852,-0.13074152344872103,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.5,2,K-MAX,200,30.0,0.15,CAND30,0.9162623540553702,0.1123712022114205,0.8420819993542547,-0.19374521053070948,0.7168517230351231,0.9210880613195904,0.06157164522830971,-0.1042501820238455,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
fixn,n (the published ladder),0.5,2,K-MIN,40,30.0,0.75,CAND30,0.9073677050780097,0.07002787120079468,0.7848159802373522,-0.1291926460965791,0.7168517230351231,0.935304434637886,0.07810208044436573,-0.10355721435133214,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
fixn,n (the published ladder),0.5,2,N-MAX,200,30.0,0.15,CAND30,0.9162623540553702,0.1123712022114205,0.8420819993542547,-0.19374521053070948,0.7168517230351231,0.9210880613195904,0.06157164522830971,-0.1042501820238455,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
fixn,n (the published ladder),0.5,2,N-MIN,100,5.0,0.05,CAND5,0.9709551130291744,0.07046628420322332,0.43284648807841614,-0.2819145134466642,0.7168517230351231,0.8793955714024954,0.06101761566986852,-0.13074152344872103,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.5,2,RANDOM,60,15.0,0.25,CAND15,0.5689743755936145,0.10172566078808565,0.7544435705754527,-0.23215757344436594,0.7168517230351231,0.7064277980815947,0.05371885734341797,-0.130723725542487,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False,False
fixn,n (the published ladder),0.5,3,IS-SHARPE-MAX,60,30.0,0.5,CAND30,0.9447818806690271,0.09477807293841045,0.9443502079093807,-0.17654735334113592,0.7680916626716614,1.0186008335573609,0.07033821609549795,-0.11712942649921154,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,False
fixn,n (the published ladder),0.5,3,K-MAX,200,15.0,0.075,CAND15,0.9268375414176167,0.1066861016352707,0.701955113265777,-0.2741919933286868,0.7680916626716614,0.9154818097558283,0.06342101133434852,-0.11596115566254361,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.5,3,K-MIN,40,15.0,0.375,CAND15,0.7738825273014397,0.11416166936672756,0.8733080787803102,-0.24296791110770022,0.7680916626716614,1.0726411228013313,0.086342423453037,-0.12325074225968924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
fixn,n (the published ladder),0.5,3,N-MAX,60,30.0,0.5,CAND30,0.9447818806690271,0.09477807293841045,0.9443502079093807,-0.17654735334113592,0.7680916626716614,1.0186008335573609,0.07033821609549795,-0.11712942649921154,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,False
fixn,n (the published ladder),0.5,3,N-MIN,200,5.0,0.025,CAND5,0.8400826532815928,0.1499101358389645,0.7280926319968427,-0.35760271923143294,0.7680916626716614,0.9154818097558283,0.06342101133434852,-0.11596115566254361,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.5,3,RANDOM,60,20.0,0.3333333333333333,CAND20,0.8258811267615249,0.12798252288324274,1.0686366473335782,-0.1690013920428597,0.7680916626716614,1.0186008335573609,0.07033821609549795,-0.11712942649921154,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,True,False,False
fixn,n (the published ladder),0.5,4,IS-SHARPE-MAX,100,30.0,0.3,CAND30,1.0072607775616969,0.08817443790035573,0.7384896688563279,-0.18797775449709297,0.7127119173624415,0.9408182292286028,0.06592713396075012,-0.11902788434336298,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
fixn,n (the published ladder),0.5,4,K-MAX,200,,0.5020746634026928,EWall,0.836950342478263,0.09503742490695544,0.799786802474933,-0.28189442065721537,0.7127119173624415,0.8497945279402602,0.05861700663821323,-0.11250592660122205,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
fixn,n (the published ladder),0.5,4,K-MIN,40,30.0,0.75,CAND30,0.8307156976232936,0.06116408470503143,0.79321533384999,-0.12624331320027238,0.7127119173624415,0.7195688902299685,0.053536408683460435,-0.11242306237124422,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False,False
fixn,n (the published ladder),0.5,4,N-MAX,100,30.0,0.3,CAND30,1.0072607775616969,0.08817443790035573,0.7384896688563279,-0.18797775449709297,0.7127119173624415,0.9408182292286028,0.06592713396075012,-0.11902788434336298,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
fixn,n (the published ladder),0.5,4,N-MIN,60,5.0,0.08333333333333333,CAND5,0.8570296156910449,0.1283867194803927,0.6892073925806835,-0.2591530824519396,0.7127119173624415,0.9170355131867565,0.06623109062602794,-0.10883398330779692,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.5,4,RANDOM,40,,0.47025703794369644,EWall,0.7982721028023386,0.10175217470394404,0.8032271317559839,-0.23284179959245677,0.7127119173624415,0.7195688902299685,0.053536408683460435,-0.11242306237124422,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False,False
fixn,n (the published ladder),0.5,5,IS-SHARPE-MAX,80,,0.5023714810281518,EWall,0.915003828048162,0.06888520046639424,0.6006528936975495,-0.29174560393103655,0.7015599455022227,0.8777171585058794,0.061414692109268865,-0.11567860840206867,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.5,5,K-MAX,200,,0.4969583843329254,EWall,0.8598494299463033,0.08819100144181857,0.7562354965744015,-0.2816946661457046,0.7015599455022227,0.9843259489371377,0.07114804875721958,-0.11277914718131288,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
fixn,n (the published ladder),0.5,5,K-MIN,40,20.0,0.5,CAND20,0.8820599011685866,0.05672497845323443,0.5819466231868474,-0.16579249999157974,0.7015599455022227,0.7296316009990395,0.05001971965306051,-0.1080923261491129,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.5,5,N-MAX,80,30.0,0.375,CAND30,0.8435058217806376,0.09615361927230359,0.8533668455341272,-0.1932219797685989,0.7015599455022227,0.8777171585058794,0.061414692109268865,-0.11567860840206867,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
fixn,n (the published ladder),0.5,5,N-MIN,80,5.0,0.0625,CAND5,0.6242422761534,0.11712114984592281,0.6369683284131316,-0.2915098096035458,0.7015599455022227,0.8777171585058794,0.061414692109268865,-0.11567860840206867,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.5,5,RANDOM,40,15.0,0.375,CAND15,0.8782569113468193,0.06413900239145276,0.5871025612350697,-0.18971013376735757,0.7015599455022227,0.7296316009990395,0.05001971965306051,-0.1080923261491129,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.5,6,IS-SHARPE-MAX,80,15.0,0.1875,CAND15,1.2610612808319983,0.1155964354179142,0.8485550116026471,-0.21678289145969698,0.7094938008232174,0.9531211180996125,0.06752413972655202,-0.10269908800050775,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
fixn,n (the published ladder),0.5,6,K-MAX,200,,0.5122276621787026,EWall,0.9142673588381655,0.08767595903042369,0.7496425362735438,-0.28235515948738954,0.7094938008232174,0.9053319277633799,0.06170122727097027,-0.10400501422253716,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
fixn,n (the published ladder),0.5,6,K-MIN,40,20.0,0.5,CAND20,0.6743572403039713,0.0680243701039045,0.6498355625341323,-0.18326515166217727,0.7094938008232174,0.859223037941776,0.06358428329859334,-0.11615137444976387,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False
fixn,n (the published ladder),0.5,6,N-MAX,80,30.0,0.375,CAND30,1.0983159024814952,0.10613406731660313,0.9324033189993816,-0.17786984721989374,0.7094938008232174,0.9531211180996125,0.06752413972655202,-0.10269908800050775,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False,True
fixn,n (the published ladder),0.5,6,N-MIN,80,5.0,0.0625,CAND5,0.9493395186355135,0.16378710776717686,0.8655306719890932,-0.2931118056843566,0.7094938008232174,0.9531211180996125,0.06752413972655202,-0.10269908800050775,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,False,False,False
