panel,gross,cost_bps,chooser,pick_b_in,pick_b_out,pick_is_live,pick_is_asym,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,inc_OOS_Sharpe,inc_OOS_CAGR,inc_OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,full4b
U56,1.0,10.0,C_ISSHARPE,0.03,0.1,False,True,0.1439784067296448,1.171758013253772,-0.2136871997718811,1.2952683323978311,0.14292015051644635,-0.17276601457826812,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,False
U56,1.0,10.0,C_ISCALMAR,0.01,0.1,False,True,0.1437681140235576,1.1556401902678102,-0.21368719977188078,1.2952683323978311,0.14292015051644635,-0.17276601457826812,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,False
U56,1.0,25.0,C_ISSHARPE,0.03,0.1,False,True,0.13956314174208306,1.13934273984375,-0.21403788500576648,1.238402726012863,0.13597078538040042,-0.17362190598961047,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,False
U56,1.0,25.0,C_ISCALMAR,0.01,0.1,False,True,0.13912598352812,1.1220325014737285,-0.21403788500576637,1.238402726012863,0.13597078538040042,-0.17362190598961047,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,False
U56,1.0,50.0,C_ISSHARPE,0.03,0.1,False,True,0.13223975068845717,1.0852374496918393,-0.21462216951667856,1.1433814467910008,0.12447863828467542,-0.1750477901440134,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,False
U56,1.0,50.0,C_ISCALMAR,0.03,0.1,False,True,0.13223975068845717,1.0852374496918393,-0.21462216951667856,1.1433814467910008,0.12447863828467542,-0.1750477901440134,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,False
B136,0.75,0.0,C_ISSHARPE,0.1,0.1,False,False,0.12987928382797986,1.1572245741540703,-0.18812929506426357,1.1392361336091135,0.12186816399359124,-0.166052331814747,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True
B136,0.75,0.0,C_ISCALMAR,0.01,0.03,False,True,0.12277639713602917,1.1496013343922482,-0.16813898706826202,1.1392361336091135,0.12186816399359124,-0.166052331814747,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True
B136,0.75,10.0,C_ISSHARPE,0.1,0.1,False,False,0.12699234427569261,1.1336680197504496,-0.18918174235306018,1.0935817708519635,0.11650054279398891,-0.17096216935248365,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True
B136,0.75,10.0,C_ISCALMAR,0.01,0.1,False,True,0.12032278158265441,1.0974503479565745,-0.18998893100354275,1.0935817708519635,0.11650054279398891,-0.17096216935248365,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True
B136,0.75,25.0,C_ISSHARPE,0.1,0.1,False,False,0.12267492931263324,1.0983151133330844,-0.1907595470310154,1.0250054022590873,0.10849512786676252,-0.1793470044898402,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True
B136,0.75,25.0,C_ISCALMAR,0.01,0.1,False,True,0.11558081096826056,1.057769216880699,-0.19164023507102046,1.0250054022590873,0.10849512786676252,-0.1793470044898402,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True
B136,0.75,50.0,C_ISSHARPE,0.1,0.1,False,False,0.11551375735884073,1.0393627913029146,-0.19338691225165028,0.9105523613820905,0.09527458603872074,-0.193140200371554,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True
B136,0.75,50.0,C_ISCALMAR,0.01,0.1,False,True,0.10771926248266395,0.9915811887626176,-0.1943896339733331,0.9105523613820905,0.09527458603872074,-0.193140200371554,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True
B136,1.0,0.0,C_ISSHARPE,0.03,0.1,False,True,0.15387107663670463,1.078368491281905,-0.24000107468382625,1.1071610480831497,0.15438879331573263,-0.2231195817995918,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False
B136,1.0,0.0,C_ISCALMAR,0.01,0.03,False,True,0.15513068038714284,1.1118428754544645,-0.2231060773493082,1.1071610480831497,0.15438879331573263,-0.2231195817995918,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False
B136,1.0,10.0,C_ISSHARPE,0.03,0.1,False,True,0.1499709204227242,1.0541380045786684,-0.24025733219376566,1.0637146634706698,0.14751347169942686,-0.22381381560911418,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False
B136,1.0,10.0,C_ISCALMAR,0.01,0.1,False,True,0.15040460188360538,1.0524825972652858,-0.24044395775446803,1.0637146634706698,0.14751347169942686,-0.22381381560911418,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False
B136,1.0,25.0,C_ISSHARPE,0.03,0.1,False,True,0.14414376292438558,1.0177684890841008,-0.24064163085328882,0.99845370751477,0.13727383736148324,-0.2248547657514941,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False
B136,1.0,25.0,C_ISCALMAR,0.01,0.1,False,True,0.14434830186298853,1.0149077934755966,-0.2408420539257723,0.99845370751477,0.13727383736148324,-0.2248547657514941,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False
B136,1.0,50.0,C_ISSHARPE,0.1,0.1,False,False,0.14504242704596182,1.0079448216988687,-0.24093392340381437,0.8895229911821954,0.12040159912435833,-0.22658861454669865,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False
B136,1.0,50.0,C_ISCALMAR,0.01,0.1,False,True,0.13432048187440837,0.9522271830296218,-0.24150529942531607,0.8895229911821954,0.12040159912435833,-0.22658861454669865,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False
SMALL,0.75,0.0,C_ISSHARPE,0.1,0.1,False,False,0.09676390646983757,0.7106684446566149,-0.3376551223238742,0.6690300994947603,0.08793237217107741,-0.3244853125997932,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,0.75,0.0,C_ISCALMAR,0.1,0.1,False,False,0.09676390646983757,0.7106684446566149,-0.3376551223238742,0.6690300994947603,0.08793237217107741,-0.3244853125997932,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,0.75,10.0,C_ISSHARPE,0.1,0.1,False,False,0.09179537040383479,0.679067814523805,-0.3431868455222301,0.6139373024348729,0.07953280844545874,-0.33401903573929337,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,0.75,10.0,C_ISCALMAR,0.1,0.1,False,False,0.09179537040383479,0.679067814523805,-0.3431868455222301,0.6139373024348729,0.07953280844545874,-0.33401903573929337,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,0.75,25.0,C_ISSHARPE,0.1,0.1,False,False,0.08438298561427593,0.6316818246700049,-0.3514013153224551,0.5312461729735027,0.06705115081677371,-0.3480736827272427,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,0.75,25.0,C_ISCALMAR,0.1,0.1,False,False,0.08438298561427593,0.6316818246700049,-0.3514013153224551,0.5312461729735027,0.06705115081677371,-0.3480736827272427,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,0.75,50.0,C_ISSHARPE,0.1,0.1,False,False,0.0721360455302098,0.5527729779676136,-0.36487330943325536,0.3934019358092951,0.046558440930221545,-0.3708569051283296,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,0.75,50.0,C_ISCALMAR,0.1,0.1,False,False,0.0721360455302098,0.5527729779676136,-0.36487330943325536,0.3934019358092951,0.046558440930221545,-0.3708569051283296,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,1.0,0.0,C_ISSHARPE,0.1,0.1,False,False,0.11957524245310047,0.6914239587313685,-0.42004745830049517,0.6476879753341309,0.10852562247672637,-0.4120631528199874,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,1.0,0.0,C_ISCALMAR,0.1,0.1,False,False,0.11957524245310047,0.6914239587313685,-0.42004745830049517,0.6476879753341309,0.10852562247672637,-0.4120631528199874,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,1.0,10.0,C_ISSHARPE,0.1,0.1,False,False,0.11326053005077008,0.6614002860988331,-0.4262370463737727,0.5943430769674071,0.09759759008431357,-0.42287566107682784,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,1.0,10.0,C_ISCALMAR,0.1,0.1,False,False,0.11326053005077008,0.6614002860988331,-0.4262370463737727,0.5943430769674071,0.09759759008431357,-0.42287566107682784,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,1.0,25.0,C_ISSHARPE,0.1,0.1,False,False,0.10385241784458277,0.6163725827575692,-0.43540280241306883,0.514274929445924,0.08140094161634615,-0.4387314907840728,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,1.0,25.0,C_ISCALMAR,0.1,0.1,False,False,0.10385241784458277,0.6163725827575692,-0.43540280241306883,0.514274929445924,0.08140094161634615,-0.4387314907840728,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,1.0,50.0,C_ISSHARPE,0.1,0.1,False,False,0.08834130302558907,0.5413710732813685,-0.45036790880402156,0.3807957194164975,0.054919586426515066,-0.46421812377159943,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
SMALL,1.0,50.0,C_ISCALMAR,0.1,0.1,False,False,0.08834130302558907,0.5413710732813685,-0.45036790880402156,0.3807957194164975,0.054919586426515066,-0.46421812377159943,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False
