chooser,pick_r,pick_g,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,base_OOS_MaxDD,base_OOS_CAGR,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,P4b_OOS,P4a_OOS,panel,d,kind,scheme,seed,mean_admitted
C_FROZEN,0.35,0.75,0.2505476003731495,1.1912779187999487,-0.2878995939716613,1.2721008026273313,-0.23588678111646244,0.22983050225688184,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,1,15.453237410071942
C_LIVE(RULES v2),,,0.22983050225688184,1.2721008026273313,-0.23588678111646244,1.2721008026273313,-0.23588678111646244,0.22983050225688184,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,1,15.453237410071942
C_SHARPE,0.5,1.0,0.30910194848739003,1.1112273807811919,-0.37690570255763844,1.2467583166846041,-0.235886781116463,0.22645212578302365,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,2,15.435026978417266
C_CALMAR,0.2,1.0,0.3098707862205248,1.113175642167084,-0.3769057025576381,1.2467583166846041,-0.235886781116463,0.22645212578302365,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,2,15.435026978417266
C_4bIS,0.2,0.75,0.23239896118745262,1.1103236062327222,-0.29387312222245665,1.2467583166846041,-0.235886781116463,0.22645212578302365,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,2,15.435026978417266
C_FROZEN,0.35,0.75,0.23239896118745262,1.1103236062327222,-0.29387312222245665,1.2467583166846041,-0.235886781116463,0.22645212578302365,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,2,15.435026978417266
C_LIVE(RULES v2),,,0.22645212578302365,1.2467583166846041,-0.235886781116463,1.2467583166846041,-0.235886781116463,0.22645212578302365,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,2,15.435026978417266
C_SHARPE,0.5,1.0,0.305520651460907,1.1037027463252302,-0.37690570255763844,1.2576719363207436,-0.23288873386419318,0.22664982225540076,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,3,15.385341726618705
C_CALMAR,0.2,1.0,0.31199603782612795,1.1211764743821397,-0.37690570255763844,1.2576719363207436,-0.23288873386419318,0.22664982225540076,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,3,15.385341726618705
C_4bIS,0.2,0.75,0.23403411961124898,1.119017339936201,-0.29387312222245665,1.2576719363207436,-0.23288873386419318,0.22664982225540076,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,3,15.385341726618705
C_FROZEN,0.35,0.75,0.23403411961124898,1.119017339936201,-0.29387312222245665,1.2576719363207436,-0.23288873386419318,0.22664982225540076,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,3,15.385341726618705
C_LIVE(RULES v2),,,0.22664982225540076,1.2576719363207436,-0.23288873386419318,1.2576719363207436,-0.23288873386419318,0.22664982225540076,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,3,15.385341726618705
C_SHARPE,0.5,1.0,0.308387724102678,1.111874354317628,-0.37690570255763833,1.2838124858560414,-0.22265889107668446,0.23274788361852639,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,4,15.476618705035971
C_CALMAR,0.5,1.0,0.308387724102678,1.111874354317628,-0.37690570255763833,1.2838124858560414,-0.22265889107668446,0.23274788361852639,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,4,15.476618705035971
C_4bIS,0.5,0.75,0.2314739157452359,1.109757269975275,-0.293873122222457,1.2838124858560414,-0.22265889107668446,0.23274788361852639,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,4,15.476618705035971
C_FROZEN,0.35,0.75,0.2347102828442429,1.1222886787196142,-0.293873122222457,1.2838124858560414,-0.22265889107668446,0.23274788361852639,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,4,15.476618705035971
C_LIVE(RULES v2),,,0.23274788361852639,1.2838124858560414,-0.22265889107668446,1.2838124858560414,-0.22265889107668446,0.23274788361852639,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,4,15.476618705035971
C_SHARPE,0.5,1.0,0.3040166466309009,1.0963956236075274,-0.37690570255763856,1.2663359692520648,-0.23588678111646288,0.22986792848315374,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,5,15.43884892086331
C_CALMAR,0.2,1.0,0.30458153692104406,1.097762732532925,-0.3769057025576388,1.2663359692520648,-0.23588678111646288,0.22986792848315374,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,5,15.43884892086331
C_4bIS,0.2,0.75,0.2287873824632627,1.095362337051656,-0.29387312222245654,1.2663359692520648,-0.23588678111646288,0.22986792848315374,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,5,15.43884892086331
C_FROZEN,0.35,0.75,0.2287873824632627,1.095362337051656,-0.29387312222245654,1.2663359692520648,-0.23588678111646288,0.22986792848315374,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,5,15.43884892086331
C_LIVE(RULES v2),,,0.22986792848315374,1.2663359692520648,-0.23588678111646288,1.2663359692520648,-0.23588678111646288,0.22986792848315374,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,LOSERCUT,SHRINK,5,15.43884892086331
C_SHARPE,0.5,1.0,0.1626935466167736,1.1305615651116832,-0.1673627731274362,1.2623120190965371,-0.11485832207024549,0.09322262372203816,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,1,52.708857913669064
C_CALMAR,0.5,1.0,0.1626935466167736,1.1305615651116832,-0.1673627731274362,1.2623120190965371,-0.11485832207024549,0.09322262372203816,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,1,52.708857913669064
C_4bIS,0.5,1.0,0.1626935466167736,1.1305615651116832,-0.1673627731274362,1.2623120190965371,-0.11485832207024549,0.09322262372203816,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,1,52.708857913669064
C_FROZEN,0.35,0.75,0.1226944873797875,1.1316663541522225,-0.1305206063956057,1.2623120190965371,-0.11485832207024549,0.09322262372203816,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,1,52.708857913669064
C_LIVE(RULES v2),,,0.09322262372203816,1.2623120190965371,-0.11485832207024549,1.2623120190965371,-0.11485832207024549,0.09322262372203816,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,RANDOM,ROTATE,1,52.708857913669064
C_SHARPE,0.5,1.0,0.1632016295076948,1.1558272998028252,-0.1671191637170497,1.2672792583584418,-0.12054956914840897,0.09354265056769373,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,2,53.22032374100719
C_CALMAR,0.35,1.0,0.16305519554332482,1.1418144176321878,-0.1747575959283978,1.2672792583584418,-0.12054956914840897,0.09354265056769373,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,2,53.22032374100719
C_4bIS,0.5,1.0,0.1632016295076948,1.1558272998028252,-0.1671191637170497,1.2672792583584418,-0.12054956914840897,0.09354265056769373,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,2,53.22032374100719
C_FROZEN,0.35,0.75,0.1219798956673599,1.1408230324490336,-0.13409417447739425,1.2672792583584418,-0.12054956914840897,0.09354265056769373,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,2,53.22032374100719
C_LIVE(RULES v2),,,0.09354265056769373,1.2672792583584418,-0.12054956914840897,1.2672792583584418,-0.12054956914840897,0.09354265056769373,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,RANDOM,ROTATE,2,53.22032374100719
C_SHARPE,0.5,1.0,0.15540514220800272,1.1137607706393833,-0.16711916371704993,1.2869114458079232,-0.11907814058011468,0.09504470214409566,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,3,52.63264388489208
C_CALMAR,0.2,1.0,0.1387566003717775,0.9764918250729586,-0.1967888843180433,1.2869114458079232,-0.11907814058011468,0.09504470214409566,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,3,52.63264388489208
C_4bIS,0.5,0.75,0.11624534724275137,1.1123380006289059,-0.12793301212429187,1.2869114458079232,-0.11907814058011468,0.09504470214409566,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,3,52.63264388489208
C_FROZEN,0.35,0.75,0.11636751937467915,1.1066884464539273,-0.13409417447739436,1.2869114458079232,-0.11907814058011468,0.09504470214409566,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,3,52.63264388489208
C_LIVE(RULES v2),,,0.09504470214409566,1.2869114458079232,-0.11907814058011468,1.2869114458079232,-0.11907814058011468,0.09504470214409566,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,RANDOM,ROTATE,3,52.63264388489208
C_SHARPE,0.35,1.0,0.1617362827554092,1.1399069961658368,-0.17108686488757996,1.279432400919605,-0.12184426936994919,0.09557694747669321,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,4,53.12814748201439
C_CALMAR,0.35,1.0,0.1617362827554092,1.1399069961658368,-0.17108686488757996,1.279432400919605,-0.12184426936994919,0.09557694747669321,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,4,53.12814748201439
C_4bIS,0.35,1.0,0.1617362827554092,1.1399069961658368,-0.17108686488757996,1.279432400919605,-0.12184426936994919,0.09557694747669321,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,4,53.12814748201439
C_FROZEN,0.35,0.75,0.12099780544289018,1.1389871476927276,-0.13114566870433209,1.279432400919605,-0.12184426936994919,0.09557694747669321,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,4,53.12814748201439
C_LIVE(RULES v2),,,0.09557694747669321,1.279432400919605,-0.12184426936994919,1.279432400919605,-0.12184426936994919,0.09557694747669321,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,RANDOM,ROTATE,4,53.12814748201439
C_SHARPE,0.5,1.0,0.16144299497272274,1.1306397978991465,-0.18994925196003432,1.2689129608228542,-0.12417001812188155,0.09499870583873715,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,5,53.07014388489208
C_CALMAR,0.5,1.0,0.16144299497272274,1.1306397978991465,-0.18994925196003432,1.2689129608228542,-0.12417001812188155,0.09499870583873715,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,5,53.07014388489208
C_4bIS,0.5,1.0,0.16144299497272274,1.1306397978991465,-0.18994925196003432,1.2689129608228542,-0.12417001812188155,0.09499870583873715,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,5,53.07014388489208
C_FROZEN,0.35,0.75,0.1181888638226607,1.1140646571834032,-0.11880199012271098,1.2689129608228542,-0.12417001812188155,0.09499870583873715,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,RANDOM,ROTATE,5,53.07014388489208
C_LIVE(RULES v2),,,0.09499870583873715,1.2689129608228542,-0.12417001812188155,1.2689129608228542,-0.12417001812188155,0.09499870583873715,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,RANDOM,ROTATE,5,53.07014388489208
C_SHARPE,0.2,1.0,0.15639366203932537,1.0557945465267875,-0.18852112213795413,1.2597382098957113,-0.12133714468007217,0.09389061452457126,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,1,50.389838129496404
C_CALMAR,0.2,1.0,0.15639366203932537,1.0557945465267875,-0.18852112213795413,1.2597382098957113,-0.12133714468007217,0.09389061452457126,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,1,50.389838129496404
C_4bIS,0.2,1.0,0.15639366203932537,1.0557945465267875,-0.18852112213795413,1.2597382098957113,-0.12133714468007217,0.09389061452457126,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,1,50.389838129496404
C_FROZEN,0.35,0.75,0.13584736313083412,1.231987666962822,-0.12885869176092524,1.2597382098957113,-0.12133714468007217,0.09389061452457126,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,1,50.389838129496404
C_LIVE(RULES v2),,,0.09389061452457126,1.2597382098957113,-0.12133714468007217,1.2597382098957113,-0.12133714468007217,0.09389061452457126,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,RANDOM,ROTATE,1,50.389838129496404
C_SHARPE,0.35,1.0,0.16578173922237527,1.157257569109028,-0.1610239066485749,1.256790166456879,-0.1263130152981945,0.09461776607494055,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,2,50.05238309352518
C_CALMAR,0.35,1.0,0.16578173922237527,1.157257569109028,-0.1610239066485749,1.256790166456879,-0.1263130152981945,0.09461776607494055,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,2,50.05238309352518
C_4bIS,0.35,1.0,0.16578173922237527,1.157257569109028,-0.1610239066485749,1.256790166456879,-0.1263130152981945,0.09461776607494055,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,2,50.05238309352518
C_FROZEN,0.35,0.75,0.12405904210089647,1.1572127476805105,-0.1229426016479942,1.256790166456879,-0.1263130152981945,0.09461776607494055,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,2,50.05238309352518
C_LIVE(RULES v2),,,0.09461776607494055,1.256790166456879,-0.1263130152981945,1.256790166456879,-0.1263130152981945,0.09461776607494055,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,RANDOM,ROTATE,2,50.05238309352518
C_SHARPE,0.35,1.0,0.17352325173756578,1.2128159203460507,-0.17830468713503678,1.2685775856056662,-0.12061507503940794,0.09476414165717717,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,3,50.03394784172662
C_CALMAR,0.35,1.0,0.17352325173756578,1.2128159203460507,-0.17830468713503678,1.2685775856056662,-0.12061507503940794,0.09476414165717717,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,3,50.03394784172662
C_4bIS,0.35,1.0,0.17352325173756578,1.2128159203460507,-0.17830468713503678,1.2685775856056662,-0.12061507503940794,0.09476414165717717,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,3,50.03394784172662
C_FROZEN,0.35,0.75,0.12959940294644778,1.2125620977127596,-0.13702755667563526,1.2685775856056662,-0.12061507503940794,0.09476414165717717,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,3,50.03394784172662
C_LIVE(RULES v2),,,0.09476414165717717,1.2685775856056662,-0.12061507503940794,1.2685775856056662,-0.12061507503940794,0.09476414165717717,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,RANDOM,ROTATE,3,50.03394784172662
C_SHARPE,0.5,1.0,0.1563164924288718,1.0969750799841866,-0.17468609781826638,1.2102118713518355,-0.12016048037551463,0.08914956887891079,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,4,50.2857464028777
C_CALMAR,0.5,1.0,0.1563164924288718,1.0969750799841866,-0.17468609781826638,1.2102118713518355,-0.12016048037551463,0.08914956887891079,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,4,50.2857464028777
C_4bIS,0.5,1.0,0.1563164924288718,1.0969750799841866,-0.17468609781826638,1.2102118713518355,-0.12016048037551463,0.08914956887891079,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,4,50.2857464028777
C_FROZEN,0.35,0.75,0.1234810822918817,1.1432742509546272,-0.12867078174113566,1.2102118713518355,-0.12016048037551463,0.08914956887891079,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,4,50.2857464028777
C_LIVE(RULES v2),,,0.08914956887891079,1.2102118713518355,-0.12016048037551463,1.2102118713518355,-0.12016048037551463,0.08914956887891079,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,RANDOM,ROTATE,4,50.2857464028777
C_SHARPE,0.5,1.0,0.1628977805716918,1.1524283589535909,-0.17015164554233053,1.2815050029573702,-0.11962769742233959,0.0961557285099992,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,5,50.16996402877698
C_CALMAR,0.75,1.0,0.17214288842765613,1.2046571827644734,-0.20547397236164489,1.2815050029573702,-0.11962769742233959,0.0961557285099992,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,RANDOM,ROTATE,5,50.16996402877698
C_4bIS,0.5,0.75,0.12176044511524275,1.1516575446528499,-0.1303990850778599,1.2815050029573702,-0.11962769742233959,0.0961557285099992,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,5,50.16996402877698
C_FROZEN,0.35,0.75,0.11888524426470037,1.1089283842137148,-0.13362607128994386,1.2815050029573702,-0.11962769742233959,0.0961557285099992,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,RANDOM,ROTATE,5,50.16996402877698
C_LIVE(RULES v2),,,0.0961557285099992,1.2815050029573702,-0.11962769742233959,1.2815050029573702,-0.11962769742233959,0.0961557285099992,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,RANDOM,ROTATE,5,50.16996402877698
C_SHARPE,0.75,1.0,0.1819857953679549,1.2636100969804935,-0.2353811722035113,1.2882113869450666,-0.12205805401424608,0.09663898936887594,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,RANDOM,ROTATE,1,44.22841726618705
C_CALMAR,0.35,1.0,0.1615539353703226,1.1472338199112235,-0.1722068541552555,1.2882113869450666,-0.12205805401424608,0.09663898936887594,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,RANDOM,ROTATE,1,44.22841726618705
C_4bIS,0.75,0.75,0.13534770846800592,1.2620969287919546,-0.18108810587082058,1.2882113869450666,-0.12205805401424608,0.09663898936887594,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,RANDOM,ROTATE,1,44.22841726618705
C_FROZEN,0.35,0.75,0.12086862379627639,1.14668194114428,-0.13211685555769004,1.2882113869450666,-0.12205805401424608,0.09663898936887594,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,RANDOM,ROTATE,1,44.22841726618705
C_LIVE(RULES v2),,,0.09663898936887594,1.2882113869450666,-0.12205805401424608,1.2882113869450666,-0.12205805401424608,0.09663898936887594,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,RANDOM,ROTATE,1,44.22841726618705
C_SHARPE,0.5,1.0,0.12711476880153993,0.9307672195338184,-0.2844234670940107,1.2225292034075357,-0.12299899038505213,0.08887723918602375,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,RANDOM,ROTATE,2,44.63646582733813
C_CALMAR,0.5,1.0,0.12711476880153993,0.9307672195338184,-0.2844234670940107,1.2225292034075357,-0.12299899038505213,0.08887723918602375,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,RANDOM,ROTATE,2,44.63646582733813
C_4bIS,0.5,1.0,0.12711476880153993,0.9307672195338184,-0.2844234670940107,1.2225292034075357,-0.12299899038505213,0.08887723918602375,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,RANDOM,ROTATE,2,44.63646582733813
C_FROZEN,0.35,0.75,0.10724119402960075,1.005571479821692,-0.21701460464886635,1.2225292034075357,-0.12299899038505213,0.08887723918602375,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,RANDOM,ROTATE,2,44.63646582733813
C_LIVE(RULES v2),,,0.08887723918602375,1.2225292034075357,-0.12299899038505213,1.2225292034075357,-0.12299899038505213,0.08887723918602375,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,RANDOM,ROTATE,2,44.63646582733813
C_SHARPE,0.5,1.0,0.1661377776755033,1.142328107451014,-0.18398960148245191,1.1936325049011054,-0.12069656598184353,0.08871826089190771,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,RANDOM,ROTATE,3,44.84285071942446
C_CALMAR,0.5,1.0,0.1661377776755033,1.142328107451014,-0.18398960148245191,1.1936325049011054,-0.12069656598184353,0.08871826089190771,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,RANDOM,ROTATE,3,44.84285071942446
C_4bIS,0.5,1.0,0.1661377776755033,1.142328107451014,-0.18398960148245191,1.1936325049011054,-0.12069656598184353,0.08871826089190771,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,RANDOM,ROTATE,3,44.84285071942446
C_FROZEN,0.35,0.75,0.11465898112045281,1.0511109170478943,-0.14127007828029925,1.1936325049011054,-0.12069656598184353,0.08871826089190771,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,RANDOM,ROTATE,3,44.84285071942446
C_LIVE(RULES v2),,,0.08871826089190771,1.1936325049011054,-0.12069656598184353,1.1936325049011054,-0.12069656598184353,0.08871826089190771,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,RANDOM,ROTATE,3,44.84285071942446
C_SHARPE,0.5,1.0,0.17150063364945267,1.1708603400130815,-0.20502255781507006,1.267592474252575,-0.12849146282060087,0.09691880676834197,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,RANDOM,ROTATE,4,44.63511690647482
C_CALMAR,0.35,1.0,0.17379550441263247,1.1812847468000423,-0.18131987087264834,1.267592474252575,-0.12849146282060087,0.09691880676834197,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,RANDOM,ROTATE,4,44.63511690647482
C_4bIS,0.5,1.0,0.17150063364945267,1.1708603400130815,-0.20502255781507006,1.267592474252575,-0.12849146282060087,0.09691880676834197,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,RANDOM,ROTATE,4,44.63511690647482
C_FROZEN,0.35,0.75,0.12987685777031976,1.1804473124943975,-0.1390420925349346,1.267592474252575,-0.12849146282060087,0.09691880676834197,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,RANDOM,ROTATE,4,44.63511690647482
C_LIVE(RULES v2),,,0.09691880676834197,1.267592474252575,-0.12849146282060087,1.267592474252575,-0.12849146282060087,0.09691880676834197,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,RANDOM,ROTATE,4,44.63511690647482
C_SHARPE,0.5,1.0,0.16525781488961577,1.1342706561529958,-0.16221637512541354,1.2850212345988108,-0.12079321836198775,0.0975835529294331,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,RANDOM,ROTATE,5,45.16951438848921
C_CALMAR,0.5,1.0,0.16525781488961577,1.1342706561529958,-0.16221637512541354,1.2850212345988108,-0.12079321836198775,0.0975835529294331,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,RANDOM,ROTATE,5,45.16951438848921
C_4bIS,0.5,0.75,0.12347691012493689,1.1321202111135034,-0.12424786243878849,1.2850212345988108,-0.12079321836198775,0.0975835529294331,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,RANDOM,ROTATE,5,45.16951438848921
C_FROZEN,0.35,0.75,0.11950058954089515,1.0866088935337763,-0.10272408721267656,1.2850212345988108,-0.12079321836198775,0.0975835529294331,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,RANDOM,ROTATE,5,45.16951438848921
C_LIVE(RULES v2),,,0.0975835529294331,1.2850212345988108,-0.12079321836198775,1.2850212345988108,-0.12079321836198775,0.0975835529294331,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,RANDOM,ROTATE,5,45.16951438848921
C_SHARPE,0.5,1.0,0.1530141300892316,1.1147541916220554,-0.16665065047959104,1.235619834542977,-0.1209061351791395,0.08866498196402062,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,1,53.36173561151079
C_CALMAR,0.5,1.0,0.1530141300892316,1.1147541916220554,-0.16665065047959104,1.235619834542977,-0.1209061351791395,0.08866498196402062,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,1,53.36173561151079
C_4bIS,0.5,1.0,0.1530141300892316,1.1147541916220554,-0.16665065047959104,1.235619834542977,-0.1209061351791395,0.08866498196402062,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,1,53.36173561151079
C_FROZEN,0.35,0.75,0.11633511031599486,1.1086914251346889,-0.12790099811462907,1.235619834542977,-0.1209061351791395,0.08866498196402062,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,1,53.36173561151079
C_LIVE(RULES v2),,,0.08866498196402062,1.235619834542977,-0.1209061351791395,1.235619834542977,-0.1209061351791395,0.08866498196402062,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,WINNERCUT,ROTATE,1,53.36173561151079
C_SHARPE,0.5,1.0,0.15097723319306278,1.1067077235576164,-0.16665065047959104,1.2243336481993545,-0.1184917578066862,0.08700743149638379,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,2,53.3392535971223
C_CALMAR,0.5,1.0,0.15097723319306278,1.1067077235576164,-0.16665065047959104,1.2243336481993545,-0.1184917578066862,0.08700743149638379,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,2,53.3392535971223
