panel,is_sharpe,oos_sharpe,oos_cagr,oos_mdd,spy_oos_sharpe,spy_oos_cagr,spy_oos_mdd,live_oos_sharpe,live_oos_cagr,live_oos_mdd,is_worst_drop,oos_worst_drop,is_worst_year,oos_worst_year,is_oos_frag_ratio
U56,1.115763519905964,1.1759465345181017,0.1716196082191408,-0.19127561830465023,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,-0.12054948821512845,0.15878518696438249,0.11653442869497233,2013,2024,0.7339124695624943
B136,1.144477050456314,1.024015074035567,0.1628665539757932,-0.20740302267849475,0.8769078511614361,0.15331427255204866,-0.3371595330739301,1.1061149281164175,0.07884939392053303,-0.12240985403190019,0.22612508525322916,0.12000058390832802,2013,2017,0.5306823158250832
SMALL663,0.6117006929163159,0.4534302580652866,0.07086077006544778,-0.3581405418032817,0.8768940791478297,0.15331699963496637,-0.33717235283398317,0.6517830891704711,0.044697858502255716,-0.12176044565869848,0.2161574044530355,0.09678570405551629,2013,2017,0.4477556727719911
