panel,book,gross,cadence,cost_bps,n_phase,FMEAN_CAGR,FMEAN_Sharpe,FMEAN_MaxDD,FMEAN_H1,FMEAN_H2,FMEAN_OOS_CAGR,FMEAN_OOS_Sharpe,FMEAN_OOS_MaxDD,FMEAN_IS_CAGR,FMEAN_IS_Sharpe,FMEAN_IS_MaxDD,FMEAN_IS_H1,FMEAN_IS_H2,FMEAN_OOS_H1,FMEAN_OOS_H2,FMEAN_turn,SPREAD_CAGR,SPREAD_Sharpe,SD_CAGR,SD_Sharpe,pass4b_share,CANON_CAGR,CANON_Sharpe,CANON_MaxDD,CANON_H1,CANON_H2,CANON_OOS_CAGR,CANON_OOS_Sharpe,CANON_OOS_MaxDD,CANON_IS_CAGR,CANON_IS_Sharpe,CANON_turn_per_yr,CANON_pass4b_REC,CANON_pass4a,CANON_spy_CAGR,CANON_spy_Sharpe,CANON_spy_MaxDD,CANON_spy_OOS_CAGR,CANON_spy_OOS_Sharpe,CANON_spy_OOS_MaxDD,FPORT_CAGR,FPORT_Sharpe,FPORT_MaxDD,FPORT_H1,FPORT_H2,FPORT_OOS_CAGR,FPORT_OOS_Sharpe,FPORT_OOS_MaxDD,FPORT_IS_CAGR,FPORT_IS_Sharpe,FPORT_turn_per_yr,FPORT_pass4b_REC,FPORT_pass4a,CANON_pctile_CAGR,d_CANON_FMEAN_CAGR_pp,d_FPORT_CANON_Sharpe
B136,BAND03,CORE,M,0.0,21,0.08266437784709735,1.05605228793439,-0.17400313983197868,1.2195571346872716,0.9102041785648703,0.08169455317024175,1.0344917341652542,-0.17400313983197874,0.08384795888308029,1.0851861246148964,-0.09044606136215001,0.9310424410425301,1.2866470248608441,1.0929353794545646,0.9943656079253609,1.3822137705036575,0.005903600703271783,0.08735428235733478,0.0015125632184190536,0.027764208932957224,0.0,0.08492921646179608,1.104203564266294,-0.1566585571890886,1.2364231673538855,0.9775588837778262,0.08405830963753114,1.10371878658207,-0.1566585571890885,0.08598722128293823,1.104917270567053,1.3913444365713235,False,False,0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08275138970473161,1.0693842913593234,-0.17087486424568754,1.2271034088556005,0.9250420665376334,0.08181929502145913,1.0509853709791488,-0.17087486424568743,0.08388380036665954,1.0921732679779654,1.3822137705036575,False,False,0.9285714285714286,0.22648386146987276,-0.03481927290697051
B136,BAND03,CORE,M,5.0,21,0.08191661287443289,1.0471993107922064,-0.17409419364425152,1.2109929206737597,0.9010615471210667,0.08092042236097467,1.0254190486415038,-0.17409419364425138,0.08313224463403898,1.0765947222482397,-0.09065705006261966,0.9226968606141588,1.2776537498954368,1.085777102405648,0.9822207571152352,1.3822137705036575,0.005928410366426107,0.08677550485046837,0.00151493600833222,0.0275277280043257,0.0,0.08417527543067793,1.0951635799031794,-0.1567675843809596,1.227938548848083,0.9679837566520395,0.08327072328466012,1.0941788995193722,-0.15676758438095906,0.0852741920984077,1.096470305319212,1.3913444365713235,False,False,0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08200359566726845,1.0604301853434768,-0.17100724180094606,1.2184978601337773,0.9157538421393184,0.08104511874657705,1.0417728146959155,-0.17100724180094562,0.08316809058316266,1.083537717533163,1.3822137705036575,False,False,0.9285714285714286,0.22586625562450446,-0.03473339455970259
B136,BAND03,CORE,M,10.0,21,0.08116931027273132,1.038338150465482,-0.17418563712336285,1.2024194554614975,0.8919117119261508,0.08014678921675865,1.0163381758891137,-0.17418563712336288,0.08241695173759722,1.0679950939051466,-0.09086798969358209,0.914344470479957,1.2686502469410503,1.0786128245230864,0.9700632147298439,1.3822137705036575,0.005953185710252384,0.0862426800649585,0.0015173942948348057,0.027292855636371485,0.0,0.08342180442618718,1.0861137940927665,-0.15687661157282973,1.2194436953467582,0.9583994107959622,0.08248365266580482,1.0846284403747068,-0.15687661157282995,0.08456158027529947,1.0880144206382911,1.3913444365713235,False,False,0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0812563152964898,1.0514758910493638,-0.17113959951733482,1.2098920626688496,0.9064654812872424,0.08027149348328022,1.0325601226792565,-0.1711395995173347,0.08245285086830889,1.0749019187512288,1.3822137705036575,False,False,0.9285714285714286,0.22524941534558668,-0.03463790304340275
B136,BAND03,CORE,M,25.0,21,0.0789301741472223,1.0117076887363607,-0.17445996756069726,1.1766455466709675,0.864421223288374,0.07782887291412577,0.9890486548423445,-0.1744599675606973,0.0802735989654088,1.0421488524839693,-0.09150051428298439,0.8892483451677271,1.2415805321612092,1.0570851902318485,0.933519268690169,1.3822137705036575,0.00602730611700375,0.08462526688167382,0.00152527440749944,0.026598739669631017,0.0,0.08116420896334864,1.0589078307009292,-0.15720369314844163,1.1938996358386924,0.9295935550941266,0.08012553219293839,1.0559161104376436,-0.15720369314844151,0.08242624681159172,1.0625951475481015,1.3913444365713235,False,False,0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07901755267607657,1.0246119095195894,-0.17153655366110498,1.1840732050739735,0.8785996135738007,0.0779539198637258,1.0049212665796738,-0.17153655366110476,0.08030994906580746,1.048993059121257,1.3822137705036575,False,False,0.9285714285714286,0.2234034816126343,-0.03429592118133984
B136,BAND03,CORE,M,50.0,21,0.07520750427815136,0.9671797703494239,-0.1749915080364542,1.1335227055115127,0.8184806367248268,0.07397560570321432,0.9434231792495199,-0.1749915080364542,0.07670975089322606,0.9989260014830152,-0.09260377146598144,0.8473030998438063,1.1962800604768435,1.0210970653916547,0.8724041302432614,1.3822137705036575,0.006150156457094047,0.0818683831306517,0.0015400446290554047,0.02548222462462886,0.0,0.07741092605847077,1.0133891951546823,-0.15774882910779475,1.1511394448366958,0.8814228055636989,0.07620561791827996,1.007874056038997,-0.15774882910779509,0.07887568476141626,1.020069103242103,1.3913444365713235,False,False,0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07529652226841743,0.9798351309823816,-0.17219774738290705,1.1410370553510418,0.8321540849435538,0.07410228104502847,0.9588541123753674,-0.17219774738290738,0.07674781881296,1.005806909274574,1.3822137705036575,False,False,0.9285714285714286,0.22034217803194173,-0.03355406417230067
B136,BAND03,CORE,Q,0.0,63,0.08664762301472102,1.0346138605904602,-0.2038601782068597,1.1987434620504416,0.9039892678850011,0.08812991993632771,1.0151093428566722,-0.20386017820685973,0.08489345026377441,1.0671422993438082,-0.1002317444354049,0.8447617261188761,1.3609901504041846,1.0383140312682695,1.0325866631529899,0.8738288092320391,0.01568633130760011,0.22320516182001648,0.003570596982764624,0.05287671191033068,0.0,0.07913010290548828,0.9529530059553434,-0.2184285030399331,1.1619023063246123,0.7816401948804371,0.07739849609366134,0.898349888504686,-0.21842850303993333,0.0812355832989109,1.0289252054698987,0.8998451443149827,False,False,0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08679423108979689,1.054083786513263,-0.20293600067084472,1.2168419428822785,0.9202908756519736,0.08828857135765933,1.0334955671210613,-0.20293600067084439,0.08498322919149048,1.0838509955166693,0.8738288092320392,False,False,0.03968253968253968,-0.7517520109232747,0.10113078055791969
B136,BAND03,CORE,Q,5.0,63,0.08617310723807887,1.0293905830306862,-0.203895678869686,1.1933322896692768,0.8988863331006974,0.08764471552841689,1.0099793419752336,-0.203895678869686,0.08443204189516727,1.0617716922974811,-0.10031359111082991,0.8394756898324305,1.3554271825973294,1.0342218270771,1.0256229770524559,0.8738288092320391,0.01570584272442166,0.22320211779137877,0.0035773362671142673,0.05280154533015382,0.0,0.07864482611629198,0.9475711286017011,-0.21842850303993322,1.1563671549446817,0.7763599712233111,0.07689468751262485,0.8929821961103135,-0.21842850303993333,0.08077288176541675,1.0235109949303354,0.8998451443149827,False,False,0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08631967141737706,1.0487714448733065,-0.20298403923425734,1.2113597104374663,0.915095906129193,0.0878031939910402,1.0282735755813983,-0.20298403923425767,0.08452176096635311,1.0784067087799716,0.8738288092320392,False,False,0.03968253968253968,-0.7528281121786897,0.10120031627160542
B136,BAND03,CORE,Q,10.0,63,0.08569873846590928,1.0241593331628758,-0.20393130794362496,1.1879108294859861,0.8937770612575592,0.08715966665143754,1.0048420805505198,-0.20393130794362493,0.08397077092786259,1.0563920791327925,-0.1003956604913765,0.8341825200130049,1.3498527793780792,1.0301246266965982,1.018646501137061,0.8738288092320391,0.01572534300524886,0.22319721292442984,0.003584078204517366,0.05272687465418701,0.0,0.07815970228175306,0.942181206806464,-0.21842850303993322,1.1508213294605647,0.7710735978896835,0.07639104563374732,0.8876072207717232,-0.21842850303993344,0.08031031737380867,1.0180876039569375,0.8998451443149827,False,False,0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08584531795174177,1.0434590389898128,-0.2030320750612562,1.2058773903912319,0.9099008882691281,0.08731803203713984,1.023051536550005,-0.2030320750612562,0.084060488061934,1.0729623329625915,0.8738288092320392,False,False,0.03968253968253968,-0.7539036184156217,0.10127783218334885
B136,BAND03,CORE,Q,25.0,63,0.08427651388468872,1.0084189903686658,-0.2040381951654417,1.1715861500102593,0.878412343022337,0.08570545288338502,0.9893878779457945,-0.20403819516544175,0.08258778217545007,1.0402005986230214,-0.10064482611181856,0.8182615865687096,1.333062406769994,1.0178036723238775,0.9976430384114386,0.8738288092320391,0.01578377705803158,0.2231712557469432,0.003604319458952101,0.052505989551161335,0.0,0.07670524820192526,0.9259645636433368,-0.2184285030399331,1.1341213364977936,0.7551788720535032,0.07488111985619827,0.8714399430675733,-0.21842850303993344,0.07892344679954588,1.0017638032519243,0.8998451443149827,False,False,0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0844234939041073,1.0275214400547223,-0.20317616612523037,1.1894299090276008,0.8943155486221571,0.08586383770064887,1.0073851385950947,-0.20317616612523037,0.08267784045047089,1.05662867530229,0.8738288092320392,False,False,0.03968253968253968,-0.7571265682763464,0.10155687641138555
B136,BAND03,CORE,Q,50.0,63,0.08190907695139855,0.9820372971360005,-0.2042425236941735,1.144186034847793,0.8526882447731585,0.08328487087718019,0.9634964153538309,-0.2042425236941735,0.0802855465368751,1.0130477987016226,-0.10110670364948422,0.7915969568333238,1.304863396699429,0.9971746797007226,0.9624069054667685,0.8738288092320391,0.01588094467134149,0.22309007422697558,0.003638103557571199,0.05214915624397273,0.0,0.07428421432361865,0.8987889841995496,-0.21842850303993322,1.1060889199652144,0.7285767891003193,0.07236790763450451,0.8443614573615636,-0.21842850303993355,0.07661473634003402,0.9743875418855349,0.8998451443149827,False,False,0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08205790297940574,1.0009575292773867,-0.2034162631839359,1.1620157289785027,0.868339052731989,0.0834444798567997,0.9812735636747366,-0.20341626318393602,0.08037732650740503,1.029404170835438,0.8738288092320392,False,False,0.03968253968253968,-0.7624862627779907,0.10216854507783713
