vi,vintage,commit_date,postfix,panel,reading,tape_blob,N,H,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is_CAGR,is_Sharpe,is_MaxDD,is_h1_CAGR,is_h1_Sharpe,is_h1_MaxDD,is_h2_CAGR,is_h2_Sharpe,is_h2_MaxDD,turnover,m4b_H1,m4b_H2,m4b_OOS,m4b_DD,m4b_CAGR,m4a_H1,m4a_H2,m4a_DD,keep4a,keep4b,fail4a,fail4b,is_anchor,spy_full_Sharpe,spy_full_CAGR,spy_full_MaxDD,spy_oos_Sharpe,live_full_Sharpe,years,rows,names
0,fb208174,2026-09-03,False,U56,V_RAW,3fb16007,25,126,0.11026704,0.97103118,-0.22543970,0.12180003,1.14906442,-0.14650469,0.09885653,0.82581148,-0.22543970,0.10540871,0.91353437,-0.22543970,0.11788446,1.06775884,-0.14650469,0.13295746,1.06592562,-0.14650469,0.10301199,1.09511217,-0.09480075,2.47240490,0.25166229,0.16047574,0.18494359,-2.31360921,3.02649773,0.04856310,-0.02931836,-10.90307871,False,False,"H2,DD",DD,False,0.77585578,0.11428866,-0.33717268,0.72859078,0.97974409,17.63997262,5799,55
0,fb208174,2026-09-03,False,U56,V_RAW,3fb16007,25,252,0.11118678,0.92479868,-0.27361418,0.12950905,1.16889902,-0.16333075,0.09316789,0.73365602,-0.27361418,0.10432699,0.84883600,-0.27361418,0.12196722,1.05732479,-0.16333075,0.15742282,1.15839683,-0.16333075,0.08759774,0.95447968,-0.11477335,1.72619068,0.27149688,0.06832028,0.12024522,-7.13105737,3.11847161,0.06839769,-0.12147382,-15.72052687,False,False,"H2,DD",DD,False,0.77585578,0.11428866,-0.33717268,0.72859078,0.97974409,17.63997262,5799,55
0,fb208174,2026-09-03,False,U56,V_TRUNC,3fb16007,10,63,0.13015347,0.98187291,-0.19481033,0.15683489,1.23418253,-0.16075985,0.10408744,0.76615078,-0.19481033,0.11267463,0.85025028,-0.19481033,0.15794676,1.19974476,-0.16075985,0.17649431,1.22405030,-0.16075985,0.13969162,1.18251225,-0.11080461,4.14858030,0.33678039,0.10070009,0.12155615,0.74932782,5.01368526,0.13368120,-0.08912696,-7.84014167,False,True,"H2,DD",-,False,0.77592285,0.11430946,-0.33717268,0.72869413,0.97982890,17.63449692,5798,55
0,fb208174,2026-09-03,False,U56,V_TRUNC,3fb16007,10,126,0.13398954,0.97078666,-0.20312833,0.16300650,1.24468628,-0.18712292,0.10569654,0.74360010,-0.20312833,0.12336378,0.88214355,-0.20312833,0.15075260,1.12155129,-0.18712292,0.17163804,1.15140784,-0.18712292,0.13023947,1.09984682,-0.11382671,2.74717322,0.34728414,0.07814941,0.15344941,-0.08247203,5.39729144,0.14418495,-0.11167764,-8.67194153,False,False,"H2,DD",DD,False,0.77592285,0.11430946,-0.33717268,0.72869413,0.97982890,17.63449692,5798,55
0,fb208174,2026-09-03,False,U56,V_TRUNC,3fb16007,10,252,0.11869620,0.83468051,-0.27011436,0.14298642,1.09344853,-0.19654669,0.09492219,0.63794488,-0.27011436,0.10982879,0.74875743,-0.27011436,0.13265927,0.99542220,-0.19654669,0.11578537,0.81941151,-0.19654669,0.14978836,1.22164167,-0.13719369,1.86885063,0.19604640,-0.02750581,0.02006330,-6.78107581,3.86795786,-0.00705279,-0.21733287,-15.37054531,False,False,"H1,H2,DD","H2,DD",False,0.77592285,0.11430946,-0.33717268,0.72869413,0.97982890,17.63449692,5798,55
0,fb208174,2026-09-03,False,U56,V_TRUNC,3fb16007,16,63,0.11726991,0.98663848,-0.20446554,0.13619459,1.18820106,-0.13547079,0.09866044,0.80926425,-0.20446554,0.10707428,0.90230464,-0.20446554,0.13334934,1.12174675,-0.13547079,0.15918914,1.20035111,-0.13547079,0.10808555,1.03930453,-0.10932069,3.92847101,0.29079893,0.14381357,0.17361051,-0.21619345,3.72532920,0.08769974,-0.04601349,-8.80566295,False,False,"H2,DD",DD,False,0.77592285,0.11430946,-0.33717268,0.72869413,0.97982890,17.63449692,5798,55
0,fb208174,2026-09-03,False,U56,V_TRUNC,3fb16007,16,126,0.12715598,1.03268671,-0.21127353,0.14164621,1.22449948,-0.14121292,0.11284967,0.87400666,-0.21127353,0.12124559,0.96991233,-0.21127353,0.13643066,1.13813068,-0.14121292,0.15498330,1.16555446,-0.14121292,0.11817603,1.11990864,-0.10185666,2.67226104,0.32709734,0.20855597,0.24121820,-0.89699255,4.71393591,0.12399815,0.01872891,-9.48646205,False,False,DD,DD,False,0.77592285,0.11430946,-0.33717268,0.72869413,0.97982890,17.63449692,5798,55
0,fb208174,2026-09-03,False,U56,V_TRUNC,3fb16007,16,252,0.12367510,0.93563289,-0.27674307,0.14034089,1.19599135,-0.15399565,0.10725288,0.75108986,-0.27674307,0.12065401,0.86940708,-0.27674307,0.12840032,1.06795172,-0.15399565,0.14249468,1.05570429,-0.15399565,0.11447984,1.10651483,-0.12755979,1.84273529,0.29858922,0.08563918,0.14071295,-7.44394642,4.36584831,0.09549003,-0.10418788,-16.03341592,False,False,"H2,DD",DD,False,0.77592285,0.11430946,-0.33717268,0.72869413,0.97982890,17.63449692,5798,55
0,fb208174,2026-09-03,False,U56,V_TRUNC,3fb16007,20,63,0.11283501,0.99439817,-0.22116974,0.12312515,1.13871859,-0.12761090,0.10263915,0.86989197,-0.22116974,0.10768115,0.94379484,-0.22116974,0.12091615,1.07607511,-0.12761090,0.13942874,1.11400707,-0.12761090,0.10270434,1.04473597,-0.09520157,3.68683999,0.24131646,0.20444128,0.21510070,-1.88661368,3.28183873,0.03821727,0.01461423,-10.47608317,False,False,DD,DD,False,0.77592285,0.11430946,-0.33717268,0.72869413,0.97982890,17.63449692,5798,55
0,fb208174,2026-09-03,False,U56,V_TRUNC,3fb16007,20,126,0.11849910,1.00290165,-0.20894102,0.12953571,1.15841429,-0.13952078,0.10757033,0.87139744,-0.20894102,0.11541247,0.96568688,-0.20894102,0.12332725,1.06403251,-0.13952078,0.14220183,1.08347093,-0.13952078,0.10476457,1.06291686,-0.09386451,2.58283535,0.26101216,0.20594676,0.23699275,-0.66374140,3.84824809,0.05791297,0.01611970,-9.25321090,False,False,DD,DD,True,0.77592285,0.11430946,-0.33717268,0.72869413,0.97982890,17.63449692,5798,55
0,fb208174,2026-09-03,False,U56,V_TRUNC,3fb16007,20,252,0.11908340,0.94731015,-0.27101344,0.13298667,1.17254189,-0.16074877,0.10535073,0.78031089,-0.27101344,0.11396816,0.87555635,-0.27101344,0.12710337,1.07988188,-0.16074877,0.15820299,1.15523238,-0.16074877,0.09683882,1.01110441,-0.12683716,1.82107856,0.27513976,0.11486021,0.14686221,-6.87098331,3.90667770,0.07204057,-0.07496685,-15.46045280,False,False,"H2,DD",DD,False,0.77592285,0.11430946,-0.33717268,0.72869413,0.97982890,17.63449692,5798,55
0,fb208174,2026-09-03,False,U56,V_TRUNC,3fb16007,25,63,0.11029800,1.01675747,-0.21378131,0.11727298,1.14959106,-0.12416750,0.10336656,0.90589360,-0.21378131,0.10687856,0.97248182,-0.21378131,0.11564893,1.08992505,-0.12416750,0.13611855,1.13412056,-0.12416750,0.09554811,1.05517337,-0.08872628,3.58480394,0.25218893,0.24044291,0.24378769,-1.14777075,3.02813779,0.04908974,0.05061586,-9.73724025,False,False,DD,DD,False,0.77592285,0.11430946,-0.33717268,0.72869413,0.97982890,17.63449692,5798,55
0,fb208174,2026-09-03,False,U56,V_TRUNC,3fb16007,25,126,0.11028707,0.97111523,-0.22543970,0.12180003,1.14906442,-0.14650469,0.09889226,0.82595428,-0.22543970,0.10544008,0.91366411,-0.22543970,0.11788446,1.06775884,-0.14650469,0.13295746,1.06592562,-0.14650469,0.10301199,1.09511217,-0.09480075,2.47281302,0.25166229,0.16050360,0.18496998,-2.31360921,3.02704492,0.04856310,-0.02932346,-10.90307871,False,False,"H2,DD",DD,False,0.77592285,0.11430946,-0.33717268,0.72869413,0.97982890,17.63449692,5798,55
0,fb208174,2026-09-03,False,U56,V_TRUNC,3fb16007,25,252,0.11120698,0.92487870,-0.27361418,0.12950905,1.16889902,-0.16333075,0.09320148,0.73378281,-0.27361418,0.10435802,0.84895650,-0.27361418,0.12196722,1.05732479,-0.16333075,0.15742282,1.15839683,-0.16333075,0.08759774,0.95447968,-0.11477335,1.72647562,0.27149688,0.06833213,0.12026237,-7.13105737,3.11903633,0.06839769,-0.12149493,-15.72052687,False,False,"H2,DD",DD,False,0.77592285,0.11430946,-0.33717268,0.72869413,0.97982890,17.63449692,5798,55
1,0ede2282,2026-09-03,False,U56,V_RAW,8679938d,10,63,0.13033333,0.98319115,-0.19481031,0.15658341,1.23260300,-0.16075983,0.10467903,0.77000139,-0.19481031,0.11297509,0.85240593,-0.19481031,0.15794675,1.19974323,-0.16075983,0.17649427,1.22404840,-0.16075983,0.13969162,1.18251121,-0.11080440,4.14721053,0.33712913,0.09751467,0.11908166,0.74934261,4.99928214,0.13598231,-0.09606531,-7.84013349,False,True,"H2,DD",-,False,0.77865300,0.11477216,-0.33717289,0.73332427,0.98315404,17.63997262,5800,55
1,0ede2282,2026-09-03,False,U56,V_RAW,8679938d,10,126,0.13409758,0.97160589,-0.20312840,0.16276428,1.24323151,-0.18712291,0.10613763,0.74635377,-0.20312840,0.12354553,0.88347050,-0.20312840,0.15075245,1.12154974,-0.18712291,0.17163781,1.15140544,-0.18712291,0.13023940,1.09984646,-0.11382685,2.74626623,0.34775763,0.07386705,0.15014623,-0.08246682,5.37570720,0.14661081,-0.11971293,-8.67194292,False,False,"H2,DD",DD,False,0.77865300,0.11477216,-0.33717289,0.73332427,0.98315404,17.63997262,5800,55
1,0ede2282,2026-09-03,False,U56,V_RAW,8679938d,10,252,0.11920701,0.83781310,-0.27011436,0.14298260,1.09358800,-0.19654965,0.09592598,0.64355347,-0.27011436,0.11066564,0.75367336,-0.27011436,0.13265922,0.99542081,-0.19654965,0.11578527,0.81940974,-0.19654965,0.14978835,1.22164122,-0.13719386,1.86823355,0.19811413,-0.02893326,0.02034909,-6.78106240,3.88664995,-0.00303269,-0.22251324,-15.37053850,False,False,"H1,H2,DD","H2,DD",False,0.77865300,0.11477216,-0.33717289,0.73332427,0.98315404,17.63997262,5800,55
1,0ede2282,2026-09-03,False,U56,V_RAW,8679938d,16,63,0.11736046,0.98745798,-0.20446559,0.13598437,1.18672801,-0.13547103,0.09904188,0.81213233,-0.20446559,0.10722733,0.90365941,-0.20446559,0.13334927,1.12174551,-0.13547103,0.15918912,1.20034915,-0.13547103,0.10808542,1.03930431,-0.10932076,3.92717415,0.29125414,0.13964560,0.17033514,-0.21618566,3.70199507,0.09010732,-0.05393438,-8.80566176,False,False,"H2,DD",DD,False,0.77865300,0.11477216,-0.33717289,0.73332427,0.98315404,17.63997262,5800,55
1,0ede2282,2026-09-03,False,U56,V_RAW,8679938d,16,126,0.12727974,1.03372243,-0.21127378,0.14148620,1.22344465,-0.14121263,0.11325009,0.87684022,-0.21127378,0.12145107,0.97158603,-0.21127378,0.13643054,1.13812952,-0.14121263,0.15498313,1.16555217,-0.14121263,0.11817596,1.11990915,-0.10185680,2.67137873,0.32797078,0.20435349,0.23826176,-0.89700438,4.69392344,0.12682396,0.01077352,-9.48648048,False,False,DD,DD,False,0.77865300,0.11477216,-0.33717289,0.73332427,0.98315404,17.63997262,5800,55
1,0ede2282,2026-09-03,False,U56,V_RAW,8679938d,16,252,0.12392202,0.93737793,-0.27674313,0.14027288,1.19565766,-0.15399547,0.10780562,0.75446769,-0.27674313,0.12105997,0.87211134,-0.27674313,0.12840019,1.06794989,-0.15399547,0.14249454,1.05570266,-0.15399547,0.11447972,1.10651261,-0.12756003,1.84212680,0.30018378,0.08198097,0.13878707,-7.44393912,4.35815103,0.09903696,-0.11159901,-16.03341522,False,False,"H2,DD",DD,False,0.77865300,0.11477216,-0.33717289,0.73332427,0.98315404,17.63997262,5800,55
1,0ede2282,2026-09-03,False,U56,V_RAW,8679938d,20,63,0.11299354,0.99577872,-0.22116974,0.12280921,1.13622476,-0.12761096,0.10326368,0.87470440,-0.22116974,0.10794315,0.94604773,-0.22116974,0.12091599,1.07607392,-0.12761096,0.13942848,1.11400480,-0.12761096,0.10270427,1.04473628,-0.09520158,3.68562300,0.24075089,0.20221767,0.21272346,-1.88660060,3.26530286,0.03960407,0.00863770,-10.47607670,False,False,DD,DD,False,0.77865300,0.11477216,-0.33717289,0.73332427,0.98315404,17.63997262,5800,55
1,0ede2282,2026-09-03,False,U56,V_RAW,8679938d,20,126,0.11868492,1.00442875,-0.20894120,0.12943399,1.15777432,-0.13952054,0.10803816,0.87483103,-0.20894120,0.11571846,0.96816194,-0.20894120,0.12332709,1.06403083,-0.13952054,0.14220161,1.08346834,-0.13952054,0.10476447,1.06291666,-0.09386440,2.58198276,0.26230045,0.20234431,0.23483767,-0.66374645,3.83444136,0.06115363,0.00876433,-9.25322255,False,False,DD,DD,True,0.77865300,0.11477216,-0.33717289,0.73332427,0.98315404,17.63997262,5800,55
1,0ede2282,2026-09-03,False,U56,V_RAW,8679938d,20,252,0.11929120,0.94888499,-0.27101346,0.13278426,1.17110923,-0.16074862,0.10595887,0.78429203,-0.27101346,0.11431062,0.87803659,-0.27101346,0.12710327,1.07987994,-0.16074862,0.15820284,1.15523015,-0.16074862,0.09683877,1.01110284,-0.12683725,1.82047738,0.27563536,0.11180531,0.14471232,-6.87097279,3.89506916,0.07448854,-0.08177467,-15.46044889,False,False,"H2,DD",DD,False,0.77865300,0.11477216,-0.33717289,0.73332427,0.98315404,17.63997262,5800,55
1,0ede2282,2026-09-03,False,U56,V_RAW,8679938d,25,63,0.11050789,1.01861495,-0.21378135,0.11700448,1.14735426,-0.12416775,0.10404908,0.91132105,-0.21378135,0.10722398,0.97548689,-0.21378135,0.11564884,1.08992435,-0.12416775,0.13611830,1.13411868,-0.12416775,0.09554817,1.05517425,-0.08872614,3.58362055,0.25188039,0.23883433,0.24216262,-1.14776176,3.01673773,0.05073357,0.04525435,-9.73723786,False,False,DD,DD,False,0.77865300,0.11477216,-0.33717289,0.73332427,0.98315404,17.63997262,5800,55
1,0ede2282,2026-09-03,False,U56,V_RAW,8679938d,25,126,0.11049661,0.97287917,-0.22543974,0.12159366,1.14746930,-0.14650439,0.09950934,0.83058789,-0.22543974,0.10578530,0.91650609,-0.22543974,0.11788435,1.06775765,-0.14650439,0.13295732,1.06592408,-0.14650439,0.10301191,1.09511154,-0.09480082,2.47199657,0.25199543,0.15810116,0.18318182,-2.31360075,3.01560960,0.05084861,-0.03547881,-10.90307685,False,False,"H2,DD",DD,False,0.77865300,0.11477216,-0.33717289,0.73332427,0.98315404,17.63997262,5800,55
1,0ede2282,2026-09-03,False,U56,V_RAW,8679938d,25,252,0.11137358,0.92622764,-0.27361420,0.12919249,1.16647561,-0.16333053,0.09383585,0.73821965,-0.27361420,0.10463369,0.85111235,-0.27361420,0.12196712,1.05732381,-0.16333053,0.15742265,1.15839574,-0.16333053,0.08759770,0.95447875,-0.11477347,1.72590561,0.27100174,0.06573292,0.11778808,-7.13104629,3.10330683,0.06985491,-0.12784705,-15.72052239,False,False,"H2,DD",DD,False,0.77865300,0.11477216,-0.33717289,0.73332427,0.98315404,17.63997262,5800,55
1,0ede2282,2026-09-03,False,BROAD,V_RAW,63f7ffd8,10,63,0.20922182,1.15365801,-0.28155506,0.22424837,1.39692407,-0.14722039,0.19437970,0.98598774,-0.28155506,0.21023663,1.07330547,-0.28155506,0.20799376,1.29509133,-0.14722039,0.18211575,1.09882410,-0.14722039,0.23441164,1.52277279,-0.14558344,4.81768690,0.44007092,0.14923690,0.18869289,-7.92593442,10.24208234,0.16757482,-0.00197254,-15.91471274,False,False,"H2,DD",DD,False,0.89050114,0.15257285,-0.33715953,0.88461258,1.10762398,17.63723477,4438,135
1,0ede2282,2026-09-03,False,BROAD,V_RAW,63f7ffd8,10,126,0.18305697,1.05635485,-0.20203294,0.21677866,1.37183789,-0.19218082,0.15026984,0.82241121,-0.20203294,0.16376578,0.90521606,-0.20203294,0.20685239,1.28691403,-0.19218082,0.21443966,1.24139296,-0.16307964,0.19932001,1.35034234,-0.19218082,3.21854928,0.41498475,-0.01433963,0.02060348,0.02627773,7.62559803,0.14248864,-0.16554907,-7.96250059,False,False,"H2,DD",H2,False,0.89050114,0.15257285,-0.33715953,0.88461258,1.10762398,17.63723477,4438,135
1,0ede2282,2026-09-03,False,BROAD,V_RAW,63f7ffd8,10,252,0.16691222,1.00602170,-0.25918296,0.15742892,1.06098535,-0.20638796,0.17647322,0.97280425,-0.25918296,0.19300525,1.07015189,-0.25918296,0.13606987,0.92279177,-0.20638796,0.09650821,0.64103596,-0.20638796,0.17701735,1.27866667,-0.13589868,2.11721945,0.10413221,0.13605341,0.18553931,-5.68872436,6.01112298,-0.16836389,-0.01515603,-13.67750268,False,False,"H1,H2,DD",DD,False,0.89050114,0.15257285,-0.33715953,0.88461258,1.10762398,17.63723477,4438,135
1,0ede2282,2026-09-03,False,BROAD,V_RAW,63f7ffd8,16,63,0.18434796,1.12290730,-0.27639929,0.20522945,1.37370982,-0.13848888,0.16382826,0.93520236,-0.27639929,0.17934787,1.03033028,-0.27639929,0.19043278,1.26863020,-0.13848888,0.19023686,1.18692872,-0.13463662,0.19062853,1.37381263,-0.13848888,4.51493480,0.41685667,0.09845152,0.14571770,-7.41035748,7.75469694,0.14436057,-0.05275792,-15.39913580,False,False,"H2,DD",DD,False,0.89050114,0.15257285,-0.33715953,0.88461258,1.10762398,17.63723477,4438,135
1,0ede2282,2026-09-03,False,BROAD,V_RAW,63f7ffd8,16,126,0.16842219,1.08158053,-0.19352054,0.18297406,1.27975374,-0.15949639,0.15404933,0.92926216,-0.19352054,0.17149404,1.04280360,-0.19352054,0.16471217,1.14282871,-0.15949639,0.17937764,1.15202758,-0.15045578,0.15024339,1.14040601,-0.15949639,3.10558048,0.32290059,0.09251132,0.15819103,0.87751800,6.16212017,0.05040449,-0.05869812,-7.11126032,False,True,"H2,DD",-,False,0.89050114,0.15257285,-0.33715953,0.88461258,1.10762398,17.63723477,4438,135
1,0ede2282,2026-09-03,False,BROAD,V_RAW,63f7ffd8,16,252,0.16911524,1.08904057,-0.25017249,0.17051428,1.21654554,-0.17517140,0.16771787,0.99736512,-0.25017249,0.18330758,1.09915761,-0.25017249,0.15215238,1.08390493,-0.17517140,0.12561421,0.84597210,-0.17517140,0.17928886,1.39349693,-0.11120623,2.05980514,0.25969239,0.16061428,0.21454503,-4.78767676,6.23142480,-0.01280371,0.00940484,-12.77645508,False,False,"H1,DD",DD,False,0.89050114,0.15257285,-0.33715953,0.88461258,1.10762398,17.63723477,4438,135
1,0ede2282,2026-09-03,False,BROAD,V_RAW,63f7ffd8,20,63,0.17266582,1.09875506,-0.28693067,0.19302379,1.34447683,-0.13686844,0.15265524,0.91251800,-0.28693067,0.16829268,1.01289112,-0.28693067,0.17798476,1.23171723,-0.13686844,0.17763591,1.16190486,-0.13490399,0.17833337,1.31813279,-0.13686844,4.46409291,0.38762369,0.07576715,0.12827855,-8.46349472,6.58648275,0.11512758,-0.07544229,-16.45227304,False,False,"H2,DD",DD,False,0.89050114,0.15257285,-0.33715953,0.88461258,1.10762398,17.63723477,4438,135
1,0ede2282,2026-09-03,False,BROAD,V_RAW,63f7ffd8,20,126,0.16043978,1.06365032,-0.20740302,0.17929620,1.28309278,-0.14637149,0.14188486,0.89081797,-0.20740302,0.16027455,1.00993607,-0.20740302,0.16063994,1.14516882,-0.14637149,0.16240651,1.09034444,-0.14637149,0.15887780,1.21489881,-0.14085966,3.11439173,0.32623963,0.05406713,0.12532349,-0.51073028,5.36387828,0.05374353,-0.09714231,-8.49950860,False,False,"H2,DD",DD,True,0.89050114,0.15257285,-0.33715953,0.88461258,1.10762398,17.63723477,4438,135
1,0ede2282,2026-09-03,False,BROAD,V_RAW,63f7ffd8,20,252,0.16383357,1.07171310,-0.23491079,0.17185100,1.23410007,-0.16896712,0.15587100,0.94994087,-0.23491079,0.17041225,1.04690696,-0.23491079,0.15591458,1.11548130,-0.16896712,0.14651080,0.97333367,-0.16896712,0.16538601,1.30556669,-0.11452050,2.08858059,0.27724693,0.11319002,0.16229438,-3.26150663,5.70325806,0.00475083,-0.03801941,-11.25028495,False,False,"H2,DD",DD,False,0.89050114,0.15257285,-0.33715953,0.88461258,1.10762398,17.63723477,4438,135
1,0ede2282,2026-09-03,False,BROAD,V_RAW,63f7ffd8,25,63,0.15843921,1.05822774,-0.29236522,0.18337842,1.33058848,-0.13419162,0.13402558,0.84789655,-0.29236522,0.15113141,0.96064269,-0.29236522,0.16735302,1.20513201,-0.13419162,0.16063214,1.09647593,-0.13398033,0.17410606,1.33725554,-0.13419162,4.46193158,0.37373534,0.01114570,0.07603011,-9.00694997,5.16382181,0.10123923,-0.14006374,-16.99572829,False,False,"H2,DD",DD,False,0.89050114,0.15257285,-0.33715953,0.88461258,1.10762398,17.63723477,4438,135
