panel,kind,phi,h,cost_bps,window,CAGR,Sharpe,MaxDD,H1,H2,turnover_per_yr,mean_sleeve,live_CAGR,live_Sharpe,live_MaxDD,spy_CAGR,spy_Sharpe,spy_MaxDD,pass4a,pass4b,dH1,dH2,dDD,cagr_floor,dd_cap
U56,NOSLEEVE,,,0,FULL,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,1.7735559161867938,0.0,0.08811645471909801,1.2260772909325255,-0.12029812214763835,0.15138775414341277,0.8851350676423309,-0.33717256724185307,False,False,0.0,0.0,0.0,0.10597142790038894,-0.20230354034511183
U56,NOSLEEVE,,,0,IS,0.07798753978657458,1.1299587672429432,-0.07741677613432474,0.9431944344283492,1.3743106731976025,1.757573583807512,0.0,0.07798753978657458,1.1299587672429432,-0.07741677613432474,0.14958796071721925,0.8986378759173647,-0.22062001264433273,False,False,0.0,0.0,0.0,0.10471157250205347,-0.13237200758659964
U56,NOSLEEVE,,,0,OOS,0.09651574458861623,1.3012453352065745,-0.12029812214763824,1.452960967666912,1.1343499505477297,1.7866966540340772,0.0,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,0.0,0.0,0.0,0.10700876349880425,-0.20230354034511183
U56,NOSLEEVE,,,5,FULL,0.08715221722313515,1.2135659757881787,-0.12042377450517217,1.2402588255913463,1.1931133121440216,1.7735559161867938,0.0,0.08715221722313515,1.2135659757881787,-0.12042377450517217,0.15138775414341277,0.8851350676423309,-0.33717256724185307,False,False,0.0,0.0,0.0,0.10597142790038894,-0.20230354034511183
U56,NOSLEEVE,,,5,IS,0.07704080354175291,1.1171174962276558,-0.07811670542684135,0.9302927388770746,1.3613274032587768,1.757573583807512,0.0,0.07704080354175291,1.1171174962276558,-0.07811670542684135,0.14958796071721925,0.8986378759173647,-0.22062001264433273,False,False,0.0,0.0,0.0,0.10471157250205347,-0.13237200758659964
U56,NOSLEEVE,,,5,OOS,0.09553693392108098,1.2889815018993998,-0.12042377450517261,1.442495235357743,1.1199900079572,1.7866966540340772,0.0,0.09553693392108098,1.2889815018993998,-0.12042377450517261,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,0.0,0.0,0.0,0.10700876349880425,-0.20230354034511183
U56,NOSLEEVE,,,10,FULL,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,1.7735559161867938,0.0,0.08618880526313721,1.201049296027575,-0.12054941914043871,0.15138775414341277,0.8851350676423309,-0.33717256724185307,False,False,0.0,0.0,0.0,0.10597142790038894,-0.20230354034511183
U56,NOSLEEVE,,,10,IS,0.07609486935133747,1.1042710247053533,-0.07887196637752447,0.9173846701079902,1.348341234887065,1.757573583807512,0.0,0.07609486935133747,1.1042710247053533,-0.07887196637752447,0.14958796071721925,0.8986378759173647,-0.22062001264433273,False,False,0.0,0.0,0.0,0.10471157250205347,-0.13237200758659964
U56,NOSLEEVE,,,10,OOS,0.09455896847608769,1.2767122316543114,-0.12054941914043871,1.4320251236926695,1.1056231587407939,1.7866966540340772,0.0,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,0.0,0.0,0.0,0.10700876349880425,-0.20230354034511183
U56,NOSLEEVE,,,25,FULL,0.08330351576993,1.1634688271693323,-0.12092630671374727,1.189790934573022,1.1432012948488115,1.7735559161867938,0.0,0.08330351576993,1.1634688271693323,-0.12092630671374727,0.15138775414341277,0.8851350676423309,-0.33717256724185307,False,False,0.0,0.0,0.0,0.10597142790038894,-0.20230354034511183
U56,NOSLEEVE,,,25,IS,0.07326187255099925,1.065702404318384,-0.08184511356050517,0.8786243579076776,1.3093671396404813,1.757573583807512,0.0,0.07326187255099925,1.065702404318384,-0.08184511356050517,0.14958796071721925,0.8986378759173647,-0.22062001264433273,False,False,0.0,0.0,0.0,0.10471157250205347,-0.13237200758659964
U56,NOSLEEVE,,,25,OOS,0.09163013641609163,1.2398733886368856,-0.12092630671374771,1.4005896150793256,1.0624834759670283,1.7866966540340772,0.0,0.09163013641609163,1.2398733886368856,-0.12092630671374771,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,0.0,0.0,0.0,0.10700876349880425,-0.20230354034511183
U56,NOSLEEVE,,,50,FULL,0.07851114701170414,1.1007438563030478,-0.1215542982343577,1.126595636968293,1.0807131422584972,1.7735559161867938,0.0,0.07851114701170414,1.1007438563030478,-0.1215542982343577,0.15138775414341277,0.8851350676423309,-0.33717256724185307,False,False,0.0,0.0,0.0,0.10597142790038894,-0.20230354034511183
U56,NOSLEEVE,,,50,IS,0.06855619119780254,1.001336027169409,-0.08805456646688659,0.8139163349294327,1.244369142392449,1.757573583807512,0.0,0.06855619119780254,1.001336027169409,-0.08805456646688659,0.14958796071721925,0.8986378759173647,-0.22062001264433273,False,False,0.0,0.0,0.0,0.10471157250205347,-0.13237200758659964
U56,NOSLEEVE,,,50,OOS,0.08676558828999292,1.1783814389985978,-0.1215542982343576,1.3481198190462556,0.990467431329989,1.7866966540340772,0.0,0.08676558828999292,1.1783814389985978,-0.1215542982343576,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,0.0,0.0,0.0,0.10700876349880425,-0.20230354034511183
U56,SLEEVE,0.0,0.0,0,FULL,0.09424965642401761,1.3070039723231437,-0.11442361597338391,1.3180233533278016,1.302165057152275,2.798103329353967,0.4671844643047407,0.08811645471909801,1.2260772909325255,-0.12029812214763835,0.15138775414341277,0.8851350676423309,-0.33717256724185307,True,False,0.06516142031843009,0.09658601465223104,0.005874506174254446,0.10597142790038894,-0.20230354034511183
