panel,theta,x,cad,family,con,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,CAGR0,turn_yr,dCAGR_ctrl,dSharpe_ctrl,p4a,f4b,p4b
U56,0.3,0.04258870572676662,D,QUANTILE-D,RESPREAD,0.20546055277398168,0.7771406821129456,-0.5375252447035045,0.8872111608673294,0.6898736000212887,0.20641243852422098,0.8279093860373871,-0.40056688622903147,0.20467590039926797,0.7458617357397328,-0.5375252447035044,0.25249617767307475,38.301066760286986,0.07244305513476545,-0.3512309644223939,False,"H1,H2,OOS,DD",False
U56,0.3,0.04258870572676662,D,MOM-D,RESPREAD,0.22448998174401202,0.8848567223046206,-0.37560138038955326,0.9788162432237768,0.8171010281502931,0.1935944311667539,0.8752849574368486,-0.329003042440982,0.25057698852968024,0.9012526735327874,-0.3756013803895534,0.2849663989735032,48.27143758674914,0.0914724841047958,-0.24351492423071885,False,"H2,DD",False
U56,0.2,0.10223652894330977,W,MA-THRESH,RESPREAD,0.19417620950742576,0.8860804079704144,-0.4853317488789488,1.0814333863520769,0.7129182840519543,0.2376909123499895,1.0736357832483927,-0.35409497439204396,0.15943452341660191,0.7425790251611184,-0.4853317488789485,0.21865319325805044,20.309388603998983,0.06115871186820954,-0.24229123856492507,False,"H2,OOS,DD",False
U56,0.2,0.10223652894330977,W,MA-THRESH,DEGROSS,0.0181464863082772,0.7761227934358069,-0.03443460457670633,0.7525997348077192,0.8062366708110065,0.01588548140953372,0.7739900283005593,-0.026732793879013172,0.020015393453487684,0.784797149320986,-0.03443460457670611,0.019565146871233452,1.3929144355540233,-0.11487101133093902,-0.3522488530995326,False,"H1,H2,OOS,CAGR",False
U56,0.2,0.10223652894330977,W,QUANTILE-M,RESPREAD,0.21846612780594765,1.1445986984222145,-0.2501967150471047,1.250940242009414,1.0747207684313778,0.2103275530051414,1.2316133777941782,-0.14172145430883498,0.22522087496003862,1.095947724093291,-0.2501967150471046,0.2347137294851489,13.26148018732493,0.08544863016673143,0.01622705188687501,False,DD,False
U56,0.2,0.10223652894330977,W,QUANTILE-M,DEGROSS,0.024221834870659542,1.140242693728258,-0.030291460107243373,1.2344557183389966,1.0694952255215822,0.023731317924525097,1.216671074234131,-0.01683217430819106,0.024626642888252448,1.0908646471962709,-0.030291460107243484,0.025789732142197153,1.5298701136593633,-0.10879566276855668,0.011871047192918427,False,CAGR,False
U56,0.2,0.10223652894330977,W,QUANTILE-D,RESPREAD,0.19417620950742576,0.8860804079704144,-0.4853317488789488,1.0814333863520769,0.7129182840519543,0.2376909123499895,1.0736357832483927,-0.35409497439204396,0.15943452341660191,0.7425790251611184,-0.4853317488789485,0.21865319325805044,20.309388603998983,0.06115871186820954,-0.24229123856492507,False,"H2,OOS,DD",False
U56,0.2,0.10223652894330977,W,QUANTILE-D,DEGROSS,0.0181464863082772,0.7761227934358069,-0.03443460457670633,0.7525997348077192,0.8062366708110065,0.01588548140953372,0.7739900283005593,-0.026732793879013172,0.020015393453487684,0.784797149320986,-0.03443460457670611,0.019565146871233452,1.3929144355540233,-0.11487101133093902,-0.3522488530995326,False,"H1,H2,OOS,CAGR",False
U56,0.2,0.10223652894330977,W,MOM-M,RESPREAD,0.2459529216050833,1.1700255528156567,-0.2749105951758497,1.2378054226595299,1.1505199383605496,0.20777239973269546,1.2063478322013181,-0.20436414600924768,0.2783551391612542,1.1714483941176752,-0.27491059517585015,0.2600812066068401,11.288879816315559,0.11293542396586709,0.04165390628031718,False,DD,False
U56,0.2,0.10223652894330977,W,MOM-M,DEGROSS,0.02698307972225744,1.1647403763241722,-0.03350446274093544,1.2245491615428454,1.140026940515053,0.02350333809823102,1.1946017869629013,-0.025379543050938702,0.029862447728052466,1.1618450736500108,-0.033504462740935326,0.028331181122133176,1.3120278484669303,-0.10603441791695878,0.036368729788832654,False,CAGR,False
U56,0.2,0.10223652894330977,W,MOM-D,RESPREAD,0.19958185196511735,0.8812491066942323,-0.44176242748511974,1.0542785496466922,0.7528753732371926,0.2024615216781882,0.9837623216674843,-0.425392539802407,0.19721158223739388,0.8212442277248406,-0.4417624274851194,0.22649744586260168,22.20613209469928,0.06656435432590113,-0.2471225398411072,False,"H2,OOS,DD",False
U56,0.2,0.10223652894330977,W,MOM-D,DEGROSS,0.017762052212688895,0.7767238464764913,-0.0337275417333186,0.9359787785998835,0.7009190196618865,0.016318148338149818,0.9180283401799519,-0.021423427195313982,0.018954683307127018,0.7205956256330454,-0.03372754173331838,0.019358758995707825,1.5680442377901749,-0.11525544542652733,-0.3516478000588482,False,"H1,H2,OOS,CAGR",False
U56,0.2,0.10223652894330977,D,MA-THRESH,RESPREAD,0.15143013735186206,0.7313835732644426,-0.6016038757270995,0.9083849727431665,0.5809743652062116,0.18519661252951813,0.8964133477713196,-0.4932027483193927,0.12430122996391946,0.6103535836642866,-0.6016038757270987,0.20916355558136446,48.930127849890354,0.01841263971264584,-0.3969880732708969,False,"H1,H2,OOS,DD",False
U56,0.2,0.10223652894330977,D,QUANTILE-D,RESPREAD,0.15143013735186206,0.7313835732644426,-0.6016038757270995,0.9083849727431665,0.5809743652062116,0.18519661252951813,0.8964133477713196,-0.4932027483193927,0.12430122996391946,0.6103535836642866,-0.6016038757270987,0.20916355558136446,48.930127849890354,0.01841263971264584,-0.3969880732708969,False,"H1,H2,OOS,DD",False
U56,0.2,0.10223652894330977,D,MOM-D,RESPREAD,0.15666536830520483,0.728619422356521,-0.5395697359054401,0.8964085273314194,0.6077304189138892,0.15444727800153468,0.7952908707157499,-0.4434708770149013,0.15849829507042568,0.6927345300625588,-0.5395697359054406,0.22770936843901057,59.613166568360015,0.023647870665988613,-0.3997522241788185,False,"H1,H2,OOS,DD",False
U56,0.12,0.2320147742060299,W,MA-THRESH,RESPREAD,0.18490134484625553,1.0811919707435262,-0.24206779716748417,1.0578433702634098,1.1042096019977168,0.1699396555131718,1.0183287386701672,-0.24206779716748417,0.19738726487925562,1.131679968891502,-0.24104576483297835,0.20635799635910912,17.961833088692725,0.05188384720703931,-0.04717967579181326,False,DD,False
U56,0.12,0.2320147742060299,W,MA-THRESH,DEGROSS,0.03166631155814037,0.8527017650679819,-0.05850999398491241,0.795165888624983,0.9073523945833188,0.025776724695570907,0.763420369597633,-0.04071603082377451,0.036550120191975566,0.9198980038484644,-0.058509993984912856,0.03434183439381977,2.59105412566138,-0.10135118608107585,-0.2756698814673576,False,"H1,CAGR",False
U56,0.12,0.2320147742060299,W,QUANTILE-M,RESPREAD,0.160683364083805,1.1110099373134028,-0.20964218122112566,1.1628654803220269,1.0817251561934609,0.14346913194989286,1.109311626375815,-0.1310811579775012,0.17507840246530604,1.1199783869881041,-0.20964218122112566,0.17344006472152262,10.941521065885228,0.027665866444588794,-0.017361709221936694,False,DD,False
U56,0.12,0.2320147742060299,W,QUANTILE-M,DEGROSS,0.03847633371291903,1.1122929893336895,-0.05351047693520139,1.1658819694574074,1.0782210613445355,0.03491880838803363,1.1132991119857258,-0.03150931570984927,0.04142016588649988,1.117734293285906,-0.053510476935200946,0.041257550383790864,2.675276468912652,-0.09454116392629719,-0.016078657201650026,False,CAGR,False
U56,0.12,0.2320147742060299,W,QUANTILE-D,RESPREAD,0.18490134484625553,1.0811919707435262,-0.24206779716748417,1.0578433702634098,1.1042096019977168,0.1699396555131718,1.0183287386701672,-0.24206779716748417,0.19738726487925562,1.131679968891502,-0.24104576483297835,0.20635799635910912,17.961833088692725,0.05188384720703931,-0.04717967579181326,False,DD,False
U56,0.12,0.2320147742060299,W,QUANTILE-D,DEGROSS,0.03166631155814037,0.8527017650679819,-0.05850999398491241,0.795165888624983,0.9073523945833188,0.025776724695570907,0.763420369597633,-0.04071603082377451,0.036550120191975566,0.9198980038484644,-0.058509993984912856,0.03434183439381977,2.59105412566138,-0.10135118608107585,-0.2756698814673576,False,"H1,CAGR",False
U56,0.12,0.2320147742060299,W,MOM-M,RESPREAD,0.19475769041779833,1.1815266886966966,-0.25891871979261316,1.248974434018305,1.1539460209245704,0.16462929354444023,1.172233256904983,-0.16423811049036496,0.22019660439048194,1.202663450832228,-0.25891871979261316,0.2050357562521108,8.572927874889299,0.061740192778582115,0.053155042161357136,False,DD,False
U56,0.12,0.2320147742060299,W,MOM-M,DEGROSS,0.04614120778859365,1.182492424447756,-0.06721589261542693,1.2557549807538615,1.146327057898207,0.03984360988144009,1.1798642025385,-0.03950595579305982,0.05136484121160967,1.1972316402828898,-0.06721589261542693,0.048353526445807704,2.1129799994962495,-0.08687628985062257,0.05412077791241643,False,CAGR,False
U56,0.12,0.2320147742060299,W,MOM-D,RESPREAD,0.20079084999239494,1.0783432509918842,-0.30186152927263976,1.0796873114406318,1.0982520632657842,0.15873215164533172,1.0028325344604092,-0.27661524676210536,0.23663204326490583,1.1399437279967914,-0.3018615292726402,0.2243300354006208,19.43221576890446,0.06777335235317872,-0.050028395543455284,False,DD,False
U56,0.12,0.2320147742060299,W,MOM-D,DEGROSS,0.03352351976613499,0.9116284401610645,-0.056088885141355904,0.9375513048961466,0.9117542582338085,0.026801338332172353,0.8676383144871116,-0.04991517099385967,0.0391018097234348,0.9528424023140838,-0.056088885141356015,0.036360247369914944,2.742060568635972,-0.09949397787308123,-0.21674320637427502,False,"H1,CAGR",False
U56,0.12,0.2320147742060299,D,MA-THRESH,RESPREAD,0.11644953633812971,0.7391754124374849,-0.4309449808263677,0.8047678940950589,0.6849834671436492,0.11332171210022945,0.7489786188114468,-0.29895037975368866,0.11903631523727287,0.7326765284056895,-0.43094498082636856,0.16656532185912076,43.91763334496723,-0.01656796130108651,-0.38919623409785464,False,"H1,H2,OOS,DD",False
U56,0.12,0.2320147742060299,D,QUANTILE-D,RESPREAD,0.11644953633812971,0.7391754124374849,-0.4309449808263677,0.8047678940950589,0.6849834671436492,0.11332171210022945,0.7489786188114468,-0.29895037975368866,0.11903631523727287,0.7326765284056895,-0.43094498082636856,0.16656532185912076,43.91763334496723,-0.01656796130108651,-0.38919623409785464,False,"H1,H2,OOS,DD",False
U56,0.12,0.2320147742060299,D,MOM-D,RESPREAD,0.17001794877077359,0.9166786348162055,-0.30550178467872957,0.8966224803920055,0.9524275998800025,0.1298199982887418,0.8377545198470364,-0.26868249949952516,0.20425182971702704,0.9795673167584411,-0.30550178467872946,0.23087179180829343,50.75091992810415,0.037000451131557366,-0.21169301171913402,False,"H1,DD",False
U56,0.06,0.4407995099690702,W,MA-THRESH,RESPREAD,0.1375765406458711,1.0546645552467766,-0.2212198188449409,1.1107566881225712,1.01549457940452,0.12439327665345745,1.0243874792629095,-0.15312154208740236,0.14856777887526773,1.0798130907301524,-0.2212198188449408,0.1529905364250106,13.46104993148332,0.004559043006654884,-0.0737070912885629,False,DD,False
U56,0.06,0.4407995099690702,W,MA-THRESH,DEGROSS,0.055745209795990736,1.0434525477444918,-0.09122087419838842,1.0466599938004537,1.0447109711345315,0.04672595435210347,0.9309109407162163,-0.07070581243022322,0.06324372788371946,1.1296091354660953,-0.09122087419838842,0.05933787702502613,3.3988856967032683,-0.07727228784322548,-0.08491909879084769,False,CAGR,False
U56,0.06,0.4407995099690702,W,QUANTILE-M,RESPREAD,0.14436774288386456,1.1664239627558086,-0.2117420297970205,1.2690967793095398,1.0898044109605167,0.13629743025159824,1.1896034052182747,-0.11048581264390667,0.1510681290813336,1.1540344133433478,-0.21174202979702061,0.15345385766842212,7.911715364575817,0.011350245244648338,0.03805231622046912,False,DD,False
U56,0.06,0.4407995099690702,W,QUANTILE-M,DEGROSS,0.06448958222295653,1.1654979320242385,-0.09829188398844224,1.264105238065796,1.0924538041885932,0.06048370975408823,1.1837875888316578,-0.05054540440319777,0.06780544358954832,1.1567746545251536,-0.09829188398844213,0.06832769490294699,3.599872550825901,-0.06852791541625969,0.03712628548889896,False,CAGR,False
U56,0.06,0.4407995099690702,W,QUANTILE-D,RESPREAD,0.1375765406458711,1.0546645552467766,-0.2212198188449409,1.1107566881225712,1.01549457940452,0.12439327665345745,1.0243874792629095,-0.15312154208740236,0.14856777887526773,1.0798130907301524,-0.2212198188449408,0.1529905364250106,13.46104993148332,0.004559043006654884,-0.0737070912885629,False,DD,False
U56,0.06,0.4407995099690702,W,QUANTILE-D,DEGROSS,0.055745209795990736,1.0434525477444918,-0.09122087419838842,1.0466599938004537,1.0447109711345315,0.04672595435210347,0.9309109407162163,-0.07070581243022322,0.06324372788371946,1.1296091354660953,-0.09122087419838842,0.05933787702502613,3.3988856967032683,-0.07727228784322548,-0.08491909879084769,False,CAGR,False
U56,0.06,0.4407995099690702,W,MOM-M,RESPREAD,0.15249167338333192,1.1076167891079334,-0.23178093618318474,1.2291621312567178,1.026916471959502,0.14015999504856747,1.1356087764111136,-0.13667737351670084,0.16276449540662274,1.0963740149460746,-0.23178093618318485,0.15989113683950018,6.4049722835638425,0.019474175744115696,-0.020754857427406126,False,DD,False
U56,0.06,0.4407995099690702,W,MOM-M,DEGROSS,0.06822000098078207,1.1054908029783812,-0.1080165375666432,1.222031548263124,1.0285620161171374,0.06222794877567672,1.127481461657787,-0.06346131608975591,0.07318832345435689,1.098345119107174,-0.1080165375666432,0.07135276618978992,2.9295377863796532,-0.06479749665843415,-0.022880843556958297,False,CAGR,False
U56,0.06,0.4407995099690702,W,MOM-D,RESPREAD,0.15969360640507668,1.0654750831972395,-0.26561063694734066,1.1321091473768983,1.0380407407048082,0.13371667767393847,1.0362418404701432,-0.18163000360579373,0.18156958464739326,1.0965764674962377,-0.2656106369473409,0.17559777139613497,13.627781137797337,0.026676108765860462,-0.06289656333810001,False,DD,False
U56,0.06,0.4407995099690702,W,MOM-D,DEGROSS,0.05687164063554939,1.0589576575122346,-0.09724485795479898,1.1223995852125987,1.0153414005217716,0.04805483747501582,0.987637477145148,-0.0771466256383232,0.06420048883638807,1.1146052166129479,-0.09724485795479876,0.06057887892083347,3.503512389937381,-0.07614585700366683,-0.06941398902310492,False,CAGR,False
U56,0.06,0.4407995099690702,D,MA-THRESH,RESPREAD,0.10635853939716955,0.8457380085958085,-0.36658720487603835,0.9365046380445299,0.7770830605343626,0.09741893059551243,0.8325032604206847,-0.17095538652336928,0.11378767657864297,0.8580387792659281,-0.3665872048760397,0.14319203591333762,32.75659317934245,-0.02665895824204667,-0.282633637939531,False,"H1,H2,OOS,DD",False
U56,0.06,0.4407995099690702,D,QUANTILE-D,RESPREAD,0.10635853939716955,0.8457380085958085,-0.36658720487603835,0.9365046380445299,0.7770830605343626,0.09741893059551243,0.8325032604206847,-0.17095538652336928,0.11378767657864297,0.8580387792659281,-0.3665872048760397,0.14319203591333762,32.75659317934245,-0.02665895824204667,-0.282633637939531,False,"H1,H2,OOS,DD",False
U56,0.06,0.4407995099690702,D,MOM-D,RESPREAD,0.1360886520918505,0.908666034895877,-0.24936776139462924,0.9189080447768835,0.9228145436771097,0.10232657262220601,0.8136680296441385,-0.2005779339968209,0.16471619723799114,0.9812101947566003,-0.24936776139462913,0.17784784834024903,36.11964187666247,0.0030711544526342838,-0.21970561163946245,False,"H1,DD",False
U56,0.0,0.7082024406166496,W,MA-THRESH,RESPREAD,0.11593814830608618,1.094826438332281,-0.1862302793212386,1.1778125096860346,1.0347012245698084,0.10560713890543738,1.0734466686157502,-0.10805164735235917,0.12453289705364079,1.1137698130440727,-0.1862302793212387,0.12445964293046075,7.60637196909905,-0.017079349333130045,-0.03354520820305851,False,-,True
U56,0.0,0.7082024406166496,W,MA-THRESH,DEGROSS,0.08205661167906331,1.1746306354491145,-0.12062095866978173,1.1936199283444808,1.1602304516942739,0.07144916672477786,1.0622431373824477,-0.08569525646022269,0.0908857707610049,1.2630056507186207,-0.12062095866978162,0.08546994257735263,3.1505689168949402,-0.05096088596015291,0.046258988913775,False,CAGR,False
U56,0.0,0.7082024406166496,W,QUANTILE-M,RESPREAD,0.13199728824949886,1.1438288640291525,-0.20558607436220688,1.240676359832182,1.063978845409817,0.12612255463275068,1.1393195431615546,-0.12060179550091943,0.13686646101908417,1.1483777986285304,-0.20558607436220677,0.13716955319028545,4.560680118489001,-0.0010202093897173636,0.015457217493813014,False,DD,False
U56,0.0,0.7082024406166496,W,QUANTILE-M,DEGROSS,0.09399929751367675,1.141281027227106,-0.1515304297705029,1.237703470465909,1.0610533873757741,0.09003793546898886,1.1363626345780065,-0.08736762233966167,0.09727788842923069,1.1459972136824061,-0.15153042977050346,0.09759597781298734,3.2833008944054067,-0.03901820012553947,0.012909380691766392,False,CAGR,False
U56,0.0,0.7082024406166496,W,QUANTILE-D,RESPREAD,0.11593814830608618,1.094826438332281,-0.1862302793212386,1.1778125096860346,1.0347012245698084,0.10560713890543738,1.0734466686157502,-0.10805164735235917,0.12453289705364079,1.1137698130440727,-0.1862302793212387,0.12445964293046075,7.60637196909905,-0.017079349333130045,-0.03354520820305851,False,-,True
U56,0.0,0.7082024406166496,W,QUANTILE-D,DEGROSS,0.08205661167906331,1.1746306354491145,-0.12062095866978173,1.1936199283444808,1.1602304516942739,0.07144916672477786,1.0622431373824477,-0.08569525646022269,0.0908857707610049,1.2630056507186207,-0.12062095866978162,0.08546994257735263,3.1505689168949402,-0.05096088596015291,0.046258988913775,False,CAGR,False
U56,0.0,0.7082024406166496,W,MOM-M,RESPREAD,0.13580074559560495,1.1012690621199757,-0.23526791251709378,1.2246461061451697,1.0065778132031364,0.13003148670297193,1.1249590196353605,-0.127587912389042,0.14058201405123927,1.0868501552653231,-0.23526791251709367,0.1401621676849205,3.834577261352412,0.0027832479563887347,-0.02710258441536384,False,DD,False
U56,0.0,0.7082024406166496,W,MOM-M,DEGROSS,0.09678128045584455,1.098339435845168,-0.17411627446992928,1.2208637756008596,1.0033129760681723,0.09282216341993088,1.1211912663323595,-0.09317811638259865,0.10005797960817264,1.0841618515646907,-0.17411627446992894,0.09982051045344331,2.768270890353936,-0.036236217183371666,-0.03003221069017159,False,CAGR,False
U56,0.0,0.7082024406166496,W,MOM-D,RESPREAD,0.13171564688990345,1.036893097509162,-0.22003098711775826,1.1582742535357002,0.9625853619375577,0.12022013714354607,1.0670365494123981,-0.1507938963244485,0.14128711738076416,1.0254800661067929,-0.22003098711775804,0.140554222848428,7.775987816572675,-0.0013018507493127718,-0.09147854902617758,False,DD,False
U56,0.0,0.7082024406166496,W,MOM-D,DEGROSS,0.08506682306332114,1.1468904830830882,-0.1265228086588115,1.2066504850151023,1.1000721132576412,0.0757447980854189,1.0791517106287019,-0.09042183065209797,0.09281740424461438,1.1997910608302877,-0.12652280865881138,0.0886334706819698,3.2828207474742923,-0.04795067457589508,0.018518836547748663,False,CAGR,False
U56,0.0,0.7082024406166496,D,MA-THRESH,RESPREAD,0.10070210216414632,0.9710649988795362,-0.21040030072999782,1.0782924234223377,0.8885564085043829,0.09387963217353312,0.967382123564044,-0.12182583526585467,0.10636202534085637,0.9763662658737365,-0.21040030072999827,0.12086188471664205,18.153911060021667,-0.0323153954750699,-0.15730664765580327,False,"DD,CAGR",False
U56,0.0,0.7082024406166496,D,QUANTILE-D,RESPREAD,0.10070210216414632,0.9710649988795362,-0.21040030072999782,1.0782924234223377,0.8885564085043829,0.09387963217353312,0.967382123564044,-0.12182583526585467,0.10636202534085637,0.9763662658737365,-0.21040030072999827,0.12086188471664205,18.153911060021667,-0.0323153954750699,-0.15730664765580327,False,"DD,CAGR",False
U56,0.0,0.7082024406166496,D,MOM-D,RESPREAD,0.12042009901315387,0.9553654288402209,-0.21195168111254759,1.0732995621372639,0.8821571379387002,0.10976953455766103,0.980134453659637,-0.15039629706442315,0.12928272258764273,0.9467550404270484,-0.21195168111254725,0.1430267128333753,19.981658790568275,-0.01259739862606235,-0.1730062176951186,False,DD,False
U56,-0.06,0.8576633052825114,W,MA-THRESH,RESPREAD,0.11700923020015508,1.1340913539815376,-0.1881372910245287,1.2399836382953102,1.048920834459172,0.11326374359434,1.1480004960558228,-0.11075575067669974,0.12010839335202173,1.1248910026147703,-0.18813729102452859,0.12183222128062066,4.307603307805198,-0.01600826743906114,0.005719707446198097,False,-,True
U56,-0.06,0.8576633052825114,W,MA-THRESH,DEGROSS,0.09738052876242165,1.1708519842897802,-0.1388106346941116,1.2257514025611962,1.1237603804788647,0.09012009457898573,1.1123404227211713,-0.11027730885678044,0.10340609852538418,1.2174471210365,-0.1388106346941117,0.09983323776663688,2.2330629004409355,-0.03563696887679457,0.04248033775444071,False,CAGR,False
U56,-0.06,0.8576633052825114,W,QUANTILE-M,RESPREAD,0.13211202441419845,1.1515938732906477,-0.21229834957589,1.2339605168622887,1.0829894985138566,0.1276319738314975,1.1471131473384475,-0.12752946431095413,0.13582104595070943,1.1556008896646277,-0.2122983495758899,0.1350491560928282,2.5917317364110093,-0.0009054732250177722,0.023222226755308162,False,DD,False
U56,-0.06,0.8576633052825114,W,QUANTILE-M,DEGROSS,0.11465179343684695,1.1512523767319498,-0.18665138373520018,1.233392072356454,1.0835419487237907,0.11040340036868246,1.146338236301707,-0.11262816093485706,0.11816855656235092,1.155719364032469,-0.18665138373519996,0.11717519554777489,2.2618377368713483,-0.01836570420236927,0.0228807301966103,False,-,True
U56,-0.06,0.8576633052825114,W,QUANTILE-D,RESPREAD,0.11700923020015508,1.1340913539815376,-0.1881372910245287,1.2399836382953102,1.048920834459172,0.11326374359434,1.1480004960558228,-0.11075575067669974,0.12010839335202173,1.1248910026147703,-0.18813729102452859,0.12183222128062066,4.307603307805198,-0.01600826743906114,0.005719707446198097,False,-,True
U56,-0.06,0.8576633052825114,W,QUANTILE-D,DEGROSS,0.09738052876242165,1.1708519842897802,-0.1388106346941116,1.2257514025611962,1.1237603804788647,0.09012009457898573,1.1123404227211713,-0.11027730885678044,0.10340609852538418,1.2174471210365,-0.1388106346941117,0.09983323776663688,2.2330629004409355,-0.03563696887679457,0.04248033775444071,False,CAGR,False
U56,-0.06,0.8576633052825114,W,MOM-M,RESPREAD,0.13289770663098976,1.125712778950384,-0.21717987478857803,1.2397492158769423,1.0313653214215688,0.1312187678469563,1.1510520952846208,-0.12758868754066177,0.1342845512956039,1.1070226879987966,-0.21717987478857792,0.13537859275223352,2.18794432161768,-0.00011979100822645528,-0.002658867584955482,False,DD,False
U56,-0.06,0.8576633052825114,W,MOM-M,DEGROSS,0.11535515615438219,1.1253390549546363,-0.19103172167411775,1.2394871983216897,1.031779005686988,0.11349690223037423,1.1505626058547762,-0.11268202686429951,0.1168903777615875,1.1070121592082711,-0.1910317216741182,0.11748935163931673,1.912015401783069,-0.017662341484834032,-0.0030325915807032366,False,-,True
U56,-0.06,0.8576633052825114,W,MOM-D,RESPREAD,0.13144746315779177,1.1170071196947753,-0.2234114767587918,1.2322046028836842,1.0414936149243508,0.12212247846052593,1.1440310448417592,-0.11809273267456599,0.13919801228588602,1.1045800642402348,-0.22341147675879203,0.13665053109470704,4.585929054707367,-0.0015700344814244538,-0.011364526840564215,False,DD,False
U56,-0.06,0.8576633052825114,W,MOM-D,DEGROSS,0.10232241966939637,1.1603031007467801,-0.15635830478615864,1.2299159501607542,1.103544581455603,0.09454973015225021,1.116182707479896,-0.10885671939687913,0.10877569796309428,1.195271409419242,-0.1563583047861583,0.10498586982673941,2.4134715807307034,-0.03069507796981985,0.03193145421144061,False,CAGR,False
