panel,book,gross,cadence,phase,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,turn_per_yr,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_H1,spy_H2,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,base_Sharpe,base_H1,base_H2,base_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,IS_legs_passed,L_H1,L_H2,L_OOS,L_DD,L_CAGR,pass4b,OL_H1,OL_H2,OL_OOS,OL_DD,OL_CAGR,pass4b_OOSPURE,A_H1,A_H2,A_DD,pass4a
U56,TOP20,0.75,M,0,10.0,0.1468833373149223,1.202341843351264,-0.1950686222873138,1.2159800501356137,1.1981074508761218,0.1233087804045232,1.097661513996063,-0.11889265607419863,0.16666929967619248,1.282258925279216,-0.19506862228731392,1.447554554489293,1.1050495228130564,4.325825386050146,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,5,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
U56,TOP20,0.75,M,1,10.0,0.14499670000947606,1.1724965904111055,-0.20910568415476904,1.1473712014760233,1.2015468188265876,0.11582941484342224,1.0278230105929795,-0.13183367379232547,0.16958914655754898,1.2811239732137858,-0.20910568415476893,1.383481020209899,1.171672268902763,4.349853223901124,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,4,True,True,True,False,True,False,True,True,True,False,True,False,False,True,False,False
U56,TOP20,0.75,M,2,10.0,0.14105805223870216,1.1381770766599602,-0.21188848457196696,1.102821275065419,1.1778826681939845,0.10895953759749388,0.9865435938036422,-0.12098333096775271,0.16818936530636064,1.2503577209994388,-0.21188848457196685,1.285421873027639,1.2167007456729122,4.334826381430469,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,4,True,True,True,False,True,False,True,True,True,False,True,False,False,True,False,False
U56,TOP20,0.75,M,3,10.0,0.13460843176456194,1.084595341147928,-0.21765196676078613,1.0877764227160547,1.0936120785449701,0.10781160848211058,0.9764956672811075,-0.12355727057397103,0.15716308523212996,1.1660474044590683,-0.21765196676078624,1.2259926055277077,1.1035519486571137,4.391401553978049,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,4,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,TOP20,0.75,M,4,10.0,0.13205797718574308,1.0695638430953422,-0.21421115256089485,1.074674926874836,1.0771825765663594,0.10441547209049595,0.9550629402040715,-0.13071453343091888,0.155341821649714,1.1553189792167764,-0.21421115256089496,1.1702335581347358,1.1435876800843514,4.318007011189367,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,4,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,TOP20,0.75,M,5,10.0,0.14150997649034713,1.1242754885480206,-0.22033444072039976,1.191589893950822,1.085763084712877,0.1205049564051055,1.0837710830231606,-0.11365815697586623,0.15910408488682215,1.160524161158305,-0.22033444072039987,1.155980354162518,1.170596016977527,4.224758875820419,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,4,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,TOP20,0.75,M,6,10.0,0.14362364851829823,1.1501159406065102,-0.21727626009804923,1.2078701455207919,1.1141808848806254,0.1240610381892604,1.1024559330686206,-0.11926064132232927,0.15998989432999822,1.1897951186775957,-0.21727626009804923,1.1252575095791988,1.2661226594758002,4.168049265683683,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,4,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,TOP20,0.75,M,7,10.0,0.1322178576565345,1.060901222991078,-0.22329933607905572,1.0601076233544589,1.0714503926320602,0.10532356409588073,0.9430480394618453,-0.14271921388284836,0.1548574232904374,1.149083320561257,-0.22329933607905594,1.09948737951815,1.209316056012775,4.236135645489215,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,4,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,TOP20,0.75,M,8,10.0,0.12861755941607345,1.02649637705186,-0.21730167913947607,1.0478480753692216,1.0175644845841516,0.10603160749572416,0.9331741657141324,-0.14237317438999497,0.14756421641767137,1.0973358640622632,-0.21730167913947596,1.1188713050357222,1.0767719340775495,4.279197944604786,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,4,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,TOP20,0.75,M,9,10.0,0.12753759407448717,1.0246302469850004,-0.22415184962947587,1.0348529771873396,1.0255462430232662,0.1026071919525875,0.9152780349090938,-0.14121400796569195,0.14849182666567984,1.106733405542517,-0.22415184962947587,1.0817535596025762,1.140711397071012,4.352109581684759,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,4,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
