panel,E,crash_in_OOS,OOS_years,spy_OOS_MaxDD,spy_OOS_trough,spy_OOS_CAGR,spy_OOS_Sharpe,cap_WIN,cap_REC_FULL
U56,2019-03-31,True,7.440476190476191,-0.3371725677562024,2020-03-23,0.15828026468498324,0.8537441346683619,0.20230354065372144,0.20230354065372144
U56,2019-06-30,True,7.190476190476191,-0.3371725677562023,2020-03-23,0.15752624999362808,0.8432342816673002,0.2023035406537214,0.20230354065372144
U56,2019-09-30,True,6.936507936507937,-0.3371725677562024,2020-03-23,0.16082831994847702,0.8526459662434575,0.20230354065372144,0.20230354065372144
U56,2019-12-31,True,6.682539682539683,-0.3371725677562025,2020-03-23,0.15248757280827752,0.8072413078107378,0.2023035406537215,0.20230354065372144
U56,2020-03-31,False,6.436507936507937,-0.24496403005741663,2022-10-12,0.1983518503228936,1.124228828263862,0.14697841803444997,0.20230354065372144
U56,2020-06-30,False,6.186507936507937,-0.24496403005741718,2022-10-12,0.17183475162319417,1.0350572938199503,0.1469784180344503,0.20230354065372144
U56,2020-09-30,False,5.932539682539683,-0.24496403005741663,2022-10-12,0.1627332344653274,0.9881770714773912,0.14697841803444997,0.20230354065372144
U56,2020-12-31,False,5.678571428571429,-0.24496403005741718,2022-10-12,0.14725618371971905,0.9065812621269682,0.1469784180344503,0.20230354065372144
U56,2021-03-31,False,5.436507936507937,-0.2449640300574173,2022-10-12,0.14129347008833926,0.8733012540485473,0.14697841803445036,0.20230354065372144
U56,2021-06-30,False,5.186507936507937,-0.24496403005741696,2022-10-12,0.13094505133337275,0.8101748310901992,0.14697841803445016,0.20230354065372144
U56,2021-09-30,False,4.932539682539683,-0.24496403005741652,2022-10-12,0.1368146060904878,0.8309117968465958,0.14697841803444991,0.20230354065372144
U56,2021-12-31,False,4.678571428571429,-0.24496403005741618,2022-10-12,0.11936090968490243,0.7355749106362484,0.1469784180344497,0.20230354065372144
U56,2022-03-31,False,4.432539682539683,-0.21284777283669565,2022-10-12,0.13845821992786123,0.84270190978474,0.1277086637020174,0.20230354065372144
U56,2022-06-30,False,4.186507936507937,-0.1875522826993694,2025-04-08,0.19632685360588908,1.1888309404472936,0.11253136961962164,0.20230354065372144
U56,2022-09-30,False,3.9325396825396823,-0.18755228269936974,2025-04-08,0.22591985238274592,1.3692495410214038,0.11253136961962185,0.20230354065372144
U56,2022-12-31,False,3.6825396825396823,-0.18755228269936963,2025-04-08,0.21862972975591277,1.3957734425756958,0.11253136961962178,0.20230354065372144
B136,2019-03-31,True,7.432539682539683,-0.3371595330739301,2020-03-23,0.15987885895502663,0.860578102604457,0.20229571984435804,0.20229571984435818
B136,2019-06-30,True,7.182539682539683,-0.3371595330739301,2020-03-23,0.15917411908683854,0.8502017166476902,0.20229571984435804,0.20229571984435818
B136,2019-09-30,True,6.928571428571429,-0.3371595330739301,2020-03-23,0.1625461486179136,0.8598204676078318,0.20229571984435804,0.20229571984435818
B136,2019-12-31,True,6.674603174603175,-0.33715953307393,2020-03-23,0.15425026866601765,0.8145619428421833,0.20229571984435799,0.20229571984435818
B136,2020-03-31,False,6.428571428571429,-0.24496651760884447,2022-10-12,0.20030822887455635,1.1331112897553672,0.14697991056530668,0.20229571984435818
B136,2020-06-30,False,6.178571428571429,-0.24496651760884502,2022-10-12,0.1737971854948459,1.044674310494665,0.14697991056530701,0.20229571984435818
B136,2020-09-30,False,5.924603174603175,-0.24496651760884447,2022-10-12,0.16474933933928448,0.9981592078010645,0.14697991056530668,0.20229571984435818
B136,2020-12-31,False,5.670634920634921,-0.2449665176088459,2022-10-12,0.14931526569186393,0.9169281749185094,0.14697991056530754,0.20229571984435818
B136,2021-03-31,False,5.428571428571429,-0.24496651760884514,2022-10-12,0.1434250750035222,0.8840491281720955,0.14697991056530707,0.20229571984435818
B136,2021-06-30,False,5.178571428571429,-0.24496651760884436,2022-10-12,0.13313999428727086,0.8212212857272341,0.1469799105653066,0.20229571984435818
B136,2021-09-30,False,4.924603174603175,-0.24496651760884536,2022-10-12,0.13914682187411742,0.8423980688484863,0.1469799105653072,0.20229571984435818
B136,2021-12-31,False,4.670634920634921,-0.2449665176088457,2022-10-12,0.12175080594490595,0.747464070809959,0.1469799105653074,0.20229571984435818
B136,2022-03-31,False,4.424603174603175,-0.21284935637249147,2022-10-12,0.14105758407641367,0.8555420326353981,0.12770961382349488,0.20229571984435818
B136,2022-06-30,False,4.178571428571429,-0.18755082059706973,2025-04-08,0.19933639888705867,1.2036446418499902,0.11253049235824183,0.20229571984435818
B136,2022-09-30,False,3.9246031746031744,-0.18755082059706984,2025-04-08,0.22926103595323077,1.3856236486794256,0.1125304923582419,0.20229571984435818
B136,2022-12-31,False,3.6746031746031744,-0.18755082059706984,2025-04-08,0.2221659574269903,1.414218028371825,0.1125304923582419,0.20229571984435818
