char,level,achieved_B,achieved_S,match_resid,gap_FULL,sdpair_FULL,infloor_FULL,gap_IS@2015,sdpair_IS@2015,infloor_IS@2015,gap_OOS@2015,sdpair_OOS@2015,infloor_OOS@2015,gap_IS@2016,sdpair_IS@2016,infloor_IS@2016,gap_OOS@2016,sdpair_OOS@2016,infloor_OOS@2016,gap_IS@2017,sdpair_IS@2017,infloor_IS@2017,gap_OOS@2017,sdpair_OOS@2017,infloor_OOS@2017
beta,0.550957,0.6754983463094439,0.6631340439946763,0.012364302314767595,0.10928633905780152,0.05832942374404722,False,0.49462783870774074,0.1854959901827989,False,-0.01222844134402154,0.045662617720774186,True,0.40792189379116334,0.15413301002127816,False,-0.004396074613634532,0.0458545269183556,True,0.37140083260603407,0.1589774633330514,False,-0.007662849915059999,0.03912324296082222,True
beta,0.846068,0.8826519058016694,0.8993197298024889,-0.016667824000819453,0.06285845748380099,0.06557713836338899,True,0.09027781325251959,0.1653616371411565,True,0.05093510353124338,0.08131884533991393,True,0.059475502658842674,0.15414233843143355,True,0.06269633184446362,0.08811519590612686,True,0.08995777835626291,0.1514988386299369,True,0.04130344108232713,0.08659077329054336,True
beta,1.010499,1.0198682273740924,1.0193069293794166,0.0005612979946758578,0.1052845540346583,0.08600214542651696,False,0.20291017357197852,0.20127338852347035,False,0.06794797506882322,0.10755819892444508,True,0.16657504553820082,0.17451935170214963,True,0.07721143571887634,0.09084356913073179,True,0.1935285583932806,0.18503041554172675,False,0.052381342209869876,0.09465760666654786,True
beta,1.185889,1.1215395653001081,1.129169449665376,-0.007629884365267792,-0.007735168401903372,0.08543200654043817,True,-0.038582845263847504,0.13540352044883144,True,0.002981418961714291,0.13891503335392696,True,-0.03265824047683773,0.1180670091812036,True,0.0028460636520504096,0.13744327076637267,True,-0.002133339415245794,0.12230543488788635,True,-0.01355141096863302,0.1541863948470702,True
cvol,0.262889,0.2604885960262054,0.3483709296194206,-0.08788233359321523,0.15493836379974435,0.06714291729205187,False,0.3761377006304166,0.062443683289278254,False,0.07735285483777701,0.08021176121315694,True,0.32941119629328897,0.08602510495687259,False,0.08377051107153158,0.08351881566478145,False,0.34985077318650504,0.07962961787795465,False,0.05766155986145319,0.08577007917192406,True
cvol,0.34263,0.2884222703997328,0.373988347371156,-0.08556607697142321,0.12914724709900394,0.08569421029107699,False,0.22795323117290123,0.09413747851683647,False,0.09950529075698156,0.09470097237914406,False,0.22019562606756413,0.08466122706052298,False,0.09615799305809455,0.10733730835751325,True,0.2315238174153973,0.07460625697279047,False,0.08396257627180177,0.11652679752240366,True
momac,0.84887,0.8782539050563255,0.8568973301527091,0.02135657490361642,0.18734200377732757,0.07707132987875735,False,0.2778711667330905,0.23257691801377217,False,0.1527257091803208,0.09595253730613253,False,0.272033649295773,0.16083519142384764,False,0.13929021123931756,0.08520227617255023,False,0.2914065630611832,0.15657714031539546,False,0.11406453833379133,0.08923033487326204,False
momac,0.874308,0.8835721210216042,0.8719823165017716,0.011589804519832603,0.12511879497613995,0.0804291249183437,False,0.22155205086992275,0.10904449135851906,False,0.09152120330614122,0.11010429511456363,True,0.20401624117426045,0.06980528407725284,False,0.09145150153248266,0.11440764675654251,True,0.20151253260933577,0.0709127404751215,False,0.08271871186472896,0.10618517791735722,True
momac,0.891895,0.8862339913261404,0.8780312771595232,0.00820271416661722,0.08072275083610157,0.14208549982290297,True,0.14102015910121649,0.187356367205029,True,0.05867152850829169,0.15142955794883156,True,0.18512523471778108,0.17307383934784568,False,0.031112941163386584,0.15752993521928738,True,0.18719030420433078,0.14774444948492363,False,0.01511213477636241,0.1711729124332088,True
momac,0.916191,0.8919044076760221,0.8879670723972203,0.003937335278801801,0.06385645879525309,0.08131349289111733,True,0.20428494707235942,0.13530790896468378,False,0.004716002283670553,0.08859243017998712,True,0.24318979080339642,0.1279751618580107,False,-0.029677159060860634,0.10738916606068885,True,0.22434397933821298,0.12493029951758167,False,-0.04186641990583585,0.10571024037877635,True
