panel,device,freq,gross,cost,gross_real,gross_real_is,gross_real_oos,turn_yr,CAGR,Sharpe,MaxDD,H1,H2,is_CAGR,is_Sharpe,is_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,f_H1,f_H2,f_DD,f_CAGR,o_SH,o_DD,o_CAGR,keep4a,keep4a_oos,keep4b_full,keep4b_oos,pu_CAGR,pu_oos_CAGR,keep4b_full_pu,keep4b_oos_pu
U56,BAND,D,0.05,0,0.03550483859355121,0.0351949874264741,0.035759599467096385,0.17523667921527045,0.005692469938963551,1.225075762906221,-0.007750026153928391,1.2286680726488928,1.224186434135792,0.0049913853950867,1.1016623398422518,-0.0053481976562164135,0.006269270824807549,1.3225132072270622,-0.007750026153928724,True,True,True,False,True,True,False,False,True,False,False,True,True,True,True
U56,BAND,D,0.05,10,0.03550483859355121,0.0351949874264741,0.035759599467096385,0.17523667921527045,0.0055162537636892495,1.1872564548743743,-0.007804531082912569,1.191098676769699,1.1860550766323041,0.004819020851499101,1.0636114025839527,-0.005490345673440977,0.006089883870367796,1.2848777703996774,-0.007804531082912569,True,True,True,False,True,True,False,False,True,False,False,True,True,True,True
U56,BAND,D,0.05,25,0.03550483859355121,0.0351949874264741,0.035759599467096385,0.17523667921527045,0.005251986842282452,1.130519322382555,-0.007886283415618367,1.1347482476068877,1.1288401154758891,0.0045605288875123495,1.0065414838339275,-0.005733575259272983,0.005820862869077237,1.2284060117670441,-0.0078862834156177,True,True,True,False,True,True,False,False,False,False,False,True,True,True,True
U56,BAND,D,0.05,50,0.03550483859355121,0.0351949874264741,0.035759599467096385,0.17523667921527045,0.004811694840136882,1.0359431219362887,-0.008022523809075865,1.0408490754933475,1.0334406654821742,0.004129855176964181,0.9114509998879066,-0.006321136107808045,0.0053726529683175706,1.134243284560085,-0.00802252380907642,True,True,True,False,True,True,False,False,False,False,False,True,True,True,True
U56,BAND,D,0.1,0,0.07100967718710242,0.0703899748529482,0.07151919893419277,0.34834227978687815,0.01139541635512864,1.225075762906221,-0.015455949094521415,1.2286680726488928,1.224186434135792,0.0099868757349868,1.1016623398422518,-0.010680643865041084,0.012554995518055723,1.3225132072270622,-0.015455949094520638,True,True,True,False,True,True,False,False,True,False,False,True,True,True,True
U56,BAND,D,0.1,10,0.07100967718710242,0.0703899748529482,0.07151919893419277,0.34834227978687815,0.011043176165981494,1.187485650887545,-0.015563689145370097,1.1913376778040863,1.186275817259248,0.009642661187557078,1.0638517088467117,-0.010962666457739356,0.01219614039070005,1.2850982630697334,-0.01556368914537054,True,True,True,False,True,True,False,False,True,False,False,True,True,True,True
U56,BAND,D,0.1,25,0.07100967718710242,0.0703899748529482,0.07151919893419277,0.34834227978687815,0.010515043688338999,1.1310923384772953,-0.015725279300078165,1.1353456533624682,1.1293920886146822,0.009126557015050052,1.0071421403640604,-0.011450673384126753,0.011658094036373301,1.2289573657212427,-0.015725279300078054,True,True,True,False,True,True,False,False,False,False,False,True,True,True,True
U56,BAND,D,0.1,50,0.07100967718710242,0.0703899748529482,0.07151919893419277,0.34834227978687815,0.009635430029245828,1.037089174384375,-0.015994543108269088,1.0420434900596596,1.034544956937787,0.008266963467747024,0.9126518739285181,-0.012613545021284422,0.010761979978046732,1.1353463399975625,-0.015994543108268644,True,True,True,False,True,True,False,False,False,False,False,True,True,True,True
U56,BAND,D,0.15,0,0.1065145157806537,0.10558496227942236,0.1072787984012892,0.5194436994270519,0.017108644507751514,1.225075762906221,-0.0231178903732685,1.2286680726488928,1.2241864341357918,0.014986281051021955,1.101662339842252,-0.015997294280615026,0.018856984347873862,1.3225132072270622,-0.023117890373267613,True,True,True,False,True,True,False,False,True,False,False,True,True,True,True
U56,BAND,D,0.15,10,0.1065145157806537,0.10558496227942236,0.1072787984012892,0.5194436994270519,0.016580473785473115,1.1877057850170176,-0.02327764659536591,1.1915679448044785,1.1864871734394342,0.014470643856534293,1.064083521923253,-0.01641699319000034,0.01831847103603579,1.2853092498374568,-0.023277646595365797,True,True,True,False,True,True,False,False,True,False,False,True,True,True,True
