panel,dial,conv,rung,k,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,turn,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,pass4b,pass4a,L4_DD@0,L5_CAGR@0,L4_DD@25,L5_CAGR@25,L4_DD@50,L5_CAGR@50
U56,GROSS,DEGROSS,0.25,0,0.028492385773174256,1.2009307471611896,-0.04099165064261756,1.2261974914183489,1.1816116501541254,0.03116768352551902,1.2775720662808536,-0.04099165064261778,1.1029507389189324,0.6062768481555029,0.2691508447214509,0.35670298111438337,0.4039109298081789,0.16131208456142493,-0.07736580362752987,False,False,0.16140473660113758,-0.0767421242524563,0.16117311364130754,-0.0783006374787959,0.16094151447934352,-0.07985686839315587
U56,GROSS,DEGROSS,0.5,1,0.05723186568691374,1.2010263867144704,-0.08117574860687349,1.2269791517915054,1.1811447156607002,0.06269702550393652,1.2771652514806895,-0.08117574860687304,1.103664777794106,1.1948263404935326,0.2699325050946074,0.3562360466209582,0.40350411500801475,0.121127986597169,-0.04862632371379039,False,False,0.12130390181779788,-0.047362586110201055,0.1208641407835847,-0.05051919636050062,0.12042446980491134,-0.053666707631932486
U56,GROSS,DEGROSS,0.75,2,0.08618487105855221,1.2009973252288964,-0.12054956914840909,1.22764874881339,1.1805451084990708,0.0945517936976279,1.2766208216294994,-0.12054956914840886,1.1042698858397508,1.773555812069992,0.27060210211649205,0.35563643945932877,0.4029596851568247,0.0817541660556334,-0.019673318342151913,False,False,0.08200546296006689,-0.017745675980600173,0.08137727861487626,-0.02255859721690412,0.08074928731518555,-0.027350948339286307
U56,GROSS,DEGROSS,1.0,3,0.11531379250731533,1.2008265236326545,-0.1591100739598582,1.2281823490645885,1.17980220286604,0.12669164118494347,1.2759272265148864,-0.1591100739598581,1.1047419089429602,2.3519481633058517,0.27113570236769047,0.35489353382629796,0.4022660900422117,0.04319366124418428,0.009455603106611199,True,False,0.04351359487376977,0.012081044532746277,0.04271385946004441,0.005528603750607375,0.04191445289673251,-0.0009867364132022383
U56,BAND,DEGROSS,0.0,0,0.08165184515098312,1.1669654581755387,-0.12011689731741992,1.1827514915238246,1.1553434908466198,0.09033959987573459,1.2550738924501,-0.12011689731741948,1.054776069169689,3.132710634929549,0.22570484482692665,0.3304348218068778,0.3814127559774252,0.08218683788662257,-0.024206344249721012,False,False,0.08263676382790225,-0.02081366290868847,0.08151213992118839,-0.02927604940563666,0.08038815247526526,-0.03767429944113998
U56,BAND,DEGROSS,0.02,1,0.08470469489239218,1.193579857247813,-0.1185856433855994,1.2051812994492548,1.1862043619143603,0.0935490092626472,1.278967021951372,-0.1185856433855994,1.084546826982534,2.1515904725995676,0.2481346527523568,0.36129569287461827,0.4053058854786973,0.08371809181844309,-0.021153494508311943,False,False,0.08404731256419934,-0.018818056110083137,0.08322435137404621,-0.024647540392493172,0.08240169241909417,-0.030446733895376776
U56,BAND,DEGROSS,0.04,2,0.08419324233993875,1.1682827279841432,-0.12555184469656178,1.1888677076302627,1.154377375303549,0.0936845168040672,1.2512059824255175,-0.125551844696562,1.0612092483812317,1.560304028202553,0.23182106093336474,0.32946870626380687,0.37754484595284277,0.07675189050748071,-0.021664947060765383,False,False,0.07694648558679046,-0.01997230053462762,0.07646002984041494,-0.02419915079605961,0.075973680596579,-0.02841014488730431
U56,BAND,DEGROSS,0.06,3,0.0829572196037005,1.1375623435605255,-0.13472550081233814,1.1845293670049966,1.1001754225483344,0.09084046352253061,1.2014626393487622,-0.13472550081233792,1.0554502553353315,1.2952188800523068,0.22748272030809857,0.2752667535085924,0.32780150287608745,0.06757823439170435,-0.022900969797003623,False,False,0.06772993754947426,-0.021497530832272127,0.06735070574360663,-0.02500285622171472,0.06697156089644635,-0.028497292273071406
U56,BAND,DEGROSS,0.08,4,0.08504228251208557,1.1448593606743662,-0.14466929080934032,1.2379704265487819,1.0684843231926915,0.08970139705213254,1.1634623622573341,-0.14466929080934032,1.122241060022461,1.125063222352518,0.2809237798518839,0.24357565415294946,0.2898012257846594,0.05763444439470217,-0.020815906888618563,False,False,0.05774504344607673,-0.019594400493643582,0.05746856087843161,-0.02264570346433714,0.05719212851174621,-0.02568880769249804
U56,BAND,DEGROSS,0.12,5,0.0867016045459561,1.1465455760848533,-0.12150494489734742,1.23381006078174,1.0678066778798692,0.08935789639747149,1.1675796168733177,-0.12150494489734776,1.1202506305305124,0.9210912783951777,0.27676341408484195,0.24289800884012713,0.29391848040064295,0.08079879030669507,-0.019156584854748027,False,False,0.08086727571216817,-0.018154982316276436,0.080696068301578,-0.02065733135779435,0.0805248812340969,-0.023154162307405524
