panel,form,ctrl_OOS_CAGR,ctrl_OOS_Sharpe,ctrl_OOS_MaxDD,base_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,ALL_pick,ALL_IS_Sharpe,ALL_OOS_CAGR,ALL_OOS_Sharpe,ALL_OOS_MaxDD,ALL_best_OOS,ALL_best_OOS_Sharpe,ALL_regret,LEVEL_pick,LEVEL_IS_Sharpe,LEVEL_OOS_CAGR,LEVEL_OOS_Sharpe,LEVEL_OOS_MaxDD,LEVEL_best_OOS,LEVEL_best_OOS_Sharpe,LEVEL_regret,SPEED_pick,SPEED_IS_Sharpe,SPEED_OOS_CAGR,SPEED_OOS_Sharpe,SPEED_OOS_MaxDD,SPEED_best_OOS,SPEED_best_OOS_Sharpe,SPEED_regret
U56,EWALL,0.1381731378987332,1.1357379992068701,-0.2252589051154077,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,SPEED40_q0.10_d0.50,1.1396050900831085,0.12224756104284928,1.1968320581911913,-0.1882716560521711,SPEED40_q0.20_d1.00,1.3948489403071571,0.1980168821159658,LEVEL_q0.20_d0.50,1.1347794095713921,0.12106870972103034,1.2952768231013327,-0.16803090188863679,LEVEL_q0.20_d0.50,1.2952768231013327,0.0,SPEED40_q0.10_d0.50,1.1396050900831085,0.12224756104284928,1.1968320581911913,-0.1882716560521711,SPEED40_q0.20_d1.00,1.3948489403071571,0.1980168821159658
U56,TOP3,0.23805236009934383,1.0553980365043352,-0.25810346252191085,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,OFF,1.015825592240117,0.23805236009934383,1.0553980365043352,-0.25810346252191085,SPEED40_q0.20_d0.50,1.0846074265825796,0.029209390078244413,OFF,1.015825592240117,0.23805236009934383,1.0553980365043352,-0.25810346252191085,LEVEL_q0.10_d0.50,1.0563047037084872,0.0009066672041520007,OFF,1.015825592240117,0.23805236009934383,1.0553980365043352,-0.25810346252191085,SPEED40_q0.20_d0.50,1.0846074265825796,0.029209390078244413
U56,TOP10,0.14305502309526497,0.9713041910854872,-0.17538190355779537,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,LEVEL_q0.20_d1.00,0.9207336473072187,0.10956545292221831,0.8503534884520338,-0.16147656857763537,SPEED40_q0.20_d0.50,1.0423932191827379,0.19203973073070402,LEVEL_q0.20_d1.00,0.9207336473072187,0.10956545292221831,0.8503534884520338,-0.16147656857763537,LEVEL_q0.10_d0.50,1.0014994990198298,0.15114601056779597,SPEED40_q0.10_d0.50,0.9015223859255455,0.13033182977370594,0.9589930484368002,-0.15136599404255835,SPEED40_q0.20_d0.50,1.0423932191827379,0.08340017074593764
U56,TOP20,0.14360571273280298,1.167991233806965,-0.18308348697878107,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,SPEED40_q0.10_d0.50,1.0401111980293185,0.13583853204347118,1.1986013760511367,-0.12869657508945564,SPEED40_q0.20_d1.00,1.3169105346889929,0.11830915863785618,LEVEL_q0.20_d0.50,1.0303801256598162,0.13361052914363203,1.1808424954695727,-0.1546776570419831,LEVEL_q0.10_d1.00,1.2141378243022363,0.03329532883266362,SPEED40_q0.10_d0.50,1.0401111980293185,0.13583853204347118,1.1986013760511367,-0.12869657508945564,SPEED40_q0.20_d1.00,1.3169105346889929,0.11830915863785618
U56,MAEW,0.09105842375708106,1.2628581235218095,-0.12011675258999555,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,SPEED40_q0.10_d0.50,1.078377160749282,0.08460033701206804,1.2645687662879526,-0.08352346997197635,SPEED40_q0.20_d0.50,1.36348034817519,0.09891158188723748,LEVEL_q0.20_d0.50,1.0642377290999676,0.08465527685419483,1.2497819220810376,-0.10177142975487108,LEVEL_q0.10_d0.50,1.2701088381484276,0.02032691606739001,SPEED40_q0.10_d0.50,1.078377160749282,0.08460033701206804,1.2645687662879526,-0.08352346997197635,SPEED40_q0.20_d0.50,1.36348034817519,0.09891158188723748
U56,RULESV2,0.09534722887472857,1.285072363206482,-0.12054942313126815,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,SPEED40_q0.10_d0.50,1.1335666324320353,0.087674580645829,1.2948491387474865,-0.08310273145985081,SPEED40_q0.20_d0.50,1.404473500414358,0.1096243616668715,LEVEL_q0.20_d0.50,1.109130724976482,0.08708276885700061,1.2640892467808018,-0.10362086108984203,LEVEL_q0.10_d0.50,1.2961905283575643,0.03210128157676251,SPEED40_q0.10_d0.50,1.1335666324320353,0.087674580645829,1.2948491387474865,-0.08310273145985081,SPEED40_q0.20_d0.50,1.404473500414358,0.1096243616668715
B136,EWALL,0.13933574083806333,1.1022031339130582,-0.2537106610635026,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,SPEED40_q0.10_d0.50,1.188583887327935,0.12313108485461632,1.1910672105426798,-0.1562568877483368,SPEED20_q0.30_d0.50,1.2923289389547121,0.10126172841203229,OFF,1.1458535010857955,0.13933574083806333,1.1022031339130582,-0.2537106610635026,LEVEL_q0.30_d0.50,1.1539985035523281,0.051795369639269895,SPEED40_q0.10_d0.50,1.188583887327935,0.12313108485461632,1.1910672105426798,-0.1562568877483368,SPEED20_q0.30_d0.50,1.2923289389547121,0.10126172841203229
B136,TOP3,0.11420757715234342,0.5760999130793343,-0.34685341029382044,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,OFF,0.9219778587907292,0.11420757715234342,0.5760999130793343,-0.34685341029382044,SPEED10_q0.10_d0.50,0.5931844137919069,0.017084500712572614,OFF,0.9219778587907292,0.11420757715234342,0.5760999130793343,-0.34685341029382044,LEVEL_q0.10_d0.50,0.5886477663169261,0.012547853237591777,OFF,0.9219778587907292,0.11420757715234342,0.5760999130793343,-0.34685341029382044,SPEED10_q0.10_d0.50,0.5931844137919069,0.017084500712572614
B136,TOP10,0.1274626435621795,0.7830912652526079,-0.21444792932259582,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,SPEED40_q0.10_d0.50,1.0850964482307555,0.10974637463891712,0.7360400109448644,-0.19960480752305843,OFF,0.7830912652526079,0.047051254307743484,LEVEL_q0.20_d0.50,1.0570134360122996,0.10151662285634688,0.7023311447507793,-0.18573982898776564,OFF,0.7830912652526079,0.08076012050182857,SPEED40_q0.10_d0.50,1.0850964482307555,0.10974637463891712,0.7360400109448644,-0.19960480752305843,OFF,0.7830912652526079,0.047051254307743484
B136,TOP20,0.12486792010130943,0.8919165372280256,-0.2005204833110832,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,SPEED40_q0.10_d0.50,1.0574932078884258,0.11044319560421378,0.8677471361843734,-0.18282684995939347,SPEED20_q0.30_d0.50,0.9035059310431579,0.035758794858784526,OFF,1.043837850225855,0.12486792010130943,0.8919165372280256,-0.2005204833110832,OFF,0.8919165372280256,0.0,SPEED40_q0.10_d0.50,1.0574932078884258,0.11044319560421378,0.8677471361843734,-0.18282684995939347,SPEED20_q0.30_d0.50,0.9035059310431579,0.035758794858784526
