panel,dial,arm,gross_rung,rung,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,mean_gross_IS,turnover_yr,L_DD_full,L_CAGR_full,L_SHARPE_oos,L_DD_oos,L_CAGR_oos,pass_4b_full,pass_4b_oos,pass_4a,cap_full,floor_full,cap_oos,floor_oos,base_MaxDD,base_OOS_Sharpe,base_OOS_MaxDD
u56,BAND,P,0.75,0.0,0.0,0.08504841207279101,1.212179664295371,-0.11966682914684046,1.2283678203306823,1.2003018448900369,0.0745075975135121,1.1008784117772843,-0.08440478203518353,0.09379252863623488,1.2996119325904925,-0.1196668291468399,0.5282862301896502,3.1327107594151045,True,False,True,True,False,False,False,False,-0.20230354034511183,0.10597142790038894,-0.20230354034511183,0.10700876349880425,-0.12029812214763835,1.3012453352065745,-0.12029812214763824
u56,BAND,P,0.75,0.01,0.0,0.08640767309247299,1.2222505205669711,-0.11984989243053767,1.2392806711282403,1.2096218962883445,0.07616806886921745,1.1160385934998014,-0.07684440476577381,0.09489966062234534,1.3057553850546744,-0.11984989243053801,0.5287731753995198,2.61178639495507,True,False,True,True,False,False,False,False,-0.20230354034511183,0.10597142790038894,-0.20230354034511183,0.10700876349880425,-0.12029812214763835,1.3012453352065745,-0.12029812214763824
u56,BAND,P,0.75,0.02,0.0,0.08704405420043049,1.2242395735444966,-0.11825627289190044,1.23593601992112,1.216860347651131,0.07632666364524843,1.1157820214272374,-0.07412462002048825,0.09593583173498721,1.3091931260606888,-0.11825627289190077,0.5271355671968925,2.1515905360755974,True,False,True,True,False,False,False,False,-0.20230354034511183,0.10597142790038894,-0.20230354034511183,0.10700876349880425,-0.12029812214763835,1.3012453352065745,-0.12029812214763824
u56,BAND,P,0.75,0.03,0.0,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,0.07798753978657458,1.1299587672429432,-0.07741677613432474,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.5281498570705878,1.7735559161867938,True,False,True,True,False,False,False,False,-0.20230354034511183,0.10597142790038894,-0.20230354034511183,0.10700876349880425,-0.12029812214763835,1.3012453352065745,-0.12029812214763824
u56,BAND,P,0.75,0.05,0.0,0.08449492603935904,1.1643524665734502,-0.12547709646033478,1.2077412800615108,1.129907427759474,0.07506058295407891,1.0824266300145244,-0.0770329454039016,0.0923138693736385,1.2281982929402322,-0.12547709646033411,0.5095209063519437,1.4160932196209661,True,False,True,True,False,False,False,False,-0.20230354034511183,0.10597142790038894,-0.20230354034511183,0.10700876349880425,-0.12029812214763835,1.3012453352065745,-0.12029812214763824
u56,BAND,P,0.75,0.08,0.0,0.08626769778907706,1.1602665903187044,-0.14455862774405104,1.2531064329787243,1.0841873418234154,0.0805553528589249,1.1375013826480593,-0.0842290762360216,0.09098702551368909,1.1790007645242055,-0.14455862774405104,0.5136730516089898,1.1250631459711897,True,False,True,True,False,False,False,False,-0.20230354034511183,0.10597142790038894,-0.20230354034511183,0.10700876349880425,-0.12029812214763835,1.3012453352065745,-0.12029812214763824
u56,BAND,P,0.75,0.12,0.0,0.0877071336576225,1.1589712899641864,-0.12143639281973218,1.245373957977263,1.0810329352038142,0.08439969545454007,1.1317640985700825,-0.09779525760942498,0.09043407810997084,1.180738096717767,-0.12143639281973229,0.5131116346895733,0.9210912529309667,True,False,True,True,False,False,False,False,-0.20230354034511183,0.10597142790038894,-0.20230354034511183,0.10700876349880425,-0.12029812214763835,1.3012453352065745,-0.12029812214763824
u56,BAND,P,0.75,0.16,0.0,0.0843781817938527,1.12746073423385,-0.1233171354613386,1.2266252305726015,1.0387788449206825,0.08199993476235878,1.1127899765025682,-0.10145423951958354,0.08633750145672092,1.1391592749398745,-0.12331713546133838,0.4586602784346821,0.7866543176785245,True,False,True,True,False,False,False,False,-0.20230354034511183,0.10597142790038894,-0.20230354034511183,0.10700876349880425,-0.12029812214763835,1.3012453352065745,-0.12029812214763824
u56,BAND,P,0.75,0.2,0.0,0.08619934376519511,1.1221372893660655,-0.12044122118917022,1.206893007705146,1.050563129039858,0.08255779346480852,1.1081011983293365,-0.09919947349142932,0.08920261552567688,1.1335525126928756,-0.12044122118916967,0.4456589297656274,0.7155769493204756,True,False,True,True,False,False,False,False,-0.20230354034511183,0.10597142790038894,-0.20230354034511183,0.10700876349880425,-0.12029812214763835,1.3012453352065745,-0.12029812214763824
u56,BAND,P,0.75,0.3,0.0,0.07042700343571462,1.115546840717091,-0.12103038410010947,1.240208580531926,1.0610594599331384,0.05772877537143439,1.1106444808585372,-0.06316613035581076,0.080981654571751,1.138699599714568,-0.12103038410010958,0.28817878419630916,0.5627655009494816,True,False,True,True,False,False,False,False,-0.20230354034511183,0.10597142790038894,-0.20230354034511183,0.10700876349880425,-0.12029812214763835,1.3012453352065745,-0.12029812214763824
