rule,d_Sharpe,d_OOS_Sharpe,d_CAGR,d_MaxDD,anchor_win_rate
M_NONE,0.004281313629275139,0.03025117134497821,-0.0010383181383337653,0.020420744881146053,0.5833333333333334
M_SUBSAMPLE,-0.009486745252828555,0.008989783195891542,-0.004022102009054877,0.011945521770203952,0.6388888888888888
M_PAIRWISE,-0.009486745252828555,0.008989783195891542,-0.004022102009054877,0.011945521770203952,0.6388888888888888
M_D2,-0.009449007137844653,0.010336605244297713,-0.0051444289442437174,0.016577346892027278,0.6388888888888888
C_RANDOM,0.04283460792719079,0.06093086966981054,0.006533383647355334,0.02266134870919076,0.6944444444444444
C_BEST_IS,0.0135470873067173,0.03510147971218522,-0.0015922043206478276,0.02480292612118651,0.6666666666666666
