panel,book,L,heldvol,turn,S_D,S_W,S_M,range_S,dS_M_minus_W,dS_D_minus_W,dDD_M_minus_W_pp
U56,NOGATE,3829.4821428571427,0.2270171869636826,0.8141438497548165,1.0665915226714477,1.0691409093151854,1.0845377325055487,0.017946209834101,0.015396823190363396,-0.0025493866437376056,0.24890410516629213
U56,EWALL,87.63358778625954,0.1948460203334887,8.146858535560288,0.932594635855987,1.021324455751822,1.1144006941543627,0.1818060582983757,0.09307623840254076,-0.08872981989583495,-1.1376777382476222
U56,BAND3,168.83201803833146,0.19297496332528588,4.683484605518678,1.093670185174021,1.1203992081139003,1.0958646718575482,0.026729022939879332,-0.024534536256352046,-0.026729022939879332,-3.4245390420525323
U56,ABS,111.85859318346628,0.19936177600010396,6.337976522529363,0.9844381187569412,1.0551540326511122,1.0421820416185286,0.07071591389417098,-0.012971991032583619,-0.07071591389417098,-4.280557421131181
U56,V1,15.732586068855085,0.1455678034362242,24.094593130632727,0.40044276971200043,0.6471568146569674,0.9189603799649593,0.5185176102529588,0.2718035653079919,-0.24671404494496696,-1.5683019911884255
U56,V1C20,35.176933765632235,0.18169482867859127,11.750504905660321,0.8416797704320382,0.9615651139440742,1.057257894940602,0.21557812450856373,0.09569278099652778,-0.11988534351203595,-0.812865030617127
U56,CAND5,22.212814645308924,0.29330920804277905,18.193865594990626,0.832388124630438,0.948456717017825,0.9995990336910476,0.16721090906060965,0.051142316673222665,-0.11606859238738698,-5.733596502023975
U56,CAND10,28.338697878566204,0.25784797614454624,14.388224282714853,0.8531267456002948,0.9619129081963081,1.1448821687183144,0.2917554231180196,0.18296926052200624,-0.10878616259601337,-5.676916249607
U56,CAND20,39.64622641509434,0.22646992484248368,10.899793010081547,0.956091613403088,1.0682462554665675,1.2073438792249391,0.2512522658218511,0.13909762375837165,-0.11215464206347947,-1.1984927717957339
U56,CAND30,53.334634146341465,0.20977561038350603,9.133961040397004,0.9907010480389625,1.0553001783365341,1.1585129865516637,0.16781193851270115,0.10321280821512957,-0.06459913029757158,-1.408441340724853
U56,CAND40,70.55156490507953,0.19929897097503202,8.325268415691959,0.9515382658875975,1.033298338086058,1.1264272054582996,0.17488893957070206,0.09312886737224146,-0.0817600721984606,-1.1820719175247962
U56,CAND60,87.7051206592113,0.19466562972252224,8.14093557236514,0.9371730105109307,1.024533741780625,1.11689968384466,0.17972667333372938,0.09236594206403503,-0.08736073126969435,-1.1376777382476444
U56,MOM20,42.02656336469286,0.22413572738352666,10.23678877592183,0.945093350337288,1.013072580335257,1.121494891406052,0.17640154106876405,0.10842231107079514,-0.0679792299979689,-0.9987965692064171
ETF36,NOGATE,3848.8333333333335,0.18072145817365826,0.6485294762633091,0.7692273997444811,0.7707731940364545,0.7736628134623651,0.004435413717884029,0.0028896194259105945,-0.0015457942919734347,0.4529908688788109
ETF36,EWALL,90.8109640831758,0.15460121859806011,8.518773316956064,0.4797593186188461,0.5842836465400757,0.7466866966416355,0.2669273780227894,0.16240305010155975,-0.10452432792122962,4.46181840053187
ETF36,BAND3,206.0042643923241,0.1523861155442322,4.187814369452883,0.7170423794067219,0.7584430951128365,0.7273721553364172,0.04140071570611459,-0.031070939776419282,-0.04140071570611459,-1.912631188568914
ETF36,ABS,114.49707602339181,0.1595153925931636,6.695459281387644,0.65010068185763,0.7485125652767349,0.7755369195055292,0.12543623764789913,0.027024354228794234,-0.0984118834191049,-3.044595380925774
ETF36,V1,20.625131995776137,0.1279526622294441,18.26540531209055,0.2896013666253524,0.42115026258016985,0.6901686551095397,0.4005672884841873,0.2690183925293699,-0.13154889595481745,2.2598579934728247
ETF36,V1C20,52.40849194729136,0.15290116431700201,9.515310139771202,0.47509986932262843,0.6083024084771205,0.7725744295877477,0.29747456026511926,0.16427202111062722,-0.13320253915449204,4.899748387387726
ETF36,CAND5,26.27001356852103,0.20183188716936729,15.533684957722155,0.3060073570982289,0.5054211053146166,0.6611240601353697,0.3551167030371408,0.15570295482075314,-0.1994137482163877,3.681341754609546
ETF36,CAND10,32.49828178694158,0.1814068458827855,13.184430479775976,0.4269464231141985,0.6108566729678603,0.8066488494309689,0.3797024263167704,0.19579217646310865,-0.18391024985366178,1.8189002890649175
ETF36,CAND20,53.575825825825824,0.16519212213076873,9.554956601964653,0.5159021052102185,0.6526788955000924,0.7999530930883714,0.28405098787815286,0.14727419758827898,-0.13677679028987388,5.0721619156041005
ETF36,CAND30,84.08571428571429,0.15540657234123972,8.546452998600424,0.4856633593948181,0.5820184133089706,0.7439313122760771,0.25826795288125903,0.16191289896710648,-0.09635505391415256,4.461818400531648
ETF36,CAND40,90.80037842951751,0.15457742859880716,8.520906870659887,0.48221914512976843,0.585863627182445,0.7485057131299189,0.26628656800015044,0.16264208594747387,-0.10364448205267657,4.461818400531625
ETF36,CAND60,90.80037842951751,0.15457742859880716,8.520906870659887,0.48221914512976843,0.585863627182445,0.7485057131299189,0.26628656800015044,0.16264208594747387,-0.10364448205267657,4.461818400531625
ETF36,MOM20,59.49169435215947,0.15999192599031528,8.746024123121703,0.565208224188694,0.6767469499925186,0.7481369736421639,0.18292874945346993,0.0713900236496453,-0.11153872580382462,4.050257028391046
B136,NOGATE,3855.733333333333,0.24068970632119552,0.8481788665990727,1.0835799084816977,1.0870349833313289,1.0914843035114772,0.007904395029779465,0.0044493201801483195,-0.0034550748496311456,0.373957344674547
B136,EWALL,85.25291647223519,0.21322758457507443,8.097443049493535,0.9548224097304613,1.00674447831941,1.0732208740631781,0.11839846433271684,0.06647639574376818,-0.051922068588948656,-3.9742503638262594
B136,BAND3,154.7235841081995,0.2122931449230348,4.933019636203767,1.065578676755122,1.063559871056532,1.053253326093795,0.012325350661327006,-0.010306544962736863,0.0020188056985901426,-5.632038743156398
B136,ABS,114.22075979658989,0.21663919825183867,5.960502764529472,1.0129610059587704,1.0765138780746737,1.0767273874756154,0.063766381516845,0.00021350940094166937,-0.06355287211590332,-4.502430046113471
B136,V1,12.602564102564102,0.1492196123346189,30.045154965401128,0.27041046448581174,0.6556068845059574,0.7082563784925363,0.43784591400672457,0.05264949398657892,-0.38519642002014565,-0.9306545190781779
B136,V1C20,21.12280701754386,0.176949356012257,18.227201511197606,0.6460190420878401,0.8058812189645435,1.0160560958287772,0.3700370537409371,0.21017487686423375,-0.15986217687670334,-0.47965223818812186
B136,CAND5,17.847349177330894,0.31650718201365396,21.993460238173757,0.6098175145958405,0.8388292267442166,1.2041081019045554,0.5942905873087149,0.36527887516033886,-0.229011712148376,-7.259436797116803
B136,CAND10,21.96121416526138,0.2879548612785646,17.90092022367387,0.7266070964132494,0.8699920214635618,1.0946683410213478,0.3680612446080984,0.224676319557786,-0.14338492505031242,-6.394978729999467
B136,CAND20,28.19132007233273,0.2636900509589816,14.162570572463435,0.7432236692408379,0.92998316570857,1.1128085833831638,0.36958491414232586,0.18282541767459382,-0.18675949646773204,-6.0525451954659415
B136,CAND30,33.30171428571428,0.25059015881559393,12.205338854419912,0.8289731388749878,0.953305576968179,1.08757072465354,0.2585975857785522,0.13426514768536102,-0.12433243809319117,-4.848840039118607
B136,CAND40,38.07031828275352,0.24163042669896187,10.988789932601808,0.9111395897797904,0.9930541659680219,1.1209438759694417,0.2098042861896513,0.1278897100014198,-0.0819145761882315,-4.613703485055121
