panel,cap,x,turn_per_yr,names,names_max,gross,disagree_vs_KT,disagree_days_vs_KT,reb_days,tie_overhang_days,cap_seed_days,CAGR_0,Sharpe_0,MaxDD_0,H1_0,H2_0,OOS_Sharpe_0,OOS_CAGR_0,OOS_MaxDD_0,IS_Sharpe_0,keep4b_0,fail4b_0,keep4a_0,fail4a_0,m4b_H1_0,m4b_H2_0,m4b_OOS_0,m4b_DD_0,m4b_CAGR_0,m4a_H1_0,m4a_H2_0,m4a_DD_0,CAGR_10,Sharpe_10,MaxDD_10,H1_10,H2_10,OOS_Sharpe_10,OOS_CAGR_10,OOS_MaxDD_10,IS_Sharpe_10,keep4b_10,fail4b_10,keep4a_10,fail4a_10,m4b_H1_10,m4b_H2_10,m4b_OOS_10,m4b_DD_10,m4b_CAGR_10,m4a_H1_10,m4a_H2_10,m4a_DD_10,CAGR_25,Sharpe_25,MaxDD_25,H1_25,H2_25,OOS_Sharpe_25,OOS_CAGR_25,OOS_MaxDD_25,IS_Sharpe_25,keep4b_25,fail4b_25,keep4a_25,fail4a_25,m4b_H1_25,m4b_H2_25,m4b_OOS_25,m4b_DD_25,m4b_CAGR_25,m4a_H1_25,m4a_H2_25,m4a_DD_25,breakeven_bps,breakeven_first_fail
U56,KT,0,10.996244092602641,19.10745663437711,21,0.7502841749395268,0,0,975,5,88,0.14034814475179003,1.1550935984443078,-0.1822003619415382,1.164554484570374,1.1544363444434362,1.218588771085467,0.1573376597525562,-0.1822003619415381,1.0729399129541783,True,,False,"H1,H2,DD",0.20793445196668248,0.32042040680099426,0.3365780039031828,0.020103049758851355,0.03375182984582381,-0.08656882789591158,-0.06134911030469126,-0.06190223579005483,0.12788458697149974,1.0635392242670008,-0.18308348697878107,1.0681688586356108,1.0663899991214876,1.1306969416161394,0.14453585654383216,-0.1830834869787813,0.9759401521429143,True,,False,"H1,H2,DD",0.1115488260319194,0.2323740614790456,0.2486861744338552,0.019219924721608495,0.02128827206553352,-0.15776201662879408,-0.12444847927303515,-0.06253406384751303,0.10943762843851523,0.9258519118821691,-0.18440712200737264,0.9231772688851755,0.9340026251423675,0.9985108040321351,0.12559120208679553,-0.18440712200737253,0.8300711586462184,False,H1,False,"H1,H2,DD",-0.033442763718515955,0.09998668749992556,0.11650003684985089,0.01789628969301693,0.002841313532549017,-0.26492409961189634,-0.21937842939777774,-0.0634808113224451,21,H1
U56,KT,5,7.220757136573593,19.10745663437711,21,0.7502781568991514,0,0,975,5,88,0.1381841856672017,1.1477134977355425,-0.1739532759905844,1.1470054882953757,1.1549090482747453,1.2268123830655235,0.15679624821425509,-0.1739532759905843,1.0442640022704732,True,,False,"H1,H2,DD",0.1903854556916843,0.3208931106323033,0.3448016158832393,0.028350135709805158,0.03158787076123548,-0.10411782417090976,-0.060876406473382216,-0.053655149839101024,0.1300002019705473,1.0871063829380787,-0.17464298149901003,1.084848958572603,1.0952681771851724,1.1685471078893237,0.1483805461580472,-0.17464298149901014,0.980218894755016,True,,False,"H1,H2,DD",0.12822892596891167,0.26125223954273047,0.2865363407070395,0.027660430201379538,0.023403887064581075,-0.1410819166918018,-0.09557030120935028,-0.05409355836774199,0.11783033164185008,0.9959483833510898,-0.17567729897322004,0.9913759200340995,1.0055522078959525,1.080879380358537,0.13586712151161695,-0.17567729897321993,0.8839360694673849,True,,False,"H1,H2,DD",0.03475588743040803,0.17153627025351048,0.19886861317625282,0.026626112727169526,0.011234016735883867,-0.19672544846297235,-0.14782884664419282,-0.0547509882882925,30,H1
U56,KT,10,6.12613758511125,19.10745663437711,21,0.7502734367331675,0,0,975,5,88,0.13673129081573898,1.140067254207861,-0.17416867992295015,1.157905805689082,1.1318669359795404,1.2094880004127646,0.15418199339320315,-0.17416867992295004,1.0497172984753476,True,,False,"H1,H2,DD",0.20128577308539064,0.2978509983370984,0.3274772332304804,0.028134731777439415,0.030134975909772765,-0.09321750677720342,-0.08391851876858714,-0.05387055377146677,0.12979127396372325,1.0883768963614435,-0.17479942803909532,1.1057372822445188,1.0802543413806316,1.1590821206977804,0.14693040292862292,-0.1747994280390952,0.9960351187328537,True,,False,"H1,H2,DD",0.1491172496408274,0.24623840373818962,0.27707135351549617,0.02750398366129425,0.023194959057757036,-0.12019359301988608,-0.11058413701389114,-0.054250004907827276,0.11945706198317252,1.010642314055549,-0.17574533213089027,1.0273094708744694,1.0026193427216383,1.0832452245089053,0.13613431920535457,-0.17574533213089039,0.9153551896554168,True,,False,"H1,H2,DD",0.070689438270778,0.16860340507919636,0.20123445732662104,0.026558079569499293,0.012860747077206303,-0.16079189762260238,-0.15076171181850695,-0.054819021445962735,38,H1
U56,KT,20,5.264804894861113,19.10745663437711,21,0.7502678215770251,0,0,975,5,88,0.13463436239588944,1.1575211897145463,-0.17157929921234194,1.1888390169317393,1.1402662370232735,1.2320736365982308,0.1530784402420149,-0.17157929921234194,1.0600753031273011,True,,False,"H1,H2,DD",0.23221898432804788,0.3062502993808315,0.35006286941594655,0.030724112488047628,0.028038047489923223,-0.062284295534546175,-0.07551921772485404,-0.051281173060858554,0.12867784657519143,1.1115921870079182,-0.17221713376542136,1.1438000672369368,1.0932334843689966,1.1867336821065984,0.14674506044827407,-0.17221713376542125,1.0130794596101396,True,,False,"H1,H2,DD",0.1871800346332454,0.2592175467265546,0.30472291492431414,0.03008627793496821,0.02208153166922522,-0.08213080802746808,-0.09760499402552614,-0.05166771063415332,0.11979844698374054,1.0425033399521662,-0.17317352452166968,1.07606223172976,1.0224784238646272,1.1185047413519618,0.13730649650448368,-0.17317352452166956,0.9424247252444827,True,,False,"H1,H2,DD",0.11944219912606846,0.1884624862221852,0.23649397416967755,0.029129887178719893,0.01320213207777432,-0.11203913676731192,-0.1309026306755181,-0.052247213836742135,47,CAGR
U56,KT,40,5.06915854563749,19.10745663437711,21,0.7502562325379918,0,0,975,5,88,0.1330404862180845,1.1723569275954435,-0.15206343884380946,1.2277578494771597,1.1355047444394462,1.2337251993210463,0.14943832860238904,-0.15206343884380924,1.0933164841717637,True,,False,"H1,H2,DD",0.2711378168734683,0.3014888067970042,0.3517144321387621,0.050239972856580106,0.026444171312118292,-0.023365462989125785,-0.08028071030868134,-0.031765312692326075,0.12731247324373518,1.1269451298783497,-0.1527216330530876,1.182843064461443,1.089298014715053,1.189189679341302,0.14338786227144307,-0.15272163305308772,1.0464303068697058,True,,False,"H1,H2,DD",0.2262230318577515,0.2552820770726111,0.3071789121590177,0.049581778647301955,0.020716158337768964,-0.04308781080296198,-0.10154046367946967,-0.03217220992181957,0.11877153563144871,1.0586227460186752,-0.16162928918746022,1.1152880869607122,1.019769366199501,1.1221528370792788,0.13436821287152223,-0.1616292891874591,0.9759400735824648,True,,False,"H1,H2,DD",0.1586680543570208,0.18575342855705912,0.2401420698969946,0.040674122512929345,0.012175220725482494,-0.07281328153635958,-0.13361168834064419,-0.04070297850253268,46,CAGR
U56,KT,80,5.06915854563749,19.10745663437711,21,0.7502562325379918,0,0,975,5,88,0.1330404862180845,1.1723569275954435,-0.15206343884380946,1.2277578494771597,1.1355047444394462,1.2337251993210463,0.14943832860238904,-0.15206343884380924,1.0933164841717637,True,,False,"H1,H2,DD",0.2711378168734683,0.3014888067970042,0.3517144321387621,0.050239972856580106,0.026444171312118292,-0.023365462989125785,-0.08028071030868134,-0.031765312692326075,0.12731247324373518,1.1269451298783497,-0.1527216330530876,1.182843064461443,1.089298014715053,1.189189679341302,0.14338786227144307,-0.15272163305308772,1.0464303068697058,True,,False,"H1,H2,DD",0.2262230318577515,0.2552820770726111,0.3071789121590177,0.049581778647301955,0.020716158337768964,-0.04308781080296198,-0.10154046367946967,-0.03217220992181957,0.11877153563144871,1.0586227460186752,-0.16162928918746022,1.1152880869607122,1.019769366199501,1.1221528370792788,0.13436821287152223,-0.1616292891874591,0.9759400735824648,True,,False,"H1,H2,DD",0.1586680543570208,0.18575342855705912,0.2401420698969946,0.040674122512929345,0.012175220725482494,-0.07281328153635958,-0.13361168834064419,-0.04070297850253268,46,CAGR
U56,FLAT,0,10.979025518910746,19.10182473530074,20,0.7502843531675509,5,5,975,5,88,0.1403170178637334,1.1546592095567376,-0.18220036194153788,1.1649650081519882,1.1533032647695733,1.2175044779333943,0.15722173656155514,-0.1822003619415381,1.0733960551397783,True,,False,"H1,H2,DD",0.20834497554829678,0.31928732712713137,0.3354937107511101,0.020103049758851688,0.03372070295776719,-0.08615830431429727,-0.06248218997855415,-0.061902235790054494,0.12787321204155067,1.0632667532253863,-0.18308348697878107,1.0687063181032928,1.0654477590381153,1.1297915373932583,0.14444384427083,-0.1830834869787813,0.976533710760821,True,,False,"H1,H2,DD",0.11208628549960131,0.2314318213956733,0.2477807702109741,0.019219924721608495,0.02127689713558445,-0.15722455716111217,-0.12539071935640744,-0.06253406384751303,0.1094550954271265,0.9258230982123836,-0.18440712200737275,0.9239050083154874,0.9333479946663438,0.9978751036346446,0.12553410963376166,-0.18440712200737253,0.8308706112017288,False,H1,False,"H1,H2,DD",-0.03271502428820405,0.0993320570239018,0.11586433645236038,0.01789628969301682,0.002858780521160287,-0.26419636018158443,-0.2200330598738015,-0.06348081132244521,21,H1
U56,FLAT,5,6.97999029554667,19.17864383870241,20,0.7502778030317241,248,154,975,5,88,0.1392450033068664,1.156276172271995,-0.17395327599058452,1.1656914573880857,1.1549468779339493,1.2259069925515866,0.1565463718853295,-0.1739532759905842,1.0657744326763456,True,,False,"H1,H2,DD",0.20907142478439422,0.32093094029150737,0.3438962253693024,0.028350135709805047,0.03264868840090018,-0.08543185507819984,-0.06083857681417815,-0.053655149839101135,0.13132550773527263,1.0976420659943855,-0.17464298149901025,1.1056780807454638,1.0971436225502174,1.1696236169700909,0.1484248613398087,-0.17464298149901014,1.003699057735704,True,,False,"H1,H2,DD",0.14905804814177237,0.2631276849077754,0.28761284978780666,0.027660430201379316,0.024729192829306412,-0.12025279451894111,-0.09369485584430537,-0.05409355836774221,0.11954538462002628,1.0094486247820451,-0.17567729897322004,1.0154226929093757,1.0101909408334275,1.0849360407728383,0.13634499414319623,-0.17567729897321982,0.9103724323153022,True,,False,"H1,H2,DD",0.05880266030568426,0.17617500319098556,0.20292527359055412,0.026626112727169526,0.012949069714060069,-0.17267867558769612,-0.14319011370671775,-0.0547509882882925,34,H1
U56,FLAT,10,5.817248806340783,19.17864383870241,20,0.750270914194224,618,289,975,5,88,0.13704595605893943,1.144284111506848,-0.17462517882570228,1.1418049917481528,1.153206911063319,1.235208720819265,0.15740363004266067,-0.1746251788257024,1.024582019988867,True,,False,"H1,H2,DD",0.18518495914446131,0.319190973420877,0.3531979536369808,0.027678232874687292,0.030449641152973217,-0.10931832071813274,-0.06257854368480853,-0.05432705267421889,0.1304530491756002,1.095110489198884,-0.1753136778635085,1.092693869919505,1.1036780139584366,1.1871899617533397,0.150498253980627,-0.1753136778635085,0.9736227148260438,True,,False,"H1,H2,DD",0.13607383731581357,0.2696620763159946,0.30517919457105547,0.02698973383688108,0.023856734269633972,-0.1332370053448999,-0.08716046443608616,-0.05476425473224045,0.12063183379102682,1.0211510344319281,-0.17634618591118145,1.018853386590094,1.0291668045240412,1.1149311678692964,0.14021339497959584,-0.17634618591118145,0.8970291242171339,True,,False,"H1,H2,DD",0.062233353986402506,0.19515086688159922,0.23292040068701214,0.025957225789208116,0.014035518885060605,-0.16924798190697787,-0.12421425001610409,-0.05541987522625391,37,H1
U56,FLAT,20,4.942248079555038,19.17864383870241,20,0.750258861963289,1056,367,975,5,88,0.13089697643560072,1.1377517101581218,-0.1723513782028564,1.1432960806732586,1.1420768232796226,1.239819608277635,0.15290207088052932,-0.1723513782028564,1.0019210589986576,True,,False,"H1,H2,DD",0.18667604806956717,0.3080608856371806,0.3578088410953507,0.02995203349753317,0.024300661529634504,-0.10782723179302689,-0.07370863146850493,-0.05205325205137301,0.1253228034994116,1.094254068858844,-0.173047180317633,1.1007542461760207,1.0974295531915403,1.1970465701389268,0.14697380325356857,-0.1730471803176329,0.9571753190312986,True,,False,"H1,H2,DD",0.14413421357232925,0.26341361554909837,0.3150358029566426,0.02925623138275657,0.01872648859344539,-0.12517662908838423,-0.09340892520298238,-0.05249775718636496,0.11700988647961275,1.028813039247943,-0.17409048253473947,1.036766556749051,1.0302498961309703,1.132663851240062,0.13813495030301226,-0.17409048253473958,0.8899040149050206,True,,False,"H1,H2,DD",0.0801465241453595,0.19623395848852832,0.25065308405777775,0.028212929165650102,0.01041357157364653,-0.15133481174802088,-0.12313115840917499,-0.053164171849811925,43,"H1,CAGR"
