panel,gate,con,gross,cad,CAGR_DRIFT,CAGR_RTT,MaxDD_DRIFT,MaxDD_RTT,Sharpe_DRIFT,Sharpe_RTT,oMaxDD_DRIFT,oMaxDD_RTT,oSharpe_DRIFT,oSharpe_RTT,ddDRIFT,ddRTT,dDD_pp,oddDRIFT,oddRTT,odDD_pp,dSharpe,spy_dd,spy_odd,cap,ocap,marginDRIFT,marginRTT,omarginDRIFT,omarginRTT,ddpassDRIFT,ddpassRTT,flipDD,oddpassDRIFT,oddpassRTT,oflipDD,inside,oinside
B136,BAND3,DEGROSS,0.5,D,0.05234848523375102,0.05234848523375102,-0.07562819051900227,-0.07562819051900227,1.1052803141155596,1.1052803141155596,-0.07562819051900194,-0.07562819051900194,1.145981752237522,1.145981752237522,7.562819051900227,7.562819051900227,0.0,7.562819051900194,7.562819051900194,0.0,0.0,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,12.666752932535577,12.666752932535577,12.66675293253561,12.66675293253561,True,True,False,True,True,False,False,False
B136,BAND3,DEGROSS,0.5,M,0.05576015462755346,0.05635531755917622,-0.10617722332533241,-0.10571554924510385,1.093094021703383,1.089427867427617,-0.1061772233253323,-0.10571554924510407,1.097744962342285,1.0896773931664285,10.61772233253324,10.571554924510384,-0.046167408022856904,10.61772233253323,10.571554924510407,-0.04616740802282315,-0.003666154275766109,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,9.611849651902563,9.65801705992542,9.611849651902574,9.658017059925397,True,True,False,True,True,False,False,False
B136,BAND3,DEGROSS,0.5,Q,0.05244649330908957,0.0517723539051782,-0.1474416052177323,-0.15362027847311377,0.9523974791828974,0.9141597183622316,-0.1474416052177322,-0.15362027847311366,0.9024620279245599,0.849335244081654,14.744160521773232,15.362027847311378,0.6178673255381462,14.74416052177322,15.362027847311365,0.6178673255381462,-0.03823776082066577,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,5.485411462662572,4.867544137124426,5.485411462662585,4.867544137124439,True,True,False,True,True,False,False,False
B136,BAND3,DEGROSS,0.5,W,0.053448609752115184,0.053439237704275167,-0.08199084501569598,-0.08366901888469125,1.1077589412716211,1.1037273344042609,-0.08199084501569587,-0.08366901888469114,1.1214671590215057,1.114537571530511,8.199084501569597,8.366901888469124,0.16781738689952697,8.199084501569587,8.366901888469114,0.16781738689952697,-0.00403160686736026,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,12.030487482866207,11.86267009596668,12.030487482866217,11.86267009596669,True,True,False,True,True,False,False,False
B136,BAND3,DEGROSS,0.75,D,0.07868634147569997,0.07868634147569997,-0.1117962836625479,-0.1117962836625479,1.1059593872269766,1.1059593872269766,-0.1117962836625479,-0.1117962836625479,1.1465811532782764,1.1465811532782764,11.17962836625479,11.17962836625479,0.0,11.17962836625479,11.17962836625479,0.0,0.0,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,9.049943618181015,9.049943618181015,9.049943618181015,9.049943618181015,True,True,False,True,True,False,False,False
B136,BAND3,DEGROSS,0.75,M,0.08402209623625478,0.08468383331062102,-0.1560917061849717,-0.15560878897651031,1.0947709794418539,1.0901383106211058,-0.15609170618497115,-0.15560878897650943,1.0984302099201089,1.0903054988881618,15.60917061849717,15.560878897651031,-0.048291720846139086,15.609170618497114,15.560878897650943,-0.04829172084617106,-0.004632668820748087,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,4.620401365938633,4.6686930867847725,4.62040136593869,4.668693086784861,True,True,False,True,True,False,False,False
B136,BAND3,DEGROSS,0.75,Q,0.07858876286648231,0.07739469719211378,-0.21814384056718572,-0.2245785177864058,0.947856789991838,0.9148487591732827,-0.21814384056718583,-0.22457851778640603,0.8948267296148511,0.849940193588595,21.814384056718573,22.45785177864058,0.6434677219220077,21.814384056718584,22.457851778640602,0.6434677219220184,-0.0330080308185553,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,-1.5848120722827694,-2.228279794204777,-1.58481207228278,-2.2282797942047985,False,False,False,False,False,False,False,False
B136,BAND3,DEGROSS,0.75,W,0.0803461781250514,0.08032629514125866,-0.12178128651163955,-0.12352229058383624,1.1078016257463512,1.1044346177403768,-0.12178128651163977,-0.12352229058383601,1.1205091810811356,1.1151641756981272,12.178128651163956,12.352229058383625,0.1741004072196688,12.178128651163977,12.352229058383601,0.1741004072196244,-0.003367008005974448,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,8.051443333271848,7.8773429260521795,8.051443333271827,7.8773429260522025,True,True,False,True,True,False,False,False
B136,BAND3,DEGROSS,1.0,D,0.10506845439345569,0.10506845439345569,-0.14689468285680973,-0.14689468285680973,1.1063552961098582,1.1063552961098582,-0.14689468285680984,-0.14689468285680984,1.1469320828372476,1.1469320828372476,14.689468285680974,14.689468285680974,0.0,14.689468285680984,14.689468285680984,0.0,0.0,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,5.54010369875483,5.54010369875483,5.54010369875482,5.54010369875482,True,True,False,True,True,False,False,False
B136,BAND3,DEGROSS,1.0,M,0.1125106527825308,0.11303426132398742,-0.20399781081914214,-0.20355880540341342,1.096375909244227,1.0905677006899706,-0.20399781081914248,-0.20355880540341342,1.0990448787879432,1.090692997789569,20.399781081914213,20.355880540341342,-0.04390054157287082,20.39978108191425,20.355880540341342,-0.04390054157290635,-0.005808208554256344,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,-0.17020909747840918,-0.12630855590553836,-0.1702090974784447,-0.12630855590553836,False,False,False,False,False,False,False,False
B136,BAND3,DEGROSS,1.0,Q,0.10462929772711616,0.102741926265981,-0.286942083370338,-0.29164604790879334,0.9427190036357197,0.9152594783427055,-0.2869420833703379,-0.291646047908793,0.8864875311956649,0.8503025794221049,28.6942083370338,29.164604790879334,0.4703964538455345,28.69420833703379,29.164604790879302,0.4703964538455132,-0.02745952529301421,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,-8.464636352597996,-8.93503280644353,-8.464636352597985,-8.935032806443498,False,False,False,False,False,False,False,False
B136,BAND3,DEGROSS,1.0,W,0.10730753633625634,0.10725719542119161,-0.16076362728629368,-0.16208914721639223,1.107704506667959,1.1048605923261474,-0.1607636272862938,-0.16208914721639234,1.1194065606664827,1.1155444577816602,16.076362728629366,16.20891472163922,0.1325519930098551,16.076362728629377,16.208914721639232,0.1325519930098551,-0.0028439143418115265,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,4.153209255806438,4.020657262796583,4.153209255806427,4.020657262796572,True,True,False,True,True,False,False,False
B136,BAND3,RESPREAD,0.5,D,0.07681726164912983,0.07681726164912983,-0.13166406585092294,-0.13166406585092294,1.0607454911064031,1.0607454911064031,-0.13166406585092283,-0.13166406585092283,1.0685582468214896,1.0685582468214896,13.166406585092293,13.166406585092293,0.0,13.166406585092282,13.166406585092282,0.0,0.0,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,7.063165399343511,7.063165399343511,7.0631653993435215,7.0631653993435215,True,True,False,True,True,False,False,False
B136,BAND3,RESPREAD,0.5,M,0.08164037235632127,0.0822004308819666,-0.15322322213337858,-0.15277008528345315,1.0880430824113658,1.0801053285553808,-0.15322322213337825,-0.15277008528345226,1.101667834284875,1.0901033056275493,15.322322213337857,15.277008528345315,-0.045313684992542846,15.322322213337824,15.277008528345226,-0.045313684992597913,-0.007937753855985052,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,4.907249771097947,4.952563456090489,4.90724977109798,4.952563456090578,True,True,False,True,True,False,False,False
B136,BAND3,RESPREAD,0.5,Q,0.0849167249167424,0.08329435197667245,-0.1642528880098123,-0.1706675737706096,1.1178299966836223,1.0824321546076212,-0.1642528880098123,-0.1706675737706096,1.0773211658807136,1.0223284787404796,16.42528880098123,17.06675737706096,0.6414685760797276,16.42528880098123,17.06675737706096,0.6414685760797276,-0.03539784207600105,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,3.8042831834545723,3.1628146073748447,3.8042831834545723,3.1628146073748447,True,True,False,True,True,False,False,False
B136,BAND3,RESPREAD,0.5,W,0.07822888908856784,0.07826208012702285,-0.12586301730810456,-0.12367633235019837,1.0707084804391835,1.066554618631289,-0.12586301730810423,-0.1236763323501977,1.0788121330791176,1.0719128185543993,12.586301730810456,12.367633235019838,-0.21866849579061842,12.586301730810423,12.36763323501977,-0.21866849579065217,-0.0041538618078944545,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,7.643270253625348,7.861938749415966,7.643270253625381,7.8619387494160335,True,True,False,True,True,False,False,False
B136,BAND3,RESPREAD,0.75,D,0.11536514335681991,0.11536514335681991,-0.19320134183526827,-0.19320134183526827,1.0620646212978704,1.0620646212978704,-0.19320134183526871,-0.19320134183526871,1.069815036264239,1.069815036264239,19.320134183526825,19.320134183526825,0.0,19.32013418352687,19.32013418352687,0.0,0.0,33.71595330739301,33.71595330739301,20.229571984435804,20.229571984435804,0.9094378009089787,0.9094378009089787,0.9094378009089326,0.9094378009089326,True,True,False,True,True,False,False,False
