panel,kind,q,breadth,arm,n,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_MaxDD,pass4a,pass4b,base_Sharpe,base_H1,base_H2,base_OOS_CAGR,base_OOS_MaxDD,SPY_Sharpe,SPY_H1,SPY_H2,SPY_OOS_CAGR,SPY_OOS_MaxDD,SPY_CAGR,SPY_MaxDD
MIX q=0.00 d0,mix,0.0,0.7005421686746989,top10,10.0,0.75,0.1245641820641703,0.9580478930856966,-0.20747199400378558,1.1530630024896018,0.7884190235075975,0.10530294386812211,-0.20747199400378558,False,False,1.1026292109141222,1.22678389508753,0.9773757136839429,0.076323402385027,-0.12530645324146128,0.8615356138948208,0.8906621257199818,0.8577061667370872,0.15917718830612593,-0.33717289200673783,0.14129862948357252,-0.33717289200673795
MIX q=0.00 d0,mix,0.0,0.7005421686746989,top10,10.0,1.0,0.16566744993335014,0.9600847575637906,-0.27094521486049017,1.1567607527535932,0.7895265680930572,0.13849616671813725,-0.27094521486049017,False,False,1.1026292109141222,1.22678389508753,0.9773757136839429,0.076323402385027,-0.12530645324146128,0.8615356138948208,0.8906621257199818,0.8577061667370872,0.15917718830612593,-0.33717289200673783,0.14129862948357252,-0.33717289200673795
MIX q=0.00 d0,mix,0.0,0.7005421686746989,top20,20.0,0.75,0.11826387430350449,1.062631678296052,-0.18344478517214724,1.182076116674312,0.9533323546815069,0.10868766140856168,-0.1834447851721469,False,True,1.1026292109141222,1.22678389508753,0.9773757136839429,0.076323402385027,-0.12530645324146128,0.8615356138948208,0.8906621257199818,0.8577061667370872,0.15917718830612593,-0.33717289200673783,0.14129862948357252,-0.33717289200673795
MIX q=0.00 d0,mix,0.0,0.7005421686746989,top20,20.0,1.0,0.15789597389412613,1.0631634200243532,-0.2405687152737508,1.1843939902376794,0.9525324866098756,0.1443284001559355,-0.24056871527375046,False,False,1.1026292109141222,1.22678389508753,0.9773757136839429,0.076323402385027,-0.12530645324146128,0.8615356138948208,0.8906621257199818,0.8577061667370872,0.15917718830612593,-0.33717289200673783,0.14129862948357252,-0.33717289200673795
MIX q=0.00 d0,mix,0.0,0.7005421686746989,top30,30.0,0.75,0.09910498300975012,1.0585489035751539,-0.15392652174874522,1.1992086869011602,0.9205290878785141,0.08585414219289689,-0.15392652174874533,False,True,1.1026292109141222,1.22678389508753,0.9773757136839429,0.076323402385027,-0.12530645324146128,0.8615356138948208,0.8906621257199818,0.8577061667370872,0.15917718830612593,-0.33717289200673783,0.14129862948357252,-0.33717289200673795
MIX q=0.00 d0,mix,0.0,0.7005421686746989,top30,30.0,1.0,0.13221600409010725,1.058589065538234,-0.20232884424246655,1.2004965421533418,0.9194997761161546,0.11389328890590522,-0.202328844242467,False,False,1.1026292109141222,1.22678389508753,0.9773757136839429,0.076323402385027,-0.12530645324146128,0.8615356138948208,0.8906621257199818,0.8577061667370872,0.15917718830612593,-0.33717289200673783,0.14129862948357252,-0.33717289200673795
MIX q=0.00 d0,mix,0.0,0.7005421686746989,ewall,,0.75,0.1253299584041041,1.092702669992386,-0.18554811592178533,1.2261721983958336,0.9766168942657723,0.11654567508457103,-0.18554811592178555,False,True,1.1026292109141222,1.22678389508753,0.9773757136839429,0.076323402385027,-0.12530645324146128,0.8615356138948208,0.8906621257199818,0.8577061667370872,0.15917718830612593,-0.33717289200673783,0.14129862948357252,-0.33717289200673795
MIX q=0.00 d0,mix,0.0,0.7005421686746989,ewall,,1.0,0.16758132522208524,1.0932744769265497,-0.24387012982917655,1.228493755066107,0.9760843351478756,0.1550070101838692,-0.24387012982917677,False,False,1.1026292109141222,1.22678389508753,0.9773757136839429,0.076323402385027,-0.12530645324146128,0.8615356138948208,0.8906621257199818,0.8577061667370872,0.15917718830612593,-0.33717289200673783,0.14129862948357252,-0.33717289200673795
MIX q=0.00 d0,mix,0.0,0.7005421686746989,share_m0.50,,0.75,0.11529877742334671,0.9142967251000418,-0.20895733504994551,1.032693548648069,0.8133537494656466,0.10689627017252845,-0.20895733504994507,False,False,1.1026292109141222,1.22678389508753,0.9773757136839429,0.076323402385027,-0.12530645324146128,0.8615356138948208,0.8906621257199818,0.8577061667370872,0.15917718830612593,-0.33717289200673783,0.14129862948357252,-0.33717289200673795
MIX q=0.00 d0,mix,0.0,0.7005421686746989,share_m0.50,,1.0,0.15308938227404245,0.9162639163049875,-0.2729946574551442,1.0358584046839714,0.814697409571158,0.1410086625189113,-0.2729946574551443,False,False,1.1026292109141222,1.22678389508753,0.9773757136839429,0.076323402385027,-0.12530645324146128,0.8615356138948208,0.8906621257199818,0.8577061667370872,0.15917718830612593,-0.33717289200673783,0.14129862948357252,-0.33717289200673795
