panel,book,gross,q,H,turnover_yr,mean_names,mean_shy,max_gross,max_w,stop_share
U56,CAP2,0.75,0.1,63,3.048930987480827,23.778651685393257,0.6033709171520286,1.0000000000000009,1.0,0.3849530110342248
U56,CAP2,0.75,0.1,126,2.7493139169766914,21.785842696629214,0.6375136751379559,1.0000000000000009,1.0,0.43667009538058726
U56,CAP2,0.75,0.1,252,2.002039163526739,16.444044943820224,0.730004947035041,1.000000000000001,1.0,0.5754979427716477
U56,CAP2,0.75,0.15,63,3.3183746293799428,32.96674157303371,0.4417121880734637,1.0000000000000009,1.0,0.14561319431456893
U56,CAP2,0.75,0.15,126,3.2233889266617983,32.02022471910112,0.45802285435299006,1.0000000000000009,1.0,0.17022395735926688
U56,CAP2,0.75,0.15,252,2.6960507314650233,26.294831460674157,0.557602491267213,1.0000000000000009,1.0,0.3188528614176174
U56,CAP2,0.75,0.2,63,3.3941756587330607,35.856629213483146,0.3914425985529146,1.0000000000000009,1.0,0.07045422666916028
U56,CAP2,0.75,0.2,126,3.3592769110867913,35.51775280898877,0.3974184689848625,1.0000000000000009,1.0,0.07925589115391808
U56,CAP2,0.75,0.2,252,2.9394657700277027,30.54808988764045,0.48353526263316476,1.0000000000000009,1.0,0.20817748270057976
U56,CAP2,0.75,0.25,63,3.4601009814431913,37.312359550561794,0.365576026793676,1.0000000000000007,1.0,0.0324422573405648
U56,CAP2,0.75,0.25,126,3.43100772457063,37.210112359550564,0.3674281224868787,1.0000000000000007,1.0,0.035171591546661676
U56,CAP2,0.75,0.25,252,3.089495003639,33.19865168539326,0.43729327239041743,1.0000000000000009,1.0,0.13924864409949506
U56,CAP2,0.75,0.3,63,3.50337492094281,37.95932584269663,0.3542946294940857,1.0000000000000007,1.0,0.015610389003179353
U56,CAP2,0.75,0.3,126,3.484283992037262,37.848314606741575,0.3563011607626329,1.0000000000000007,1.0,0.0185851879558631
U56,CAP2,0.75,0.3,252,3.218805329199175,34.65011235955056,0.41230314707102,1.0000000000000009,1.0,0.101517205909856
