panel,cost,book,CAGR,Sharpe,MaxDD,Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_Calmar,pass4a,pass4b,pass4a_oos,pass4b_oos
broad136,10.0,ARGMAX,0.1892358842446229,1.1220187106680801,-0.32721478414341365,0.5783231486315834,0.18592508951888842,1.1005793610045402,-0.3272147841434139,0.5682050400186073,False,False,False,False
broad136,10.0,INCUMBENT,0.1892358842446229,1.12201871066808,-0.327214784143414,0.5783231486315829,0.1859250895188882,1.100579361004539,-0.32721478414341376,0.5682050400186068,False,False,False,False
broad136,10.0,CAL/THRESHOLD,0.1892358842446229,1.1220187106680801,-0.32721478414341365,0.5783231486315834,0.18592508951888842,1.1005793610045402,-0.3272147841434139,0.5682050400186073,False,False,False,False
broad136,10.0,CAL/BAND,0.1892358842446229,1.1220187106680801,-0.32721478414341365,0.5783231486315834,0.18592508951888842,1.1005793610045402,-0.3272147841434139,0.5682050400186073,False,False,False,False
broad136,10.0,RECORD/THRESHOLD,0.1892358842446229,1.1220187106680801,-0.32721478414341365,0.5783231486315834,0.18592508951888842,1.1005793610045402,-0.3272147841434139,0.5682050400186073,False,False,False,False
broad136,10.0,RECORD/BAND,0.1892358842446229,1.1220187106680801,-0.32721478414341365,0.5783231486315834,0.18592508951888842,1.1005793610045402,-0.3272147841434139,0.5682050400186073,False,False,False,False
broad136,10.0,ALWAYS-ABSTAIN,0.1892358842446229,1.1220187106680801,-0.32721478414341365,0.5783231486315834,0.18592508951888842,1.1005793610045402,-0.3272147841434139,0.5682050400186073,False,False,False,False
broad136,10.0,RULES v2 (live),0.0803031894255104,1.1057901818007876,-0.12240793860208032,0.6560292603779347,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.6521911546567508,,,,
broad136,10.0,SPY,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.45166552602453497,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.45825322258925716,,,,
broad136,25.0,ARGMAX,0.18720594541201807,1.1117313488231217,-0.32744194874295685,0.5717225484721734,0.1838055526232638,1.089887373963432,-0.32744194874295685,0.5613378289766772,False,False,False,False
broad136,25.0,INCUMBENT,0.1872059454120174,1.1117313488231204,-0.3274419487429572,0.5717225484721709,0.18380555262326337,1.0898873739634305,-0.32744194874295707,0.5613378289766755,False,False,False,False
broad136,25.0,CAL/THRESHOLD,0.18720594541201807,1.1117313488231217,-0.32744194874295685,0.5717225484721734,0.1838055526232638,1.089887373963432,-0.32744194874295685,0.5613378289766772,False,False,False,False
broad136,25.0,CAL/BAND,0.18720594541201807,1.1117313488231217,-0.32744194874295685,0.5717225484721734,0.1838055526232638,1.089887373963432,-0.32744194874295685,0.5613378289766772,False,False,False,False
broad136,25.0,RECORD/THRESHOLD,0.18720594541201807,1.1117313488231217,-0.32744194874295685,0.5717225484721734,0.1838055526232638,1.089887373963432,-0.32744194874295685,0.5613378289766772,False,False,False,False
broad136,25.0,RECORD/BAND,0.18720594541201807,1.1117313488231217,-0.32744194874295685,0.5717225484721734,0.1838055526232638,1.089887373963432,-0.32744194874295685,0.5613378289766772,False,False,False,False
broad136,25.0,ALWAYS-ABSTAIN,0.18720594541201807,1.1117313488231217,-0.32744194874295685,0.5717225484721734,0.1838055526232638,1.089887373963432,-0.32744194874295685,0.5613378289766772,False,False,False,False
broad136,25.0,RULES v2 (live),0.0803031894255104,1.1057901818007876,-0.12240793860208032,0.6560292603779347,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.6521911546567508,,,,
broad136,25.0,SPY,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.45166552602453497,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.45825322258925716,,,,
small439,10.0,ARGMAX,0.1312217554484134,0.6770308933152682,-0.46032779538269797,0.28506155127852084,0.12875683745266397,0.6351153641844333,-0.46032779538269963,0.27970684964965076,False,False,False,False
small439,10.0,INCUMBENT,0.1312217554484134,0.6770308933152683,-0.4603277953826983,0.2850615512785207,0.12875683745266375,0.6351153641844328,-0.46032779538269886,0.27970684964965076,False,False,False,False
small439,10.0,CAL/THRESHOLD,0.1312217554484134,0.6770308933152682,-0.46032779538269797,0.28506155127852084,0.12875683745266397,0.6351153641844333,-0.46032779538269963,0.27970684964965076,False,False,False,False
small439,10.0,CAL/BAND,0.1312217554484134,0.6770308933152682,-0.46032779538269797,0.28506155127852084,0.12875683745266397,0.6351153641844333,-0.46032779538269963,0.27970684964965076,False,False,False,False
small439,10.0,RECORD/THRESHOLD,0.1312217554484134,0.6770308933152682,-0.46032779538269797,0.28506155127852084,0.12875683745266397,0.6351153641844333,-0.46032779538269963,0.27970684964965076,False,False,False,False
small439,10.0,RECORD/BAND,0.1312217554484134,0.6770308933152682,-0.46032779538269797,0.28506155127852084,0.12875683745266397,0.6351153641844333,-0.46032779538269963,0.27970684964965076,False,False,False,False
small439,10.0,ALWAYS-ABSTAIN,0.1312217554484134,0.6770308933152682,-0.46032779538269797,0.28506155127852084,0.12875683745266397,0.6351153641844333,-0.46032779538269963,0.27970684964965076,False,False,False,False
small439,10.0,RULES v2 (live),0.03813706929670446,0.5724733797142305,-0.1468466043264638,0.2597068517288938,0.038484818375690066,0.5680478275902296,-0.1468466043264649,0.2620749628648667,,,,
small439,10.0,SPY,0.14129862948357252,0.8615356358869185,-0.33717289200673817,0.4190687710468396,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.4582431761502521,,,,
small439,25.0,ARGMAX,0.12729623896455533,0.66099143795567,-0.4632581215627949,0.27478468922492544,0.12456085057054134,0.6191913543087507,-0.4632581215627942,0.26888001477521256,False,False,False,False
small439,25.0,INCUMBENT,0.12729623896455555,0.6609914379556712,-0.4632581215627951,0.2747846892249258,0.12456085057054156,0.6191913543087515,-0.46325812156279356,0.26888001477521345,False,False,False,False
small439,25.0,CAL/THRESHOLD,0.12729623896455533,0.66099143795567,-0.4632581215627949,0.27478468922492544,0.12456085057054134,0.6191913543087507,-0.4632581215627942,0.26888001477521256,False,False,False,False
small439,25.0,CAL/BAND,0.12729623896455533,0.66099143795567,-0.4632581215627949,0.27478468922492544,0.12456085057054134,0.6191913543087507,-0.4632581215627942,0.26888001477521256,False,False,False,False
small439,25.0,RECORD/THRESHOLD,0.12729623896455533,0.66099143795567,-0.4632581215627949,0.27478468922492544,0.12456085057054134,0.6191913543087507,-0.4632581215627942,0.26888001477521256,False,False,False,False
small439,25.0,RECORD/BAND,0.12729623896455533,0.66099143795567,-0.4632581215627949,0.27478468922492544,0.12456085057054134,0.6191913543087507,-0.4632581215627942,0.26888001477521256,False,False,False,False
small439,25.0,ALWAYS-ABSTAIN,0.12729623896455533,0.66099143795567,-0.4632581215627949,0.27478468922492544,0.12456085057054134,0.6191913543087507,-0.4632581215627942,0.26888001477521256,False,False,False,False
