panel,theta,x,cad,family,con,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,CAGR0,gross_mean,gross_min,turn_yr,dCAGR_ctrl,dSharpe_ctrl,p4a,f4b,p4b
U56,0.3,0.04258870572676662,W,MA-THRESH,RESPREAD,0.2777579260469978,0.9835931857769409,-0.6142703608481989,1.1679007790624651,0.8261469888532756,0.3216139493781045,1.1562400597161333,-0.3074882902926275,0.24267829814141706,0.8605842890055592,-0.6142703608481979,0.2994609023968544,0.5963879735794431,0.0,16.891223425477634,0.14474042840778156,-0.14477846075839862,False,"H2,OOS,DD",False
U56,0.3,0.04258870572676662,W,MA-THRESH,DEGROSS,0.010771760826056243,0.7412353684502564,-0.021479357742683503,0.9996895244002663,0.5929333087067216,0.012094795325443553,1.0447844847391143,-0.013611511208590499,0.009681681594603697,0.5856695824144719,-0.021479357742683614,0.011428793336616838,0.03186169143036946,0.0,0.6500126491584609,-0.12224573681315998,-0.3871362780850831,False,"H2,OOS,CAGR",False
U56,0.3,0.04258870572676662,W,QUANTILE-M,RESPREAD,0.33306963499152187,1.2615377748378975,-0.3220553376001811,1.4343235788815112,1.1334158369914136,0.3782004768204572,1.5238506548556647,-0.21387791150773694,0.29695538425198076,1.0897316298205413,-0.32205533760018146,0.3531436995848807,0.7506365239370737,0.706980722508984,14.974664527157225,0.20005213735230565,0.13316612830255803,False,DD,False
U56,0.3,0.04258870572676662,W,QUANTILE-M,DEGROSS,0.018011291853142097,1.2569914999551286,-0.020337531019225974,1.4257313079763378,1.1187049483349565,0.02022230488335719,1.5148518481104825,-0.013696371555023013,0.01619101768002551,1.0736473612224007,-0.02033753101922664,0.018897011076769665,0.042572843246516355,0.03378591252105133,0.8697740823322195,-0.11500620578607412,0.1286198534197891,False,CAGR,False
U56,0.3,0.04258870572676662,W,QUANTILE-F,RESPREAD,0.3663009646057769,1.251529828812716,-0.36468352408941085,1.3795058374620914,1.1521242965802747,0.406946722743017,1.4599171060518112,-0.2704517272550827,0.33365730643229097,1.1109111766005035,-0.36468352408941074,0.3869712781404715,0.7506868311473407,0.7025635744525335,15.050116878578454,0.23328346696656066,0.1231581822773764,False,DD,False
U56,0.3,0.04258870572676662,W,QUANTILE-F,DEGROSS,0.014944731821639579,1.240649481325384,-0.01803084196348359,1.380090212194117,1.1315691210450547,0.01610538021288943,1.4643672050144927,-0.012590839961262201,0.01398830218127256,1.089311649291686,-0.0180308419634837,0.01561732365994195,0.03207771209321768,0.025321289428178212,0.6625429199679927,-0.11807276581757664,0.1122778347900446,False,CAGR,False
U56,0.3,0.04258870572676662,M,MA-THRESH,RESPREAD,0.2637005936369978,0.934399154691525,-0.5851888704061932,1.13569075171843,0.7711622882277545,0.31146237373237984,1.1377641085835897,-0.2779507451215327,0.22561360125602548,0.7976411297641876,-0.5851888704061934,0.27220937230171693,0.5874048304155223,0.0,6.703972672800676,0.13074806376333958,-0.2022001774228196,False,"H2,OOS,DD",False
U56,0.3,0.04258870572676662,M,MA-THRESH,DEGROSS,0.01098121001843011,0.7347878842712583,-0.02434530455148176,0.9599796638377939,0.6121261226296655,0.011532297896640786,0.9805948435993482,-0.016510307304066107,0.01052683947403854,0.6157998727178122,-0.024345304551481983,0.011273218755734726,0.030610098828798886,0.0,0.28884066024308835,-0.12197131985522813,-0.4018114478430863,False,"H2,OOS,CAGR",False
U56,0.3,0.04258870572676662,M,QUANTILE-M,RESPREAD,0.3346098630427903,1.2387960819570532,-0.35143229580603375,1.3697646938438817,1.1537414852233048,0.34756153458469163,1.4272339089773287,-0.26615082316438565,0.3240196800720354,1.1276269768134655,-0.3514322958060344,0.3434002024574281,0.7528376069234111,0.6827306736349856,6.56473902488216,0.20165733316913204,0.10219674984270855,False,DD,False
U56,0.3,0.04258870572676662,M,QUANTILE-M,DEGROSS,0.018145951871914923,1.2234599353154119,-0.023109242952517373,1.3534682364535833,1.1263596092536954,0.01904403554905887,1.4159155736101905,-0.017568796453487745,0.01740571166231386,1.0963787801442233,-0.023109242952516706,0.018537247655868727,0.04317775830360419,0.030243695015643342,0.3842570180809879,-0.11480657800174332,0.08686060320106725,False,CAGR,False
U56,0.3,0.04258870572676662,M,QUANTILE-F,RESPREAD,0.36282437478701657,1.2173979874651049,-0.3898212571397224,1.28663488000758,1.1669568516757394,0.376856573144412,1.3458568198132674,-0.3530508041211182,0.3513568143180481,1.1328067452770372,-0.38982125713972227,0.3721565382404701,0.7528405683675587,0.669028505782296,6.829827397161596,0.22987184491335833,0.08079865535076025,False,DD,False
U56,0.3,0.04258870572676662,M,QUANTILE-F,DEGROSS,0.014948487412580702,1.1982209570621822,-0.020218488225471676,1.2699869216034092,1.144788854979566,0.015285900582488798,1.3373565618332226,-0.017617046338610054,0.014670237154305488,1.1051015614341781,-0.020218488225471343,0.015254810906137006,0.03254843525617668,0.02174889713690197,0.3017814683950209,-0.11800404246107754,0.06162162494783763,False,CAGR,False
U56,0.3,0.04258870572676662,Q,MA-THRESH,RESPREAD,0.2709446365985535,0.9411617392141418,-0.4512648550389994,1.2873166942729304,0.6279260319757307,0.38505835002022715,1.2715705368384373,-0.3318079360549565,0.1839228439546905,0.6934453199546499,-0.4512648550389994,0.2748937715598221,0.5881179200300052,0.0,3.0895749734899334,0.13585038231959934,-0.2125340394717503,False,"H2,OOS,DD",False
U56,0.3,0.04258870572676662,Q,MA-THRESH,DEGROSS,0.012350077901749135,0.779510202758385,-0.033800585095968616,1.2266527344799638,0.5371893486454106,0.014642279535810099,1.2402236316509476,-0.015754559353551745,0.010463121750692306,0.5676700137783639,-0.033800585095968394,0.012505353285637177,0.031102562034158242,0.0,0.15336771694721474,-0.12274417637720503,-0.3741855759275071,False,"H2,OOS,CAGR",False
U56,0.3,0.04258870572676662,Q,QUANTILE-M,RESPREAD,0.31016863655897464,1.1467020454843637,-0.3960772154855483,1.459823485765307,0.913322502403662,0.37767580249935384,1.4870669357631825,-0.3960772154855483,0.2569785181377644,0.9320147799257572,-0.3911169159611235,0.3145955126923945,0.7582280313966031,0.6813538271033643,3.367652521598606,0.17507438228002048,-0.006993733201528407,False,DD,False
U56,0.3,0.04258870572676662,Q,QUANTILE-M,DEGROSS,0.01766452692530418,1.1182172189439283,-0.02750061269346349,1.4534832601733045,0.8555605498072929,0.02119496386449149,1.4898427322353966,-0.02723141383739014,0.014761431597796193,0.8706974788242589,-0.02750061269346271,0.017871312009180906,0.04472439210061015,0.02981078800959807,0.20316299859597686,-0.11742972735364998,-0.03547855974196379,False,"OOS,CAGR",False
U56,0.3,0.04258870572676662,Q,QUANTILE-F,RESPREAD,0.34091866150562966,1.1450906707790374,-0.43758824348538905,1.44111660495585,0.9019698871329483,0.42550766375806726,1.4623667946016263,-0.43758824348538905,0.2749319842962852,0.9298204745413271,-0.423459191431212,0.3454939460017912,0.7589013434688765,0.6632278164543467,3.396128698919782,0.2058244072266755,-0.008605107906854759,False,DD,False
U56,0.3,0.04258870572676662,Q,QUANTILE-F,DEGROSS,0.014695851969900087,1.1015361124311915,-0.025025976867659172,1.4406693517587295,0.8306155837450203,0.017708532378915454,1.4742727753158178,-0.022335591737596583,0.012217383125935788,0.8529767361791104,-0.02502597686765895,0.014853420877347201,0.033879296535228906,0.021200835251603347,0.15525856149869138,-0.12039840230905408,-0.05215966625470059,False,"OOS,CAGR",False
U56,0.2,0.10223652894330977,W,MA-THRESH,RESPREAD,0.19417620950742576,0.8860804079704144,-0.4853317488789488,1.0814333863520769,0.7129182840519543,0.2376909123499895,1.0736357832483927,-0.35409497439204396,0.15943452341660191,0.7425790251611184,-0.4853317488789485,0.21865319325805044,0.7129152676261333,0.0,20.309388603998983,0.06115871186820954,-0.24229123856492507,False,"H2,OOS,DD",False
