panel,theta,arm,cons,gross,selector,pick,oCAGR,oSharpe,oMaxDD,fullSharpe,fullCAGR,fullMaxDD,base_oSharpe,spy_oSharpe,spy_oCAGR,spy_oMaxDD,beats_base_oos,beats_spy_oos,keep4a,keep4b
B136,-0.12,MA-THRESH,DEGROSS,0.5,S_SHARPE,W,0.06977346846576471,1.0681372439112247,-0.12405835994350844,1.12081039548259,0.0733835136715657,-0.12405835994350922,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,DEGROSS,0.5,S_CAGR,M,0.0745674971366308,1.0640691442099075,-0.15458343049812728,1.1123838083928435,0.07614165361548464,-0.1545834304981275,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,DEGROSS,0.5,S_FORCE_D,D,0.06627147150336032,1.0411694814939794,-0.13555099158895456,1.0859700079672305,0.06986115575130802,-0.13555099158895412,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,DEGROSS,0.5,S_ORACLE,Q,0.07510032086411922,1.073245395427273,-0.1617215129332904,1.1200380195488149,0.07613804334165852,-0.16172151293329007,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,DEGROSS,0.75,S_SHARPE,W,0.10475149348089285,1.066736937885478,-0.18210255234367623,1.1207062429816925,0.11042204848969583,-0.182102552343676,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,True
B136,-0.12,MA-THRESH,DEGROSS,0.75,S_CAGR,M,0.11226644681713593,1.0611590860577857,-0.22639629789618698,1.111657055766155,0.11486807598172266,-0.22639629789618687,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,DEGROSS,0.75,S_FORCE_D,D,0.09941473650083577,1.0417733018526356,-0.1979072580329544,1.0866720519429818,0.10495820924448829,-0.1979072580329546,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,DEGROSS,0.75,S_ORACLE,W,0.10475149348089285,1.066736937885478,-0.18210255234367623,1.1207062429816925,0.11042204848969583,-0.182102552343676,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,True
B136,-0.12,MA-THRESH,DEGROSS,1.0,S_SHARPE,W,0.13965602878118788,1.0650994871301782,-0.23757505395963974,1.1203725288076658,0.14756782038825977,-0.23757505395964007,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,DEGROSS,1.0,S_CAGR,M,0.1501470185713596,1.0579805578397152,-0.2947506967815715,1.1106972524429646,0.15395539408053738,-0.29475069678157106,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,DEGROSS,1.0,S_FORCE_D,D,0.13241262139441123,1.0419866119511632,-0.25681167663859306,1.0869405130544418,0.14000938073894575,-0.25681167663859283,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,DEGROSS,1.0,S_ORACLE,W,0.13965602878118788,1.0650994871301782,-0.23757505395963974,1.1203725288076658,0.14756782038825977,-0.23757505395964007,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,RESPREAD,0.5,S_SHARPE,Q,0.08678389795923303,1.1093468426353807,-0.16534363619901227,1.1339395261233416,0.0868569175970717,-0.1653436361990126,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,True,True,False,False
B136,-0.12,MA-THRESH,RESPREAD,0.5,S_CAGR,Q,0.08678389795923303,1.1093468426353807,-0.16534363619901227,1.1339395261233416,0.0868569175970717,-0.1653436361990126,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,True,True,False,False
B136,-0.12,MA-THRESH,RESPREAD,0.5,S_FORCE_D,D,0.07420090142523428,0.9677948730960616,-0.16392371469376776,1.0175758969148339,0.07699477936269372,-0.16392371469376799,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,RESPREAD,0.5,S_ORACLE,Q,0.08678389795923303,1.1093468426353807,-0.16534363619901227,1.1339395261233416,0.0868569175970717,-0.1653436361990126,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,True,True,False,False
B136,-0.12,MA-THRESH,RESPREAD,0.75,S_SHARPE,Q,0.13016042130259176,1.0997594027207058,-0.24441631856932677,1.1278102766881193,0.13051229836391842,-0.24441631856932677,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,RESPREAD,0.75,S_CAGR,Q,0.13016042130259176,1.0997594027207058,-0.24441631856932677,1.1278102766881193,0.13051229836391842,-0.24441631856932677,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,RESPREAD,0.75,S_FORCE_D,D,0.11100577129755229,0.9691383018001841,-0.23889072820399593,1.01900949927829,0.11544359009648342,-0.23889072820399615,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,RESPREAD,0.75,S_ORACLE,Q,0.13016042130259176,1.0997594027207058,-0.24441631856932677,1.1278102766881193,0.13051229836391842,-0.24441631856932677,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,RESPREAD,1.0,S_SHARPE,Q,0.17336208127244856,1.0889195212187879,-0.3212268641033734,1.120716962494713,0.17418619343283837,-0.3212268641033734,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,RESPREAD,1.0,S_CAGR,Q,0.17336208127244856,1.0889195212187879,-0.3212268641033734,1.120716962494713,0.17418619343283837,-0.3212268641033734,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,RESPREAD,1.0,S_FORCE_D,D,0.1474116798665841,0.9702605136687009,-0.30925483207548,1.0201887083668448,0.15366535188784836,-0.30925483207548,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MA-THRESH,RESPREAD,1.0,S_ORACLE,Q,0.17336208127244856,1.0889195212187879,-0.3212268641033734,1.120716962494713,0.17418619343283837,-0.3212268641033734,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MOM-D,DEGROSS,0.5,S_SHARPE,W,0.074613094582616,1.1071814473804626,-0.1299098418287804,1.138767294409503,0.07641872922675885,-0.1299098418287804,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,True,True,False,False
B136,-0.12,MOM-D,DEGROSS,0.5,S_CAGR,W,0.074613094582616,1.1071814473804626,-0.1299098418287804,1.138767294409503,0.07641872922675885,-0.1299098418287804,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,True,True,False,False
B136,-0.12,MOM-D,DEGROSS,0.5,S_FORCE_D,D,0.07206764251539455,1.0930659794086344,-0.13573854604057334,1.113542157492787,0.07359920517276808,-0.13573854604057334,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,False
B136,-0.12,MOM-D,DEGROSS,0.5,S_ORACLE,W,0.074613094582616,1.1071814473804626,-0.1299098418287804,1.138767294409503,0.07641872922675885,-0.1299098418287804,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,True,True,False,False
B136,-0.12,MOM-D,DEGROSS,0.75,S_SHARPE,W,0.11217488640035023,1.1057987636917406,-0.19041520676625834,1.1386301784025417,0.11506122687564502,-0.19041520676625823,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,True,True,False,True
B136,-0.12,MOM-D,DEGROSS,0.75,S_CAGR,W,0.11217488640035023,1.1057987636917406,-0.19041520676625834,1.1386301784025417,0.11506122687564502,-0.19041520676625823,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,True,True,False,True
B136,-0.12,MOM-D,DEGROSS,0.75,S_FORCE_D,D,0.10828227752279451,1.09368985662338,-0.19836915063224436,1.114262816349758,0.11066781486025135,-0.19836915063224458,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,True,False,True
B136,-0.12,MOM-D,DEGROSS,0.75,S_ORACLE,W,0.11217488640035023,1.1057987636917406,-0.19041520676625834,1.1386301784025417,0.11506122687564502,-0.19041520676625823,1.1016867720596069,0.8736721309012504,0.15257181383948715,-0.3371595330739301,True,True,False,True
