panel,family,lag,off_share,flip,CAGR,Sharpe,Vol,MaxDD,dCAGR,dSharpe,dVol,dMaxDD_pp,r_CAGR,r_DD,currency,frac_sat_CAGR,frac_sat_DD,slope_CAGR_per21,slope_MaxDD_per21,slope_Sharpe_per21
B136,BREADTH,0,0.1917429240263886,0.020642689934028517,0.09677898385793404,1.047537713581644,0.09228050537607173,-0.20236160562092398,0.0,0.0,0.0,0.0,-0.0,-0.0,NONE,-0.0,-0.0,0.003969595640233576,-0.02048199874195042,-0.01240261188358701
B136,BREADTH,1,0.1917429240263886,0.020642689934028517,0.09498450309305051,1.0278186559310287,0.09247504700258151,-0.2023616056209243,-0.0017944807648835326,-0.019719057650615213,0.00019454162650978102,-3.3306690738754696e-14,0.01854205007481507,1.6458997069407923e-15,RETURN_TAX,0.5671244693844458,9.924548491808584e-15,0.003969595640233576,-0.02048199874195042,-0.01240261188358701
B136,BREADTH,2,0.1917429240263886,0.020642689934028517,0.09459941410889128,1.002884763399891,0.09461870490040784,-0.19528366076405834,-0.0021795697490427646,-0.04465295018175297,0.0023381995243361153,0.7077944856865637,0.022521105948397298,-0.03497671821266566,RETURN_TAX,0.6888272984595037,-0.21090479238928012,0.003969595640233576,-0.02048199874195042,-0.01240261188358701
B136,BREADTH,5,0.1917429240263886,0.020642689934028517,0.08893571937234701,0.9369371265299123,0.09587758585296388,-0.22132818696494927,-0.007843264485587031,-0.11060058705173159,0.0035970804768921533,-1.896658134402529,0.08104305473077182,0.09372618529008235,MIXED,2.478771183662763,0.5651559854716715,0.003969595640233576,-0.02048199874195042,-0.01240261188358701
B136,BREADTH,10,0.1917429240263886,0.020642689934028517,0.10058204911853119,1.0211690392279036,0.09863335116672274,-0.19528366076405856,0.0038030652605971493,-0.02636867435374035,0.006352845790651013,0.7077944856865415,-0.03929639585986798,-0.034976718212664556,DD_TAX,-1.2019138962966602,-0.21090479238927348,0.003969595640233576,-0.02048199874195042,-0.01240261188358701
B136,BREADTH,21,0.1917429240263886,0.020642689934028517,0.11396952806014449,1.092961096698536,0.10370100057616129,-0.2537106610635025,0.017190544202210445,0.04542338311689198,0.011420495200089559,-5.134905544257851,-0.17762683091863385,0.2537490018673239,DD_TAX,-5.4328686324710835,1.5300715245044243,0.003969595640233576,-0.02048199874195042,-0.01240261188358701
B136,BREADTH,42,0.1917429240263886,0.020642689934028517,0.10022228250253451,0.953997366166473,0.10604397032050014,-0.2537106610635024,0.0034432986446004676,-0.09354034741517092,0.013763464944428414,-5.1349055442578395,-0.03557899150558381,0.25374900186732335,DD_TAX,-1.0882139028544913,1.530071524504421,0.003969595640233576,-0.02048199874195042,-0.01240261188358701
B136,BREADTH,63,0.1917429240263886,0.020642689934028517,0.1063466567737037,0.9857146175500211,0.10853779333465359,-0.2537106610635024,0.009567672915769654,-0.06182309603162284,0.016257287958581862,-5.1349055442578395,-0.09886105985380508,0.25374900186732335,DD_TAX,-3.0237501185764826,1.530071524504421,0.003969595640233576,-0.02048199874195042,-0.01240261188358701
B136,MOM,0,0.3073483914270236,0.02323102136927215,0.09073175712125137,1.0056947627249437,0.09044932985645873,-0.22414863764159887,0.0,0.0,0.0,0.0,-0.0,-0.0,NONE,-0.0,0.0,-0.0011857234423042352,-0.0026990851198529574,-0.030947942966308005
B136,MOM,1,0.3073483914270236,0.02323102136927215,0.09075280413625975,1.0029537006481026,0.09074130284399287,-0.22374126940848293,2.1047015008379688e-05,-0.0027410620768411054,0.00029197298753413925,0.04073682331159345,-0.00023196966173875648,-0.0018174022264962125,RETURN_TAX,-0.0020289960238255426,0.014746614853413114,-0.0011857234423042352,-0.0026990851198529574,-0.030947942966308005
B136,MOM,2,0.3073483914270236,0.02323102136927215,0.08891563004631542,0.9892812302275673,0.0902458940617569,-0.22155685911050937,-0.001816127074935947,-0.016413532497376426,-0.00020343579470183393,0.2591778531089495,0.02001644333316422,-0.01156276727067868,RETURN_TAX,0.1750801532825359,0.09382164998723501,-0.0011857234423042352,-0.0026990851198529574,-0.030947942966308005
B136,MOM,5,0.3073483914270236,0.02323102136927215,0.08913745090166802,0.9821688020476641,0.09119428407617713,-0.22396120387480933,-0.0015943062195833413,-0.023525960677279634,0.0007449542197184023,0.01874337667895354,0.017571644925301683,-0.000836203015827522,RETURN_TAX,0.1536959506612699,0.006785049359956132,-0.0011857234423042352,-0.0026990851198529574,-0.030947942966308005
B136,MOM,10,0.3073483914270236,0.02323102136927215,0.08943051151497716,0.9756001550404446,0.09217421858473067,-0.22689774984502253,-0.001301245606274204,-0.03009460768449912,0.0017248887282719366,-0.2749112203423665,0.014341677573104375,0.012264683971978189,MIXED,0.12544401950108533,-0.09951708443885757,-0.0011857234423042352,-0.0026990851198529574,-0.030947942966308005
B136,MOM,21,0.3073483914270236,0.02323102136927215,0.09018301020361319,0.9696105353123293,0.09359467484835526,-0.23695822515654963,-0.0005487469176381765,-0.03608422741261441,0.0031453449918965315,-1.280958751495076,0.006048013783143719,0.05714773754472947,DD_TAX,0.05290086568243002,-0.4637034460669613,-0.0011857234423042352,-0.0026990851198529574,-0.030947942966308005
B136,MOM,42,0.3073483914270236,0.02323102136927215,0.08797844929359888,0.9300547195665846,0.09560282286395734,-0.2430409600313851,-0.0027533078276524847,-0.07564004315835915,0.005153493007498608,-1.889232238978622,0.03034558036799664,0.0842847968587433,DD_TAX,0.26542721770523925,-0.6838967286126195,-0.0011857234423042352,-0.0026990851198529574,-0.030947942966308005
B136,MOM,63,0.3073483914270236,0.02323102136927215,0.0862495063387052,0.9078589281761892,0.09625179377643132,-0.22318004806823688,-0.00448225078254616,-0.09783583454875455,0.005802463919972592,0.09685895733619887,0.04940112398083734,-0.004321193220503571,RETURN_TAX,0.4321025576289179,0.0350626686822092,-0.0011857234423042352,-0.0026990851198529574,-0.030947942966308005
B136,TREND,0,0.3288658047773945,0.00794757866150449,0.0803031894255104,1.1057901818007876,0.07222537130031748,-0.12240793860208032,0.0,0.0,0.0,0.0,-0.0,-0.0,NONE,-0.0,-0.0,0.003672839737056994,-0.03629683400991687,-0.030697206046941886
B136,TREND,1,0.3288658047773945,0.00794757866150449,0.08090635454334438,1.1023481355971063,0.07300896760766032,-0.12620535493838636,0.0006031651178339814,-0.0034420462036812705,0.0007835963073428431,-0.37974163363060365,-0.0075110979046913206,0.03102263120899823,DD_TAX,-0.15820129851269454,0.06783604115179971,0.003672839737056994,-0.03629683400991687,-0.030697206046941886
B136,TREND,2,0.3288658047773945,0.00794757866150449,0.08004361629782109,1.071924838665092,0.0744338670784377,-0.1279215922501924,-0.0002595731276893165,-0.03386534313569567,0.002208495778120226,-0.5513653648112071,0.003232413675550181,0.04504326852554616,DD_TAX,0.0680821961437668,0.09849445060689237,0.003672839737056994,-0.03629683400991687,-0.030697206046941886
B136,TREND,5,0.3288658047773945,0.00794757866150449,0.08052540543671638,1.0561982301621597,0.07608309728792058,-0.15219883641201504,0.0002222160112059779,-0.04959195163862784,0.003857725987603103,-2.9790897809934713,-0.0027672127694517846,0.2433739032790837,DD_TAX,-0.05828397644966831,0.5321767198562253,0.003672839737056994,-0.03629683400991687,-0.030697206046941886
B136,TREND,10,0.3288658047773945,0.00794757866150449,0.08073975119391452,1.0040465994361782,0.08058682403351274,-0.18073401541452117,0.0004365617684041201,-0.10174358236460934,0.00836145273319526,-5.832607681244085,-0.0054364187964050514,0.4764893313173529,DD_TAX,-0.11450370155778763,1.041921611028984,0.003672839737056994,-0.03629683400991687,-0.030697206046941886
B136,TREND,21,0.3288658047773945,0.00794757866150449,0.08611191155507436,1.004939544536159,0.08589208878960061,-0.22556356435826885,0.005808722129563959,-0.1008506372646285,0.013666717489283137,-10.315562575618852,-0.07233488695928018,0.8427200632103071,DD_TAX,-1.5235419894579827,1.8427448175575838,0.003672839737056994,-0.03629683400991687,-0.030697206046941886
B136,TREND,42,0.3288658047773945,0.00794757866150449,0.08674682710342196,0.9781261309585951,0.08913443966347452,-0.23242702029380735,0.006443637677911562,-0.12766405084219246,0.016909068363157045,-11.001908169172703,-0.08024136680011582,0.8987904130088606,DD_TAX,-1.6900709567749177,1.9653517792529294,0.003672839737056994,-0.03629683400991687,-0.030697206046941886
B136,TREND,63,0.3288658047773945,0.00794757866150449,0.09118378090110801,1.014265475454734,0.09005684691600166,-0.22179988306130805,0.010880591475597612,-0.09152470634605359,0.017831475615684184,-9.939194445922773,-0.13549388951344823,0.8119730271933405,DD_TAX,-2.8538183809553197,1.7755114102269431,0.003672839737056994,-0.03629683400991687,-0.030697206046941886
B136,VOL,0,0.051797841768960184,0.005278788736345092,0.12359420654058484,1.1381201336577496,0.10749954822047647,-0.18696236312424186,0.0,0.0,0.0,0.0,-0.0,-0.0,NONE,-0.0,-0.0,0.0009483390519391357,-0.019138691334937535,-0.010353852074672733
B136,VOL,1,0.051797841768960184,0.005278788736345092,0.12191638263111515,1.1224183447554685,0.10768998861838111,-0.18696236312424175,-0.001677823909469689,-0.015701788902281022,0.00019044039790463985,1.1102230246251565e-14,0.013575263407825989,-5.9382166874269845e-16,RETURN_TAX,0.17407713183484097,-1.837090400735436e-15,0.0009483390519391357,-0.019138691334937535,-0.010353852074672733
B136,VOL,2,0.051797841768960184,0.005278788736345092,0.11954027397739564,1.0966046906279214,0.10835808098177899,-0.2015608973918449,-0.0040539325631892,-0.041515443029828125,0.0008585327613025162,-1.4598534267603047,0.03280034458458215,0.0780827436263303,DD_TAX,0.4206025133322193,0.24156252007902365,0.0009483390519391357,-0.019138691334937535,-0.010353852074672733
