panel,H,metric,rung,value,se,step,step_se
U56,52,MAXDD,12,-24.96697097843572,4.757970776797315,-3.52108515323323,2.4342617851366186
U56,52,MAXDD,15,-24.55163350945062,4.894015129070645,0.4153374689851006,1.478138307695045
U56,52,MAXDD,20,-21.33707107540408,4.332957995786387,3.2145624340465417,1.2718426730548085
U56,52,MAXDD,25,-21.71330063344058,4.602810798172634,-0.37622955803649916,0.965445905438876
U56,52,MAXDD,30,-21.689278837752834,4.69538128211535,0.02402179568774443,0.9846858056667774
U56,52,MAXDD,40,-20.225279919832683,4.569219306710724,1.4639989179201507,1.1963208346464436
U56,52,ULCER,5,7.2930597819663285,2.1383731638537937,,
U56,52,ULCER,8,6.40135900112461,2.018243115144371,-0.8917007808417186,0.7883814823637536
U56,52,ULCER,10,5.40178789378087,1.575028027818461,-0.9995711073437397,0.890634369748611
U56,52,ULCER,12,5.245713970998466,1.6216566669909307,-0.1560739227824044,0.6056777115934696
U56,52,ULCER,15,5.959558259634579,1.8744955677975064,0.7138442886361132,0.5235484460353211
U56,52,ULCER,20,4.692538491714448,1.5418003880155673,-1.2670197679201314,0.5196422334581003
U56,52,ULCER,25,4.773444751669682,1.621162602405053,0.08090625995523393,0.279157925027807
U56,52,ULCER,30,4.667887850965233,1.6435368640610843,-0.10555690070444879,0.28747816552539407
U56,52,ULCER,40,4.60541679248744,1.6271253649623418,-0.062471058477792774,0.37398219572018476
U56,63,SHARPE,5,1.0083089004227361,0.20998450505398433,,
U56,63,SHARPE,8,1.1845009285144035,0.22022223432907007,0.17619202809166734,0.08370704173028648
U56,63,SHARPE,10,1.1690653553101733,0.2279123054385754,-0.015435573204230169,0.05397987925562172
U56,63,SHARPE,12,1.1390942193412665,0.22663674401870157,-0.02997113596890677,0.04561586649450326
U56,63,SHARPE,15,1.1514753990547781,0.2337573913934807,0.012381179713511603,0.04079121398391084
U56,63,SHARPE,20,1.0989165919682788,0.23599671668003838,-0.05255880708649929,0.04554662104533149
U56,63,SHARPE,25,1.134897959879118,0.2314958569725835,0.03598136791083917,0.03795339981748338
U56,63,SHARPE,30,1.1376901367131904,0.23115645779921748,0.002792176834072402,0.029538154073784708
U56,63,SHARPE,40,1.1080684071925744,0.23938660478435497,-0.029621729520616036,0.03460362440776154
U56,63,CAGR,5,18.97751159718082,4.28092940896829,,
U56,63,CAGR,8,20.26274454638164,3.8259307649591463,1.2852329492008217,1.8291478554975407
U56,63,CAGR,10,19.16912172617915,3.8025765132337104,-1.0936228202024907,1.0699084948816662
U56,63,CAGR,12,17.647388769115047,3.53797117223138,-1.5217329570641027,0.9060669176058055
U56,63,CAGR,15,16.846769496545534,3.446909834330589,-0.8006192725695129,0.7305997197301735
U56,63,CAGR,20,14.90914253874518,3.209045270630501,-1.9376269578003544,0.7829207422844534
U56,63,CAGR,25,14.596398302120562,2.945573127183523,-0.31274423662461714,0.6512083226865331
U56,63,CAGR,30,14.026795292225014,2.8235646597924244,-0.5696030098955482,0.39883755161116563
U56,63,CAGR,40,12.794397335795704,2.689869701436016,-1.2323979564293097,0.42111696514732583
U56,63,MAXDD,5,-26.264596283717268,4.876354806034792,,
U56,63,MAXDD,8,-25.80600406102557,4.975996345911716,0.4585922226916992,3.0009300518280013
U56,63,MAXDD,10,-27.687075051048815,5.451925885317997,-1.8810709900232467,1.766278869088868
U56,63,MAXDD,12,-26.938499282318062,5.458490761779557,0.7485757687307526,1.2667863501585273
U56,63,MAXDD,15,-25.97700469761035,5.351970284029849,0.9614945847077117,0.9337553123988147
U56,63,MAXDD,20,-25.692124189441945,5.483430127423131,0.28488050816840627,1.2555567050375533
U56,63,MAXDD,25,-22.579496098130292,4.68606573130601,3.1126280913116524,1.3755887173383696
U56,63,MAXDD,30,-21.77845104036875,4.585338960128265,0.8010450577615416,0.8221824468254314
U56,63,MAXDD,40,-22.146829339436337,4.908180815655235,-0.36837829906758657,1.0028130066569196
U56,63,ULCER,5,6.363128458842462,1.9736160874729547,,
U56,63,ULCER,8,5.233760356440512,1.571124978532577,-1.1293681024019504,1.05688854755071
U56,63,ULCER,10,5.963814712070569,1.8091783898924363,0.7300543556300569,0.6130543142041113
U56,63,ULCER,12,5.414932954533014,1.763547142573042,-0.5488817575375551,0.44746826639556614
U56,63,ULCER,15,5.0017383300951135,1.75648761595604,-0.41319462443790034,0.38650953320754794
U56,63,ULCER,20,5.207073048270839,1.7827637693835585,0.20533471817572568,0.45861153695002466
U56,63,ULCER,25,4.645924320021907,1.5016662861377406,-0.5611487282489325,0.5054921583448485
U56,63,ULCER,30,4.470515052833147,1.4680911616255405,-0.17540926718875927,0.26162306856696604
U56,63,ULCER,40,4.401437586507689,1.5626471487981697,-0.0690774663254583,0.2941662658080113
U56,76,SHARPE,5,1.021429081211379,0.19408843712881932,,
U56,76,SHARPE,8,1.0375569060404848,0.19772630014661494,0.016127824829105686,0.0646926521317141
U56,76,SHARPE,10,1.0735416718392392,0.20711512186820655,0.035984765798754426,0.06552982715561197
U56,76,SHARPE,12,1.0582827384932194,0.2254246571481825,-0.015258933346019798,0.049126758111565125
U56,76,SHARPE,15,1.0946068827496855,0.2323794528440649,0.03632414425646613,0.03749920260740312
U56,76,SHARPE,20,1.1439168278655307,0.23046561345530833,0.04930994511584519,0.04952712194193783
U56,76,SHARPE,25,1.1706765358456799,0.2273750883931201,0.02675970798014915,0.038539318986799846
U56,76,SHARPE,30,1.1410499603945337,0.22988781857228788,-0.02962657545114622,0.03143693488693018
U56,76,SHARPE,40,1.1256142440671415,0.23645350368550996,-0.015435716327392157,0.03359438539263498
U56,76,CAGR,5,19.588031549182183,4.312279458667352,,
U56,76,CAGR,8,17.37707290910531,3.615430925106545,-2.210958640076875,1.5012015761361641
U56,76,CAGR,10,17.275747175596102,3.5462704845766697,-0.10132573350920637,1.3088382634891271
U56,76,CAGR,12,16.420603577649185,3.611265025297348,-0.8551435979469169,0.8655879101067935
U56,76,CAGR,15,16.235391142611633,3.4848460832739754,-0.18521243503755258,0.6577270307632004
U56,76,CAGR,20,15.902612971220464,3.1900062667923272,-0.33277817139116905,0.886526274760846
U56,76,CAGR,25,15.33051237523897,2.9698081509174017,-0.5721005959814942,0.6061008162624747
U56,76,CAGR,30,14.264852783978842,2.8206686274494457,-1.0656595912601272,0.4615740325273617
U56,76,CAGR,40,13.225052275842742,2.65032784012472,-1.0398005081361,0.4639107997014241
U56,76,MAXDD,5,-28.45404508737259,4.74934521305245,,
U56,76,MAXDD,8,-26.64793973561507,4.703995328819485,1.8061053517575232,2.366644377761244
U56,76,MAXDD,10,-26.986965988450063,4.989614592429215,-0.3390262528349943,1.8772423909457383
U56,76,MAXDD,12,-28.099591758034826,5.587878837079224,-1.1126257695847634,1.6348163613663005
U56,76,MAXDD,15,-26.263169657589547,5.353670276443977,1.8364221004452794,1.2237305251105306
U56,76,MAXDD,20,-24.54595186088644,5.108576630232096,1.7172177967031068,1.5742856234996785
U56,76,MAXDD,25,-22.33277981000079,4.522648434624642,2.2131720508856496,1.2855568693083999
U56,76,MAXDD,30,-22.08441253198947,4.63946777980149,0.24836727801131886,0.7138424936579282
U56,76,MAXDD,40,-22.925924417391606,5.146886924190878,-0.8415118854021344,1.1218853388586008
U56,76,ULCER,5,6.681817029029038,1.9553422633307553,,
U56,76,ULCER,8,5.268572360103635,1.6498064453743753,-1.4132446689254037,0.8854185369458517
U56,76,ULCER,10,5.337874127360175,1.6131010726211223,0.06930176725654036,0.7761921138790872
U56,76,ULCER,12,5.999652229570405,1.921004504094787,0.6617781022102296,0.6652974265206184
U56,76,ULCER,15,5.952252836032347,1.8494632448444743,-0.047399393538057666,0.3939188750957215
U56,76,ULCER,20,5.2278175242351494,1.5732994205358848,-0.7244353117971976,0.5980673644631079
U56,76,ULCER,25,4.286905772988973,1.390346823075439,-0.9409117512461762,0.3688372393430388
U56,76,ULCER,30,4.360126224265684,1.4447406025948708,0.07322045127671117,0.23383312480404123
U56,76,ULCER,40,3.917659057244887,1.5486940292447897,-0.44246716702079736,0.33414497679416155
U56,90,SHARPE,5,0.9538758062722716,0.21053419212496172,,
U56,90,SHARPE,8,0.9911661598975147,0.2152256655468928,0.03729035362524302,0.05847108446804904
U56,90,SHARPE,10,1.141055450529069,0.2258973976115308,0.14988929063155443,0.06515997404499703
U56,90,SHARPE,12,1.134811988191632,0.2225027226787342,-0.006243462337437,0.053634286938468126
U56,90,SHARPE,15,1.1888776924812217,0.23034180371679758,0.05406570428958957,0.04369219937830804
U56,90,SHARPE,20,1.118955236506268,0.22500713541561482,-0.06992245597495361,0.044172937111159265
U56,90,SHARPE,25,1.115233278187625,0.23324907121906438,-0.0037219583186429706,0.03329074590032059
U56,90,SHARPE,30,1.1550580067366691,0.23213981063795033,0.039824728549044064,0.029949182068698822
U56,90,SHARPE,40,1.1608131177015277,0.23339745873760787,0.00575511096485859,0.036660124022002805
U56,90,CAGR,5,18.423630358916476,4.5808400762957255,,
U56,90,CAGR,8,17.04324636762451,3.9592524372368354,-1.3803839912919678,1.420103875770127
U56,90,CAGR,10,19.543709771478213,4.045198952805156,2.500463403853704,1.3608607306175786
U56,90,CAGR,12,18.327740703090356,3.715489827963325,-1.2159690683878566,1.0935411267704291
U56,90,CAGR,15,18.049905238577658,3.560876543682012,-0.27783546451269814,0.7928263285436087
U56,90,CAGR,20,15.557096178733953,3.0867829499331836,-2.4928090598437045,0.8743145913391783
U56,90,CAGR,25,14.72095375455249,2.992229039235362,-0.8361424241814639,0.47805882230712454
U56,90,CAGR,30,14.653334654287576,2.8299754530861607,-0.06761910026491336,0.46563658778715944
U56,90,CAGR,40,13.622621234271381,2.6388974786615957,-1.0307134200161947,0.5117989199676635
U56,90,MAXDD,5,-26.264596283717278,5.324110994231991,,
U56,90,MAXDD,8,-25.806004061025543,4.854170993386372,0.4585922226917347,2.7969198981344823
U56,90,MAXDD,10,-26.358817071110728,4.782963206177189,-0.5528130100851847,1.7683106471116319
U56,90,MAXDD,12,-25.20623166536209,4.673952289121633,1.1525854057486384,1.5135583080723383
U56,90,MAXDD,15,-24.879832282800884,4.843233837552907,0.32639938256120615,1.4631582733602069
U56,90,MAXDD,20,-23.867693915289333,4.860427039156731,1.0121383675115503,1.238630554393103
U56,90,MAXDD,25,-24.651461521349283,5.3913688991247035,-0.7837676060599499,1.1553675465431161
U56,90,MAXDD,30,-23.57909045186203,5.109992202362595,1.0723710694872537,0.9663054569822093
U56,90,MAXDD,40,-21.908895067825306,4.732609155477849,1.6701953840367239,0.9702019467897097
U56,90,ULCER,5,7.0268199951892445,2.1673591824047107,,
U56,90,ULCER,8,5.632927449974313,1.8398398568632033,-1.3938925452149311,0.8837246645947333
U56,90,ULCER,10,5.779397255502826,1.6477388210447772,0.14646980552851296,0.6368590743173965
U56,90,ULCER,12,5.193259065562167,1.5775330791075255,-0.5861381899406597,0.5210904981853177
U56,90,ULCER,15,5.157104826643598,1.5696061641290675,-0.03615423891856828,0.425671126677116
U56,90,ULCER,20,4.991933724601652,1.568004811316562,-0.1651711020419464,0.43160726617853123
U56,90,ULCER,25,4.530574450632105,1.6528762531137144,-0.46135927396954735,0.3166446933836005
U56,90,ULCER,30,4.067840689287255,1.5110761022101138,-0.46273376134484945,0.3415009279042612
U56,90,ULCER,40,3.8383583478025987,1.3624724760166056,-0.22948234148465652,0.34387078631784085
U56,126,SHARPE,5,0.9844672527247913,0.21953845076609976,,
U56,126,SHARPE,8,1.050711638647464,0.2148953237342179,0.06624438592267268,0.07168787823608702
U56,126,SHARPE,10,1.1092301119509262,0.22172533613943066,0.05851847330346227,0.055908040500900515
U56,126,SHARPE,12,1.1658271282899368,0.21626937644813318,0.0565970163390106,0.05995038559264857
U56,126,SHARPE,15,1.1599652122514785,0.22331645401100897,-0.005861916038458315,0.04862579477962215
U56,126,SHARPE,20,1.1380787773060004,0.2237479330586044,-0.02188643494547815,0.04533344434360707
U56,126,SHARPE,25,1.1265373356351045,0.23122689587331444,-0.01154144167089588,0.03817259409822805
U56,126,SHARPE,30,1.0983935642642026,0.22742840437640072,-0.02814377137090185,0.034380998872030125
U56,126,SHARPE,40,1.124496315832652,0.24132594039009567,0.026102751568449323,0.037687231988827376
U56,126,CAGR,5,17.793757695658098,4.412826244571842,,
U56,126,CAGR,8,16.7674755222613,3.640060153116521,-1.0262821733967975,1.6317169273495238
U56,126,CAGR,10,17.06480647095283,3.5512792668934887,0.2973309486915312,1.0140966625852388
U56,126,CAGR,12,17.646035242733383,3.3668431548434183,0.5812287717805518,1.1091049856123307
U56,126,CAGR,15,16.958558531679245,3.276415930320531,-0.6874767110541384,0.8282013843106456
U56,126,CAGR,20,15.55201865472391,3.08039605084072,-1.4065398769553354,0.749916973133632
U56,126,CAGR,25,14.860281762233264,3.021398458094339,-0.6917368924906455,0.5522324441664327
U56,126,CAGR,30,13.973234708498627,2.8092153598257608,-0.8870470537346371,0.5010228369538545
U56,126,CAGR,40,13.426425475231962,2.7657200263544204,-0.5468092332666643,0.46197662615283996
U56,126,MAXDD,5,-25.8535970580156,5.829311677450926,,
U56,126,MAXDD,8,-21.43027125652399,4.965247641648563,4.4233258014916075,3.654279726281858
U56,126,MAXDD,10,-20.771054445737924,4.674445624065645,0.6592168107860665,2.5339721175811247
U56,126,MAXDD,12,-20.169231264867648,4.2605485669852285,0.6018231808702765,2.1783187389899106
U56,126,MAXDD,15,-20.974143218869635,4.494811400485462,-0.8049119540019873,1.7506015400699935
U56,126,MAXDD,20,-19.127561830465034,4.402975885523647,1.8465813884046014,1.5205771477839938
U56,126,MAXDD,25,-21.158705952148093,4.495043886857267,-2.0311441216830595,1.5467437067036314
U56,126,MAXDD,30,-22.068524196589912,4.450912527202088,-0.9098182444418192,1.529495510264499
U56,126,MAXDD,40,-22.98419773383513,5.037619713216798,-0.9156735372452189,1.3413887030085798
U56,126,ULCER,5,7.051783705492201,2.4953351167761637,,
U56,126,ULCER,8,5.379555629631169,1.9480643538250855,-1.6722280758610317,1.3052482145165292
U56,126,ULCER,10,5.333265309868172,1.7654610200845275,-0.046290319762997356,0.8344651102267598
U56,126,ULCER,12,4.719199887250471,1.4628458740357613,-0.6140654226177009,0.715391270903289
U56,126,ULCER,15,4.723575944941818,1.5582030825923547,0.0043760576913474125,0.4751787062917372
U56,126,ULCER,20,4.730109693172933,1.493445494787995,0.006533748231114522,0.45306649663351223
U56,126,ULCER,25,4.734744299765262,1.5697315890061856,0.004634606592328616,0.373980101844139
U56,126,ULCER,30,4.367059641093303,1.481906540261287,-0.36768465867195843,0.38021396722395
U56,126,ULCER,40,4.214879241760581,1.5664718559506143,-0.15218039933272198,0.37712283036681427
B136,21,SHARPE,5,1.000655714281839,0.20774528112992444,,
B136,21,SHARPE,8,0.923755837934605,0.20611277021739485,-0.07689987634723405,0.0683783214669389
B136,21,SHARPE,10,0.9997294279900564,0.20078011842677737,0.07597359005545135,0.05215585550625638
B136,21,SHARPE,12,0.9839898406090201,0.20415463057217267,-0.015739587381036313,0.042130926847506314
B136,21,SHARPE,15,0.9828674190469131,0.20271008949021976,-0.0011224215621069566,0.04250923372021063
B136,21,SHARPE,20,1.0848266176335573,0.21176744617081047,0.10195919858664415,0.042964878564549454
B136,21,SHARPE,25,1.0478361862949934,0.21159830737467822,-0.036990431338563834,0.030605841470657542
B136,21,SHARPE,30,1.0340263436493167,0.20918474363254563,-0.013809842645676751,0.028064812291247774
B136,21,SHARPE,40,1.0321071259495165,0.21787540268308198,-0.0019192176998001909,0.031111167627016358
B136,21,CAGR,5,20.297776310792525,4.95245129069791,,
B136,21,CAGR,8,16.427685976558838,4.059092510088919,-3.870090334233687,1.7668335091330545
B136,21,CAGR,10,17.26139474531767,3.753465509180811,0.8337087687588323,1.1487287617731863
B136,21,CAGR,12,16.405138160363485,3.609724157825198,-0.8562565849541848,0.8366741007476994
B136,21,CAGR,15,15.702250685385021,3.354366319175015,-0.7028874749784642,0.8466495844850802
B136,21,CAGR,20,16.27367212154571,3.216033619057365,0.5714214361606906,0.7825921085390801
B136,21,CAGR,25,14.907214694880434,3.0092592240645835,-1.3664574266652778,0.5513082272124892
B136,21,CAGR,30,14.18255200091445,2.8320241099465178,-0.7246626939659837,0.48427454806439807
B136,21,CAGR,40,13.51178995215896,2.7349330307693203,-0.6707620487554902,0.44751818591459686
B136,21,MAXDD,5,-27.558906997179157,7.034177559491512,,
B136,21,MAXDD,8,-28.24262546487374,7.433881139879885,-0.6837184676945824,3.2842201810827607
B136,21,MAXDD,10,-25.60668997321145,5.631571327381936,2.6359354916622912,3.2903141240485785
B136,21,MAXDD,12,-26.837077936449262,6.016793469937772,-1.2303879632378134,1.8052170468858038
B136,21,MAXDD,15,-28.147616208204806,6.011791924545913,-1.3105382717555436,1.8033824323053311
B136,21,MAXDD,20,-25.690704369530682,5.620349089431755,2.4569118386741238,1.2965496612317484
B136,21,MAXDD,25,-24.358626021339003,5.4659736530037675,1.3320783481916791,1.0756615172096393
B136,21,MAXDD,30,-25.16650858740106,5.735603369254099,-0.8078825660620588,1.2024383096264792
B136,21,MAXDD,40,-25.63191143947725,6.016810746847817,-0.46540285207618837,0.9630382998102174
B136,21,ULCER,5,8.638831219114234,2.931800809669393,,
B136,21,ULCER,8,7.274041867629102,3.1883023034674727,-1.3647893514851317,1.2214140042854598
B136,21,ULCER,10,6.0342176671240315,2.1488906643315513,-1.2398242005050708,1.4563184424480253
B136,21,ULCER,12,6.1714309902282345,2.358181359141952,0.13721332310420298,0.6092665919980038
B136,21,ULCER,15,5.9351490637528554,2.134772070433118,-0.23628192647537904,0.6421827255756937
B136,21,ULCER,20,5.440005709714385,1.8757495580056258,-0.4951433540384702,0.5172897618834867
B136,21,ULCER,25,5.052462858949526,1.880699712584394,-0.3875428507648593,0.32827928762759584
B136,21,ULCER,30,4.839804745206224,1.8292735470609303,-0.21265811374330212,0.3183580066932245
B136,21,ULCER,40,4.765520003287707,1.9395365579820776,-0.07428474191851642,0.35630949427632536
B136,42,SHARPE,5,1.0740784390631224,0.20071451281618916,,
B136,42,SHARPE,8,0.9589102424442535,0.18862771672410145,-0.1151681966188689,0.07387169907125375
B136,42,SHARPE,10,1.0221677538481182,0.191478283640782,0.06325751140386471,0.03864457203603715
B136,42,SHARPE,12,1.052623467512954,0.19589476975032039,0.030455713664835793,0.03898585128718196
B136,42,SHARPE,15,1.0625333506350756,0.19724486944161534,0.009909883122121599,0.03524655002129373
B136,42,SHARPE,20,1.0424935901923529,0.2013259575671673,-0.02003976044272271,0.04661348624107157
B136,42,SHARPE,25,1.0106192123491116,0.20478650857448755,-0.03187437784324132,0.035544502326912274
B136,42,SHARPE,30,0.9966720075838001,0.20888963426885038,-0.013947204765311416,0.027259498881828118
B136,42,SHARPE,40,1.0084724286899083,0.21225301197345456,0.011800421106108128,0.03340426434479517
B136,42,CAGR,5,22.380713736980585,4.884444047404594,,
B136,42,CAGR,8,17.603096337449784,3.8083078015854395,-4.777617399530801,2.036811762441392
B136,42,CAGR,10,18.141358485462455,3.611463554727442,0.5382621480126701,0.8316620689227695
B136,42,CAGR,12,18.007492305008334,3.4533133611717064,-0.13386618045412035,0.8043116712280437
B136,42,CAGR,15,17.431241252369478,3.3053101046856552,-0.576251052638856,0.6976320304392409
