panel,signal,gate,conv,bps,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,beats_SPY,beats_v1,pass4a,pass4b
broad,mom,200d,lit,10.0,R10/g1.00,1.3351910666023694,0.2915022428224201,1.0398667314520975,-0.342843927919512,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,200d,lit,25.0,R10/g1.00,1.2162758760600116,0.2578925344001535,0.9473241387064583,-0.3445078813568285,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,200d,mat,10.0,R10/g1.00,1.337218653860703,0.2915022428224201,1.0398667314520975,-0.342843927919512,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,200d,mat,25.0,R10/g1.00,1.2176803467627448,0.2578925344001535,0.9473241387064583,-0.3445078813568285,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,200d,sta,10.0,R10/g1.00,1.3372115165133749,0.2911989239156634,1.039845644369192,-0.34253256643286667,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,200d,sta,25.0,R10/g1.00,1.217673105205865,0.25763236433967474,0.947302664348087,-0.34419522182376205,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,both,lit,10.0,R10/g1.00,1.2031521075173528,0.24912936190543888,1.018758161428708,-0.2778468885614258,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,both,lit,25.0,R10/g1.00,1.067550376612616,0.21228892423130397,0.8983870898997894,-0.2904016771215272,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,both,mat,10.0,R10/g1.00,1.2051741202919788,0.24712783991192566,1.0115134715259035,-0.2778468885614258,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,both,mat,25.0,R10/g1.00,1.0688781277925004,0.20990927616163035,0.8897800362596585,-0.2904016771215272,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,both,sta,10.0,R10/g1.00,1.2051606595543731,0.24630344543952187,1.0114661780937608,-0.27700876589841916,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,both,sta,25.0,R10/g1.00,1.068864325262418,0.20923440857473885,0.8897309373113815,-0.28953457952425143,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,none,lit,10.0,R10/g1.00,1.3255451088855537,0.32305704537810964,1.0864168697866259,-0.3618452770873396,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,none,lit,25.0,R10/g1.00,1.2205924462341062,0.29120926815867065,1.0049483740158185,-0.3626100633821686,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,none,mat,10.0,R10/g1.00,1.3255451088855537,0.32305704537810964,1.0864168697866259,-0.3618452770873396,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,none,mat,25.0,R10/g1.00,1.2205924462341062,0.29120926815867065,1.0049483740158185,-0.3626100633821686,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,none,sta,10.0,R10/g1.00,1.3255451088855537,0.32305704537810964,1.0864168697866259,-0.3618452770873396,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,none,sta,25.0,R10/g1.00,1.2205924462341062,0.29120926815867065,1.0049483740158185,-0.3626100633821686,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,vol60,lit,10.0,R10/g1.00,1.2870592096888973,0.26176046171842393,1.0339916050919138,-0.28139906929105984,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,vol60,lit,25.0,R10/g1.00,1.164859806155804,0.2261551962008641,0.9223891296408572,-0.2893017082306132,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,vol60,mat,10.0,R10/g1.00,1.2870592096888973,0.26202626313149935,1.0347423567827474,-0.28139906929105984,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,vol60,mat,25.0,R10/g1.00,1.164859806155804,0.22638358582735774,0.9230555457203974,-0.2893017082306132,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,vol60,sta,10.0,R10/g1.00,1.287057237815455,0.2619393578489395,1.0347384483447686,-0.28131440327557033,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,mom,vol60,sta,25.0,R10/g1.00,1.1648577788016408,0.22631104421922155,0.9230514776728133,-0.28921525756930055,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,v1c,200d,lit,10.0,R40/g1.00,1.0429593498167233,0.12555800558056407,0.8866656395546251,-0.24607226103689028,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,v1c,200d,lit,25.0,R40/g1.00,0.8753853393971637,0.09836229820402065,0.7179274726512809,-0.24788052436348695,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False
broad,v1c,200d,mat,10.0,R40/g1.00,1.0104337312588099,0.13386174618023094,0.895968861059032,-0.2756969556385247,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,v1c,200d,mat,25.0,R40/g1.00,0.8376972003135652,0.10494181641302802,0.7269819240877111,-0.27866198148822463,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False
broad,v1c,200d,sta,10.0,R40/g1.00,1.0102998707330426,0.13102025542536921,0.8960364144423195,-0.27028095606038993,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False
broad,v1c,200d,sta,25.0,R40/g1.00,0.8375430410739936,0.10279623985838904,0.7270079606641289,-0.2731980839822077,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False
broad,v1c,both,lit,10.0,R40/g1.00,1.0449173685038644,0.1194071926621798,0.8709406747173595,-0.24301797888696042,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False
broad,v1c,both,lit,25.0,R40/g1.00,0.8756625385776078,0.09243765023907557,0.697607896775551,-0.24493546891834272,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False
broad,v1c,both,mat,10.0,R40/g1.00,1.0190135878613018,0.12147398587793723,0.8617396885870008,-0.24425017620933243,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False
broad,v1c,both,mat,25.0,R40/g1.00,0.8436388361021554,0.09238898203643742,0.680384341658374,-0.25026953898117077,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False
broad,v1c,both,sta,10.0,R40/g1.00,1.0188994078666538,0.11821725630028368,0.8618404489556198,-0.23808395371976643,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False
broad,v1c,both,sta,25.0,R40/g1.00,0.8434967352450095,0.09001230677701866,0.6804363929857828,-0.24397751228884135,0.5762505378038234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False
